Vout,ronp,rons,vfp,vfs,rm,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
400.0,100.284,19.106,3.998,2.75,3037.901,1.612962576976126,1.6128883913688985,1.6128883913688985,1.612962576976126,2.686377206674972,2.686065800785983,2.686065800785983,2.686377206674972,1.7144596592547394,1.7143212870063704,1.7143212870063704,1.7144596592547394,0.4593879616285926,0.459428630726922,0.459428630726922,0.4593879616285926,3.292024142675212
400.0,100.63,40.626,3.793,3.216,1946.373,1.614387324020078,1.6143125487000825,1.6143125487000825,1.614387324020078,2.696118121544658,2.695802153833336,2.695802153833336,2.696118121544658,1.7188745805379249,1.71874773014493,1.71874773014493,1.7188745805379249,0.4600668645961144,0.4600875871563726,0.4600875871563726,0.4600668645961144,5.141775341052625
400.0,100.641,49.505,3.371,4.417,2338.699,1.6132833951096348,1.6132088537585507,1.6132088537585507,1.6132833951096348,2.6936357806165194,2.6933222075947705,2.6933222075947705,2.6936357806165194,1.719211017583414,1.7190868211610124,1.7190868211610124,1.719211017583414,0.4602147095607758,0.4602314009382916,0.4602314009382916,0.4602147095607758,4.280461892367989
400.0,100.786,99.715,5.042,3.471,3718.89,1.6105192630470753,1.6104439849724153,1.6104439849724153,1.6105192630470753,2.69253699120011,2.6922210387547,2.6922210387547,2.69253699120011,1.7241884804119385,1.7240666361949144,1.7240666361949144,1.7241884804119385,0.4612535943976484,0.4612643880298403,0.4612643880298403,0.4612535943976484,2.69625324947312
400.0,101.82,76.481,2.863,4.934,1274.942,1.616235248181899,1.6161590886055737,1.6161590886055737,1.616235248181899,2.711816032568644,2.711491743511666,2.711491743511666,2.711816032568644,1.7266578331200513,1.7265324897776109,1.7265324897776109,1.7266578331200513,0.4613619816462559,0.4613750311718867,0.4613750311718867,0.4613619816462559,7.858726239344521
400.0,102.056,97.901,3.175,3.559,4087.861,1.609980577834574,1.6099050340766787,1.6099050340766787,1.609980577834574,2.693156842517771,2.6928393765542906,2.6928393765542906,2.693156842517771,1.724576707766028,1.7244546758266095,1.7244546758266095,1.724576707766028,0.4615942675450845,0.4616048505874558,0.4616048505874558,0.4615942675450845,2.452739502159372
400.0,102.08,94.162,4.842,2.986,2013.779,1.612738761569218,1.6126628234637437,1.6126628234637437,1.612738761569218,2.702667391977193,2.7023469495039376,2.7023469495039376,2.702667391977193,1.7264270291443249,1.7263032814976722,1.7263032814976722,1.7264270291443249,0.4616639433250099,0.4616754771910541,0.4616754771910541,0.4616639433250099,4.978305823571905
400.0,103.123,50.295,5.518,2.973,1377.612,1.615822850710123,1.615747301034165,1.615747301034165,1.615822850710123,2.708759619103985,2.7084394460270564,2.7084394460270564,2.708759619103985,1.7236728210641503,1.7235457315129736,1.7235457315129736,1.7236728210641503,0.4611668520880499,0.4611843567578386,0.4611843567578386,0.4611668520880499,7.266837560267207
400.0,103.5,67.967,6.458,4.112,735.637,1.6221519026547029,1.6220748170965695,1.6220748170965695,1.6221519026547029,2.7358576184394616,2.73552497970286,2.73552497970286,2.7358576184394616,1.7319700865682894,1.7318404980866275,1.7318404980866275,1.7319700865682894,0.462023644590761,0.4620380687284377,0.4620380687284377,0.462023644590761,13.616153488926392
400.0,103.553,17.839,4.703,4.43,2160.986,1.6135793198099049,1.6135043537615947,1.6135043537615947,1.6135793198099049,2.6958997138715155,2.69558379693665,2.69558379693665,2.6958997138715155,1.7177308670923692,1.7175846675062796,1.7175846675062796,1.7177308670923692,0.4604365756370327,0.4604869558180372,0.4604869558180372,0.4604365756370327,4.6276813504312235
400.0,103.664,66.921,5.221,3.865,3656.507,1.6105223094173755,1.6104468381821082,1.6104468381821082,1.6105223094173755,2.6934571196333468,2.693140860527212,2.693140860527212,2.6934571196333468,1.7219862845882534,1.721863140196006,1.721863140196006,1.7219862845882534,0.4614385560093425,0.4614522313656756,0.4614522313656756,0.4614385560093425,2.739319118451232
400.0,105.085,46.828,4.497,5.061,369.778,1.6366799375376218,1.6366006957068455,1.6366006957068455,1.6366799375376218,2.789386759326613,2.7890325271701184,2.7890325271701184,2.789386759326613,1.7427376744800582,1.7425978040782553,1.7425978040782553,1.7427376744800582,0.4627982008930897,0.4628173907956248,0.4628173907956248,0.4627982008930897,27.068857571527587
400.0,105.309,62.548,6.472,2.664,2904.989,1.6109547696739444,1.610878866569026,1.610878866569026,1.6109547696739444,2.6980543461624427,2.6977354313892303,2.6977354313892303,2.6980543461624427,1.7231670804967352,1.7230428971169882,1.7230428971169882,1.7231670804967352,0.461894874423125,0.4619091483042945,0.4619091483042945,0.461894874423125,3.4474746801348
400.0,105.42,68.447,4.193,5.525,4329.284,1.6095986104211546,1.6095226678057104,1.6095226678057104,1.6095986104211546,2.694360415981375,2.6940426707564247,2.6940426707564247,2.694360415981375,1.7229488025193125,1.7228249867285448,1.7228249867285448,1.7229488025193125,0.4619914985242799,0.4620056108028313,0.4620056108028313,0.4619914985242799,2.3137333357611465
400.0,105.626,11.689,2.548,5.976,519.552,1.6288264150302287,1.628748029864482,1.628748029864482,1.6288264150302287,2.7554846447373404,2.755140987001823,2.755140987001823,2.7554846447373404,1.7320804184911809,1.7318876108303265,1.7318876108303265,1.7320804184911809,0.461735850850426,0.4618444830917839,0.4618444830917839,0.461735850850426,19.24375979821987
400.0,106.793,21.258,5.65,5.064,1552.085,1.6146298916543695,1.614553318911734,1.614553318911734,1.6146298916543695,2.7077757464201166,2.707451019272236,2.707451019272236,2.7077757464201166,1.7217965598109373,1.7216550618847428,1.7216550618847428,1.7217965598109373,0.4616235120591655,0.4616633856638514,0.4616633856638514,0.4616235120591655,6.443836260941642
400.0,107.558,48.786,3.478,3.8,3846.157,1.6097769649842475,1.6097008615766832,1.6097008615766832,1.6097769649842475,2.696508270411062,2.696189288059569,2.696189288059569,2.696508270411062,1.72213961751058,1.722013252799663,1.722013252799663,1.72213961751058,0.4622446371761797,0.4622628570069262,0.4622628570069262,0.4622446371761797,2.6026934547008223
400.0,108.853,83.486,4.416,2.534,432.064,1.6308630936853394,1.6307831206526275,1.6307831206526275,1.6308630936853394,2.783227461422311,2.7828742495462397,2.7828742495462397,2.783227461422311,1.746365485361637,1.7462287592222483,1.7462287592222483,1.746365485361637,0.4646025735873752,0.4646154686087853,0.4646154686087853,0.4646025735873752,23.194144174869272
400.0,108.869,70.149,3.064,4.129,2624.277,1.6103061335275852,1.6102293650752135,1.6102293650752135,1.6103061335275852,2.7051644162077446,2.7048423566039257,2.7048423566039257,2.7051644162077446,1.7268306733746577,1.7267047615865965,1.7267047615865965,1.7268306733746577,0.4631917401234316,0.4632060074450571,0.4632060074450571,0.4631917401234316,3.8171571191403495
400.0,109.586,18.381,3.784,3.58,4528.512,1.6094755111896748,1.6093991595484525,1.6093991595484525,1.6094755111896748,2.6947831977190364,2.6944634538703744,2.6944634538703744,2.6947831977190364,1.7195295488103322,1.7193831553261023,1.7193831553261023,1.7195295488103322,0.4621774556357572,0.4622270634877901,0.4622270634877901,0.4621774556357572,2.208329927263628
400.0,109.735,93.629,4.783,2.551,1335.879,1.613562725558586,1.6134847633387983,1.6134847633387983,1.613562725558586,2.7231683292182374,2.7228375856099323,2.7228375856099323,2.7231683292182374,1.7337790694804625,1.7336513959329036,1.7336513959329036,1.7337790694804625,0.4641984528460269,0.4642102021987635,0.4642102021987635,0.4641984528460269,7.504313311381766
400.0,109.823,91.327,4.72,4.103,723.383,1.6204047396896446,1.620326175269335,1.620326175269335,1.6204047396896446,2.748260134531588,2.747921731541919,2.747921731541919,2.748260134531588,1.7393989451941447,1.739267394423844,1.739267394423844,1.7393989451941447,0.4645502312915866,0.4645625316140739,0.4645625316140739,0.4645502312915866,13.857139997985644
400.0,109.951,39.905,4.91,4.5,4115.734,1.60917999106674,1.6091032923399262,1.6091032923399262,1.60917999106674,2.6982741284952745,2.697952619397941,2.697952619397941,2.6982741284952745,1.7224398488466088,1.722311390864418,1.722311390864418,1.7224398488466088,0.4627855565987859,0.4628066215564672,0.4628066215564672,0.4627855565987859,2.4315068042922374
400.0,110.087,80.153,6.226,2.642,3031.842,1.6092588756466717,1.6091815285754705,1.6091815285754705,1.6092588756466717,2.7058613244969374,2.7055366288907283,2.7055366288907283,2.7058613244969374,1.728437335017236,1.7283120504596967,1.7283120504596967,1.728437335017236,0.4637625013528886,0.4637749429994607,0.4637749429994607,0.4637625013528886,3.305091805958293
400.0,110.29,19.552,4.016,3.095,628.368,1.6239491392573298,1.6238703609468057,1.6238703609468057,1.6239491392573298,2.7497947225451425,2.749452481576117,2.749452481576117,2.7497947225451425,1.7327264642750453,1.7325738877043393,1.7325738877043393,1.7327264642750453,0.4632263274456496,0.4632735148808346,0.4632735148808346,0.4632263274456496,15.915253266104845
400.0,110.478,30.154,5.09,3.45,2699.374,1.610607758859141,1.6105309333282425,1.6105309333282425,1.610607758859141,2.703032215028224,2.702708966889157,2.702708966889157,2.703032215028224,1.7227260182610027,1.7225931041743283,1.7225931041743283,1.7227260182610027,0.4628110111781922,0.462838183253349,0.462838183253349,0.4628110111781922,3.706132341522645
400.0,112.093,86.644,4.805,6.224,1673.573,1.6115060629642168,1.6114280877555296,1.6114280877555296,1.6115060629642168,2.719845937549262,2.7195166711760272,2.7195166711760272,2.719845937549262,1.7330742728009725,1.7329465981432013,1.7329465981432013,1.7330742728009725,0.4646987559727693,0.4647112390964018,0.4647112390964018,0.4646987559727693,5.988716680911111
400.0,112.1,77.221,3.364,4.796,1748.87,1.611415911395519,1.6113378525870503,1.6113378525870503,1.611415911395519,2.717896619765472,2.7175676074517034,2.7175676074517034,2.717896619765472,1.7316399286595694,1.7315122947053534,1.7315122947053534,1.7316399286595694,0.4644776362642033,0.4644910559459424,0.4644910559459424,0.4644776362642033,5.729120167815226
400.0,112.37,37.964,5.56,5.362,1743.23,1.6121535185550446,1.612076043178847,1.612076043178847,1.6121535185550446,2.7144142693945965,2.7140873736283164,2.7140873736283164,2.7144142693945965,1.726841283960946,1.726709400839498,1.726709400839498,1.726841283960946,0.4636985666909992,0.4637210945464641,0.4637210945464641,0.4636985666909992,5.7403287655167645
400.0,112.58,20.143,3.842,4.187,1893.656,1.6119733995072607,1.6118958122566498,1.6118958122566498,1.6119733995072607,2.7111429098920694,2.7108155235489675,2.7108155235489675,2.7111429098920694,1.7244804295670946,1.724335802008096,1.724335802008096,1.7244804295670946,0.4633374834323862,0.4633803066522336,0.4633803066522336,0.4633374834323862,5.281278411185571
400.0,112.646,20.251,3.85,5.781,3768.262,1.6091485858876662,1.6090715525659682,1.6090715525659682,1.6091485858876662,2.700944780316779,2.700621779962181,2.700621779962181,2.700944780316779,1.7221100463824126,1.721965630323006,1.721965630323006,1.7221100463824126,0.4632007843310344,0.4632455750228923,0.4632455750228923,0.4632007843310344,2.6540066182854583
400.0,112.934,19.854,3.712,4.487,3010.714,1.6097980046951446,1.609720745463144,1.609720745463144,1.6097980046951446,2.7039222155591363,2.7035972707355618,2.7035972707355618,2.7039222155591363,1.722886005281923,1.7227409823256867,1.7227409823256867,1.722886005281923,0.4633226030530067,0.4633673455685818,0.4633673455685818,0.4633226030530067,3.321752632670255
400.0,112.951,15.36,3.272,4.07,1020.132,1.6168154066727325,1.616736923879136,1.616736923879136,1.6168154066724625,2.7289326642469445,2.7285970560484767,2.7285970560484767,2.7289326870968926,1.7285408083894018,1.7283782823906828,1.7283782823906828,1.7285408083894018,0.4636088487839816,0.4636751341915105,0.4636751341915105,0.4636088487839816,9.801969097339766
400.0,113.02,11.659,6.148,4.75,3050.988,1.6098963739586472,1.609818610644949,1.609818610644949,1.6098963739586472,2.703058812893644,2.7027312491252564,2.7027312491252564,2.703058812893644,1.7222800077880889,1.7220972912211387,1.7220972912211387,1.7222800077880889,0.4631391753692601,0.4632423923449512,0.4632423923449512,0.4631391753692601,3.277031473789735
400.0,113.893,79.183,3.243,5.179,1136.417,1.614248219070448,1.61416912468911,1.61416912468911,1.614248219070448,2.7329100030803604,2.7325735086305247,2.7325735086305247,2.7329100030803604,1.7359461212631804,1.735816027730224,1.735816027730224,1.7359461212631804,0.4652765331535335,0.4652897871726685,0.4652897871726685,0.4652765331535335,8.817227913916483
400.0,114.169,35.443,3.472,3.639,3432.944,1.608741253976283,1.6086635474496973,1.6086635474496973,1.608741253976283,2.7055961680537424,2.705270117159745,2.705270117159745,2.7055961680537424,1.7251139026583215,1.7249824508222005,1.7249824508222005,1.7251139026583215,0.4640361729749313,0.4640596159484178,0.4640596159484178,0.4640361729749313,2.9146696823131952
400.0,114.469,99.67,5.939,6.24,3246.716,1.6075641373174054,1.6074855614363015,1.6074855614363015,1.6075641373174054,2.71313728986872,2.7128078589131066,2.7128078589131066,2.71313728986872,1.7336563958988565,1.7335292750407827,1.7335292750407827,1.7336563958988565,0.4655593519431259,0.4655713308050827,0.4655713308050827,0.4655593519431259,3.0882843145512484
400.0,114.551,22.732,4.549,4.182,4795.065,1.6080186881528276,1.607941479527094,1.607941479527094,1.6080186881528276,2.701612070374352,2.7012896791494927,2.7012896791494927,2.701612070374352,1.7230424548217853,1.7229024908445367,1.7229024908445367,1.7230424548217853,0.4638198170345563,0.4638573252607812,0.4638573252607812,0.4638198170345563,2.085846423813134
