Vout,ronp,rons,vfp,vfs,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
400.0,120.019,94.756,3.418,5.038,1.6246288606555734,1.6245464233710925,1.6245464233710925,1.6246288606555734,2.788516822012332,2.7881560173526,2.7881560173526,2.788516822012332,1.7525341801439371,1.7523951275931209,1.7523951275931209,1.7525341801439371,0.4682876127381068,0.4683001991965326,0.4683001991965326,0.4682876127381068,20.04966070844968
400.0,120.34,94.914,4.449,3.534,1.624555790393151,1.6244736719887771,1.6244736719887771,1.624555790393151,2.7890356861699614,2.7886769170052887,2.7886769170052887,2.7890356861699614,1.7527711865126987,1.7526317969227183,1.7526317969227183,1.7527711865126987,0.4683961436630855,0.4684089475275588,0.4684089475275588,0.4683961436630855,20.049747925219453
400.0,120.363,58.631,5.628,6.406,1.6252229061170107,1.6251410471443015,1.6251410471443015,1.6252229061170107,2.7851571811285405,2.784799360694075,2.784799360694075,2.7851571811285405,1.7481048816259042,1.7479644123952716,1.7479644123952716,1.7481048816259042,0.4675859776902762,0.4676033752636146,0.4676033752636146,0.4675859776902762,20.02614622855584
400.0,120.378,68.937,5.619,2.622,1.625027948892197,1.6249459210887445,1.6249459210887445,1.625027948892197,2.7862881701889175,2.785929520095192,2.785929520095192,2.7862881701889175,1.7494426872782014,1.7493029536144804,1.7493029536144804,1.7494426872782014,0.4678228410422494,0.4678382475047053,0.4678382475047053,0.4678228410422494,20.03284729813855
400.0,120.394,72.942,5.26,3.781,1.6249496462278148,1.624867504840498,1.624867504840498,1.6249496462278148,2.7867455665049583,2.786385462626804,2.786385462626804,2.7867455665049583,1.7499706799750785,1.7498314083365607,1.7498314083365607,1.7499706799750785,0.4679187255061089,0.4679331800028139,0.4679331800028139,0.4679187255061089,20.035451636689583
400.0,120.844,22.391,4.121,5.426,1.6257893374850638,1.6257076625705122,1.6257076625705122,1.6257893374850638,2.781989954236756,2.7816324965451686,2.7816324965451686,2.781989954236756,1.743894786927785,1.7437400104549012,1.7437400104549012,1.743894786927785,0.4669187904438585,0.4669600311041893,0.4669600311041893,0.4669187904438585,20.002569789686607
400.0,120.852,20.776,6.188,4.015,1.6258177692021705,1.6257358081140618,1.6257358081140618,1.6258177692021705,2.7818308894484574,2.781471601771618,2.781471601771618,2.7818308894484574,1.7437730090853711,1.743615347279232,1.743615347279232,1.7437730090853711,0.466883353998331,0.4669290760884115,0.4669290760884115,0.466883353998331,20.001519428422164
400.0,121.03,74.567,3.571,5.449,1.6247708493281696,1.6246888758930915,1.6246888758930915,1.6247708493281696,2.787874046976998,2.787515980944419,2.787515980944419,2.787874046976998,1.7506195498286123,1.7504795042120993,1.7504795042120993,1.7506195498286123,0.4681623961450179,0.4681774038381585,0.4681774038381585,0.4681623961450179,20.036482022756957
400.0,121.212,36.144,3.331,3.746,1.6254438035784995,1.62536184978521,1.62536184978521,1.6254438035784995,2.7840106604240926,2.7836519735934133,2.7836519735934133,2.7840106604240926,1.7457935505059003,1.745649228050108,1.745649228050108,1.7457935505059003,0.4673541866433759,0.4673786660451728,0.4673786660451728,0.4673541866433759,20.011492890839683
400.0,121.223,52.475,5.848,2.793,1.6251378542523376,1.6250560009966075,1.6250560009966075,1.6251378542523376,2.785788260604083,2.785430451785435,2.785430451785435,2.785788260604083,1.7478997931441391,1.7477585565334806,1.7477585565334806,1.7478997931441391,0.4677269014811095,0.4677455165490799,0.4677455165490799,0.4677269014811095,20.02210629773735
400.0,121.3,25.881,3.607,5.878,1.625616115336443,1.625534503393656,1.625534503393656,1.625616115336443,2.783044918726844,2.7826885140199904,2.7826885140199904,2.783044918726844,1.7445346649045792,1.7443833999738954,1.7443833999738954,1.7445346649045792,0.4671476412913543,0.4671833531858437,0.4671833531858437,0.4671476412913543,20.004818019893175
400.0,121.306,15.664,2.546,4.733,1.6258126515280007,1.6257309354743394,1.6257309354743394,1.6258126515280007,2.781987531815397,2.7816305216412625,2.7816305216412625,2.781987531815397,1.7436853274880624,1.7435121045204918,1.7435121045204918,1.7436853274880624,0.4669047507725882,0.4669740817668769,0.4669740817668769,0.4669047507725882,19.998184767634637
400.0,121.328,14.041,4.791,6.383,1.6258329287304405,1.6257508945717842,1.6257508945717842,1.6258329287304405,2.781821341198416,2.781461648856909,2.781461648856909,2.781821341198416,1.7435710830516329,1.7433902801871923,1.7433902801871923,1.7435710830516329,0.4668694359580167,0.4669503848242183,0.4669503848242183,0.4668694359580167,19.99712359842471
400.0,121.356,67.814,3.255,4.56,1.6248212667747126,1.6247391450351782,1.6247391450351782,1.6248212667747126,2.787641651423735,2.787282316413406,2.787282316413406,2.787641651423735,1.7499722278309435,1.7498318724018882,1.7498318724018882,1.7499722278309435,0.468116385546601,0.4681324674253137,0.4681324674253137,0.468116385546601,20.03207670383437
400.0,121.56,38.58,5.761,2.546,1.6253183404167837,1.6252366433858887,1.6252366433858887,1.6253183404170892,2.784801639387407,2.7844446933745792,2.7844446933745792,2.7848015884230604,1.7463419421926931,1.7461981078777402,1.7461981078777402,1.7463419421926931,0.4675227198173493,0.4675462078845202,0.4675462078845202,0.4675227198173493,20.01305943578319
400.0,121.643,34.533,2.887,5.676,1.625376078990356,1.6252944009448158,1.6252944009448158,1.625376078990356,2.7844988321990014,2.784141618424425,2.784141618424425,2.7844988321990014,1.7458814115650263,1.7457352816913352,1.7457352816913352,1.7458814115650263,0.467457086745452,0.4674843450740509,0.4674843450740509,0.467457086745452,20.01042861636232
400.0,121.802,12.176,5.022,2.815,1.6257568376143634,1.6256748417662752,1.6256748417662752,1.6257568376143634,2.78233161237334,2.781972797540468,2.781972797540468,2.78233161237334,1.7437534653815223,1.7435571462383654,1.7435571462383654,1.7437534653815223,0.4669695730426815,0.4670744159043837,0.4670744159043837,0.4669695730426815,19.995891901976112
400.0,122.104,13.317,3.087,6.396,1.6256654273155038,1.6255830065073325,1.6255830065073325,1.6256654273155038,2.782911165794833,2.782549945789823,2.782549945789823,2.782911165794833,1.7440486508835604,1.7438620422365017,1.7438620422365017,1.7440486508835604,0.4671008000196483,0.4671902817085942,0.4671902817085942,0.4671008000196483,19.99662277079757
400.0,122.24,11.073,4.239,2.646,1.6256752149419835,1.625592822265164,1.625592822265164,1.6256752149419835,2.782871379662252,2.782510545947144,2.782510545947144,2.782871379662252,1.7439715006645105,1.7437614142655686,1.7437614142655686,1.7439715006645105,0.4670765062781339,0.4672024453442326,0.4672024453442326,0.4670765062781339,19.99515644760463
400.0,122.464,44.318,5.696,5.316,1.6250013911398171,1.6249193128822077,1.6249193128822077,1.6250013911398171,2.78678198129862,2.78642331003914,2.78642331003914,2.78678198129862,1.7476991195426854,1.7475557573195393,1.7475557573195393,1.7476991195426854,0.4679466614285646,0.467968558504181,0.467968558504181,0.4679466614285646,20.01675032696657
400.0,122.809,45.81,4.412,4.797,1.6248937569787645,1.624811457122636,1.624811457122636,1.6248937569787645,2.7874637827349047,2.7871039557258075,2.7871039557258075,2.7874637827349047,1.7481272230119045,1.7479849031184158,1.7479849031184158,1.7481272230119045,0.4680935939581902,0.4681136159894616,0.4681136159894616,0.4680935939581902,20.017705793776177
400.0,122.847,25.948,6.025,5.47,1.6252544365192083,1.62517242440375,1.62517242440375,1.6252544365192083,2.785380383540398,2.78502179352818,2.78502179352818,2.785380383540398,1.7455965152347586,1.745445935860508,1.745445935860508,1.7455965152347586,0.4676530765298068,0.4676868085422058,0.4676868085422058,0.4676530765298068,20.00479473527638
400.0,122.85,83.072,5.199,5.424,1.6241971710057066,1.624114313516704,1.624114313516704,1.6241971710057066,2.7915605928533034,2.7911977558358982,2.7911977558358982,2.7915605928533034,1.7529683298889656,1.7528278676722562,1.7528278676722562,1.7529683298889656,0.4689495751526623,0.4689637180837174,0.4689637180837174,0.4689495751526623,20.04193413525926
