"Time / s","sw_p1:conduction loss","sw_p1:switching loss","sw_p2:conduction loss","sw_p2:switching loss","sw_p3:conduction loss","sw_p3:switching loss","sw_p4:conduction loss","sw_p4:switching loss","sw_s1:conduction loss","sw_s1:switching loss","sw_s2:conduction loss","sw_s2:switching loss","sw_s3:conduction loss","sw_s3:switching loss","sw_s4:conduction loss","sw_s4:switching loss","Pout"
0.074287999999999993,1.7862458339131557,1.7374540947162613,1.7819146000585033,1.7374283153068319,1.7819146000585033,1.7374283153068319,1.7862458339131557,1.7374540947162613,0.26648510972664935,0.97072773634902498,0.26647407296711084,0.97020981372249837,0.26647407296711084,0.97020981372249837,0.26648510972664935,0.97072773634902498,14.770137913574382
0.074291999999999997,1.7862461005574912,1.737446113861064,1.786146574667639,1.7374203689653911,1.786146574667639,1.7374203689653911,1.7862461005574912,1.737446113861064,0.26648645285383077,0.97074224592658731,0.26687224337268606,0.97022512942176642,0.26687224337268606,0.97022512942176642,0.26648645285383077,0.97074224592658731,14.770252368952537
0.074296000000000001,1.7862460301040275,1.7374379103053184,1.7861468619395742,1.7374123166568756,1.7861468619395742,1.7374123166568756,1.7862460301040275,1.7374379103053184,0.26648776917115136,0.97075686516579696,0.26687295828512125,0.9702406652591522,0.26687295828512125,0.9702406652591522,0.26648776917115136,0.97075686516579696,14.770366646028645
0.074299999999999991,1.7862463095887686,1.7374299087213994,1.78614700264207,1.7374042430515657,1.78614700264207,1.7374042430515657,1.7862463095887686,1.7374299087213994,0.26648911683212057,0.97077142892366974,0.2668736602744286,0.97025601291928398,0.2668736602744286,0.97025601291928398,0.26648911683212057,0.97077142892366974,14.77048098712795
0.074303999999999995,1.7862463501603449,1.7374217928830986,1.7861473555853962,1.7373962262684646,1.7861473555853962,1.7373962262684646,1.7862463501603449,1.7374217928830986,0.2664904312551688,0.97078602913149759,0.26687440017913722,0.97027142681491574,0.26687440017913722,0.97027142681491574,0.2664904312551688,0.97078602913149759,14.770595118034693
0.074307999999999999,1.7862465431018104,1.7374137469216864,1.7861475045138686,1.7373881716895199,1.7861475045138686,1.7373881716895199,1.7862465431018104,1.7374137469216864,0.26649175884793025,0.97080054919952807,0.26687509474127791,0.97028679529923567,0.26687509474127791,0.97028679529923567,0.26649175884793025,0.97080054919952807,14.770709062648059
0.074312000000000003,1.7862466063359324,1.7374056994060059,1.786147869058921,1.737380176207997,1.786147869058921,1.737380176207997,1.7862466063359324,1.7374056994060059,0.26649306754030649,0.97081511905877527,0.26687583845949853,0.9703021047969399,0.26687583845949853,0.9703021047969399,0.26649306754030649,0.97081511905877527,14.770822935665839
0.074315999999999993,1.7862465160293457,1.7373976287209532,1.7819202516548898,1.7373722271883603,1.7819202516548898,1.7373722271883603,1.7862465160293457,1.7373976287209532,0.26649434831866115,0.97082971336516255,0.2664786678472888,0.97031734401446934,0.2664786678472888,0.97031734401446934,0.26649434831866115,0.97082971336516255,14.770935128327606
0.074319999999999997,1.78624644770554,1.7373895405285467,1.7861485992030888,1.737364207309007,1.7861485992030888,1.737364207309007,1.78624644770554,1.7373895405285467,0.26649563244789942,0.97084420535119642,0.26687732131179859,0.97033264578604361,0.26687732131179859,0.97033264578604361,0.26649563244789942,0.97084420535119642,14.771050186695444
0.074324000000000001,1.7862466152199667,1.7373815189925594,1.7861490375146971,1.7373562592258576,1.7861490375146971,1.7373562592258576,1.7862466152199667,1.7373815189925594,0.26649694874030105,0.97085873236277742,0.26687806902450067,0.97034795049837275,0.26687806902450067,0.97034795049837275,0.26649694874030105,0.97085873236277742,14.771163490040895
0.074327999999999991,1.7862468418117794,1.7373735241855821,1.7861491695963918,1.7373482581576456,1.7861491695963918,1.7373482581576456,1.7862468418117794,1.7373735241855821,0.26649829804411868,0.97087316222208442,0.26687876499853141,0.97036328494692092,0.26687876499853141,0.97036328494692092,0.26649829804411868,0.97087316222208442,14.771276823422975
0.074331999999999995,1.7862471448793782,1.7373655806298514,1.7861493767689383,1.7373402834326039,1.7861493767689383,1.7373402834326039,1.7862471448793782,1.7373655806298514,0.2664996265820781,0.97088759303249872,0.26687946157822678,0.97037852345335107,0.26687946157822678,0.97037852345335107,0.2664996265820781,0.97088759303249872,14.77138993284893
