Vout,ronp,rons,vfp,vfs,rm,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
300.0,12.05,82.13,5.07,4.42,976.48,2.452905109924886,2.4529128243645064,2.4529128243645064,2.452905109924886,5.034072516807691,5.034120490875446,5.034120490875446,5.034072516807691,0.8962729890182095,0.896237900097263,0.896237900097263,0.8962729890182095,0.7499926724640825,0.7500394581080526,0.7500394581080526,0.7499926724640825,5.7724381338858395
300.0,14.91,76.29,5.5,3.02,4076.39,2.447484744816396,2.4474918104740677,2.4474918104740677,2.447484744816396,4.9932312643752175,4.993279491187408,4.993279491187408,4.9932312643752175,0.8893006022986732,0.889264083766713,0.889264083766713,0.8893006022986732,0.7478946804292728,0.7479432056024293,0.7479432056024293,0.7478946804292728,1.3823444615858078
300.0,14.95,87.96,4.49,6.41,4425.08,2.446865742702092,2.4468728735210044,2.4468728735210044,2.446865742702092,4.993052640288295,4.993099507627485,4.993099507627485,4.993052640288295,0.8901603807495729,0.8901280618255424,0.8901280618255424,0.8901603807495729,0.7480534313732408,0.7480964716147865,0.7480964716147865,0.7480534313732408,1.2742347391149773
300.0,15.13,64.89,5.74,4.96,2308.44,2.449292368065696,2.4492995945579983,2.4492995945579983,2.449292368065696,5.002874529742413,5.00291935955845,5.00291935955845,5.002874529742413,0.890754601380664,0.8907124669041588,0.8907124669041588,0.890754601380664,0.7483672043688059,0.7484233350915712,0.7484233350915712,0.7483672043688059,2.4394811766410203
300.0,15.16,66.33,5.19,3.34,1422.32,2.4511673094374262,2.4511746029321166,2.4511746029321166,2.4511673094374262,5.017844367478488,5.017889598744726,5.017889598744726,5.017844367478488,0.8941648222168564,0.8941231718152882,0.8941231718152882,0.8941648222168564,0.7493166018896217,0.7493721119818337,0.7493721119818337,0.7493166018896217,3.959547165786896
300.0,15.67,69.73,3.89,5.78,4290.03,2.447644067621083,2.447651027814756,2.447651027814756,2.447644067621083,4.992709152643688,4.992756414128436,4.992756414128436,4.992709152643688,0.8893322491353606,0.8892928139127946,0.8892928139127946,0.8893322491353606,0.747902705494156,0.7479551067059994,0.7479551067059994,0.747902705494156,1.313027630708091
300.0,16.96,84.24,3.51,5.58,4293.81,2.4470062579819167,2.4470132978942742,2.4470132978942742,2.4470062579819167,4.994852749069421,4.994895564315044,4.994895564315044,4.994852749069421,0.8919513624498259,0.891918072270023,0.891918072270023,0.8919513624498259,0.7484633421994416,0.7485077898352868,0.7485077898352868,0.7484633421994416,1.3129008749259707
300.0,17.03,90.41,5.29,2.58,2903.69,2.447551642783155,2.4475587606549167,2.4475587606549167,2.447551642783155,5.001507858585697,5.0015493460638,5.0015493460638,5.001507858585697,0.893922041650311,0.8938906321255905,0.8938906321255905,0.893922041650311,0.7489726414902284,0.7490146820514801,0.7490146820514801,0.7489726414902284,1.94208390536428
300.0,17.21,23.8,3.84,6.23,4660.2,2.4493578788648542,2.4493625827578014,2.4493625827578014,2.4493578788648542,4.989616927252466,4.989656287524049,4.989656287524049,4.989616927252466,0.8865864778041237,0.8864667804752058,0.8864667804752058,0.8865864778041237,0.7473047745946214,0.7474613171188315,0.7474613171188315,0.7473047745946214,1.2056796376925645
300.0,18.69,99.76,3.12,3.53,4729.91,2.446159976252708,2.446166396991708,2.446166396991708,2.446159976252708,4.996324765076767,4.996370126924504,4.996370126924504,4.996324765076767,0.8948565477107011,0.8948275841749127,0.8948275841749127,0.8948565477107011,0.7490746414563701,0.7491131400335698,0.7491131400335698,0.7490746414563701,1.192849739303898
300.0,19.16,64.37,4.07,2.97,608.91,2.4579162284315283,2.45792312564678,2.45792312564678,2.4579162284315283,5.073236151314333,5.073281167147494,5.073281167147494,5.073236151314333,0.909413028605973,0.9093690176269824,0.9093690176269824,0.909413028605973,0.7534436919843106,0.7535022409526535,0.7535022409526535,0.7534436919843106,9.247111832545135
300.0,21.34,91.27,3.31,4.69,947.91,2.452517193095078,2.452523368684256,2.452523368684256,2.452517193095078,5.044732486753588,5.044777090433317,5.044777090433302,5.044732486753588,0.9070126078740371,0.9069807947264908,0.9069807947264908,0.9070126078740371,0.7524436895695629,0.7524859882846884,0.7524859882846884,0.7524436895695629,5.9489511238436235
300.0,22.51,94.54,5.36,4.0,1116.58,2.451197111244705,2.4512026734369115,2.4512026734369115,2.451197111244705,5.037195652881233,5.037244378498693,5.037244378498693,5.037195652881233,0.9065816779983384,0.9065506849389467,0.9065506849389467,0.9065816779983384,0.7522304361931003,0.7522712387795185,0.7522712387795185,0.7522304361931003,5.051199229146404
