Vout,ronp,rons,vfp,vfs,rm,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
300.0,102.062,39.803,4.718,3.734,2991.049,1.891026311285696,1.8910234182904204,1.8910234182904204,1.891026311285696,1.6165838015600773,1.6165774617548214,1.6165774617548214,1.6165838015600773,0.3288577691116176,0.3288516369976528,0.3288516369976528,0.3288577691116176,0.2234452380743791,0.2234510223060284,0.2234510223060284,0.2234452380743791,1.8822652339894093
300.0,102.078,37.562,5.161,4.455,4815.542,1.8904773504523753,1.8904759516199252,1.8904759516199252,1.8904773504523753,1.6137287111872167,1.6137274857745525,1.6137274857745525,1.6137287111872167,0.3274811585317246,0.3274761004105082,0.3274761004105082,0.3274811585317246,0.2233768611531995,0.2233818360539287,0.2233818360539287,0.2233768611531995,1.1690365753855765
300.0,106.56,37.038,3.082,4.988,4505.981,1.889289504574441,1.8892943848939172,1.8892943848939172,1.889289504574441,1.612893411907527,1.6129135465670783,1.6129135465670783,1.612893411907527,0.3295651336224653,0.3295591048280078,0.3295591048280078,0.3295651336224653,0.2233586230835589,0.223364115658502,0.223364115658502,0.2233586230835589,1.2493219346858533
300.0,112.035,64.02,5.322,5.286,3416.952,1.887051549830644,1.8870517441188177,1.8870517441188177,1.887051549830644,1.612539488433733,1.612539812973918,1.612539812973918,1.612539488433733,0.3337163618546419,0.3337136069525645,0.3337136069525645,0.3337163618546419,0.2233646497776474,0.2233670961346666,0.2233670961346666,0.2233646497776474,1.648932250926625
300.0,115.065,15.669,3.65,3.795,780.037,1.892877218806969,1.8928705502455143,1.8928705502455143,1.892877218806969,1.6353898740187554,1.635377551170497,1.635377551170497,1.6353898740187554,0.343455592074906,0.3434498491371251,0.3434498491371251,0.343455592074906,0.2239108039935904,0.2239191894065512,0.2239191894065512,0.2239108039935904,7.211689857754543
300.0,118.102,82.015,3.753,4.514,4785.62,1.8842092256264205,1.884211549653789,1.884211549653789,1.8842092256264205,1.6087388444908963,1.608748223972804,1.608748223972804,1.6087388444908963,0.3362244433086988,0.3362182418288795,0.3362182418288795,0.3362244433086988,0.2232862831734426,0.2232913533287717,0.2232913533287717,0.2232862831734426,1.178025538526002
300.0,118.119,68.886,4.495,5.928,1145.376,1.8879796565819669,1.8879801606509252,1.8879801606509252,1.8879796565819669,1.6242080185797378,1.6242082728882012,1.6242082728882012,1.6242080185797378,0.342614425209364,0.3426101963502796,0.3426101963502796,0.342614425209364,0.223663425447345,0.2236665823803374,0.2236665823803374,0.223663425447345,4.919902167154817
300.0,119.191,18.646,3.875,4.357,1940.414,1.8877640994482776,1.8877638165461803,1.8877638165461803,1.8877640994482776,1.61663069035715,1.6166317497300953,1.6166317497300953,1.61663069035715,0.3374807484624047,0.3374527687422001,0.3374527687422001,0.3374807484624047,0.2234528962884038,0.2234752875581071,0.2234752875581071,0.2234528962884038,2.8993532635497483
300.0,120.501,22.344,3.824,4.145,4654.66,1.8857564527686996,1.8857613700144895,1.8857613700144895,1.885756452768682,1.6093464140620584,1.6093563363047745,1.6093563363047745,1.6093464087607658,0.335082514935404,0.3350666464586928,0.3350666464586928,0.335082514935404,0.2232840366501172,0.2232960233252601,0.2232960233252601,0.2232840366501172,1.2088172006830764
300.0,121.009,26.604,4.625,3.471,3290.216,1.8858861220834708,1.8858881109766616,1.8858881109766616,1.8858861220834708,1.6111607464953832,1.6111680858352226,1.6111680858352226,1.6111607464953832,0.3363936486599005,0.3363793847984699,0.3363793847984699,0.3363936486599005,0.2233309516181038,0.2233427227107336,0.2233427227107336,0.2233309516181038,1.7103449156754431
300.0,125.889,42.536,5.569,5.804,3102.767,1.883946360917338,1.8839469856532365,1.8839469856532365,1.883946360917338,1.610024247809438,1.610022683237904,1.610022683237904,1.610024247809438,0.3393656221018955,0.3393576902603885,0.3393576902603885,0.3393656221018955,0.2233225357428028,0.2233286933957063,0.2233286933957063,0.2233225357428028,1.814602568061014
300.0,126.465,94.449,3.558,2.81,3489.13,1.881676382873972,1.8816807585808233,1.8816807585808233,1.881676382873972,1.608160340698661,1.6081719313638951,1.6081719313638951,1.608160340698661,0.341244939577752,0.3412406872036531,0.3412406872036531,0.341244939577752,0.2232983139302789,0.2233012923148132,0.2233012923148132,0.2232983139302789,1.6163918494919882
300.0,126.728,51.563,5.626,3.48,1603.333,1.8848517774531033,1.884851346690119,1.884851346690119,1.8848517774531033,1.6165568929833387,1.6165566334708286,1.6165566334708286,1.6165568929833387,0.3432227491472474,0.3432213563192847,0.3432213563192847,0.3432227491472474,0.2234922509325719,0.2234942004055458,0.2234942004055458,0.2234922509325719,3.512634213900791
300.0,127.398,99.04,5.694,5.093,985.824,1.8848255863670311,1.8848254695848277,1.8848254695848277,1.8848255863670311,1.6245504203509629,1.6245488122136702,1.6245488122136702,1.6245504203509629,0.3494305852172925,0.3494276080160596,0.3494276080160596,0.3494305852172925,0.2237135762141603,0.223716110977732,0.223716110977732,0.2237135762141603,5.721705024663943
300.0,128.356,55.891,5.352,5.757,464.076,1.8918076062494669,1.8918101927397,1.8918101927397,1.8918076062494669,1.6515475417023222,1.6515548214399212,1.6515548214399212,1.6515475417023222,0.360104299076537,0.3600991598405504,0.3600991598405504,0.360104299076537,0.2243818481454203,0.2243860443006887,0.2243860443006887,0.2243818481454203,12.137268992286238
300.0,131.947,63.576,6.351,3.927,1943.265,1.8823140455335232,1.8823144325312795,1.8823144325312795,1.8823140455335232,1.6125049071393345,1.612505574707463,1.612505574707463,1.6125049071393345,0.3449037690010166,0.3448996221388449,0.3448996221388449,0.3449037690010166,0.2234124045525146,0.2234157742961974,0.2234157742961974,0.2234124045525146,2.8992888115257087
300.0,132.311,52.892,3.265,3.352,4783.391,1.881117130287721,1.8811139631305407,1.8811139631305407,1.881117130287721,1.6056858930375206,1.6056748845331077,1.6056748845331077,1.6056858930375206,0.3414642154480163,0.3414627342453911,0.3414627342453911,0.3414642154480163,0.2232378694898438,0.2232397820893062,0.2232397820893062,0.2232378694898438,1.1774384331488972
300.0,133.005,65.952,4.924,3.535,4115.712,1.8805724950858924,1.8805746304617448,1.8805746304617448,1.8805724950858924,1.605980169179411,1.6059879509467747,1.6059879509467747,1.605980169179411,0.342634725823702,0.3426310460326053,0.3426310460326053,0.342634725823702,0.2232539062526619,0.2232570929029107,0.2232570929029107,0.2232539062526619,1.3690290254165207
300.0,134.945,20.736,5.735,2.638,738.924,1.8871647899928987,1.887168756228314,1.887168756228314,1.8871647899928987,1.6318422193825823,1.6318543216011794,1.6318543216011794,1.6318422193825823,0.3533801506225531,0.3533671304168815,0.3533671304168815,0.3533801506225531,0.2238880127748715,0.2238987401837733,0.2238987401837733,0.2238880127748715,7.6140057706148445
300.0,139.611,54.285,4.527,5.178,3211.649,1.8793706008206883,1.8793704395197128,1.8793704395197128,1.8793706008206883,1.6061098458657344,1.6061091236688878,1.6061091236688878,1.6061098458657344,0.345891243166063,0.345884515398269,0.345884515398269,0.345891243166063,0.2232745856223431,0.223280120557323,0.223280120557323,0.2232745856223431,1.7537218913108614
