Vout,ronp,rons,vfp,vfs,rm,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
300.0,10.081,25.594,3.258,4.766,2238.374,1.916435301998416,1.9164370897943064,1.9164370897943064,1.916435301998416,1.645348336066212,1.6453571042737216,1.6453571042737216,1.645348336066212,0.2912585177406706,0.2912494803181303,0.2912494803181303,0.2912585177406706,0.224412820701729,0.2244207309129177,0.2244207309129177,0.224412820701729,2.5142792948772295
300.0,10.17,42.833,5.836,5.544,3687.472,1.9148980636977884,1.9149009296579649,1.9149009296579649,1.9148980636977884,1.640946532278902,1.6409536715126958,1.6409536715126958,1.640946532278902,0.2901698730205927,0.2901630582885102,0.2901630582885102,0.2901698730205927,0.2243121101439623,0.2243173641663177,0.2243173641663177,0.2243121101439623,1.5270793433992795
300.0,10.875,42.075,3.504,4.918,4977.419,1.9144007037762416,1.9144047404121916,1.9144047404121916,1.9144007037762416,1.6391484250507466,1.6391626901372778,1.6391626901372778,1.6391484250507466,0.2897340952875722,0.2897296250650925,0.2897296250650925,0.2897340952875722,0.2242689840731261,0.2242729600330306,0.2242729600330306,0.2242689840731261,1.1312933166238757
300.0,11.075,70.214,5.006,4.932,643.846,1.920115797879092,1.9201148062975308,1.9201148062975308,1.920115797879092,1.669511552535088,1.6695077627602803,1.6695077627602803,1.669511552535088,0.30400939778906,0.3040092439407591,0.3040092439407591,0.30400939778906,0.2249238408062007,0.2249243844048675,0.2249243844048675,0.2249238408062007,8.753694282143854
300.0,11.119,21.013,3.647,3.254,2741.502,1.915939425388442,1.9159387602751443,1.9159387602751443,1.915939425388442,1.6432781680991793,1.6432746966955325,1.6432746966955325,1.6432781680991793,0.2907089886507947,0.2907032071646635,0.2907032071646635,0.2907089886507947,0.224363930089708,0.2243690198070768,0.2243690198070768,0.224363930089708,2.0525444174187992
300.0,11.386,57.433,4.582,4.545,1368.055,1.916373409283428,1.916370574384088,1.916370574384088,1.916373409283462,1.6507830075604435,1.6507752422137134,1.6507752422137134,1.6507830014462943,0.2956438064716372,0.2956456707089437,0.2956456707089437,0.2956438064716372,0.22451458121948,0.2245140356762845,0.2245140356762845,0.22451458121948,4.118047831976577
300.0,11.525,88.967,3.589,4.559,2752.349,1.9133359434752113,1.9133329657536828,1.9133329657536828,1.9133359434752113,1.6416612056719515,1.6416491285759842,1.6416491285759842,1.6416612056719515,0.2931908320589653,0.293191123721837,0.293191123721837,0.2931908320589653,0.2243033927422822,0.2243033737373388,0.2243033737373388,0.2243033927422822,2.0489818841273717
300.0,11.565,61.358,6.233,3.782,2786.991,1.914317613556637,1.9143132556482068,1.9143132556482068,1.914317613556637,1.6421421435948031,1.6421281831262189,1.6421281831262189,1.6421421435948031,0.2922108834646072,0.292212608237124,0.292212608237124,0.2922108834646072,0.224323815063737,0.2243232943994417,0.2243232943994417,0.224323815063737,2.0216957882881075
300.0,11.917,95.735,4.498,3.697,3454.598,1.9126184708263831,1.9126177109875788,1.9126177109875788,1.9126184708263831,1.6397109762829265,1.6397081866548624,1.6397081866548624,1.6397109762829265,0.292857742780451,0.292858311573823,0.292858311573823,0.292857742780451,0.2242562143683489,0.2242560950659091,0.2242560950659091,0.2242562143683489,1.6328257042168195
300.0,12.079,45.855,3.788,3.81,3131.279,1.914559308894236,1.9145647276717144,1.9145647276717144,1.914559308894236,1.6414117639441692,1.6414266017004555,1.6414266017004555,1.6414117639441692,0.2914986802689155,0.2914920280294133,0.2914920280294133,0.2914986802689155,0.224307770305497,0.2243126962977619,0.2243126962977619,0.224307770305497,1.7984997357142452
300.0,12.344,43.096,3.072,3.199,670.958,1.9204814833760515,1.92047753869,1.92047753869,1.9204814833760515,1.668260055416759,1.6682463985754417,1.6682463985754417,1.668260055416759,0.3029653746950569,0.3029663382388301,0.3029663382388301,0.3029653746950569,0.2248970074874995,0.2248970790398641,0.2248970790398641,0.2248970074874995,8.392549814704655
300.0,12.578,91.722,4.145,2.519,2031.565,1.9136232088934528,1.9136190995442048,1.9136190995442048,1.9136232088934528,1.6442382445617592,1.6442263524153813,1.6442263524153813,1.6442382445617592,0.2949660609249246,0.2949676239423477,0.2949676239423477,0.2949660609249246,0.2243517883762556,0.2243514471151447,0.2243514471151447,0.2243517883762556,2.776190536779678
300.0,12.921,44.509,3.574,2.985,1151.072,1.917158935468152,1.9171637663787608,1.9171637663787608,1.917158935468152,1.653753232444226,1.6537667492331334,1.6537667492331334,1.653753232444226,0.2971627233645837,0.2971537892045754,0.2971537892045754,0.2971627233645837,0.2245705336753668,0.2245774598035753,0.2245774598035753,0.2245705336753668,4.892248974110707
