Vout,ronp,rons,vfp,vfs,rm,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
300.0,5.028,25.091,3.671,4.93,1835.399,3.260392698621463,3.2604162773711103,3.2604162773711103,3.260392698621463,7.704000801023209,7.704057036411713,7.704057036411713,7.704000801023209,1.208040437250521,1.2078695593693152,1.2078695593693152,1.208040437250521,1.1618027090678604,1.1623553764164944,1.1623553764164944,1.1618027090678604,3.0501565293092985
300.0,5.035,55.178,5.266,5.887,4388.279,3.2500632990310216,3.250127139396185,3.250127139396185,3.2500632990310216,7.685970501200701,7.686141380386917,7.686141380386917,7.685970501200701,1.2081595029745622,1.2080817469589658,1.2080817469589658,1.2081595029745622,1.161364134671484,1.1616187849868136,1.1616187849868136,1.161364134671484,1.278234639612835
300.0,5.055,80.843,6.147,5.35,2016.383,3.2552284388992705,3.2553021368516863,3.2553021368516863,3.2552284388992705,7.717320477286262,7.717514975309687,7.717514975309687,7.717320477286262,1.2117543904958796,1.2116972555391583,1.2116972555391583,1.2117543904958796,1.1647480571288853,1.16493610491536,1.16493610491536,1.1647480571288853,2.786221249420592
300.0,5.087,37.06,4.111,4.589,3925.051,3.252022467065293,3.2520705844714177,3.2520705844714177,3.252022467065293,7.682900741306558,7.683039542400275,7.683039542400275,7.682900741306558,1.207066822266307,1.2069537629683096,1.2069537629683096,1.207066822266307,1.1605401311043209,1.1609073662960896,1.1609073662960896,1.1605401311043209,1.427442350313055
300.0,5.096,27.219,6.154,5.454,2008.066,3.259005131746663,3.259035908652076,3.259035908652076,3.259005131746663,7.700880389532995,7.700957228180925,7.700957228180925,7.700880389532995,1.2079335890785006,1.20777746755586,1.20777746755586,1.2079335890785006,1.1616592368021887,1.1621650234120942,1.1621650234120942,1.1616592368021887,2.7882767753091566
300.0,5.1,30.291,2.577,2.692,2249.356,3.2574037748207743,3.257441839181535,3.257441839181535,3.2574037748207743,7.697232201036134,7.697329285140887,7.697329285140887,7.697232201036134,1.2078090809229156,1.207669956406028,1.207669956406028,1.2078090809229156,1.161478840845761,1.1619305854471584,1.1619305854471584,1.161478840845761,2.489685057320339
300.0,5.149,16.458,6.26,3.574,1686.03,3.2622256590783385,3.262203365110953,3.262203365110953,3.2622256590783385,7.706014591012267,7.705942192948259,7.705942192948259,7.706014591012267,1.2078578862239673,1.2075758375596937,1.2075758375596937,1.2078578862239673,1.1615803335010002,1.162483510208575,1.162483510208575,1.1615803335010002,3.3185203562636554
300.0,5.166,61.517,3.211,2.81,1762.571,3.258380678602967,3.2584490626026668,3.2584490626026668,3.258380678602967,7.717846082173015,7.7180292161916,7.7180292161916,7.717846082173015,1.2108805522167,1.2108088837443374,1.2108088837443374,1.2108805522167,1.1642370002840223,1.1644719186404575,1.1644719186404575,1.1642370002840223,3.1834934780850355
300.0,5.187,58.794,4.356,4.26,4290.047,3.249890677919563,3.2499570513419784,3.2499570513419784,3.249890677919563,7.688143949735432,7.688321691431786,7.688321691431786,7.688143949735432,1.2085553478177071,1.2084817162665995,1.2084817162665995,1.2085553478177071,1.1617149128344908,1.161956258945304,1.161956258945304,1.1617149128344908,1.307796209814098
300.0,5.204,61.348,2.785,3.696,3832.557,3.2504266320303574,3.250494344529696,3.250494344529696,3.2504266320303574,7.691408711629104,7.6915882200888435,7.6915882200888435,7.691408711629104,1.2089291607589476,1.208858132985799,1.208858132985799,1.2089291607589476,1.1620694070373725,1.1623025086197143,1.1623025086197143,1.1620694070373725,1.4641356568965913
300.0,5.238,25.245,4.153,5.461,2097.11,3.2585495475681228,3.2585762500617714,3.2585762500617714,3.2585495475681228,7.6990069524194995,7.699072052884362,7.699072052884362,7.6990069524194995,1.207756064357289,1.2075866845338343,1.2075866845338343,1.207756064357289,1.1614801082350732,1.1620280554420872,1.1620280554420872,1.1614801082350732,2.669552835013046
