Vout,ronp,rons,vfp,vfs,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
400.0,13.596,83.456,4.814,2.832,1.652224848309453,1.652162719048872,1.652162719048872,1.652224848309453,2.6471092911377414,2.646827063650282,2.646827063650282,2.6471092911377414,1.6822394328459995,1.6821342430073083,1.6821342430073083,1.6822394328459995,0.435652697061365,0.4356612207793328,0.4356612207793328,0.435652697061365,20.04597374872117
400.0,13.608,71.668,6.256,5.985,1.6525051646980762,1.6524432096206247,1.6524432096206247,1.6525051646980762,2.6461580359251733,2.64587694312152,2.64587694312152,2.6461580359251733,1.6808572310809238,1.680751941587724,1.680751941587724,1.6808572310809238,0.4354297617186206,0.4354391802821371,0.4354391802821371,0.4354297617186206,20.03829034358137
400.0,13.847,25.396,2.935,5.885,1.6535578847712,1.653494472029629,1.653494472029629,1.6535578847712,2.642671293519109,2.642380242424613,2.642380242424613,2.642671293519109,1.6755639038340513,1.675453392909127,1.675453392909127,1.6755639038340513,0.4346077723441154,0.4346285313373443,0.4346285313373443,0.4346077723441154,20.008143972424968
400.0,13.894,56.455,2.908,3.291,1.6527923784578489,1.6527303657057637,1.6527303657057637,1.6527923784578489,2.6452469023469507,2.6449654787725088,2.6449654787725088,2.6452469023469507,1.6792402419548964,1.679134271217951,1.679134271217951,1.6792402419548964,0.4352180743261269,0.4352294753386943,0.4352294753386943,0.4352180743261269,20.028370839947975
400.0,13.92,43.165,6.073,3.45,1.6531060705851044,1.6530444837418052,1.6530444837418052,1.6531060705851044,2.6441926905913498,2.643913326852276,2.643913326852276,2.6441926905913498,1.6776929931505973,1.677586757512593,1.677586757512593,1.6776929931505973,0.4349707443583191,0.4349835881675359,0.4349835881675359,0.4349707443583191,20.01971327205628
400.0,14.011,27.978,5.671,3.684,1.6534478492144418,1.6533878654908865,1.6533878654908865,1.6534478492144418,2.6430576304828977,2.642788385754676,2.642788385754676,2.6430576304828977,1.675966116721708,1.6758547330055795,1.6758547330055795,1.675966116721708,0.4347019856766564,0.434723967068677,0.434723967068677,0.4347019856766564,20.009820386196623
400.0,14.06,23.014,5.416,4.611,1.6535549161319467,1.6534942187456128,1.6534942187456128,1.6535549161319467,2.642713516411649,2.642439730813244,2.642439730813244,2.642713516411649,1.6754142113324888,1.675300031262068,1.675300031262068,1.6754142113324888,0.4346188660667847,0.4346454590172265,0.4346454590172265,0.4346188660667847,20.00658725411383
400.0,14.154,86.552,2.747,6.479,1.6519952389461552,1.6519338528663037,1.6519338528663037,1.6519952389461552,2.6480080578907343,2.647730987953218,2.647730987953218,2.6480080578907343,1.6829451844557213,1.6828392127315646,1.6828392127315646,1.6829451844557213,0.4358687131539409,0.4358780508307913,0.4358780508307913,0.4358687131539409,20.047976215189266
400.0,14.34,82.21,3.315,5.821,1.652048401174084,1.6519862407901134,1.6519862407901134,1.6520484011742105,2.647869543833599,2.647587596708374,2.647587596708374,2.647869542621996,1.6825456533006724,1.6824401261819044,1.6824401261819044,1.6825456533006724,0.4358378133314185,0.4358466618118754,0.4358466618118754,0.4358378133314185,20.04514087330017
400.0,14.597,49.635,3.029,5.609,1.65276057122678,1.65269919951736,1.65269919951736,1.65276057122678,2.645500774268112,2.645223324747382,2.645223324747382,2.645500774268112,1.6788647344503458,1.6787579971291235,1.6787579971291235,1.6788647344503458,0.4352842289888707,0.4352971255176689,0.4352971255176689,0.4352842289888707,20.023908683780775
400.0,14.632,29.935,4.626,4.718,1.6532278427874167,1.653165139647914,1.653165139647914,1.6532278427874167,2.64394026196067,2.643654288195828,2.643654288195828,2.64394026196067,1.6765710122396142,1.67646107566271,1.67646107566271,1.6765710122396142,0.434914552256865,0.4349338242436454,0.4349338242436454,0.434914552256865,20.011077892714894
400.0,14.72,81.261,4.011,4.364,1.6519661411152533,1.651902877701584,1.651902877701584,1.6519661411152533,2.6482372463471435,2.6479487389666003,2.6479487389666003,2.6482372463471435,1.6826655472522043,1.6825604653057955,1.6825604653057955,1.6826655472522043,0.4359272475821846,0.4359352179256615,0.4359352179256615,0.4359272475821846,20.044512002567423
400.0,14.775,51.035,2.752,4.686,1.6526774457936186,1.6526155624171988,1.6526155624171988,1.6526774457928994,2.6458224599051814,2.645541598838963,2.645541598838963,2.6458224599005145,1.6791373311695268,1.6790307761227268,1.6790307761227268,1.6791373311695268,0.4353611620261833,0.435373609122745,0.435373609122745,0.4353611620261833,20.024815478685028
400.0,14.813,65.929,4.068,4.834,1.6523085671974074,1.6522460204068687,1.6522460204068687,1.6523085671974074,2.6470857258455256,2.646801286041668,2.646801286041668,2.6470857258455256,1.6809138196678666,1.680808351586834,1.680808351586834,1.6809138196678666,0.4356583371050786,0.435667962235471,0.435667962235471,0.4356583371050786,20.03451770070442
400.0,15.022,34.219,6.114,3.347,1.6530148193636047,1.6529530321068704,1.6529530321068704,1.6530148193636047,2.6447353134805685,2.644454995923632,2.644454995923632,2.6447353134805685,1.677309617405873,1.677201102190824,1.677201102190824,1.677309617405873,0.4351067694343148,0.4351234310255008,0.4351234310255008,0.4351067694343148,20.013857405556976
400.0,15.035,60.577,3.859,3.715,1.652375067773854,1.6523133193385626,1.6523133193385626,1.652375067773854,2.6469027653944845,2.64662300986088,2.64662300986088,2.6469027653944845,1.6804186026885088,1.680312637101932,1.680312637101932,1.6804186026885088,0.4356177031784833,0.4356284336801242,0.4356284336801242,0.4356177031784833,20.031024566526487
400.0,15.065,34.247,3.24,2.982,1.653002279059056,1.6529397335896927,1.6529397335896927,1.653002279059056,2.644790456814841,2.6445056355651326,2.6445056355651326,2.644790456814841,1.6773393699874264,1.6772310521482654,1.6772310521482654,1.6773393699874264,0.4351197988334965,0.4351360663046575,0.4351360663046575,0.4351197988334965,20.013874487228847
400.0,15.076,50.699,5.466,5.717,1.652602299286732,1.652539402111319,1.652539402111319,1.652602299286732,2.6461460351574875,2.6458591926749797,2.6458591926749797,2.6461460351574875,1.6792799773073903,1.6791742425628062,1.6791742425628062,1.6792799773073903,0.4354399263759632,0.4354509128391386,0.4354509128391386,0.4354399263759632,20.02458879640465
400.0,15.133,68.217,5.392,2.81,1.6521639969677038,1.652102458406297,1.652102458406297,1.6521639969677038,2.64764135601978,2.647363353541361,2.647363353541361,2.64764135601978,1.68137858319949,1.6812728898380116,1.6812728898380116,1.68137858319949,0.4357922532495223,0.4358019442596566,0.4358019442596566,0.4357922532495223,20.036000343985847
400.0,15.173,16.664,5.828,5.002,1.6533992420325447,1.6533343896687158,1.6533343896687158,1.6533992420325447,2.643491367734444,2.6431914437738206,2.6431914437738206,2.643491367734444,1.6755048463830786,1.6753834164339216,1.6753834164339216,1.6755048463830786,0.4348038470650576,0.434841388586769,0.434841388586769,0.4348038470650576,20.002423436244563
400.0,15.249,57.778,3.646,4.119,1.6523832508423786,1.652320542639838,1.652320542639838,1.6523832508423786,2.6469251506126024,2.646639401656711,2.646639401656711,2.6469251506126024,1.680218832038865,1.6801136184479015,1.6801136184479015,1.680218832038865,0.4356249176910615,0.4356345416133242,0.4356345416133242,0.4356249176910615,20.02919561859235
400.0,15.273,41.442,6.277,3.998,1.652770007228983,1.65270826000707,1.65270826000707,1.652770007228983,2.6456146239055944,2.645334900719563,2.645334900719563,2.6456146239055944,1.6783111968859652,1.6782035465695735,1.6782035465695735,1.6783111968859652,0.4353164082098131,0.435331048326047,0.435331048326047,0.4353164082098131,20.018554248526108
400.0,15.304,42.157,3.938,4.838,1.6527446165246906,1.6526820936920728,1.6526820936920728,1.6527446165246906,2.6457107638130006,2.6454262269084454,2.6454262269084454,2.6457107638130006,1.6784136960633114,1.67830632542671,1.67830632542671,1.6784136960633114,0.4353389003457439,0.4353530589545752,0.4353530589545752,0.4353389003457439,20.019019022345752
400.0,15.42,90.474,2.505,2.545,1.6515506422182953,1.65148881746176,1.65148881746176,1.6515506422182953,2.649804077498671,2.6495246370712926,2.6495246370712926,2.649804077498671,1.6841810992766495,1.684075045962817,1.684075045962817,1.6841810992766495,0.4363011688556728,0.4363099530673324,0.4363099530673324,0.4363011688556728,20.05049812018079
400.0,15.46,32.574,5.884,3.445,1.6529323309887631,1.652870236184101,1.652870236184101,1.6529323309887631,2.6451080474320174,2.64482610736024,2.64482610736024,2.6451080474320174,1.677381741040742,1.6772729509612625,1.6772729509612625,1.677381741040742,0.4351980984261888,0.435215065861305,0.435215065861305,0.4351980984261888,20.01277414759952
