z1_0,z1_1,z1_2,z1_3,z1_4,z1_5,z1_6,z1_7,z1_8,z1_9,z1_10,z1_11,z1_12,z1_13,z1_14,z1_15,z1_16,z1_17,z1_18,z1_19,z1_20,z1_21,z1_22,z1_23,z1_24,z1_25,z1_26,z1_27,z1_28,z1_29,z1_30,z1_31
-0.14650258,-0.82706594,-0.15825665,0.033310264,0.55360204,0.3869214,-0.075385876,0.093729824,0.5775496,-0.33849347,0.19410335,1.600929,-0.68389076,-0.30464602,-1.394065,0.10766786,-0.11478689,-0.0807578,0.09248872,0.5069848,0.08810493,0.07708548,0.07922876,0.66136956,-0.434745,0.3560721,0.11476858,0.70762426,0.1385588,0.4370622,-0.61259145,-0.6251873
-0.14662082,-0.8201622,-0.15742932,0.032277375,0.5498883,0.3856337,-0.07427689,0.093997896,0.57341814,-0.33704072,0.19607453,1.5887927,-0.6808938,-0.3044687,-1.3853757,0.10758564,-0.11423731,-0.08033571,0.09152748,0.50267047,0.090896755,0.07723774,0.07789828,0.65853655,-0.431827,0.3535468,0.114120334,0.7040109,0.13588434,0.43466052,-0.6061311,-0.62130976
-0.14646287,-0.8293874,-0.1585348,0.03365755,0.55485076,0.38735437,-0.07575881,0.09363967,0.57893884,-0.338982,0.19344057,1.6050099,-0.6848985,-0.30470574,-1.3969867,0.10769549,-0.11497167,-0.080899715,0.09281193,0.5084355,0.08716622,0.07703434,0.07967618,0.66232216,-0.43572623,0.3569213,0.11498654,0.70883924,0.13945809,0.43786976,-0.61476374,-0.62649107
-0.1465152,-0.82632864,-0.15816829,0.033199936,0.5532053,0.38678387,-0.07526744,0.093758434,0.5771083,-0.3383383,0.19431384,1.5996326,-0.6835706,-0.3046271,-1.393137,0.10765907,-0.11472818,-0.08071272,0.09238604,0.50652397,0.088403136,0.07710175,0.079086706,0.661067,-0.4344334,0.35580245,0.114699304,0.70723826,0.13827318,0.43680564,-0.6119014,-0.6247731
-0.14646488,-0.8292707,-0.15852089,0.033640176,0.55478805,0.38733262,-0.07574006,0.09364423,0.578869,-0.33895743,0.19347389,1.604805,-0.6848479,-0.30470264,-1.39684,0.10769418,-0.1149624,-0.08089261,0.092795685,0.5083627,0.08721337,0.0770369,0.079653695,0.6622745,-0.435677,0.3568786,0.11497563,0.70877826,0.13941288,0.43782923,-0.6146546,-0.6264256
-0.146467,-0.8291471,-0.15850604,0.03362164,0.55472153,0.38730958,-0.07572021,0.09364903,0.5787951,-0.3389314,0.19350915,1.6045877,-0.6847942,-0.30469948,-1.3966845,0.10769263,-0.114952534,-0.08088503,0.092778474,0.50828546,0.087263316,0.077039614,0.07962984,0.6622236,-0.43562466,0.35683337,0.11496399,0.70871353,0.13936502,0.4377862,-0.6145388,-0.6263562
-0.14640784,-0.83259964,-0.15891978,0.034138173,0.5565787,0.38795352,-0.07627485,0.09351495,0.5808611,-0.3396579,0.19252338,1.6106569,-0.686293,-0.30478823,-1.4010298,0.10773376,-0.1152274,-0.08109613,0.093259215,0.510443,0.085867226,0.07696347,0.08029528,0.6636405,-0.43708396,0.35809633,0.11528815,0.71052045,0.14070249,0.43898726,-0.6177696,-0.62829524
-0.14651093,-0.8265798,-0.15819842,0.033237547,0.5533405,0.38683078,-0.07530784,0.09374872,0.5772587,-0.33839118,0.19424213,1.6000746,-0.68367976,-0.30463353,-1.3934532,0.10766205,-0.11474821,-0.0807281,0.09242104,0.5066811,0.08830151,0.07709621,0.079135135,0.6611701,-0.43453962,0.35589427,0.11472291,0.70736986,0.13837045,0.4368931,-0.61213654,-0.6249143
-0.14646459,-0.82928896,-0.15852308,0.03364283,0.5547978,0.38733602,-0.07574303,0.09364349,0.57887995,-0.33896127,0.19346859,1.6048371,-0.6848558,-0.30470315,-1.396863,0.10769436,-0.11496386,-0.08089371,0.09279826,0.5083741,0.087205976,0.077036485,0.07965721,0.6622819,-0.43568468,0.35688534,0.114977285,0.70878774,0.13942,0.43783557,-0.61467165,-0.6264359
-0.14645396,-0.82990503,-0.15859686,0.033735007,0.55512923,0.38745093,-0.075841956,0.093619615,0.57924855,-0.3390909,0.19329281,1.60592,-0.6851232,-0.30471897,-1.3976383,0.10770172,-0.115012914,-0.08093139,0.092884004,0.508759,0.08695689,0.077022925,0.079775944,0.6625346,-0.43594503,0.35711065,0.11503515,0.7091102,0.13965863,0.43804985,-0.615248,-0.6267818
-0.1465404,-0.8248576,-0.15799199,0.032979846,0.552414,0.38650948,-0.075031124,0.093815535,0.57622796,-0.33802876,0.19473387,1.5970469,-0.6829321,-0.30458933,-1.3912855,0.10764158,-0.11461106,-0.08062276,0.092181265,0.50560474,0.08899802,0.07713415,0.07880321,0.66046333,-0.43381155,0.35526434,0.114561215,0.7064684,0.1377033,0.43629393,-0.6105248,-0.6239469
-0.14652313,-0.825866,-0.15811281,0.033130735,0.5529565,0.38669753,-0.07519313,0.093776405,0.5768315,-0.33824098,0.19444592,1.5988197,-0.6833699,-0.30461523,-1.3925548,0.10765359,-0.11469141,-0.08068442,0.092321664,0.50623494,0.088590235,0.077111915,0.07899754,0.6608772,-0.43423784,0.35563323,0.11465591,0.70699626,0.13809398,0.4366448,-0.6114685,-0.62451327
-0.14656502,-0.82342184,-0.15781993,0.03276506,0.55164176,0.3862417,-0.07480053,0.093871325,0.5753688,-0.33772665,0.19514383,1.5945231,-0.68230885,-0.30455244,-1.3894786,0.10762447,-0.11449668,-0.08053501,0.09198137,0.5047075,0.0895786,0.07716583,0.07852651,0.6598742,-0.43320477,0.35473922,0.114426345,0.70571697,0.13714716,0.43579447,-0.6091814,-0.62314063
-0.14658634,-0.8221748,-0.1576705,0.03257847,0.55097085,0.3860091,-0.07460017,0.09391977,0.5746225,-0.33746427,0.19549985,1.5923308,-0.68176746,-0.3045204,-1.3879089,0.1076096,-0.114397556,-0.08045876,0.09180772,0.5039282,0.090082884,0.077193365,0.078286126,0.65936244,-0.4326777,0.354283,0.11430931,0.7050643,0.13666397,0.43536067,-0.6080144,-0.6224401
-0.146483,-0.8282105,-0.1583938,0.03348145,0.55421764,0.38713482,-0.07556974,0.09368539,0.57823443,-0.3387343,0.1937765,1.6029409,-0.68438756,-0.30467546,-1.3955055,0.10768151,-0.114878,-0.08082776,0.092648074,0.5077,0.087642044,0.07706024,0.079449385,0.66183925,-0.4352287,0.3564908,0.11487599,0.7082232,0.1390022,0.43746033,-0.6136623,-0.62583005
-0.14658645,-0.82216585,-0.15766941,0.032577127,0.5509661,0.38600737,-0.07459874,0.09392005,0.5746172,-0.33746237,0.19550236,1.5923151,-0.6817635,-0.3045202,-1.3878977,0.10760948,-0.11439678,-0.08045822,0.09180646,0.5039226,0.09008649,0.07719351,0.07828443,0.6593586,-0.43267387,0.35427973,0.11430848,0.7050596,0.13666055,0.43535754,-0.60800606,-0.6224351
-0.14644577,-0.83038664,-0.15865463,0.03380713,0.5553884,0.3875408,-0.07591934,0.09360084,0.5795369,-0.3391922,0.19315521,1.6067668,-0.6853324,-0.30473134,-1.3982446,0.1077075,-0.11505121,-0.08096083,0.092951074,0.50906014,0.08676207,0.077012256,0.07986879,0.66273236,-0.4361487,0.3572869,0.11508039,0.7093623,0.13984519,0.43821743,-0.6156989,-0.62705237
-0.14651066,-0.826591,-0.15819973,0.033239216,0.5533465,0.38683277,-0.07530961,0.09374824,0.5772654,-0.33839357,0.19423889,1.6000942,-0.6836846,-0.30463386,-1.3934673,0.10766217,-0.114749104,-0.08072875,0.092422605,0.506688,0.08829698,0.07709591,0.07913725,0.66117465,-0.43454427,0.3558984,0.11472398,0.7073757,0.1383748,0.43689698,-0.61214703,-0.62492055
-0.14648674,-0.8279922,-0.15836766,0.033448815,0.5541003,0.38709414,-0.075534694,0.09369385,0.5781039,-0.33868837,0.19383885,1.6025573,-0.6842929,-0.30466986,-1.3952309,0.10767892,-0.114860654,-0.080814436,0.09261766,0.5075637,0.08773032,0.077065095,0.07940729,0.6617497,-0.43513662,0.35641092,0.11485554,0.7081091,0.13891762,0.43738446,-0.6134582,-0.6257075
-0.1465603,-0.82369375,-0.15785252,0.03280571,0.55178803,0.38629237,-0.07484419,0.093860805,0.5755315,-0.33778387,0.19506617,1.595001,-0.6824268,-0.3045594,-1.3898207,0.10762772,-0.114518434,-0.080551624,0.092019185,0.50487745,0.08946872,0.07715978,0.078578904,0.65998566,-0.4333197,0.3548386,0.11445193,0.70585924,0.13725239,0.43588907,-0.6094358,-0.6232933
-0.14634272,-0.83640504,-0.15937583,0.034707516,0.55862576,0.38866332,-0.076886095,0.09336722,0.5831384,-0.3404587,0.1914369,1.6173465,-0.68794495,-0.30488592,-1.4058194,0.107779056,-0.11553031,-0.08132878,0.093789056,0.5128211,0.08432832,0.076879576,0.081028625,0.66520214,-0.4386924,0.35948834,0.1156455,0.71251225,0.14217663,0.4403111,-0.62133056,-0.6304325
-0.14644955,-0.83016646,-0.15862821,0.033774137,0.5552698,0.3874997,-0.07588395,0.09360942,0.57940507,-0.33914587,0.19321813,1.6063795,-0.6852367,-0.30472568,-1.3979675,0.10770479,-0.11503366,-0.08094738,0.09292041,0.5089224,0.08685115,0.077017084,0.079826325,0.6626419,-0.43605548,0.35720626,0.115059674,0.709247,0.13975993,0.43814078,-0.6154927,-0.6269286
-0.14643578,-0.83096683,-0.15872411,0.033893853,0.5557004,0.38764897,-0.07601253,0.09357831,0.57988405,-0.33931434,0.19298954,1.6077865,-0.6855842,-0.30474627,-1.3989749,0.107714325,-0.1150974,-0.08099631,0.09303188,0.50942266,0.08652741,0.07699944,0.07998058,0.6629704,-0.4363938,0.3574991,0.115134835,0.70966595,0.14006996,0.43841925,-0.61624175,-0.62737817
-0.14646855,-0.829054,-0.15849492,0.03360769,0.5546714,0.38729227,-0.07570528,0.093652606,0.57873935,-0.33891186,0.19353567,1.604424,-0.6847538,-0.30469713,-1.3965672,0.107691556,-0.11494517,-0.080879346,0.09276554,0.5082273,0.087300956,0.07704167,0.07961194,0.66218543,-0.43558538,0.3567994,0.11495525,0.70866483,0.13932896,0.43775383,-0.6144517,-0.6263039
-0.14640269,-0.83290195,-0.15895604,0.034183413,0.55674136,0.38800994,-0.07632337,0.09350321,0.58104205,-0.3397215,0.19243707,1.6111883,-0.68642426,-0.30479592,-1.4014105,0.10773748,-0.11525148,-0.081114605,0.09330127,0.510632,0.08574486,0.07695685,0.08035348,0.6637645,-0.43721175,0.35820696,0.115316585,0.71067876,0.14081955,0.43909243,-0.6180524,-0.62846506
-0.14642705,-0.831476,-0.15878513,0.03397003,0.5559743,0.38774392,-0.07609432,0.09355855,0.58018875,-0.33942148,0.19284417,1.6086817,-0.6858052,-0.30475932,-1.3996156,0.107720405,-0.115137845,-0.08102742,0.09310277,0.5097408,0.08632153,0.076988265,0.080078706,0.6631794,-0.43660903,0.35768536,0.11518267,0.70993245,0.14026716,0.43859634,-0.61671823,-0.62766415
-0.14638065,-0.83419037,-0.15911043,0.034376144,0.55743444,0.38825023,-0.076530345,0.0934532,0.5818131,-0.3399926,0.19206925,1.6134533,-0.6869836,-0.30482906,-1.4030318,0.10775277,-0.11535403,-0.08119337,0.09348069,0.5114371,0.08522388,0.07692842,0.08060181,0.6642933,-0.43775648,0.3586782,0.11543754,0.7113531,0.14131874,0.43954065,-0.61925817,-0.62918866
-0.14638594,-0.8338796,-0.15907317,0.034329623,0.55726725,0.3881922,-0.07648041,0.09346521,0.58162713,-0.33992726,0.19215794,1.6129068,-0.68684864,-0.30482107,-1.4026408,0.107749075,-0.115329206,-0.08117437,0.0934374,0.51124287,0.08534959,0.07693525,0.08054192,0.6641656,-0.43762487,0.35856453,0.115408316,0.7111904,0.14119837,0.43943253,-0.61896724,-0.6290141
-0.14648704,-0.82797503,-0.15836559,0.033446282,0.55409104,0.3870909,-0.07553192,0.09369451,0.57809365,-0.33868477,0.1938438,1.6025271,-0.6842854,-0.3046694,-1.3952093,0.10767871,-0.11485931,-0.08081337,0.09261531,0.5075529,0.08773732,0.07706548,0.079404026,0.6617427,-0.43512928,0.35640463,0.11485389,0.7081001,0.13891095,0.43737844,-0.6134421,-0.62569785
-0.14642397,-0.8316605,-0.15880726,0.033997685,0.5560736,0.38777846,-0.076123975,0.09355149,0.5802992,-0.33946028,0.19279154,1.609006,-0.68588537,-0.3047641,-1.3998479,0.10772264,-0.11515269,-0.081038706,0.09312841,0.5098561,0.08624694,0.07698424,0.080114275,0.6632551,-0.43668705,0.35775283,0.11520001,0.71002907,0.14033863,0.4386606,-0.6168907,-0.6277678
-0.1464652,-0.82925105,-0.1585185,0.033637166,0.55477744,0.38732895,-0.07573689,0.09364498,0.57885724,-0.33895326,0.19347946,1.6047703,-0.6848393,-0.3047022,-1.3968154,0.10769391,-0.11496073,-0.08089141,0.09279299,0.5083503,0.087221295,0.07703732,0.079649925,0.66226625,-0.43566853,0.35687152,0.114973694,0.70876783,0.13940531,0.4378223,-0.6146361,-0.62641454
-0.14639355,-0.8334353,-0.15901995,0.034263223,0.55702823,0.3881094,-0.076409034,0.093482524,0.58136123,-0.33983368,0.19228484,1.6121259,-0.68665576,-0.3048097,-1.4020815,0.1077438,-0.11529392,-0.081147216,0.093375534,0.51096517,0.08552921,0.07694511,0.08045629,0.66398346,-0.43743724,0.35840198,0.11536662,0.7109579,0.1410262,0.439278,-0.61855155,-0.62876457
-0.14646713,-0.82913613,-0.15850475,0.03361997,0.5547156,0.38730752,-0.075718425,0.09364942,0.57878846,-0.33892912,0.19351222,1.6045684,-0.6847895,-0.3046992,-1.3966707,0.10769251,-0.11495158,-0.08088438,0.092776984,0.50827855,0.08726776,0.07703979,0.07962781,0.66221917,-0.43562007,0.35682943,0.114962906,0.70870775,0.13936079,0.43778238,-0.61452866,-0.62635
-0.14633185,-0.8370384,-0.15945172,0.03480223,0.5589665,0.38878146,-0.07698784,0.09334251,0.5835175,-0.34059197,0.19125603,1.6184598,-0.6882199,-0.30490223,-1.4066167,0.107786685,-0.11558074,-0.08136751,0.093877256,0.5132169,0.08407211,0.07686557,0.08115071,0.665462,-0.43896013,0.35972002,0.11570491,0.7128437,0.14242202,0.4405314,-0.62192327,-0.6307883
-0.14637198,-0.83469546,-0.1591709,0.034451693,0.55770606,0.3883444,-0.07661148,0.09343353,0.58211535,-0.34009892,0.19192491,1.6143411,-0.68720275,-0.30484205,-1.4036676,0.10775876,-0.115394175,-0.08122426,0.09355104,0.51175267,0.08501968,0.076917276,0.08069916,0.6645005,-0.43796974,0.3588629,0.11548489,0.7116174,0.14151439,0.43971628,-0.6197308,-0.6294723
-0.14641607,-0.83211887,-0.15886216,0.03406623,0.5563201,0.38786387,-0.0761976,0.093533605,0.5805734,-0.33955675,0.19266061,1.6098117,-0.6860843,-0.3047759,-1.4004246,0.10772812,-0.115189105,-0.081066735,0.09319225,0.51014245,0.0860616,0.07697405,0.080202594,0.6634431,-0.43688077,0.35792044,0.11524303,0.71026886,0.14051622,0.43882,-0.6173197,-0.6280252
-0.14639115,-0.8335781,-0.15903704,0.03428459,0.55710506,0.3881361,-0.076432,0.09347704,0.5814467,-0.33986384,0.19224401,1.612377,-0.68671775,-0.30481333,-1.4022614,0.1077455,-0.115305245,-0.081155956,0.09339546,0.5110545,0.08547151,0.07694195,0.080483794,0.664042,-0.43749756,0.35845426,0.115380034,0.7110326,0.14108151,0.43932766,-0.61868525,-0.6288448
-0.14641696,-0.83206546,-0.15885574,0.034058243,0.55629134,0.38785386,-0.076189004,0.09353569,0.5805415,-0.33954555,0.1926759,1.6097177,-0.6860611,-0.30477452,-1.4003574,0.10772738,-0.115184814,-0.08106344,0.09318486,0.5101091,0.0860832,0.07697521,0.0801923,0.66342115,-0.43685812,0.3579009,0.11523798,0.7102409,0.14049557,0.4388014,-0.6172697,-0.62799525
-0.14640743,-0.8326218,-0.1589224,0.03414145,0.5565906,0.3879576,-0.07627838,0.093514085,0.58087444,-0.33966258,0.19251697,1.6106957,-0.68630254,-0.30478883,-1.4010577,0.107733965,-0.11522907,-0.08109746,0.09326233,0.5104568,0.085858196,0.07696293,0.080299556,0.66364944,-0.43709332,0.3581045,0.11529021,0.71053207,0.14071119,0.4389949,-0.6177904,-0.6283077
-0.1464461,-0.8303652,-0.158652,0.03380385,0.55537677,0.3875367,-0.075915866,0.0936017,0.57952404,-0.3391877,0.19316132,1.6067289,-0.685323,-0.30473077,-1.3982176,0.10770714,-0.11504945,-0.08095951,0.092948124,0.5090466,0.08677074,0.0770127,0.079864636,0.6627234,-0.43613952,0.35727897,0.11507836,0.709351,0.13983694,0.43820995,-0.6156787,-0.62704027
-0.14643615,-0.8309485,-0.1587219,0.03389111,0.5556906,0.3876456,-0.076009564,0.093578994,0.579873,-0.33931047,0.19299479,1.6077543,-0.68557626,-0.3047458,-1.3989518,0.10771412,-0.11509594,-0.08099517,0.093029335,0.50941116,0.08653489,0.07699983,0.07997708,0.6629629,-0.43638605,0.35749236,0.11513314,0.7096563,0.1400629,0.43841287,-0.6162246,-0.62736785
-0.14632402,-0.8374971,-0.15950665,0.034870893,0.5592132,0.38886693,-0.07706151,0.09332478,0.583792,-0.34068844,0.19112505,1.6192662,-0.688419,-0.304914,-1.4071938,0.10779208,-0.115617186,-0.08139555,0.09394109,0.5135035,0.08388668,0.076855525,0.081239104,0.66565025,-0.43915403,0.35988775,0.11574802,0.71308374,0.14259967,0.44069096,-0.6223525,-0.6310458
-0.14634052,-0.836529,-0.15939066,0.034726024,0.55869246,0.3886864,-0.076906,0.09336236,0.58321255,-0.34048477,0.1914014,1.6175643,-0.6879987,-0.3048892,-1.4059753,0.107780576,-0.11554009,-0.081336364,0.09380628,0.5128985,0.08427814,0.076876834,0.08105254,0.6652529,-0.43874472,0.35953364,0.11565709,0.71257704,0.14222467,0.4403542,-0.6214465,-0.63050216
-0.14635949,-0.8354269,-0.15925859,0.034561157,0.55809957,0.38848084,-0.07672899,0.09340516,0.58255315,-0.34025282,0.19171615,1.6156269,-0.6875204,-0.30486083,-1.4045883,0.10776746,-0.11545244,-0.08126897,0.09365289,0.51220983,0.08472389,0.07690112,0.08084011,0.66480076,-0.43827897,0.3591306,0.11555363,0.71200025,0.14179778,0.4399708,-0.6204152,-0.62988317
-0.14647701,-0.828562,-0.15843591,0.03353408,0.5544067,0.38720044,-0.07562623,0.09367168,0.5784449,-0.3388083,0.19367619,1.6035589,-0.6845403,-0.30468446,-1.3959479,0.107685685,-0.11490592,-0.08084926,0.09269704,0.5079197,0.087500006,0.07705246,0.0795171,0.6619835,-0.43537736,0.3566194,0.11490902,0.7084072,0.13913837,0.43758264,-0.61399126,-0.6260275
-0.1463672,-0.83497417,-0.15920436,0.034493387,0.5578561,0.38839638,-0.07665626,0.09342271,0.5822822,-0.34015757,0.19184534,1.6148311,-0.6873238,-0.30484918,-1.4040184,0.10776207,-0.11541635,-0.0812413,0.09358983,0.51192695,0.08490685,0.07691114,0.080752894,0.6646149,-0.43808764,0.35896495,0.115511104,0.7117633,0.14162236,0.43981332,-0.6199916,-0.6296289
-0.14648706,-0.8279722,-0.15836528,0.033445865,0.55408955,0.38709044,-0.07553149,0.09369463,0.578092,-0.33868414,0.19384469,1.6025223,-0.6842842,-0.30466932,-1.3952057,0.10767871,-0.114859045,-0.0808132,0.092614874,0.5075513,0.087738454,0.07706548,0.07940346,0.6617416,-0.43512815,0.35640368,0.11485368,0.70809865,0.13890988,0.4373775,-0.6134395,-0.6256963
-0.14631543,-0.8379983,-0.15956675,0.034945875,0.5594828,0.38896048,-0.07714202,0.09330538,0.58409184,-0.3407939,0.19098197,1.6201472,-0.68863654,-0.30492687,-1.4078246,0.10779813,-0.11565715,-0.081426196,0.09401089,0.5138167,0.08368406,0.07684447,0.08133568,0.6658559,-0.43936586,0.36007103,0.115795046,0.71334606,0.1427938,0.4408653,-0.6228214,-0.63132733
-0.14644462,-0.830451,-0.15866232,0.033816695,0.5554229,0.3875528,-0.07592968,0.093598366,0.57957536,-0.33920574,0.19313686,1.6068797,-0.68536025,-0.304733,-1.3983254,0.107708186,-0.115056366,-0.08096476,0.09296006,0.50910026,0.08673605,0.077010795,0.07988115,0.6627587,-0.43617582,0.35731032,0.11508639,0.70939595,0.1398701,0.43823978,-0.6157591,-0.6270885
