z4_0,z4_1,z4_2,z4_3,z4_4,z4_5,z4_6,z4_7,z4_8,z4_9,z4_10,z4_11,z4_12,z4_13,z4_14,z4_15,z4_16,z4_17,z4_18,z4_19,z4_20,z4_21,z4_22,z4_23,z4_24,z4_25,z4_26,z4_27,z4_28,z4_29,z4_30,z4_31
-0.0013422035,0.04424395,0.01337466,0.0154255945,-0.030646514,-0.11192479,0.02101732,0.0017291605,0.06451569,0.0003687702,0.024880277,0.011480257,0.0104590785,0.0064940704,0.142907,0.0588028,0.013474807,-0.07304493,-0.14763942,0.019570708,0.12582812,0.059799254,-0.1110416,-0.030307263,0.05663653,0.091477856,-0.0076737814,0.036365204,-0.023086533,0.007464558,0.057725757,0.14702319
-0.0017855708,0.044285588,0.013373319,0.016179468,-0.030679643,-0.11091118,0.020059012,0.0012204349,0.06425374,-0.00016177446,0.024599694,0.011310024,0.010759218,0.006410119,0.14217529,0.059010517,0.013742157,-0.073046304,-0.14710999,0.019366607,0.12559657,0.059937872,-0.11066881,-0.030212203,0.057249546,0.09173833,-0.007839056,0.036134426,-0.022198644,0.0073477402,0.057454772,0.14649351
-0.0017009564,0.04419319,0.01331399,0.01594958,-0.030645266,-0.11147848,0.021096721,0.001493182,0.064430386,0.00038196333,0.02462714,0.011687864,0.010806816,0.0063043283,0.14278096,0.059083045,0.013528092,-0.07277579,-0.14732371,0.019231763,0.12575155,0.059844933,-0.11053567,-0.03026407,0.05723996,0.09168767,-0.007856771,0.036037713,-0.022675361,0.0072117336,0.057589073,0.14653848
-0.001611786,0.044384442,0.013406441,0.015681935,-0.030772261,-0.1115728,0.020525493,0.0017763674,0.06452886,-0.00012763403,0.024717133,0.011639934,0.010763632,0.0065136673,0.14305982,0.05899262,0.013656476,-0.07315591,-0.14802438,0.019385044,0.12562454,0.059985477,-0.11097505,-0.030002858,0.057199903,0.091600314,-0.007830113,0.036018554,-0.02278293,0.0076567885,0.05790184,0.14701927
-0.0005486049,0.044881497,0.014070665,0.016154302,-0.030689757,-0.11146659,0.019670025,5.015731e-05,0.065584734,-8.0173835e-05,0.02411843,0.012311842,0.012238478,0.0055301143,0.14167042,0.059601717,0.013223067,-0.0729019,-0.1477462,0.018322956,0.1258504,0.06128273,-0.1112707,-0.03005508,0.057538103,0.091805875,-0.0077412073,0.03606993,-0.023422651,0.0067818966,0.058813486,0.14734012
-0.0015498251,0.043956026,0.013381988,0.015329154,-0.030114695,-0.11209278,0.021769578,0.0018878207,0.06479499,0.0008564852,0.024809962,0.0120949,0.010750068,0.0062988074,0.14316075,0.05893593,0.013337896,-0.07274891,-0.14714853,0.019008115,0.12570086,0.060431078,-0.11041327,-0.030377796,0.056994654,0.09159307,-0.007473089,0.035929203,-0.023206616,0.007102914,0.058321975,0.1467168
-0.0017394274,0.044355877,0.013426498,0.015748043,-0.030752067,-0.11174042,0.02065394,0.0016848482,0.064555995,-0.000115917996,0.024798237,0.011679351,0.010791453,0.0065475767,0.14296436,0.059065193,0.013596353,-0.0732289,-0.14789544,0.019329075,0.125692,0.059976634,-0.11089009,-0.030006126,0.05712613,0.09157759,-0.007728599,0.03616538,-0.02263692,0.0076443125,0.057962507,0.1469074
-0.0018817987,0.0445578,0.0132675655,0.016576514,-0.031184092,-0.11069251,0.019530147,0.0010308549,0.06414779,-0.0005654581,0.024572464,0.011073606,0.010813279,0.006529874,0.14220852,0.059092604,0.013811097,-0.07327898,-0.14762282,0.019646797,0.12568071,0.059450306,-0.11097959,-0.030101173,0.05737303,0.091749996,-0.00808027,0.036305025,-0.021956693,0.0076859836,0.057069432,0.14648566
-0.0018860977,0.044702478,0.013413643,0.016348729,-0.031193215,-0.110715955,0.019048624,0.001135163,0.06396341,-0.0012674425,0.024541734,0.011144299,0.010892408,0.006658512,0.14196403,0.059221487,0.014125813,-0.0734564,-0.1480043,0.019514486,0.12549472,0.059700903,-0.11109913,-0.029659886,0.05732194,0.09174392,-0.008100785,0.036279548,-0.021626107,0.007905388,0.057462715,0.14687581
-0.0014579836,0.04391167,0.013399612,0.015143929,-0.030144408,-0.11235341,0.021969927,0.0022449084,0.06498159,0.0009237435,0.024855778,0.012181241,0.010690065,0.0063208537,0.14362204,0.058843516,0.013258002,-0.0728279,-0.14760023,0.019006208,0.1257022,0.06036432,-0.1106292,-0.030329527,0.057076517,0.09151243,-0.0074179675,0.035832066,-0.023607943,0.007236788,0.058403295,0.1469222
-0.0019396674,0.044614635,0.013310969,0.016605847,-0.031275522,-0.11092063,0.01960314,0.0010493174,0.06411441,-0.00062257424,0.02455926,0.011098707,0.010793613,0.0064669186,0.14240354,0.059151527,0.013730512,-0.073372655,-0.14790776,0.019601524,0.12573951,0.059342097,-0.11105314,-0.030005753,0.05741872,0.09169796,-0.008129831,0.03626604,-0.021916911,0.007754555,0.057074793,0.14658114
-0.0018108748,0.044484038,0.013308372,0.016344365,-0.030953795,-0.11093832,0.019585583,0.0012321584,0.06423138,-0.00066411495,0.024594555,0.011286676,0.010843368,0.0065248674,0.14226115,0.05906125,0.013800074,-0.07337521,-0.14778027,0.019425888,0.12557286,0.059676245,-0.11104803,-0.029958151,0.057370238,0.09169918,-0.007955648,0.036202714,-0.0220729,0.0077264886,0.05745852,0.14665788
-0.0014105551,0.044048753,0.013371799,0.015098227,-0.030032706,-0.112263925,0.021809272,0.0022231117,0.06509177,0.0010476448,0.024854153,0.012227226,0.010622947,0.00629449,0.14359498,0.058748554,0.013125617,-0.072884835,-0.1476803,0.018983796,0.1256606,0.060468342,-0.110772386,-0.03038099,0.05706562,0.09154906,-0.0074151102,0.035771757,-0.023694735,0.0072167777,0.05851158,0.14699076
-0.0018095877,0.044366922,0.013257198,0.016030394,-0.030927356,-0.111793056,0.021057092,0.0015141033,0.06446369,0.00023004226,0.024687214,0.011658689,0.010756372,0.00631594,0.14331427,0.059103005,0.013407487,-0.07300821,-0.14790827,0.019408405,0.12587723,0.059562385,-0.11078974,-0.03019237,0.057207976,0.09160867,-0.007892117,0.03610729,-0.022725716,0.0075089857,0.057546027,0.1466445
-0.0018791854,0.044166785,0.013373898,0.016179979,-0.03070578,-0.111252636,0.020731226,0.0011842251,0.06436406,0.00025514513,0.024730885,0.011388931,0.010781901,0.006420196,0.14238724,0.05909186,0.013588789,-0.07291981,-0.14682053,0.019414853,0.12579869,0.05987256,-0.11040962,-0.030396365,0.057113133,0.09169108,-0.0077502,0.036299136,-0.022293981,0.0072251987,0.057411246,0.14629468
-0.0015094299,0.044083007,0.0133561585,0.015631668,-0.030392613,-0.11167857,0.021213181,0.0015417263,0.06460023,0.0006032847,0.024861779,0.011642622,0.010673525,0.0064583225,0.14259036,0.058892656,0.01343877,-0.07285948,-0.14695515,0.019343238,0.1257743,0.06005421,-0.11060631,-0.03043824,0.056817785,0.09158249,-0.0076040477,0.03630478,-0.022905301,0.0071734227,0.05779762,0.14660439
-0.0018980782,0.044568937,0.013364455,0.016272202,-0.031091478,-0.11128525,0.019835468,0.0012447461,0.0641671,-0.00065874495,0.024630118,0.011276836,0.010779945,0.006440765,0.1427962,0.05910559,0.013695404,-0.07337548,-0.14802454,0.019546613,0.12569064,0.059592612,-0.11103441,-0.029915068,0.05726044,0.09160941,-0.0080114845,0.036163844,-0.022125185,0.00779042,0.05744631,0.14677072
-0.0019247495,0.044717815,0.013379719,0.016530536,-0.031239163,-0.11047154,0.018838234,0.00095596164,0.063867584,-0.0013094377,0.024492858,0.011011593,0.010892561,0.0066370433,0.14174545,0.059224334,0.014165,-0.07343382,-0.14781535,0.019570205,0.12549406,0.059627958,-0.11105623,-0.029721431,0.057352476,0.09179101,-0.008154739,0.036313716,-0.02145742,0.007860607,0.057272095,0.14673565
-0.0015433021,0.044061262,0.013358008,0.015410377,-0.030232739,-0.112004325,0.021510402,0.0018824972,0.06477875,0.0007166881,0.024778154,0.012015887,0.010722963,0.0063023204,0.14323184,0.05890472,0.013334167,-0.07285457,-0.14741066,0.019080505,0.12568767,0.060311627,-0.11059425,-0.030329784,0.05706594,0.091591634,-0.0075503644,0.035901718,-0.023200467,0.0072240606,0.05823126,0.14678799
-0.0017669145,0.04418991,0.013421552,0.015752997,-0.030634113,-0.1115773,0.021012127,0.0015562847,0.06450278,0.00031458586,0.02478049,0.01158957,0.010717647,0.0064476477,0.14285438,0.059039988,0.013590574,-0.07288762,-0.14720784,0.019395012,0.12575904,0.060060877,-0.11050869,-0.030300204,0.05701606,0.09164631,-0.0076696426,0.03617435,-0.022664133,0.0073125754,0.057749312,0.1466261
-0.0012129415,0.04365539,0.013449248,0.0149506945,-0.029803418,-0.11234524,0.022078086,0.002419494,0.06516064,0.0013256315,0.024821185,0.012265457,0.010659715,0.0062568476,0.14343324,0.058697715,0.01319919,-0.07281388,-0.14728393,0.018809482,0.12560822,0.060709167,-0.11057228,-0.030517759,0.05719641,0.09151008,-0.0073062517,0.03563691,-0.023866534,0.007085109,0.058619775,0.1469673
-0.0016156659,0.044080388,0.013469007,0.0153607465,-0.03043611,-0.11203711,0.021524297,0.0019601323,0.064741954,0.0006767027,0.024811106,0.011862654,0.010631418,0.0063758725,0.14329794,0.05895922,0.013437918,-0.07286859,-0.14749148,0.019219976,0.12575902,0.060256984,-0.1105726,-0.0303209,0.057026517,0.091585405,-0.0075360984,0.035980187,-0.02313751,0.007293457,0.05810464,0.1468834
-0.0018276721,0.044233233,0.01339771,0.01602022,-0.030772172,-0.11127118,0.020548858,0.0013340153,0.06428893,6.755814e-06,0.024685187,0.011374073,0.010739749,0.0064238897,0.14259683,0.059071,0.013718676,-0.07294949,-0.14714818,0.019471418,0.12572573,0.0599171,-0.11053132,-0.030256242,0.05710106,0.09168059,-0.007786393,0.03619209,-0.022350533,0.007367598,0.057499845,0.14652576
-0.0014294814,0.0438522,0.01333553,0.014957145,-0.029846333,-0.11266572,0.022597602,0.0022531413,0.06512606,0.0014481358,0.024892382,0.012477344,0.0106727425,0.0061746417,0.1438365,0.058817558,0.013007357,-0.07262562,-0.1473571,0.018847425,0.12576415,0.060554747,-0.11042969,-0.030499166,0.056931898,0.09152043,-0.007311225,0.03575807,-0.02385711,0.006989034,0.05866216,0.14683051
-0.0019540675,0.0447318,0.013351116,0.016726691,-0.03131613,-0.1102016,0.01847981,0.0007923618,0.06374347,-0.0015256815,0.024443105,0.010857996,0.010929709,0.006658228,0.14148694,0.05923473,0.014271948,-0.073480345,-0.14770463,0.01963028,0.12545604,0.05954732,-0.11106749,-0.029707953,0.05740779,0.09182271,-0.008218706,0.03635876,-0.021238446,0.007897569,0.05710345,0.1466335
-0.0017708,0.04430686,0.013405614,0.015726672,-0.030747782,-0.11180862,0.020870823,0.0016577542,0.064554214,4.182756e-05,0.024817271,0.011687076,0.010770446,0.0065231277,0.14304334,0.059080604,0.0135806445,-0.07312912,-0.14773238,0.019372407,0.12575206,0.05998069,-0.110758096,-0.030103922,0.057046562,0.091587834,-0.0076873265,0.036201537,-0.022666845,0.007577155,0.05793301,0.14682001
-0.0018576365,0.044700306,0.013248958,0.01587674,-0.031137716,-0.11212832,0.02030769,0.0016466379,0.06437109,-0.00064543635,0.024732847,0.011621403,0.010702243,0.0063638007,0.14406228,0.05902457,0.013452703,-0.07352381,-0.1489903,0.01962192,0.12576914,0.05953097,-0.11135526,-0.029781442,0.057091,0.09145212,-0.007925853,0.03601554,-0.022717634,0.008134073,0.057891402,0.14714201
-0.0013178214,0.043814495,0.013330687,0.01488108,-0.029828575,-0.11270418,0.022389594,0.0025024079,0.06529376,0.0013644435,0.02491505,0.012477174,0.010630025,0.0062307445,0.14399734,0.05867941,0.012979338,-0.07283659,-0.14771268,0.018836815,0.12568761,0.060544662,-0.11072378,-0.030458542,0.05706251,0.09146764,-0.0072436165,0.035680775,-0.024110442,0.0071754847,0.05874975,0.14699283
-0.0018584374,0.044486985,0.013349578,0.016247876,-0.030917004,-0.11102925,0.019848678,0.0012049563,0.064252004,-0.0004306063,0.024639137,0.011296133,0.010777881,0.006499012,0.14234436,0.0590752,0.0137421815,-0.073256575,-0.14758387,0.019471612,0.12564391,0.059766136,-0.11089315,-0.03006472,0.05723554,0.09170964,-0.007905884,0.036233563,-0.022102766,0.0076078977,0.05747459,0.14662705
-0.0019444358,0.04470608,0.0133922305,0.016756698,-0.03132642,-0.110144734,0.018445536,0.00073945895,0.06367726,-0.0015492681,0.024416968,0.0108138565,0.010956055,0.006651963,0.14136063,0.059271067,0.014321236,-0.07345729,-0.14759372,0.019618388,0.12545173,0.05957622,-0.11099821,-0.029700074,0.057431646,0.09182468,-0.008265076,0.03634906,-0.021137698,0.007861679,0.057064697,0.14662574
-0.0016662888,0.04442716,0.013403606,0.015758626,-0.030881006,-0.111633256,0.020480782,0.0017273799,0.064486675,-0.00019108504,0.024709232,0.011601919,0.010755954,0.006506822,0.14309853,0.05904005,0.013653799,-0.073223844,-0.14813974,0.019415691,0.12567231,0.059889257,-0.11100684,-0.029979,0.057210907,0.09159309,-0.007858533,0.036053866,-0.02268849,0.0077272523,0.057850443,0.14702396
-0.0016259234,0.044159316,0.013364166,0.015625667,-0.030393891,-0.11177015,0.02112592,0.001693219,0.06462487,0.00047763623,0.02472493,0.011822801,0.01071552,0.006308711,0.14303139,0.058945525,0.013415564,-0.0729321,-0.14741956,0.019173399,0.1256885,0.060178936,-0.11064025,-0.030287988,0.057111703,0.0916216,-0.0076498613,0.03595397,-0.022920968,0.0072861947,0.05801809,0.14673872
-0.0018270817,0.04434274,0.013336478,0.016148567,-0.030805185,-0.11124125,0.020337306,0.0012644194,0.06438156,-6.955862e-05,0.024711143,0.0114244055,0.01080378,0.0064946963,0.14245176,0.059078895,0.013645488,-0.073133945,-0.1473333,0.019431341,0.12572047,0.059842676,-0.110714294,-0.03021243,0.057165373,0.09168784,-0.0078123156,0.036271133,-0.02228551,0.007483121,0.057558276,0.14652379
-0.0017018132,0.04420063,0.0134049,0.015732758,-0.030515976,-0.11177726,0.02107007,0.0016291589,0.0645514,0.00037886575,0.024719063,0.011731692,0.010705287,0.006297904,0.14305337,0.05899222,0.013411596,-0.072975114,-0.14749052,0.019215912,0.12573315,0.060055647,-0.110654026,-0.030242592,0.057140514,0.09159913,-0.0077070706,0.03598284,-0.022802614,0.0073168837,0.057882834,0.14673144
-0.0017478354,0.044588935,0.013377298,0.016443286,-0.031151205,-0.110596605,0.018917575,0.0010289773,0.06384535,-0.0013620295,0.024463711,0.011112466,0.011038585,0.0066135777,0.14186294,0.059218325,0.014204007,-0.0734301,-0.14781764,0.019505955,0.12543216,0.059741795,-0.11102612,-0.02966094,0.057420135,0.09171181,-0.008241445,0.0361772,-0.021571022,0.007900963,0.057429522,0.14681776
-0.0019858293,0.0448698,0.013311863,0.01609395,-0.031426493,-0.11190551,0.020003147,0.0014823563,0.06423038,-0.0009152014,0.024711963,0.011445211,0.010729192,0.0064720856,0.14373511,0.059173528,0.013586888,-0.07359412,-0.14909318,0.01970692,0.12581441,0.05933567,-0.11139417,-0.02965894,0.057141066,0.09150075,-0.0080622025,0.036176343,-0.022344114,0.008212591,0.05765107,0.14714599
-0.0014203526,0.04405336,0.013328522,0.015517708,-0.030396871,-0.11195761,0.021097172,0.001976788,0.06478294,0.00035650842,0.024738375,0.011980532,0.010850279,0.0064202966,0.14313646,0.058921665,0.013471955,-0.0731269,-0.14781651,0.01907153,0.12561494,0.06019071,-0.11086636,-0.030163083,0.057282474,0.0915489,-0.007651629,0.035894454,-0.023152396,0.007527126,0.058254488,0.14693505
-0.0018602926,0.04449799,0.013381094,0.01617988,-0.031011041,-0.11108726,0.019817688,0.0012706891,0.064185925,-0.00062773004,0.024636876,0.0113098305,0.010821955,0.0065670935,0.14234295,0.05915367,0.01388635,-0.073274106,-0.14772281,0.01948259,0.12562981,0.05977354,-0.110889874,-0.02994097,0.057216078,0.09170384,-0.007924415,0.03626504,-0.022023551,0.007706929,0.057540365,0.14673302
-0.0005596131,0.045474213,0.014149159,0.016852766,-0.031223811,-0.11091878,0.01819671,-0.00079478323,0.06551995,-0.0011534393,0.023919672,0.012149947,0.0127211865,0.0055318223,0.14077663,0.059940513,0.013397221,-0.07329415,-0.14827414,0.018273268,0.12585329,0.061116267,-0.111767545,-0.029660998,0.057724193,0.091930114,-0.007980244,0.036402162,-0.022756763,0.00704889,0.05871378,0.14742406
-0.0018697344,0.044402927,0.013249792,0.016285578,-0.030874409,-0.11132209,0.020515494,0.0011882447,0.064311445,-0.00011808798,0.024667982,0.01152871,0.010895817,0.0064186575,0.14260222,0.059152503,0.013570099,-0.07305504,-0.14749509,0.01937911,0.12576327,0.059621587,-0.11071609,-0.030124996,0.057217367,0.09167654,-0.007938612,0.03625226,-0.02227759,0.0074582044,0.057464592,0.1464451
-0.0019234922,0.044730507,0.013358213,0.016266778,-0.03123052,-0.11151096,0.019687962,0.0013878383,0.064230695,-0.0008505918,0.024612408,0.011371398,0.010745475,0.0064525427,0.14297324,0.059144042,0.013636346,-0.07362985,-0.14870197,0.01946022,0.1257,0.059445336,-0.1113561,-0.029723318,0.057368305,0.0915865,-0.008033199,0.03613664,-0.022137,0.0080311075,0.057575136,0.14700979
-0.0016840119,0.04429252,0.0133536905,0.015511677,-0.03057646,-0.11222413,0.021434503,0.0019469187,0.06484787,0.00052477047,0.024859313,0.0119612925,0.010665556,0.006388222,0.14363085,0.058950156,0.013232278,-0.07309249,-0.14806898,0.019242547,0.1258105,0.059969302,-0.110902354,-0.030197889,0.057077494,0.091530904,-0.0075996015,0.036028717,-0.023220954,0.0075101163,0.058115818,0.14692786
-0.0016771257,0.04440893,0.013257548,0.015552263,-0.030784953,-0.1124432,0.02118906,0.00198875,0.064735524,0.00019470043,0.024793738,0.0119218305,0.010636983,0.0062903026,0.14422464,0.058916755,0.013219319,-0.07328611,-0.14869663,0.019388285,0.12582146,0.05976035,-0.111172974,-0.030066803,0.057113152,0.09145036,-0.0077125505,0.03589726,-0.023292592,0.007830385,0.058111787,0.14710338
-0.001793161,0.044517405,0.0132936295,0.015835788,-0.030913915,-0.11222509,0.02090545,0.001750201,0.06457139,5.2751973e-05,0.02471352,0.011750672,0.010620395,0.006224324,0.1439655,0.058982413,0.013206414,-0.073332205,-0.14867465,0.019386444,0.12584832,0.059581522,-0.11119075,-0.030023925,0.057218324,0.09148125,-0.007849472,0.035913527,-0.022974674,0.0077875536,0.057838745,0.14701644
-0.0017642751,0.044307485,0.013347261,0.016050786,-0.030661158,-0.1110923,0.020158581,0.0012735389,0.064266,-0.00020743906,0.02462761,0.011426277,0.01079612,0.0064298147,0.14234069,0.059037022,0.0137612615,-0.073055014,-0.1472259,0.019366097,0.1255947,0.06001605,-0.1106658,-0.030158665,0.057158396,0.09171877,-0.007815843,0.036135443,-0.022248143,0.0074209347,0.057648674,0.1465769
-0.0018743202,0.044434547,0.013313992,0.015903411,-0.030840129,-0.11163858,0.020470291,0.0015137158,0.064376414,-0.0004389491,0.024716277,0.011625584,0.010863489,0.006530472,0.14293754,0.059180297,0.013646309,-0.07324937,-0.14799467,0.019428581,0.12568596,0.059844244,-0.11095786,-0.029886376,0.05709442,0.09161597,-0.007898191,0.03613563,-0.022581305,0.007644139,0.05772699,0.14684984
-0.0014812741,0.04428,0.013331853,0.0158423,-0.030583914,-0.111342035,0.020122975,0.00163332,0.06444267,-0.00031797588,0.024589662,0.011693848,0.010921432,0.0064683137,0.14254127,0.058989268,0.013745701,-0.073260434,-0.14785261,0.019154284,0.12546892,0.06009949,-0.110997714,-0.029947266,0.057386227,0.09163698,-0.007886291,0.03592188,-0.022572946,0.007651033,0.0580218,0.14693938
-0.0018463396,0.043830063,0.013145523,0.015638988,-0.030319411,-0.11230825,0.021841744,0.0009818822,0.06447868,0.0011497755,0.025649885,0.011073172,0.010179425,0.0061115166,0.14259009,0.059164718,0.013066738,-0.072675236,-0.14684153,0.019932475,0.12642545,0.0599337,-0.11055028,-0.030262869,0.05599303,0.09139949,-0.007147871,0.036541436,-0.022582043,0.0073845405,0.05732697,0.14652945
-0.001839228,0.044599514,0.013256758,0.015782284,-0.03103628,-0.112520814,0.020977817,0.0018344149,0.06459742,-4.1488558e-05,0.024752688,0.011804596,0.010589728,0.0062163835,0.14439717,0.058992185,0.013144428,-0.07344775,-0.14907598,0.019462768,0.12590905,0.059471212,-0.1113281,-0.029952805,0.057161782,0.091422066,-0.007837929,0.035918802,-0.023072265,0.007973893,0.057920944,0.14713217
-0.0018777084,0.044840805,0.0133061465,0.015978144,-0.03126146,-0.11176461,0.01977577,0.0015521348,0.064259954,-0.0011074748,0.02470586,0.01155518,0.010829648,0.0065733036,0.14341062,0.05915854,0.01372945,-0.07363211,-0.14904758,0.019573905,0.12565713,0.059553042,-0.11143383,-0.029545445,0.057155486,0.09153319,-0.008016489,0.03616503,-0.022310548,0.008240484,0.057904728,0.14722542
-0.0018608551,0.04437979,0.013368314,0.016102139,-0.030879397,-0.111206174,0.020218987,0.0012666993,0.06425176,-0.0002685245,0.024682976,0.0113478415,0.010774491,0.006488324,0.14253195,0.0590996,0.013763237,-0.07310455,-0.14739636,0.019510847,0.12569678,0.059849743,-0.11069516,-0.030135069,0.057110555,0.0916879,-0.007841181,0.036247373,-0.022205383,0.0075306054,0.05752817,0.14659539
-0.0018347092,0.044510543,0.0133540705,0.016238216,-0.03094051,-0.11077349,0.019534402,0.0011394359,0.064088,-0.00070983544,0.024581011,0.011201536,0.010814393,0.0065378053,0.14214799,0.05909067,0.013958235,-0.07320411,-0.14748375,0.019535754,0.12554702,0.059847854,-0.11084816,-0.029986078,0.057202928,0.09175297,-0.007963151,0.036221243,-0.02193543,0.0076333415,0.057453487,0.14665431
-0.0015212968,0.04403716,0.013472632,0.015584007,-0.030471437,-0.11175799,0.020998199,0.0018686466,0.06464631,0.0003891047,0.024701014,0.011750594,0.010738658,0.0063989414,0.14284877,0.05897204,0.013564583,-0.073056154,-0.14752409,0.019121367,0.12565163,0.060214452,-0.110704854,-0.03022527,0.057278268,0.09159529,-0.0076581016,0.035928722,-0.022901032,0.0073950347,0.05802536,0.1468908
-0.0019560792,0.044489227,0.013204722,0.016687334,-0.031125013,-0.110811785,0.019905195,0.00084294006,0.06402138,-0.0004979614,0.02454888,0.011209544,0.010950768,0.0064367307,0.14216545,0.059224363,0.013777323,-0.0730844,-0.1473406,0.019538041,0.12574233,0.05938799,-0.11070782,-0.030095275,0.057319283,0.09175181,-0.008133145,0.03634161,-0.021819688,0.0075124744,0.057047483,0.14626357
-0.0019365922,0.04472999,0.0133215375,0.016404018,-0.0312592,-0.11130145,0.019459225,0.0012084767,0.064121366,-0.0010305848,0.024607155,0.011268519,0.01083043,0.0064912317,0.14280163,0.059153736,0.013726598,-0.07361852,-0.14848587,0.019551124,0.12566736,0.059429526,-0.11129393,-0.029723603,0.05734175,0.09159344,-0.008094434,0.036199078,-0.021970551,0.008039858,0.05747353,0.14688453
-0.0018359572,0.04449176,0.013273906,0.01633594,-0.030951943,-0.11105114,0.01973322,0.0011783689,0.064263634,-0.00061545894,0.024651643,0.01136348,0.010903837,0.0065674623,0.1422861,0.05910885,0.013776019,-0.07336461,-0.14771007,0.019441448,0.12561806,0.05969404,-0.11097969,-0.02997728,0.057281088,0.09169137,-0.007932579,0.036293585,-0.022053558,0.0077347513,0.05754173,0.14660291
