,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
0,0,0,1.1653936429821117,403.4164403592413,12.73599517244951,308.91256994993086,0,0,0,0,0,0,0,0,0,0
1,1,1,1.1654,403.5594526339865,12.671927478452202,308.6736545263067,0,0,0,0,0,0,0,0,0,0
2,2,2,1.16542,403.70077955872176,12.596048594920626,308.422553195338,0,0,0,0,0,0,0,0,0,0
3,3,3,1.16544,403.8373043097402,12.642577706726382,308.1592758700708,0,0,0,0,0,0,0,0,0,0
4,4,4,1.16546,403.9747072553802,12.676654571413271,307.88383294424784,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1654799999999998,404.1126965009955,12.697856293112183,307.5962352918819,0,0,0,0,0,0,0,0,0,0
6,6,6,1.1655,404.2509706155612,12.705767895787972,307.2964942668331,0,0,0,0,0,0,0,0,0,0
7,7,7,1.16552,404.3892188205842,12.699982577790548,306.9846217023693,0,0,0,0,0,0,0,0,0,0
8,8,8,1.16554,404.52712118474864,12.680101961512367,306.66062991067963,0,0,0,0,0,0,0,0,0,0
9,9,9,1.16556,404.66434882417707,12.64573633800752,306.3245316824112,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1655799999999998,404.8001075986618,12.663952358462648,305.9763402861436,0,0,0,0,0,0,0,0,0,0
11,11,11,1.1656,404.9360588465506,12.666940062568756,305.6160694678738,0,0,0,0,0,0,0,0,0,0
12,12,12,1.16562,405.071849563801,12.654297879294642,305.24373345048315,0,0,0,0,0,0,0,0,0,0
13,13,13,1.16564,405.20588122990256,12.693152262952722,304.8593469331534,0,0,0,0,0,0,0,0,0,0
14,14,14,1.16566,405.3405605277701,12.71563095652776,304.46292509081314,0,0,0,0,0,0,0,0,0,0
15,15,15,1.16568,405.47675306576514,12.653759531488134,304.0544835735069,0,0,0,0,0,0,0,0,0,0
16,16,16,1.1657,405.6100516416674,12.64225761614382,303.63403850582506,0,0,0,0,0,0,0,0,0,0
17,17,17,1.16572,405.7428406651075,12.613215848551906,303.2016064862042,0,0,0,0,0,0,0,0,0,0
18,18,18,1.16574,405.874717455832,12.566254180500858,302.75720458631537,0,0,0,0,0,0,0,0,0,0
19,19,19,1.16576,406.0052709722996,12.501003343974524,302.30085035040094,0,0,0,0,0,0,0,0,0,0
20,20,20,1.16578,406.13408206231605,12.41710507189393,301.83256179453247,0,0,0,0,0,0,0,0,0,0
21,21,21,1.1658,406.25793848647953,12.449597473599567,301.35235740594874,0,0,0,0,0,0,0,0,0,0
22,22,22,1.16582,406.38226308422566,12.462821024385748,300.8602561422926,0,0,0,0,0,0,0,0,0,0
23,23,23,1.16584,406.50661920126015,12.456374992318416,300.3562774308747,0,0,0,0,0,0,0,0,0,0
24,24,24,1.16586,406.6305614934333,12.429870213609,299.84044116792074,0,0,0,0,0,0,0,0,0,0
25,25,25,1.16588,406.753636191932,12.382929318308218,299.31276771775384,0,0,0,0,0,0,0,0,0,0
26,26,26,1.1659,406.8753813733488,12.315186949352189,298.7732779120278,0,0,0,0,0,0,0,0,0,0
27,27,27,1.1659199999999998,406.9936741443482,12.361921448366727,298.2219930488717,0,0,0,0,0,0,0,0,0,0
28,28,28,1.16594,407.1139339075584,12.319354907939212,297.6589348920628,0,0,0,0,0,0,0,0,0,0
29,29,29,1.16596,407.23175283076654,12.322753192817236,297.08412567018325,0,0,0,0,0,0,0,0,0,0
30,30,30,1.16598,407.3493583737428,12.303931067913522,296.4975880757064,0,0,0,0,0,0,0,0,0,0
31,31,31,1.166,407.4662549927889,12.262511195276954,295.89934526414294,0,0,0,0,0,0,0,0,0,0
32,32,32,1.16602,407.5819391292832,12.198129206220434,295.2894208530838,0,0,0,0,0,0,0,0,0,0
33,33,33,1.16604,407.69416735016097,12.17836424948595,294.6678389213114,0,0,0,0,0,0,0,0,0,0
34,34,34,1.16606,407.8046696968944,12.202937266735384,294.0346240078106,0,0,0,0,0,0,0,0,0,0
35,35,35,1.16608,407.9154079831,12.203552562595211,293.38980111081617,0,0,0,0,0,0,0,0,0,0
36,36,36,1.1661,408.02585533777153,12.179826526561564,292.7333956868435,0,0,0,0,0,0,0,0,0,0
37,37,37,1.16612,408.13547686957446,12.131389181221897,292.065433649643,0,0,0,0,0,0,0,0,0,0
38,38,38,1.16614,408.243729969503,12.057884385062692,291.3859413692242,0,0,0,0,0,0,0,0,0,0
39,39,39,1.16616,408.34888281312806,12.027013481736956,290.6949456707729,0,0,0,0,0,0,0,0,0,0
40,40,40,1.16618,408.45260034038574,12.038485226772506,289.99247383360967,0,0,0,0,0,0,0,0,0,0
41,41,41,1.1662,408.5562470256549,12.023895678284964,289.2785535901325,0,0,0,0,0,0,0,0,0,0
42,42,42,1.16622,408.6592583013884,11.982874571910743,288.55321312467737,0,0,0,0,0,0,0,0,0,0
43,43,43,1.16624,408.7610620039193,11.915066077313597,287.81648107245684,0,0,0,0,0,0,0,0,0,0
44,44,44,1.16626,408.8593949777924,11.88825407985168,287.06838651838444,0,0,0,0,0,0,0,0,0,0
45,45,45,1.16628,408.955866276162,11.902164467921168,286.30895899594526,0,0,0,0,0,0,0,0,0,0
46,46,46,1.1663,409.0523051315564,11.88832047726376,285.53822848605137,0,0,0,0,0,0,0,0,0,0
47,47,47,1.16632,409.148119072823,11.846356297489308,284.7562254158024,0,0,0,0,0,0,0,0,0,0
48,48,48,1.16634,409.2427082533439,11.775921086695387,283.96298065736886,0,0,0,0,0,0,0,0,0,0
49,49,49,1.1663599999999998,409.33546577321766,11.676679153117473,283.15852552668895,0,0,0,0,0,0,0,0,0,0
50,50,50,1.16638,409.4246330836984,11.616533522532544,282.34289178224424,0,0,0,0,0,0,0,0,0,0
51,51,51,1.1664,409.5117630387204,11.595209866767066,281.5161116238952,0,0,0,0,0,0,0,0,0,0
52,52,52,1.16642,409.5964681611492,11.612397727088654,280.6782176914846,0,0,0,0,0,0,0,0,0,0
53,53,53,1.16644,409.68118999705297,11.59953543801752,279.8292430636451,0,0,0,0,0,0,0,0,0,0
54,54,54,1.16646,409.7643665006029,11.624544572721764,278.9692212564262,0,0,0,0,0,0,0,0,0,0
55,55,55,1.16648,409.8477137125692,11.618813290963182,278.0981862220317,0,0,0,0,0,0,0,0,0,0
56,56,56,1.1665,409.9305945527459,11.581981694254305,277.21617234742564,0,0,0,0,0,0,0,0,0,0
57,57,57,1.16652,410.0123649289544,11.51370559568908,276.32321445299726,0,0,0,0,0,0,0,0,0,0
58,58,58,1.16654,410.0923740651377,11.41365668790859,275.4193477912117,0,0,0,0,0,0,0,0,0,0
59,59,59,1.16656,410.1699648327043,11.281522703529076,274.50460804516047,0,0,0,0,0,0,0,0,0,0
60,60,60,1.16658,410.2429453236473,11.253727164471211,273.5790313272192,0,0,0,0,0,0,0,0,0,0
61,61,61,1.1666,410.31342412144346,11.261651665508376,272.64265417756343,0,0,0,0,0,0,0,0,0,0
62,62,62,1.16662,410.3828073902957,11.305007948480933,271.6955135627512,0,0,0,0,0,0,0,0,0,0
63,63,63,1.16664,410.4527023471247,11.315077827050134,270.7376468742894,0,0,0,0,0,0,0,0,0,0
64,64,64,1.16666,410.5224396353758,11.291504282016176,269.7690919270974,0,0,0,0,0,0,0,0,0,0
65,65,65,1.16668,410.59134317361526,11.233946401676098,268.7898869580836,0,0,0,0,0,0,0,0,0,0
66,66,66,1.1666999999999998,410.6587304817498,11.142079538393686,267.80007062457474,0,0,0,0,0,0,0,0,0,0
67,67,67,1.16672,410.7239130101677,11.01559545789231,266.79968200281576,0,0,0,0,0,0,0,0,0,0
68,68,68,1.16674,410.7851076027266,10.922653675635589,265.78876058645466,0,0,0,0,0,0,0,0,0,0
69,69,69,1.16676,410.8421508298255,10.931456731485982,264.76734628491965,0,0,0,0,0,0,0,0,0,0
70,70,70,1.16678,410.89813520558096,10.97328451106239,263.73547942191686,0,0,0,0,0,0,0,0,0,0
71,71,71,1.1667999999999998,410.95456655479126,10.979340017512618,262.69320073377406,0,0,0,0,0,0,0,0,0,0
72,72,72,1.16682,411.0107477445271,10.949279078840547,261.6405513678597,0,0,0,0,0,0,0,0,0,0
73,73,73,1.16684,411.0659753905218,10.882773881194064,260.5775728809872,0,0,0,0,0,0,0,0,0,0
74,74,74,1.16686,411.119540178116,10.779513110456616,259.50430723769824,0,0,0,0,0,0,0,0,0,0
75,75,75,1.16688,411.1707271857476,10.639202086892832,258.42079680873127,0,0,0,0,0,0,0,0,0,0
76,76,76,1.1669,411.2162885975496,10.598607043790857,257.3270843691641,0,0,0,0,0,0,0,0,0,0
77,77,77,1.16692,411.2602900617868,10.588977640590173,256.2232130969403,0,0,0,0,0,0,0,0,0,0
78,78,78,1.16694,411.3029069415697,10.61001406821204,255.109226570988,0,0,0,0,0,0,0,0,0,0
79,79,79,1.16696,411.3455482545325,10.59286730114942,253.9851687695774,0,0,0,0,0,0,0,0,0,0
80,80,80,1.16698,411.3874937162212,10.537214155281667,252.85108406860627,0,0,0,0,0,0,0,0,0,0
81,81,81,1.167,411.42801739853456,10.442747916911626,251.70701723977623,0,0,0,0,0,0,0,0,0,0
82,82,82,1.16702,411.4663880424254,10.309178467244694,250.55301344890745,0,0,0,0,0,0,0,0,0,0
83,83,83,1.16704,411.49941990585376,10.27337197258512,249.3891182540832,0,0,0,0,0,0,0,0,0,0
84,84,84,1.16706,411.53062449904064,10.266527070643717,248.21537760388225,0,0,0,0,0,0,0,0,0,0
85,85,85,1.16708,411.56091350695743,10.288353891813026,247.0318378355969,0,0,0,0,0,0,0,0,0,0
86,86,86,1.1671,411.5912263438111,10.269959407472124,245.83854567332943,0,0,0,0,0,0,0,0,0,0
87,87,87,1.16712,411.6208290108616,10.211031561465964,244.6355482262325,0,0,0,0,0,0,0,0,0,0
88,88,88,1.1671399999999998,411.6489822629744,10.11127464778824,243.42289298657488,0,0,0,0,0,0,0,0,0,0
89,89,89,1.16716,411.6749419088526,9.970409423062844,242.200627827898,0,0,0,0,0,0,0,0,0,0
90,90,90,1.16718,411.6955934403063,9.925379272609256,240.96880100315929,0,0,0,0,0,0,0,0,0,0
91,91,91,1.1672,411.71430836890687,9.907351470071058,239.72746114275049,0,0,0,0,0,0,0,0,0,0
92,92,92,1.16722,411.7319243727404,9.916045035092296,238.47665725266623,0,0,0,0,0,0,0,0,0,0
93,93,93,1.16724,411.74931993446745,9.882550346778215,237.2164387124797,0,0,0,0,0,0,0,0,0,0
94,94,94,1.16726,411.7657511938549,9.806571784711204,235.94685527348383,0,0,0,0,0,0,0,0,0,0
95,95,95,1.16728,411.78046951906816,9.687829861155254,234.6679570566476,0,0,0,0,0,0,0,0,0,0
96,96,96,1.1673,411.7914058996119,9.59467920733209,233.37979455067105,0,0,0,0,0,0,0,0,0,0
97,97,97,1.16732,411.79864386524366,9.595506317844755,232.08241861002747,0,0,0,0,0,0,0,0,0,0
98,98,98,1.16734,411.8055274035533,9.552803794889824,230.77588045287416,0,0,0,0,0,0,0,0,0,0
99,99,99,1.16736,411.81091233699,9.534912230193044,229.4602316591241,0,0,0,0,0,0,0,0,0,0
100,100,100,1.16738,411.8156217490709,9.472925228737578,228.13552416832687,0,0,0,0,0,0,0,0,0,0
101,101,101,1.1674,411.8189054213452,9.366567798396874,226.80181027765423,0,0,0,0,0,0,0,0,0,0
102,102,102,1.16742,411.8187412353525,9.284203764431636,225.4591426398708,0,0,0,0,0,0,0,0,0,0
103,103,103,1.16744,411.8161292981921,9.225596152426505,224.1075742611593,0,0,0,0,0,0,0,0,0,0
104,104,104,1.16746,411.8108356016653,9.259110587685488,222.74715849918644,0,0,0,0,0,0,0,0,0,0
105,105,105,1.16748,411.8057249454863,9.247222152683351,221.37794906078804,0,0,0,0,0,0,0,0,0,0
106,106,106,1.1675,411.8000521424186,9.189649014950222,219.9999999999956,0,0,0,0,0,0,0,0,0,0
107,107,107,1.16752,411.7930678014214,9.08612464319526,218.6133657159283,0,0,0,0,0,0,0,0,0,0
108,108,108,1.16754,411.7840185802576,8.936397889815952,217.21810095049605,0,0,0,0,0,0,0,0,0,0
109,109,109,1.16756,411.7702915419279,8.877468482064263,215.81426078638788,0,0,0,0,0,0,0,0,0,0
110,110,110,1.1675799999999998,411.75395971889526,8.90910107335137,214.4019006447972,0,0,0,0,0,0,0,0,0,0
111,111,111,1.1676,411.73776677234616,8.893793441100636,212.98107628327097,0,0,0,0,0,0,0,0,0,0
112,112,112,1.16762,411.7209710040274,8.831275926939085,211.55184379354807,0,0,0,0,0,0,0,0,0,0
113,113,113,1.16764,411.7028268646216,8.721293679532133,210.114259599254,0,0,0,0,0,0,0,0,0,0
114,114,114,1.16766,411.6825851890648,8.563606727949848,208.6683804537772,0,0,0,0,0,0,0,0,0,0
115,115,115,1.16768,411.65773155670576,8.495189217821645,207.2142634379244,0,0,0,0,0,0,0,0,0,0
