,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.1812785892837427,390.85018764437217,4.983185353509539,119.96558448877842,0,0,0,0,0,0,0,0,0,0
1,1,1,1.18128,390.7477690115672,5.102900819610195,121.76690847129606,0,0,0,0,0,0,0,0,0,0
2,2,2,1.1813,390.6478017254777,5.153357576113144,123.56342530478187,0,0,0,0,0,0,0,0,0,0
3,3,3,1.18132,390.5492132831632,5.199541995459003,125.35506406579492,0,0,0,0,0,0,0,0,0,0
4,4,4,1.18134,390.451660312757,5.241306969851119,127.14175402355318,0,0,0,0,0,0,0,0,0,0
5,5,5,1.18136,390.3548397526814,5.343565551471693,128.92342464251573,0,0,0,0,0,0,0,0,0,0
6,6,6,1.18138,390.2600524960433,5.441088709639995,130.70000558544183,0,0,0,0,0,0,0,0,0,0
7,7,7,1.1814,390.1669531568485,5.53371313493764,132.4714267159737,0,0,0,0,0,0,0,0,0,0
8,8,8,1.18142,390.0760240369093,5.556272360925879,134.2376181013583,0,0,0,0,0,0,0,0,0,0
9,9,9,1.18144,389.9856669210608,5.638632700294446,135.99851001547967,0,0,0,0,0,0,0,0,0,0
10,10,10,1.18146,389.8972511034802,5.715618234757664,137.75403294126053,0,0,0,0,0,0,0,0,0,0
11,11,11,1.18148,389.8103975634057,5.787054039658826,139.50411757369358,0,0,0,0,0,0,0,0,0,0
12,12,12,1.1815,389.7255790268604,5.787821447763768,141.24869482244995,0,0,0,0,0,0,0,0,0,0
13,13,13,1.18152,389.6411201742496,5.847658388997616,142.9876958145755,0,0,0,0,0,0,0,0,0,0
14,14,14,1.18154,389.5576640283888,5.966357087372651,144.72105189732008,0,0,0,0,0,0,0,0,0,0
15,15,15,1.18156,389.4766569157079,6.078795502628654,146.44869464072227,0,0,0,0,0,0,0,0,0,0
16,16,16,1.18158,389.3983678502635,6.119884691979651,148.1705558404204,0,0,0,0,0,0,0,0,0,0
17,17,17,1.1816,389.321205153982,6.154348547361369,149.88656752029814,0,0,0,0,0,0,0,0,0,0
18,18,18,1.18162,389.2447996574389,6.246874393482302,151.59666193512157,0,0,0,0,0,0,0,0,0,0
19,19,19,1.18164,389.1698182711351,6.3972380683649055,153.30077157332232,0,0,0,0,0,0,0,0,0,0
20,20,20,1.18166,389.09897171890174,6.410677409178759,154.9988291595389,0,0,0,0,0,0,0,0,0,0
21,21,21,1.1816799999999998,389.028961920645,6.416704675823754,156.69076765738086,0,0,0,0,0,0,0,0,0,0
22,22,22,1.1817,388.9593952545577,6.47995117783803,158.3765202720285,0,0,0,0,0,0,0,0,0,0
23,23,23,1.18172,388.8909636228977,6.600187664201024,160.05602045282464,0,0,0,0,0,0,0,0,0,0
24,24,24,1.18174,388.825253285454,6.712378800667104,161.72920189600825,0,0,0,0,0,0,0,0,0,0
25,25,25,1.18176,388.76252544240106,6.751510671723078,163.39599854721064,0,0,0,0,0,0,0,0,0,0
26,26,26,1.18178,388.7009878953791,6.78216601251112,165.05634460418418,0,0,0,0,0,0,0,0,0,0
27,27,27,1.1818,388.64021733951625,6.868903281390368,166.7101745192795,0,0,0,0,0,0,0,0,0,0
28,28,28,1.18182,388.5809255881069,7.011477641799396,168.35742300213838,0,0,0,0,0,0,0,0,0,0
29,29,29,1.18184,388.52530537595584,7.080140376561966,169.99802502222607,0,0,0,0,0,0,0,0,0,0
30,30,30,1.18186,388.47206505099376,7.074671884533613,171.63191581135436,0,0,0,0,0,0,0,0,0,0
31,31,31,1.18188,388.4191361148182,7.124328850089504,173.25903086634202,0,0,0,0,0,0,0,0,0,0
32,32,32,1.1819,388.3672516984751,7.228864129840547,174.8793059514434,0,0,0,0,0,0,0,0,0,0
33,33,33,1.18192,388.3171412753885,7.38801776506196,176.49267710098715,0,0,0,0,0,0,0,0,0,0
34,34,34,1.18194,388.27224747033375,7.342701951189035,178.09908062185744,0,0,0,0,0,0,0,0,0,0
35,35,35,1.18196,388.22711287423056,7.351510207998195,179.69845309596474,0,0,0,0,0,0,0,0,0,0
36,36,36,1.18198,388.1824902015601,7.414195311149735,181.2907313828656,0,0,0,0,0,0,0,0,0,0
37,37,37,1.182,388.13912834175,7.530496469472086,182.8758526220821,0,0,0,0,0,0,0,0,0,0
38,38,38,1.1820199999999998,388.0977721720468,7.700139396861076,184.4537542357565,0,0,0,0,0,0,0,0,0,0
39,39,39,1.18204,388.06199317757887,7.664163576870288,186.0243739310919,0,0,0,0,0,0,0,0,0,0
40,40,40,1.18206,388.0260850901877,7.6809955231844835,187.5876497026408,0,0,0,0,0,0,0,0,0,0
41,41,41,1.18208,387.99081407791937,7.750376209380301,189.143519834995,0,0,0,0,0,0,0,0,0,0
42,42,42,1.1821,387.95694214828166,7.872032377176944,190.69192290503764,0,0,0,0,0,0,0,0,0,0
43,43,43,1.1821199999999998,387.92522694342296,8.04567661689063,192.23279778448097,0,0,0,0,0,0,0,0,0,0
44,44,44,1.18214,387.8993843022116,8.01244540487969,193.76608364223688,0,0,0,0,0,0,0,0,0,0
45,45,45,1.18216,387.8734340037124,8.030630160597507,195.29171994677748,0,0,0,0,0,0,0,0,0,0
46,46,46,1.18218,387.8481529699625,8.09996166190995,196.80964646862128,0,0,0,0,0,0,0,0,0,0
47,47,47,1.1822,387.8243136378328,8.22015581857879,198.3198032826009,0,0,0,0,0,0,0,0,0,0
48,48,48,1.18222,387.8026837361683,8.39091376152916,199.82213077033845,0,0,0,0,0,0,0,0,0,0
49,49,49,1.18224,387.7871183270417,8.353437097989337,201.31656962248988,0,0,0,0,0,0,0,0,0,0
50,50,50,1.18226,387.7713584031749,8.365917206943944,202.80306084118192,0,0,0,0,0,0,0,0,0,0
51,51,51,1.18228,387.7561889435901,8.428076779870596,204.28154574229976,0,0,0,0,0,0,0,0,0,0
52,52,52,1.1823,387.7423901392989,8.539623037826622,205.7519659577644,0,0,0,0,0,0,0,0,0,0
53,53,53,1.18232,387.7307371521509,8.700247829575414,207.21426343793007,0,0,0,0,0,0,0,0,0,0
54,54,54,1.18234,387.7251974598924,8.651186300387748,208.6683804537697,0,0,0,0,0,0,0,0,0,0
55,55,55,1.18236,387.71924993594257,8.65056639965366,210.11425959924648,0,0,0,0,0,0,0,0,0,0
56,56,56,1.18238,387.7136849973848,8.698105394038933,211.55184379354063,0,0,0,0,0,0,0,0,0,0
57,57,57,1.1824,387.7092880051214,8.79350451516095,212.98107628326363,0,0,0,0,0,0,0,0,0,0
58,58,58,1.18242,387.70683900431743,8.93644906634238,214.40190064478983,0,0,0,0,0,0,0,0,0,0
59,59,59,1.18244,387.7093032305271,8.99739643575655,215.81426078638063,0,0,0,0,0,0,0,0,0,0
60,60,60,1.1824599999999998,387.71425999392494,8.975992164304781,217.21810095048883,0,0,0,0,0,0,0,0,0,0
