,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
0,0,0,1.1697197536069532,401.5689401779328,1.260977043002584,29.27963566597112,0,0,0,0,0,0,0,0,0,0
1,1,1,1.16972,401.41977601697977,1.1335014608442169,27.33287779922546,0,0,0,0,0,0,0,0,0,0
2,2,2,1.16974,401.2701681711807,1.0084408508588667,25.385040877248056,0,0,0,0,0,0,0,0,0,0
3,3,3,1.16976,401.12011491534497,0.9525664105918163,23.43620179734059,0,0,0,0,0,0,0,0,0,0
4,4,4,1.16978,400.9698980988053,0.8988977175045914,21.4864374962801,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1698,400.81958182133366,0.7805499969037542,19.5358249474932,0,0,0,0,0,0,0,0,0,0
6,6,6,1.16982,400.6689414670069,0.7310750606235894,17.584441157805728,0,0,0,0,0,0,0,0,0,0
7,7,7,1.16984,400.5182338992439,0.6168192480609427,15.632363164437765,0,0,0,0,0,0,0,0,0,0
8,8,8,1.16986,400.36727844472784,0.571239207738044,13.679668032174275,0,0,0,0,0,0,0,0,0,0
9,9,9,1.16988,400.2162856097965,0.4607863722483353,11.726432850022556,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1699,400.0651233346776,0.4188224087273663,9.772734728398456,0,0,0,0,0,0,0,0,0,0
11,11,11,1.1699199999999998,399.91395049594206,0.3119037618072831,7.818650795940883,0,0,0,0,0,0,0,0,0,0
12,12,12,1.16994,399.76268926978247,0.206667541726452,5.864258196519885,0,0,0,0,0,0,0,0,0,0
13,13,13,1.16996,399.6113748543552,0.1696583932509222,3.9096340862441856,0,0,0,0,0,0,0,0,0,0
14,14,14,1.16998,399.4600835224947,0.1341697311679456,1.9548556302914444,0,0,0,0,0,0,0,0,0,0
15,15,15,1.17,399.30882882470206,0.0335931612765531,3.3525966865869426e-12,0,0,0,0,0,0,0,0,0,0
16,16,16,1.1700199999999998,399.15760412330206,0.0010045508840928,-1.9548556302847395,0,0,0,0,0,0,0,0,0,0
17,17,17,1.17004,399.0064366932186,-0.0967232133025729,-3.9096340862374808,0,0,0,0,0,0,0,0,0,0
18,18,18,1.17006,398.8553468824596,-0.1266083085451759,-5.86425819651318,0,0,0,0,0,0,0,0,0,0
19,19,19,1.17008,398.7043283360504,-0.2216735776227998,-7.818650795934181,0,0,0,0,0,0,0,0,0,0
20,20,20,1.1701,398.5534007707058,-0.3818884860180136,-9.772734728391754,0,0,0,0,0,0,0,0,0,0
21,21,21,1.17012,398.40267071095326,-0.5408204409794675,-11.726432850033529,0,0,0,0,0,0,0,0,0,0
22,22,22,1.17014,398.2522571989469,-0.5657504632498611,-13.679668032167577,0,0,0,0,0,0,0,0,0,0
23,23,23,1.17016,398.1019481769906,-0.6559112453886583,-15.632363164431066,0,0,0,0,0,0,0,0,0,0
24,24,24,1.17018,397.9519201060614,-0.7449382385454468,-17.584441157781377,0,0,0,0,0,0,0,0,0,0
25,25,25,1.1702,397.8021603145192,-0.8328579922362517,-19.535824947486507,0,0,0,0,0,0,0,0,0,0
26,26,26,1.17022,397.6526959384021,-0.9196963456108204,-21.486437496291053,0,0,0,0,0,0,0,0,0,0
27,27,27,1.17024,397.5034964238442,-1.0054742449044407,-23.43620179731627,0,0,0,0,0,0,0,0,0,0
28,28,28,1.17026,397.35479241860776,-1.0239898340100062,-25.385040877223744,0,0,0,0,0,0,0,0,0,0
29,29,29,1.17028,397.20623768523205,-1.1077314958878393,-27.332877799201164,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1703,397.057950687442,-1.25664369762873,-29.27963566594684,0,0,0,0,0,0,0,0,0,0
31,31,31,1.17032,396.9102502177955,-1.3383627308174453,-31.225237622828782,0,0,0,0,0,0,0,0,0,0
32,32,32,1.17034,396.7631852421976,-1.3529715360005727,-33.16960686077797,0,0,0,0,0,0,0,0,0,0
33,33,33,1.1703599999999998,396.6162903650384,-1.4327485490450675,-35.11266661944375,0,0,0,0,0,0,0,0,0,0
