,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.1795150125648424,403.050803352668,-1.9331918470294325,-48.67098325814906,0,0,0,0,0,0,0,0,0,0
1,1,1,1.17952,402.90516475040897,-1.9108902377644184,-46.73923442102629,0,0,0,0,0,0,0,0,0,0
2,2,2,1.17954,402.7593842008748,-1.8247646895063383,-44.805640398941456,0,0,0,0,0,0,0,0,0,0
3,3,3,1.17956,402.6132296402432,-1.6747747277420346,-42.87027752691073,0,0,0,0,0,0,0,0,0,0
4,4,4,1.17958,402.4660692968757,-1.6621161254427046,-40.93322220972895,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1796,402.3186827347626,-1.6524434481716517,-38.99455091900568,0,0,0,0,0,0,0,0,0,0
6,6,6,1.17962,402.1712255123984,-1.5786263933830675,-37.05434019019904,0,0,0,0,0,0,0,0,0,0
7,7,7,1.17964,402.0235032699782,-1.440634730298792,-35.11266661945375,0,0,0,0,0,0,0,0,0,0
8,8,8,1.17966,401.8750109348164,-1.3723978723929435,-33.16960686080555,0,0,0,0,0,0,0,0,0,0
9,9,9,1.1796799999999998,401.7261525599876,-1.3737579179000876,-31.2252376228564,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1797,401.57727577489936,-1.3106912994633495,-29.27963566595685,0,0,0,0,0,0,0,0,0,0
11,11,11,1.17972,401.4282244057712,-1.1831782244198403,-27.332877799211182,0,0,0,0,0,0,0,0,0,0
12,12,12,1.17974,401.27868929027227,-1.0580800471850025,-25.38504087723377,0,0,0,0,0,0,0,0,0,0
13,13,13,1.17976,401.12878390298783,-0.935315331027074,-23.436201797326305,0,0,0,0,0,0,0,0,0,0
14,14,14,1.17978,400.9785289746734,-0.8816347871416035,-21.486437496283447,0,0,0,0,0,0,0,0,0,0
15,15,15,1.1798,400.828174575472,-0.7632752887046372,-19.535824947496547,0,0,0,0,0,0,0,0,0,0
16,16,16,1.17982,400.6774550167421,-0.7137895486205655,-17.58444115779142,0,0,0,0,0,0,0,0,0,0
17,17,17,1.17984,400.5266731840935,-0.5995231136188651,-15.632363164441111,0,0,0,0,0,0,0,0,0,0
18,18,18,1.17986,400.37569120806216,-0.5539373719465325,-13.679668032177627,0,0,0,0,0,0,0,0,0,0
19,19,19,1.17988,400.2246000505924,-0.5101822081056898,-11.726432850025908,0,0,0,0,0,0,0,0,0,0
20,20,20,1.1799,400.07345058479245,-0.4681921317434573,-9.772734728401808,0,0,0,0,0,0,0,0,0,0
21,21,21,1.17992,399.9222954591234,-0.3612474183980163,-7.818650795944237,0,0,0,0,0,0,0,0,0,0
22,22,22,1.17994,399.77107564245495,-0.1893575291300671,-5.864258196523238,0,0,0,0,0,0,0,0,0,0
23,23,23,1.17996,399.61972676444526,-0.2189536713402804,-3.90963408624754,0,0,0,0,0,0,0,0,0,0
24,24,24,1.17998,399.4684391935514,-0.1834443591980439,-1.9548556302947984,0,0,0,0,0,0,0,0,0,0
25,25,25,1.18,399.3171931844952,-0.0828471988481909,-6.706734025801437e-12,0,0,0,0,0,0,0,0,0,0
26,26,26,1.1800199999999998,399.1659508366772,-0.116769666198095,1.954855630281385,0,0,0,0,0,0,0,0,0,0
27,27,27,1.18004,399.0147377502449,-0.1520108719257969,3.909634086234128,0,0,0,0,0,0,0,0,0,0
28,28,28,1.18006,398.86358118226735,-0.1220438719932093,5.864258196509827,0,0,0,0,0,0,0,0,0,0
29,29,29,1.18008,398.7125008634279,-0.0268970682124639,7.818650795930829,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1801,398.5615141858498,0.1334000789788499,9.7727347283884,0,0,0,0,0,0,0,0,0,0
31,31,31,1.1801199999999998,398.4106454922484,0.3588126178303698,11.726432850012502,0,0,0,0,0,0,0,0,0,0
32,32,32,1.18014,398.25998835911065,0.582929486565335,13.679668032164226,0,0,0,0,0,0,0,0,0,0
33,33,33,1.18016,398.1097272320256,0.6730788449103009,15.632363164427716,0,0,0,0,0,0,0,0,0,0
34,34,34,1.18018,397.9596347288999,0.8284184630986958,17.584441157778027,0,0,0,0,0,0,0,0,0,0
35,35,35,1.1802,397.8098988411239,0.9826042181533788,19.53582494748316,0,0,0,0,0,0,0,0,0,0
36,36,36,1.18022,397.6606595177773,1.0693841183239023,21.48643749630535,0,0,0,0,0,0,0,0,0,0
37,37,37,1.18024,397.5117374850624,1.1551031662789224,23.43620179733056,0,0,0,0,0,0,0,0,0,0
38,38,38,1.18026,397.36329881942896,1.1735550089584468,25.385040877220405,0,0,0,0,0,0,0,0,0,0
39,39,39,1.18028,397.21500920919794,1.2572324070721572,27.33287779921544,0,0,0,0,0,0,0,0,0,0
40,40,40,1.1803,397.0671610301704,1.339903196180766,29.279635665961106,0,0,0,0,0,0,0,0,0,0
41,41,41,1.18032,396.9198745208317,1.3554245622013876,31.22523762284305,0,0,0,0,0,0,0,0,0,0
42,42,42,1.18034,396.77284267736167,1.3700021815276846,33.169606860792214,0,0,0,0,0,0,0,0,0,0
43,43,43,1.18036,396.6259808453288,1.4497479180320774,35.112666619458,0,0,0,0,0,0,0,0,0,0
44,44,44,1.18038,396.47944683494126,1.5945962050476357,37.05434019018572,0,0,0,0,0,0,0,0,0,0
