,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.1028204658073264,387.97065026039866,9.966598216232295,240.96880100314752,0,0,0,0,0,0,0,0,0,0
1,1,1,1.10284,388.0104216605707,9.99967942363517,242.2006278278973,0,0,0,0,0,0,0,0,0,0
2,2,2,1.10286,388.051172452242,10.072824632683878,243.4228929865633,0,0,0,0,0,0,0,0,0,0
3,3,3,1.10288,388.0936515846765,10.185681272785756,244.63554822622103,0,0,0,0,0,0,0,0,0,0
4,4,4,1.1029,388.14085222731177,10.208527059354635,245.83854567332884,0,0,0,0,0,0,0,0,0,0
5,5,5,1.10292,388.1888413420149,10.270307579041535,247.03183783558563,0,0,0,0,0,0,0,0,0,0
6,6,6,1.10294,388.23878350075046,10.305975746222227,248.21537760388168,0,0,0,0,0,0,0,0,0,0
7,7,7,1.10296,388.29080559303617,10.315155880522896,249.3891182540721,0,0,0,0,0,0,0,0,0,0
8,8,8,1.1029799999999998,388.34334972274286,10.362179133916374,250.5530134488964,0,0,0,0,0,0,0,0,0,0
9,9,9,1.103,388.397146122994,10.446693100229686,251.70701723977567,0,0,0,0,0,0,0,0,0,0
10,10,10,1.10302,388.45439600605147,10.50360210264712,252.85108406859547,0,0,0,0,0,0,0,0,0,0
11,11,11,1.10304,388.5139360819912,10.532486204541447,253.98516876958703,0,0,0,0,0,0,0,0,0,0
12,12,12,1.10306,388.57437897089926,10.597701984816135,255.10922657098743,0,0,0,0,0,0,0,0,0,0
13,13,13,1.10308,388.6375126038649,10.63412306514568,256.22321309694973,0,0,0,0,0,0,0,0,0,0
14,14,14,1.1031,388.7021245679571,10.641343691755708,257.3270843691735,0,0,0,0,0,0,0,0,0,0
15,15,15,1.10312,388.7672053504556,10.683762533610455,258.42079680872087,0,0,0,0,0,0,0,0,0,0
16,16,16,1.10314,388.83345505375513,10.761018245944678,259.50430723770745,0,0,0,0,0,0,0,0,0,0
17,17,17,1.10316,388.9030934590132,10.80793226268284,260.5775728809771,0,0,0,0,0,0,0,0,0,0
18,18,18,1.10318,388.97486248963065,10.824070537374578,261.6405513678592,0,0,0,0,0,0,0,0,0,0
19,19,19,1.1032,389.0472723329108,10.873856907338393,262.69320073376406,0,0,0,0,0,0,0,0,0,0
20,20,20,1.10322,389.121002059083,10.95692078607668,263.73547942190703,0,0,0,0,0,0,0,0,0,0
21,21,21,1.10324,389.1982627549488,10.943170751457432,264.76734628491914,0,0,0,0,0,0,0,0,0,0
22,22,22,1.10326,389.275542535742,10.961891573791055,265.78876058644494,0,0,0,0,0,0,0,0,0,0
23,23,23,1.10328,389.3535067140742,11.012722730839611,266.7996820028153,0,0,0,0,0,0,0,0,0,0
24,24,24,1.1033,389.4328127550472,11.095287410361305,267.80007062456525,0,0,0,0,0,0,0,0,0,0
25,25,25,1.10332,389.515691408105,11.144290709853696,268.78988695807413,0,0,0,0,0,0,0,0,0,0
26,26,26,1.10334,389.60077869821527,11.159278161717769,269.7690919270969,0,0,0,0,0,0,0,0,0,0
27,27,27,1.10336,389.68646486072606,11.204762465878783,270.73764687428024,0,0,0,0,0,0,0,0,0,0
28,28,28,1.10338,389.7733832851456,11.280363778878128,271.6955135627508,0,0,0,0,0,0,0,0,0,0
29,29,29,1.1034,389.863290964794,11.320723393703762,272.64265417755445,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1034199999999998,389.9547637352828,11.32539796043198,273.5790313272103,0,0,0,0,0,0,0,0,0,0
31,31,31,1.10344,390.0466048117832,11.358965676231373,274.50460804516007,0,0,0,0,0,0,0,0,0,0
32,32,32,1.10346,390.1394228678032,11.421047336478654,275.41934779120305,0,0,0,0,0,0,0,0,0,0
33,33,33,1.10348,390.2338181418722,11.511248459761314,276.32321445299687,0,0,0,0,0,0,0,0,0,0
34,34,34,1.1035,390.3329701052246,11.499080795404184,277.2161723474172,0,0,0,0,0,0,0,0,0,0
35,35,35,1.10352,390.4321148569644,11.514150484305066,278.0981862220313,0,0,0,0,0,0,0,0,0,0
36,36,36,1.10354,390.5318343204004,11.556082798889356,278.9692212564258,0,0,0,0,0,0,0,0,0,0
37,37,37,1.10356,390.6327019782633,11.624488222139544,279.82924306363697,0,0,0,0,0,0,0,0,0,0
38,38,38,1.10358,390.73644052027913,11.653854497623565,280.67821769148406,0,0,0,0,0,0,0,0,0,0
39,39,39,1.1036,390.8414982897616,11.643725962826634,281.5161116238873,0,0,0,0,0,0,0,0,0,0
40,40,40,1.10362,390.9465681547654,11.658821303766308,282.3428917822513,0,0,0,0,0,0,0,0,0,0
41,41,41,1.10364,391.05219626468926,11.698760319975092,283.1585255266812,0,0,0,0,0,0,0,0,0,0
42,42,42,1.10366,391.1589201148537,11.763148762121707,283.96298065736124,0,0,0,0,0,0,0,0,0,0
43,43,43,1.10368,391.2689547400085,11.786385543961202,284.7562254158092,0,0,0,0,0,0,0,0,0,0
44,44,44,1.1037,391.37899631618006,11.833202466203062,285.538228486044,0,0,0,0,0,0,0,0,0,0
45,45,45,1.10372,391.4919708244649,11.837989500765564,286.30895899594486,0,0,0,0,0,0,0,0,0,0
46,46,46,1.10374,391.60525935422527,11.865525856351889,287.0683865183773,0,0,0,0,0,0,0,0,0,0
47,47,47,1.10376,391.7193606323342,11.915418510258895,287.81648107244973,0,0,0,0,0,0,0,0,0,0
48,48,48,1.10378,391.8347643603396,11.987261457379448,288.55321312467703,0,0,0,0,0,0,0,0,0,0
49,49,49,1.1038,391.9519509333852,12.080635949340197,289.2785535901257,0,0,0,0,0,0,0,0,0,0
50,50,50,1.10382,392.073055024874,12.064453050511492,289.99247383360927,0,0,0,0,0,0,0,0,0,0
51,51,51,1.10384,392.1939797312394,12.068893099052891,290.6949456707663,0,0,0,0,0,0,0,0,0,0
52,52,52,1.1038599999999998,392.31518323529,12.093571004649842,291.3859413692177,0,0,0,0,0,0,0,0,0,0
53,53,53,1.10388,392.4371147768815,12.13808960192803,292.06543364964267,0,0,0,0,0,0,0,0,0,0
54,54,54,1.1039,392.5619584349629,12.136632026538146,292.7333956868372,0,0,0,0,0,0,0,0,0,0
55,55,55,1.10392,392.6861954172208,12.154141635546384,293.3898011108158,0,0,0,0,0,0,0,0,0,0
56,56,56,1.10394,392.81273037963086,12.1247951353525,294.0346240078045,0,0,0,0,0,0,0,0,0,0
57,57,57,1.10396,392.9387563031655,12.11359479456168,294.6678389213111,0,0,0,0,0,0,0,0,0,0
58,58,58,1.10398,393.0646814263755,12.120159372109926,295.2894208530836,0,0,0,0,0,0,0,0,0,0
59,59,59,1.104,393.1909050461584,12.144096738835804,295.8993452641372,0,0,0,0,0,0,0,0,0,0
60,60,60,1.10402,393.3178172764778,12.1850041202711,296.49758807570606,0,0,0,0,0,0,0,0,0,0
61,61,61,1.10404,393.4457988127615,12.24246834540457,297.0841256701777,0,0,0,0,0,0,0,0,0,0
62,62,62,1.10406,393.57522070211513,12.316066101273584,297.65893489206246,0,0,0,0,0,0,0,0,0,0
63,63,63,1.10408,393.70644411945966,12.405364193235814,298.2219930488664,0,0,0,0,0,0,0,0,0,0
64,64,64,1.1041,393.8398201497418,12.509919810770572,298.77327791202265,0,0,0,0,0,0,0,0,0,0
65,65,65,1.10412,393.97740461932887,12.497990274242047,299.3127677177536,0,0,0,0,0,0,0,0,0,0
66,66,66,1.10414,394.11482572517497,12.500364447044138,299.8404411679158,0,0,0,0,0,0,0,0,0,0
67,67,67,1.10416,394.252408396034,12.516646978573675,300.35627743087446,0,0,0,0,0,0,0,0,0,0
68,68,68,1.10418,394.3904682329229,12.546433749811372,300.8602561422878,0,0,0,0,0,0,0,0,0,0
69,69,69,1.1041999999999998,394.53035808067375,12.523572913986817,301.3523574059441,0,0,0,0,0,0,0,0,0,0
70,70,70,1.10422,394.6698104169576,12.513357456663472,301.83256179453656,0,0,0,0,0,0,0,0,0,0
71,71,71,1.10424,394.8091140351573,12.515396979484349,302.30085035039656,0,0,0,0,0,0,0,0,0,0
72,72,72,1.10426,394.94854847958686,12.529293244215784,302.7572045863193,0,0,0,0,0,0,0,0,0,0
73,73,73,1.10428,395.0901853940916,12.488811842755116,303.2016064862,0,0,0,0,0,0,0,0,0,0
74,74,74,1.1043,395.2299219257628,12.525179371988392,303.6340385058249,0,0,0,0,0,0,0,0,0,0
