,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.1435459919933877,390.6242998183776,11.511314474264037,278.96922125642766,0,0,0,0,0,0,0,0,0,0
1,1,1,1.14356,390.72414603793817,11.577547975560272,279.82924306363884,0,0,0,0,0,0,0,0,0,0
2,2,2,1.14358,390.82565911412894,11.669875427442149,280.678217691486,0,0,0,0,0,0,0,0,0,0
3,3,3,1.1436,390.9305618450835,11.72273906149303,281.5161116238891,0,0,0,0,0,0,0,0,0,0
4,4,4,1.14362,391.0372980339312,11.735669511138736,282.3428917822382,0,0,0,0,0,0,0,0,0,0
5,5,5,1.14364,391.144544181793,11.773404425924758,283.15852552667565,0,0,0,0,0,0,0,0,0,0
6,6,6,1.14366,391.2528369596967,11.835550728930208,283.962980657363,0,0,0,0,0,0,0,0,0,0
7,7,7,1.14368,391.3653700324842,11.791279807672428,284.75622541581083,0,0,0,0,0,0,0,0,0,0
8,8,8,1.1437,391.47714080782896,11.770537956750646,285.5382284860456,0,0,0,0,0,0,0,0,0,0
9,9,9,1.1437199999999998,391.5886659755952,11.772960083597004,286.3089589959328,0,0,0,0,0,0,0,0,0,0
10,10,10,1.14374,391.700453806008,11.798167636508971,287.06838651837893,0,0,0,0,0,0,0,0,0,0
11,11,11,1.14376,391.8130038576384,11.845768829145625,287.8164810724514,0,0,0,0,0,0,0,0,0,0
12,12,12,1.14378,391.9268066905339,11.915358872086667,288.5532131246786,0,0,0,0,0,0,0,0,0,0
13,13,13,1.1438,392.0423435846636,12.00652021132572,289.2785535901273,0,0,0,0,0,0,0,0,0,0
14,14,14,1.14382,392.16008626381927,12.118822773565231,289.99247383361086,0,0,0,0,0,0,0,0,0,0
15,15,15,1.14384,392.2821727516059,12.121097003269416,290.69494567076777,0,0,0,0,0,0,0,0,0,0
16,16,16,1.14386,392.4044887248304,12.143581228607282,291.38594136921915,0,0,0,0,0,0,0,0,0,0
17,17,17,1.14388,392.5274828310898,12.185879510296632,292.0654336496441,0,0,0,0,0,0,0,0,0,0
18,18,18,1.1439,392.6543478293614,12.116733916066416,292.73339568683866,0,0,0,0,0,0,0,0,0,0
19,19,19,1.14392,392.77881521850486,12.131961065532346,293.38980111081725,0,0,0,0,0,0,0,0,0,0
20,20,20,1.14394,392.9047848608831,12.100307972370652,294.0346240078059,0,0,0,0,0,0,0,0,0,0
21,21,21,1.14396,393.02920118900886,12.152305883537798,294.6678389213068,0,0,0,0,0,0,0,0,0,0
22,22,22,1.14398,393.15594588397687,12.156595854388202,295.28942085308483,0,0,0,0,0,0,0,0,0,0
23,23,23,1.144,393.2829368536122,12.178238967383646,295.8993452641385,0,0,0,0,0,0,0,0,0,0
24,24,24,1.14402,393.4105638001091,12.21683376039596,296.4975880757075,0,0,0,0,0,0,0,0,0,0
25,25,25,1.14404,393.5392070372154,12.271968384562726,297.08412567017893,0,0,0,0,0,0,0,0,0,0
26,26,26,1.14406,393.6692372606468,12.343220858123278,297.65893489205865,0,0,0,0,0,0,0,0,0,0
27,27,27,1.14408,393.8010153244132,12.430159325930228,298.2219930488676,0,0,0,0,0,0,0,0,0,0
28,28,28,1.1441,393.9361184372423,12.466702159052227,298.7732779120238,0,0,0,0,0,0,0,0,0,0
29,29,29,1.14412,394.0721751243021,12.518009587116875,299.31276771775475,0,0,0,0,0,0,0,0,0,0
30,30,30,1.14414,394.2099936020986,12.517976250515286,299.84044116791694,0,0,0,0,0,0,0,0,0,0
31,31,31,1.1441599999999998,394.3479179509837,12.531842103915643,300.35627743087093,0,0,0,0,0,0,0,0,0,0
32,32,32,1.14418,394.48806656084633,12.493476227140322,300.86025614228896,0,0,0,0,0,0,0,0,0,0
33,33,33,1.1442,394.62742396038766,12.468151117639312,301.3523574059452,0,0,0,0,0,0,0,0,0,0
34,34,34,1.14422,394.7644914187631,12.521260537790122,301.8325617945376,0,0,0,0,0,0,0,0,0,0
35,35,35,1.14424,394.9039143520784,12.520883529620512,302.3008503503976,0,0,0,0,0,0,0,0,0,0
36,36,36,1.14426,395.0452103191207,12.46654000082353,302.75720458632026,0,0,0,0,0,0,0,0,0,0
37,37,37,1.14428,395.1842915917785,12.489450461429046,303.20160648620094,0,0,0,0,0,0,0,0,0,0
38,38,38,1.1443,395.3232130679068,12.52341493450376,303.6340385058181,0,0,0,0,0,0,0,0,0,0
39,39,39,1.14432,395.464795035304,12.502147025359909,304.05448357351133,0,0,0,0,0,0,0,0,0,0
40,40,40,1.14434,395.60414459040766,12.556981774484,304.4629250908102,0,0,0,0,0,0,0,0,0,0
41,41,41,1.14436,395.7466366953311,12.555718421415529,304.85934693315414,0,0,0,0,0,0,0,0,0,0
42,42,42,1.14438,395.88915456675136,12.563811112718684,305.2437334504804,0,0,0,0,0,0,0,0,0,0
43,43,43,1.1444,396.0319117654205,12.58085429382605,305.61606946787106,0,0,0,0,0,0,0,0,0,0
44,44,44,1.14442,396.175112241633,12.606436585244186,305.97634028614107,0,0,0,0,0,0,0,0,0,0
45,45,45,1.14444,396.31895020605697,12.640141047196728,306.3245316824087,0,0,0,0,0,0,0,0,0,0
46,46,46,1.14446,396.4636100068201,12.681545447501756,306.6606299106802,0,0,0,0,0,0,0,0,0,0
47,47,47,1.14448,396.6092660129388,12.730222532520088,306.9846217023669,0,0,0,0,0,0,0,0,0,0
48,48,48,1.1445,396.75608250413575,12.785740301010776,307.29649426683085,0,0,0,0,0,0,0,0,0,0
49,49,49,1.14452,396.90421356712767,12.847662280727771,307.59623529187974,0,0,0,0,0,0,0,0,0,0
50,50,50,1.14454,397.05380299843125,12.915547807590112,307.88383294424574,0,0,0,0,0,0,0,0,0,0
51,51,51,1.14456,397.2049842137495,12.988952307256906,308.1592758700712,0,0,0,0,0,0,0,0,0,0
52,52,52,1.14458,397.3596477676068,12.935011644590611,308.4225531953361,0,0,0,0,0,0,0,0,0,0
53,53,53,1.1445999999999998,397.51255087316406,12.95187512310318,308.67365452630486,0,0,0,0,0,0,0,0,0,0
54,54,54,1.14462,397.6663248833878,12.906692042565972,308.91256994992915,0,0,0,0,0,0,0,0,0,0
55,55,55,1.14464,397.817761705708,12.931575542685952,309.1392900342327,0,0,0,0,0,0,0,0,0,0
56,56,56,1.14466,397.9710252086177,12.89357971567862,309.35380582869897,0,0,0,0,0,0,0,0,0,0
