,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
0,0,0,1.1886127116403735,408.7260406023753,5.377247732358791,132.4714267159729,0,0,0,0,0,0,0,0,0,0
1,1,1,1.18862,408.6233470285927,5.403023666921769,130.70000558545703,0,0,0,0,0,0,0,0,0,0
2,2,2,1.18864,408.5206638993727,5.370761731911119,128.923424642531,0,0,0,0,0,0,0,0,0,0
3,3,3,1.18866,408.41742777704457,5.280307167700504,127.1417540235362,0,0,0,0,0,0,0,0,0,0
4,4,4,1.18868,408.3130739774653,5.131513606746504,125.35506406581024,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1887,408.20625447972407,5.060304541961202,123.56342530479726,0,0,0,0,0,0,0,0,0,0
6,6,6,1.18872,408.0978897335352,4.998433744079545,121.7669084713115,0,0,0,0,0,0,0,0,0,0
7,7,7,1.18874,407.9883952552902,4.945720568553419,119.96558448879388,0,0,0,0,0,0,0,0,0,0
8,8,8,1.18876,407.8781978007037,4.834001432721559,118.15952447039832,0,0,0,0,0,0,0,0,0,0
9,9,9,1.18878,407.7662419681613,4.731099327874811,116.34879971631452,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1888,407.6529326344001,4.636840832829552,114.533481710839,0,0,0,0,0,0,0,0,0,0
11,11,11,1.18882,407.53769384717054,4.618963384884596,112.71364211960189,0,0,0,0,0,0,0,0,0,0
12,12,12,1.18884,407.4220967089054,4.541438642392464,110.88935278678696,0,0,0,0,0,0,0,0,0,0
13,13,13,1.18886,407.30514049705033,4.472019133219983,109.0606857321805,0,0,0,0,0,0,0,0,0,0
14,14,14,1.18888,407.18719026417375,4.410534668822424,107.2277131484597,0,0,0,0,0,0,0,0,0,0
15,15,15,1.1888999999999998,407.06798230699445,4.356806244575793,105.39050739822709,0,0,0,0,0,0,0,0,0,0
16,16,16,1.18892,406.9478642908216,4.310666790038577,103.5491410112032,0,0,0,0,0,0,0,0,0,0
17,17,17,1.18894,406.8271929686091,4.204142116280889,101.7036866814134,0,0,0,0,0,0,0,0,0,0
18,18,18,1.18896,406.7048244911172,4.172681979506413,99.85421726418454,0,0,0,0,0,0,0,0,0,0
19,19,19,1.18898,406.5820355055464,4.080543649653323,98.00080577346937,0,0,0,0,0,0,0,0,0,0
20,20,20,1.189,406.45836615825937,3.927617546706432,96.14352537872968,0,0,0,0,0,0,0,0,0,0
21,21,21,1.18902,406.3326338794272,3.849238646423132,94.282449402249,0,0,0,0,0,0,0,0,0,0
22,22,22,1.18904,406.20554356514657,3.845195229432784,92.41765131610336,0,0,0,0,0,0,0,0,0,0
23,23,23,1.18906,406.0782609849073,3.7799146466501488,90.5492047393112,0,0,0,0,0,0,0,0,0,0
24,24,24,1.18908,405.9503591326669,3.653295352079733,88.67718343497792,0,0,0,0,0,0,0,0,0,0
25,25,25,1.1891,405.820967084717,3.5328741566840534,86.80166130726536,0,0,0,0,0,0,0,0,0,0
26,26,26,1.18912,405.68981129079145,3.5537315470869686,84.9227123986096,0,0,0,0,0,0,0,0,0,0
27,27,27,1.18914,405.55864242048847,3.5128218265434814,83.04041088667934,0,0,0,0,0,0,0,0,0,0
28,28,28,1.18916,405.427067193484,3.410052225278666,81.1548310814982,0,0,0,0,0,0,0,0,0,0
29,29,29,1.18918,405.2946919048367,3.2453352308874743,79.26604742256237,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1892,405.160179179348,3.2211615947488044,77.37413447578238,0,0,0,0,0,0,0,0,0,0
31,31,31,1.18922,405.0252235100125,3.2022670730778087,75.47916693067617,0,0,0,0,0,0,0,0,0,0
32,32,32,1.18924,404.8900316800432,3.1210259387126227,73.58121959730057,0,0,0,0,0,0,0,0,0,0
33,33,33,1.18926,404.7542446542731,2.9773595906942294,71.68036740334934,0,0,0,0,0,0,0,0,0,0
34,34,34,1.18928,404.6171833756045,2.838627791378468,69.77668539124667,0,0,0,0,0,0,0,0,0,0
35,35,35,1.1893,404.4787519838154,2.772111481044337,67.87024871506433,0,0,0,0,0,0,0,0,0,0
36,36,36,1.18932,404.33968938283147,2.7102279606107267,65.96113263769246,0,0,0,0,0,0,0,0,0,0
37,37,37,1.1893399999999998,404.2001996611464,2.585478563612178,64.04941252774763,0,0,0,0,0,0,0,0,0,0
38,38,38,1.18936,404.0595559305594,2.5324834135309144,62.13516385664906,0,0,0,0,0,0,0,0,0,0
39,39,39,1.18938,403.9185557074588,2.4164134924901184,60.2184621956912,0,0,0,0,0,0,0,0,0,0
40,40,40,1.1894,403.77646991331966,2.371798726025741,58.299383212939,0,0,0,0,0,0,0,0,0,0
41,41,41,1.18942,403.6340921377935,2.2639087667397155,56.378002670379466,0,0,0,0,0,0,0,0,0,0
42,42,42,1.18944,403.49077932877447,2.227184225247521,54.45439642079172,0,0,0,0,0,0,0,0,0,0
43,43,43,1.18946,403.34723043486576,2.126992320475289,52.52864040489155,0,0,0,0,0,0,0,0,0,0
44,44,44,1.18948,403.202802610807,2.0976820622364727,50.60081064821165,0,0,0,0,0,0,0,0,0,0
45,45,45,1.1895,403.0581893368157,2.0047212270275336,48.670983258134896,0,0,0,0,0,0,0,0,0,0
46,46,46,1.18952,402.9128142929338,1.9823680065565927,46.7392344210296,0,0,0,0,0,0,0,0,0,0
47,47,47,1.18954,402.7672970210988,1.8961898345664,44.80564039892729,0,0,0,0,0,0,0,0,0,0
48,48,48,1.18956,402.62140545366447,1.74614623799458,42.87027752689655,0,0,0,0,0,0,0,0,0,0
49,49,49,1.18958,402.47462099096816,1.6663580240342086,40.933222209714735,0,0,0,0,0,0,0,0,0,0
50,50,50,1.1896,402.32724946893984,1.65665522982486,38.994550918991465,0,0,0,0,0,0,0,0,0,0
51,51,51,1.18962,402.1798071962057,1.5828080355868288,37.05434019018481,0,0,0,0,0,0,0,0,0,0
52,52,52,1.18964,402.0320998127124,1.4447862108640908,35.11266661945708,0,0,0,0,0,0,0,0,0,0
53,53,53,1.18966,401.8837856185296,1.3095425818587332,33.169606860791305,0,0,0,0,0,0,0,0,0,0
