,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
0,0,0,1.1023109479707132,387.60286485269927,8.538959058120053,205.7519659577713,0,0,0,0,0,0,0,0,0,0
1,1,1,1.10232,387.5912732946835,8.702001724120453,207.21426343792368,0,0,0,0,0,0,0,0,0,0
2,2,2,1.10234,387.58583564312977,8.655449226779819,208.6683804537633,0,0,0,0,0,0,0,0,0,0
3,3,3,1.10236,387.5800311501552,8.657335767630629,210.11425959925327,0,0,0,0,0,0,0,0,0,0
4,4,4,1.10238,387.57465016891206,8.707377876524566,211.5518437935344,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1024,387.5704779843542,8.805276049636838,212.98107628327028,0,0,0,0,0,0,0,0,0,0
6,6,6,1.10242,387.56829455370354,8.950714856435614,214.40190064478364,0,0,0,0,0,0,0,0,0,0
7,7,7,1.10244,387.5708256767042,9.014195999853436,215.8142607863745,0,0,0,0,0,0,0,0,0,0
8,8,8,1.10246,387.576141802681,8.995370703989769,217.21810095050805,0,0,0,0,0,0,0,0,0,0
9,9,9,1.10248,387.5815279481647,9.023097816370818,218.61336571591508,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1025,387.58777140090535,9.09707510325851,220.00000000000736,0,0,0,0,0,0,0,0,0,0
11,11,11,1.10252,387.595653883257,9.216983901511492,221.3779490607749,0,0,0,0,0,0,0,0,0,0
12,12,12,1.10254,387.6072414513815,9.317902001039087,222.74715849917345,0,0,0,0,0,0,0,0,0,0
13,13,13,1.10256,387.6230421332671,9.270279520104747,224.10757426117087,0,0,0,0,0,0,0,0,0,0
14,14,14,1.10258,387.6383910359991,9.267560425464971,225.459142639858,0,0,0,0,0,0,0,0,0,0
15,15,15,1.1026,387.65407479875296,9.309443770843668,226.80181027765363,0,0,0,0,0,0,0,0,0,0
16,16,16,1.10262,387.6708743260632,9.395611727150792,228.1355241683144,0,0,0,0,0,0,0,0,0,0
17,17,17,1.1026399999999998,387.6895644944339,9.525729710294431,229.4602316591115,0,0,0,0,0,0,0,0,0,0
18,18,18,1.10266,387.71225331920886,9.634842335730562,230.7758804528736,0,0,0,0,0,0,0,0,0,0
19,19,19,1.10268,387.7390139464304,9.65795252812796,232.0824186100151,0,0,0,0,0,0,0,0,0,0
20,20,20,1.1027,387.76697395794406,9.65930130908179,233.3797945506704,0,0,0,0,0,0,0,0,0,0
21,21,21,1.10272,387.79533106814495,9.703177464570343,234.6679570566354,0,0,0,0,0,0,0,0,0,0
22,22,22,1.10274,387.82485526614965,9.789251731861537,235.9468552734833,0,0,0,0,0,0,0,0,0,0
