,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
0,0,0,1.105602591789348,404.8200759679037,12.652840177337264,305.6160694678733,0,0,0,0,0,0,0,0,0,0
1,1,1,1.10562,404.9543831401051,12.710597727209294,305.2437334504792,0,0,0,0,0,0,0,0,0,0
2,2,2,1.10564,405.09024691402703,12.684871415494786,304.8593469331529,0,0,0,0,0,0,0,0,0,0
3,3,3,1.10566,405.22481470458223,12.710243067753304,304.46292509081263,0,0,0,0,0,0,0,0,0,0
4,4,4,1.10568,405.36096116051664,12.651285620295104,304.05448357351014,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1057,405.4942802663679,12.642678468873283,303.6340385058245,0,0,0,0,0,0,0,0,0,0
6,6,6,1.10572,405.627155574804,12.616529888713533,303.20160648619964,0,0,0,0,0,0,0,0,0,0
7,7,7,1.10574,405.7591843261797,12.572458188842484,302.7572045863189,0,0,0,0,0,0,0,0,0,0
8,8,8,1.10576,405.88995536228646,12.510092461069757,302.3008503504046,0,0,0,0,0,0,0,0,0,0
9,9,9,1.10578,406.0190493770786,12.42907280166054,301.83256179453616,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1058,406.1432494496484,12.464397408865404,301.35235740595255,0,0,0,0,0,0,0,0,0,0
11,11,11,1.10582,406.2679809600628,12.480443662683433,300.860256142292,0,0,0,0,0,0,0,0,0,0
12,12,12,1.10584,406.39280699955947,12.476809274619676,300.35627743087866,0,0,0,0,0,0,0,0,0,0
13,13,13,1.1058599999999998,406.51728193479687,12.45310353116482,299.84044116792484,0,0,0,0,0,0,0,0,0,0
14,14,14,1.10588,406.6409516732171,12.408947520342686,299.31276771775805,0,0,0,0,0,0,0,0,0,0
15,15,15,1.1059,406.7633539333143,12.343974351605649,298.77327791203203,0,0,0,0,0,0,0,0,0,0
16,16,16,1.10592,406.8828153649132,12.32562799311058,298.22199304886595,0,0,0,0,0,0,0,0,0,0
17,17,17,1.10594,407.00113062618846,12.353608007980917,297.65893489206724,0,0,0,0,0,0,0,0,0,0
18,18,18,1.10596,407.1197800943504,12.359737984082594,297.0841256701773,0,0,0,0,0,0,0,0,0,0
19,19,19,1.10598,407.23827605301136,12.3436263661389,296.49758807570566,0,0,0,0,0,0,0,0,0,0
20,20,20,1.106,407.356122451221,12.30489436742294,295.8993452641422,0,0,0,0,0,0,0,0,0,0
21,21,21,1.10602,407.4728151913952,12.243176183331189,295.289420853083,0,0,0,0,0,0,0,0,0,0
22,22,22,1.10604,407.58784242179007,12.158119197845702,294.66783892131053,0,0,0,0,0,0,0,0,0,0
23,23,23,1.10606,407.6979712968303,12.185250377760308,294.03462400780404,0,0,0,0,0,0,0,0,0,0
24,24,24,1.10608,407.8083921469338,12.18843188834088,293.38980111081537,0,0,0,0,0,0,0,0,0,0
25,25,25,1.1061,407.91857824083087,12.167278771804586,292.73339568684264,0,0,0,0,0,0,0,0,0,0
26,26,26,1.10612,408.02799479744766,12.121419700585848,292.06543364964216,0,0,0,0,0,0,0,0,0,0
27,27,27,1.10614,408.1360992885223,12.050497180852046,291.38594136922336,0,0,0,0,0,0,0,0,0,0
28,28,28,1.10616,408.242341745452,11.95416774865228,290.69494567076566,0,0,0,0,0,0,0,0,0,0
29,29,29,1.10618,408.34455995625854,11.968185735977052,289.9924738336088,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1062,408.44676303960006,11.956177007923086,289.2785535901316,0,0,0,0,0,0,0,0,0,0
31,31,31,1.10622,408.5483871363618,11.917769969831085,288.55321312467646,0,0,0,0,0,0,0,0,0,0
32,32,32,1.10624,408.6488607622516,11.852607444775424,287.816481072456,0,0,0,0,0,0,0,0,0,0
33,33,33,1.10626,408.7449710337129,11.896563159109649,287.0683865183767,0,0,0,0,0,0,0,0,0,0
34,34,34,1.10628,408.8416901704542,11.913139693883185,286.30895899594435,0,0,0,0,0,0,0,0,0,0
35,35,35,1.1062999999999998,408.9384332454593,11.901955142642732,285.5382284860504,0,0,0,0,0,0,0,0,0,0
