,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.0994762343390487,403.1928783051173,-2.131681781267573,-52.528640404896656,0,0,0,0,0,0,0,0,0,0
1,1,1,1.09948,403.0487138663728,-2.035865662889804,-50.60081064819931,0,0,0,0,0,0,0,0,0,0
2,2,2,1.0995,402.904035327706,-1.9435941068110616,-48.67098325815749,0,0,0,0,0,0,0,0,0,0
3,3,3,1.09952,402.75849118949697,-1.9218762444544129,-46.73923442099976,0,0,0,0,0,0,0,0,0,0
4,4,4,1.09954,402.612807189548,-1.836333889925012,-44.80564039894992,0,0,0,0,0,0,0,0,0,0
5,5,5,1.09956,402.4667512612209,-1.6869265605366517,-42.8702775269192,0,0,0,0,0,0,0,0,0,0
6,6,6,1.09958,402.3196858586721,-1.6747767657038326,-40.93322220970235,0,0,0,0,0,0,0,0,0,0
7,7,7,1.0996,402.1723938258744,-1.665588005284343,-38.99455091899661,0,0,0,0,0,0,0,0,0,0
8,8,8,1.09962,402.025032562463,-1.5922544047605491,-37.0543401901724,0,0,0,0,0,0,0,0,0,0
9,9,9,1.09964,401.877407706684,-1.4547457287315553,-35.11266661946223,0,0,0,0,0,0,0,0,0,0
10,10,10,1.09966,401.7291337296916,-1.3199877885239406,-33.169606860796456,0,0,0,0,0,0,0,0,0,0
11,11,11,1.09968,401.5802040611978,-1.321752945503919,-31.22523762282969,0,0,0,0,0,0,0,0,0,0
12,12,12,1.0997,401.4312569914253,-1.2590915030669347,-29.27963566596535,0,0,0,0,0,0,0,0,0,0
13,13,13,1.09972,401.2821363463648,-1.131983665840424,-27.33287779920208,0,0,0,0,0,0,0,0,0,0
14,14,14,1.09974,401.13254066062586,-1.0072665114348152,-25.38504087724228,0,0,0,0,0,0,0,0,0,0
15,15,15,1.0997599999999998,400.9825023578952,-0.9516895383223872,-23.43620179733481,0,0,0,0,0,0,0,0,0,0
16,16,16,1.09978,400.8323328556025,-0.898296296580391,-21.48643749629196,0,0,0,0,0,0,0,0,0,0
17,17,17,1.0998,400.68206437210193,-0.7802238389646104,-19.53582494750507,0,0,0,0,0,0,0,0,0,0
18,18,18,1.09982,400.53142600270974,-0.7309761440628944,-17.584441157782287,0,0,0,0,0,0,0,0,0,0
19,19,19,1.09984,400.3807256890963,-0.6169475433053065,-15.632363164449638,0,0,0,0,0,0,0,0,0,0
20,20,20,1.09986,400.22982021677103,-0.5715507412605771,-13.679668032168488,0,0,0,0,0,0,0,0,0,0
21,21,21,1.09988,400.0788030674584,-0.5279600255435672,-11.726432850034438,0,0,0,0,0,0,0,0,0,0
22,22,22,1.0999,399.9277250394949,-0.4861099401934642,-9.77273472841034,0,0,0,0,0,0,0,0,0,0
23,23,23,1.09992,399.776641451795,-0.3793051011270906,-7.818650795935091,0,0,0,0,0,0,0,0,0,0
24,24,24,1.09994,399.62549327308426,-0.2075549693428447,-5.864258196531774,0,0,0,0,0,0,0,0,0,0
25,25,25,1.09996,399.474224775578,-0.170613277592116,-3.909634086238393,0,0,0,0,0,0,0,0,0,0
26,26,26,1.09998,399.32297767273405,-0.1351684016108535,-1.954855630303336,0,0,0,0,0,0,0,0,0,0
27,27,27,1.1,399.1717721359192,-0.0346356426735551,-1.5244678221313565e-11,0,0,0,0,0,0,0,0,0,0
28,28,28,1.10002,399.0205871368421,-0.0685492130538145,1.9548556302905329,0,0,0,0,0,0,0,0,0,0
29,29,29,1.10004,398.8694437163627,-0.1037582154729306,3.9096340862255903,0,0,0,0,0,0,0,0,0,0
30,30,30,1.10006,398.718356797706,-0.073759046287032,5.864258196518973,0,0,0,0,0,0,0,0,0,0
31,31,31,1.10008,398.56734378674014,0.0214211391832878,7.818650795922294,0,0,0,0,0,0,0,0,0,0
32,32,32,1.1001,398.4164290486394,0.1817495192705269,9.772734728379866,0,0,0,0,0,0,0,0,0,0
33,33,33,1.10012,398.26562995460296,0.407194447568071,11.726432850021643,0,0,0,0,0,0,0,0,0,0
34,34,34,1.10014,398.1150497417136,0.6313679099045449,13.679668032155696,0,0,0,0,0,0,0,0,0,0
35,35,35,1.10016,397.96488759055313,0.7216464747200024,15.632363164454516,0,0,0,0,0,0,0,0,0,0
36,36,36,1.10018,397.8148941432425,0.8771151586090387,17.58444115778716,0,0,0,0,0,0,0,0,0,0
37,37,37,1.1001999999999998,397.6653441423816,0.965175098625012,19.53582494747464,0,0,0,0,0,0,0,0,0,0
38,38,38,1.10022,397.51621300637294,0.985923293189039,21.48643749629683,0,0,0,0,0,0,0,0,0,0
39,39,39,1.10024,397.3672194484083,1.071909531924114,23.436201797322045,0,0,0,0,0,0,0,0,0,0
40,40,40,1.10026,397.21868456802906,1.0906765249614547,25.385040877247143,0,0,0,0,0,0,0,0,0,0
41,41,41,1.10028,397.0702993524672,1.1746691664913385,27.332877799206937,0,0,0,0,0,0,0,0,0,0
42,42,42,1.1003,396.9223437176064,1.2576792892024329,29.27963566597021,0,0,0,0,0,0,0,0,0,0
43,43,43,1.10032,396.77476951259627,1.3397163797314275,31.225237622834552,0,0,0,0,0,0,0,0,0,0
44,44,44,1.10034,396.6277550242416,1.3546856799298848,33.16960686078372,0,0,0,0,0,0,0,0,0,0
45,45,45,1.10036,396.4809114898984,1.4348229296793589,35.112666619467085,0,0,0,0,0,0,0,0,0,0
46,46,46,1.10038,396.33439671900834,1.5800625598522031,37.05434019017724,0,0,0,0,0,0,0,0,0,0
47,47,47,1.1004,396.1888985373661,1.5922440175097787,38.99455091900145,0,0,0,0,0,0,0,0,0,0
48,48,48,1.10042,396.0436780787192,1.6035123386917154,40.93322220970719,0,0,0,0,0,0,0,0,0,0
49,49,49,1.10044,395.8986453498732,1.679846971391418,42.870277526889005,0,0,0,0,0,0,0,0,0,0
50,50,50,1.10046,395.7539972993824,1.821172312395957,44.80564039893724,0,0,0,0,0,0,0,0,0,0
51,51,51,1.10048,395.6101676254604,1.9614763561045223,46.739234421004575,0,0,0,0,0,0,0,0,0,0
52,52,52,1.1005,395.4673381257576,2.0348330796702028,48.67098325814485,0,0,0,0,0,0,0,0,0,0
53,53,53,1.10052,395.3250757002705,2.107177322399592,50.60081064818667,0,0,0,0,0,0,0,0,0,0
54,54,54,1.10054,395.1832480616099,2.2443535721462933,52.52864040486661,0,0,0,0,0,0,0,0,0,0
55,55,55,1.10056,395.0425224145834,2.314593884852856,54.45439642078421,0,0,0,0,0,0,0,0,0,0
56,56,56,1.10058,394.9025580675252,2.3837552050927893,56.378002670354576,0,0,0,0,0,0,0,0,0,0
57,57,57,1.1006,394.7632317578224,2.4518056200996927,58.29938321293151,0,0,0,0,0,0,0,0,0,0
58,58,58,1.10062,394.6246835346189,2.518715994140595,60.21846219566636,0,0,0,0,0,0,0,0,0,0
59,59,59,1.1006399999999998,394.486778115681,2.5844485390644665,62.13516385662426,0,0,0,0,0,0,0,0,0,0
60,60,60,1.10066,394.3497073780428,2.648969232107104,64.04941252772288,0,0,0,0,0,0,0,0,0,0
