,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.1908108723253037,393.5637119157869,-3.124199078655836,-77.37413447578001,0,0,0,0,0,0,0,0,0,0
1,1,1,1.19082,393.43312125093007,-3.2418669580259887,-79.26604742256,0,0,0,0,0,0,0,0,0,0
2,2,2,1.19084,393.3037741781312,-3.357782664913445,-81.15483108149586,0,0,0,0,0,0,0,0,0,0
3,3,3,1.19086,393.1762693221097,-3.340822304658482,-83.04041088667701,0,0,0,0,0,0,0,0,0,0
4,4,4,1.19088,393.0489112759154,-3.3875485712482227,-84.92271239860726,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1908999999999998,392.9221047691834,-3.497831750622863,-86.801661307263,0,0,0,0,0,0,0,0,0,0
6,6,6,1.19092,392.796253536055,-3.671536859127241,-88.6771834349756,0,0,0,0,0,0,0,0,0,0
7,7,7,1.19094,392.6730087950058,-3.712198975896304,-90.54920473930888,0,0,0,0,0,0,0,0,0,0
8,8,8,1.19096,392.5504466888592,-3.750681651379735,-92.41765131610104,0,0,0,0,0,0,0,0,0,0
9,9,9,1.19098,392.42842287123113,-3.8523052189748928,-94.28244940224668,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1909999999999998,392.30794995935247,-3.9515463774843487,-96.1435253787274,0,0,0,0,0,0,0,0,0,0
11,11,11,1.19102,392.1888023250454,-4.048305266845685,-98.00080577346704,0,0,0,0,0,0,0,0,0,0
12,12,12,1.19104,392.07120070818667,-4.077140496014328,-99.85421726418222,0,0,0,0,0,0,0,0,0,0
13,13,13,1.19106,391.9541030138743,-4.168653875093707,-101.70368668139436,0,0,0,0,0,0,0,0,0,0
14,14,14,1.19108,391.8385979315783,-4.257391178029976,-103.54914101118422,0,0,0,0,0,0,0,0,0,0
15,15,15,1.1911,391.72443325796473,-4.343239730345049,-105.39050739820816,0,0,0,0,0,0,0,0,0,0
16,16,16,1.19112,391.6118419019023,-4.36082285735236,-107.2277131484408,0,0,0,0,0,0,0,0,0,0
17,17,17,1.19114,391.4996947983476,-4.440575753998163,-109.06068573216166,0,0,0,0,0,0,0,0,0,0
18,18,18,1.19116,391.3891484417665,-4.517110215401205,-110.88935278676816,0,0,0,0,0,0,0,0,0,0
19,19,19,1.19118,391.2799228261173,-4.590301117850153,-112.71364211958311,0,0,0,0,0,0,0,0,0,0
20,20,20,1.1912,391.1716280409652,-4.725218335694165,-114.53348171082033,0,0,0,0,0,0,0,0,0,0
21,21,21,1.19122,391.06546106061,-4.79133782430682,-116.34879971629586,0,0,0,0,0,0,0,0,0,0
22,22,22,1.19124,390.960882620418,-4.853738478034871,-118.15952447037972,0,0,0,0,0,0,0,0,0,0
23,23,23,1.19126,390.85758344669847,-4.912282696300994,-119.96558448879162,0,0,0,0,0,0,0,0,0,0
24,24,24,1.19128,390.7551398474841,-5.031958668628624,-121.76690847129298,0,0,0,0,0,0,0,0,0,0
25,25,25,1.1913,390.65482529219673,-5.082370951252007,-123.56342530479502,0,0,0,0,0,0,0,0,0,0
26,26,26,1.19132,390.55604085743096,-5.128515689771519,-125.35506406580802,0,0,0,0,0,0,0,0,0,0
27,27,27,1.1913399999999998,390.45844649177246,-5.170243490006981,-127.14175402353398,0,0,0,0,0,0,0,0,0,0
28,28,28,1.19136,390.3615931741913,-5.272465529550256,-128.92342464252877,0,0,0,0,0,0,0,0,0,0
29,29,29,1.19138,390.2666066371339,-5.3699496209079935,-130.70000558545485,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1914,390.17313816856057,-5.462535240597366,-132.4714267159707,0,0,0,0,0,0,0,0,0,0
31,31,31,1.19142,390.08215944183047,-5.485061492580029,-134.23761810137125,0,0,0,0,0,0,0,0,0,0
32,32,32,1.19144,389.99176127422623,-5.5673896168289225,-135.99851001547665,0,0,0,0,0,0,0,0,0,0
33,33,33,1.19146,389.90255842448255,-5.709318604818302,-137.75403294125752,0,0,0,0,0,0,0,0,0,0
34,34,34,1.19148,389.81680444664,-5.71574851432074,-139.5041175736906,0,0,0,0,0,0,0,0,0,0
35,35,35,1.1915,389.73192730488506,-5.71647772101252,-141.24869482244696,0,0,0,0,0,0,0,0,0,0
36,36,36,1.19152,389.6474182165298,-5.7762773691723455,-142.9876958145725,0,0,0,0,0,0,0,0,0,0
37,37,37,1.19154,389.5639201821394,-5.894939581541798,-144.72105189731712,0,0,0,0,0,0,0,0,0,0
38,38,38,1.19156,389.4826843930187,-6.007339164876793,-146.4486946407193,0,0,0,0,0,0,0,0,0,0
39,39,39,1.19158,389.4041524072363,-6.048392081194988,-148.17055584041745,0,0,0,0,0,0,0,0,0,0
