,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
0,0,0,1.1348776578367443,399.47535379428894,-12.844650368999195,-310.8261036054233,0,0,0,0,0,0,0,0,0,0
1,1,1,1.13488,399.6260011899111,-12.88420855583119,-310.9059194878949,0,0,0,0,0,0,0,0,0,0
2,2,2,1.1349,399.7791468214364,-12.855705722616236,-310.9734613370219,0,0,0,0,0,0,0,0,0,0
3,3,3,1.13492,399.92990094377774,-12.89191643134632,-311.0287264863666,0,0,0,0,0,0,0,0,0,0
4,4,4,1.1349399999999998,400.08306547415833,-12.859195652673987,-311.07171275415624,0,0,0,0,0,0,0,0,0,0
5,5,5,1.13496,400.23372942515766,-12.890421697459876,-311.1024184433669,0,0,0,0,0,0,0,0,0,0
6,6,6,1.13498,400.3866760584492,-12.85185126664378,-311.1208423417895,0,0,0,0,0,0,0,0,0,0
7,7,7,1.135,400.5377621205444,-12.876468500228691,-311.12698372208087,0,0,0,0,0,0,0,0,0,0
8,8,8,1.13502,400.6885382296646,-12.897173577783947,-311.1208423417896,0,0,0,0,0,0,0,0,0,0
9,9,9,1.13504,400.83969358393017,-12.913567671612768,-311.1024184433668,0,0,0,0,0,0,0,0,0,0
10,10,10,1.13506,400.99276491474257,-12.858419772098728,-311.0717127541566,0,0,0,0,0,0,0,0,0,0
11,11,11,1.13508,401.14356595254304,-12.86492619281466,-311.0287264863671,0,0,0,0,0,0,0,0,0,0
12,12,12,1.1351,401.2943983459455,-12.865898419796425,-310.97346133702194,0,0,0,0,0,0,0,0,0,0
13,13,13,1.13512,401.4434837671032,-12.927817416816216,-310.9059194878956,0,0,0,0,0,0,0,0,0,0
14,14,14,1.13514,401.59475155892073,-12.916517291946406,-310.8261036054234,0,0,0,0,0,0,0,0,0,0
15,15,15,1.13516,401.745618070408,-12.898450298506273,-310.7340168406011,0,0,0,0,0,0,0,0,0,0
16,16,16,1.13518,401.8967044158125,-12.873221505255854,-310.62966282885594,0,0,0,0,0,0,0,0,0,0
17,17,17,1.1352,402.045411891502,-12.907407338059786,-310.51304568990446,0,0,0,0,0,0,0,0,0,0
18,18,18,1.13522,402.1964138527949,-12.866659640275968,-310.38417002759377,0,0,0,0,0,0,0,0,0,0
19,19,19,1.13524,402.344666213078,-12.884567412767192,-310.243040929712,0,0,0,0,0,0,0,0,0,0
20,20,20,1.13526,402.49317918634927,-12.89375676146418,-310.08966396779675,0,0,0,0,0,0,0,0,0,0
21,21,21,1.1352799999999998,402.6417444641834,-12.893816171221363,-309.9240451969067,0,0,0,0,0,0,0,0,0,0
22,22,22,1.1353,402.7901442829472,-12.884339836333767,-309.7461911553857,0,0,0,0,0,0,0,0,0,0
23,23,23,1.13532,402.9381515635753,-12.86492791709715,-309.55610886461,0,0,0,0,0,0,0,0,0,0
24,24,24,1.13534,403.0855300572371,-12.835186792676678,-309.3538058286994,0,0,0,0,0,0,0,0,0,0
