,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.1631545523698676,388.9511700495912,10.743093105055705,259.5043072376964,0,0,0,0,0,0,0,0,0,0
1,1,1,1.16316,389.0188522605642,10.85222470433663,260.5775728809757,0,0,0,0,0,0,0,0,0,0
2,2,2,1.16318,389.0914501985536,10.865763614512128,261.6405513678483,0,0,0,0,0,0,0,0,0,0
3,3,3,1.1632,389.1646356893317,10.912932988711043,262.6932007337628,0,0,0,0,0,0,0,0,0,0
4,4,4,1.16322,389.2390874775168,10.99336343546169,263.73547942190567,0,0,0,0,0,0,0,0,0,0
5,5,5,1.16324,389.317026583038,10.976925259663965,264.7673462849179,0,0,0,0,0,0,0,0,0,0
6,6,6,1.16326,389.3949289839486,10.992943482806975,265.78876058644374,0,0,0,0,0,0,0,0,0,0
7,7,7,1.16328,389.47345972918566,11.041058851728426,266.79968200280496,0,0,0,0,0,0,0,0,0,0
8,8,8,1.1633,389.5532760464805,11.120895828805171,267.800070624564,0,0,0,0,0,0,0,0,0,0
9,9,9,1.16332,389.63661193793456,11.167140675989968,268.789886958073,0,0,0,0,0,0,0,0,0,0
10,10,10,1.16334,389.7221019856621,11.179339994416187,269.7690919270957,0,0,0,0,0,0,0,0,0,0
11,11,11,1.16336,389.8081323778403,11.222027863042818,270.73764687427905,0,0,0,0,0,0,0,0,0,0
12,12,12,1.16338,389.89533636667807,11.29482578697558,271.695513562741,0,0,0,0,0,0,0,0,0,0
13,13,13,1.1634,389.9854726004982,11.332356066010483,272.6426541775618,0,0,0,0,0,0,0,0,0,0
14,14,14,1.16342,390.0771155460682,11.334176603439138,273.5790313272091,0,0,0,0,0,0,0,0,0,0
15,15,15,1.16344,390.169066170584,11.36488731198836,274.50460804516723,0,0,0,0,0,0,0,0,0,0
16,16,16,1.16346,390.2619331223643,11.424110402246033,275.41934779121016,0,0,0,0,0,0,0,0,0,0
17,17,17,1.1634799999999998,390.356316644774,11.511452808106654,276.32321445299584,0,0,0,0,0,0,0,0,0,0
18,18,18,1.1635,390.4553954337456,11.496386875500123,277.2161723474241,0,0,0,0,0,0,0,0,0,0
19,19,19,1.16352,390.5544047208789,11.508561045255483,278.0981862220302,0,0,0,0,0,0,0,0,0,0
