,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1197008189773796,402.3255,0.5003617,-3.269495,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.11972,400.53192,-3.9585867,-23.969543,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.11974,401.098,1.466122,-36.058723,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.11976,398.95215,-2.474115,-29.795073,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.11978,402.63416,-1.4150884,77.970924,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.1198,398.3652,1.0517261,7.2298813,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.11982,400.95392,-0.411986,-86.04057,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.11984,401.63626,1.2745525,-18.45548,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.11986,401.92142,-0.15059316,6.197365,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.11988,403.6324,1.7167035,-21.01028,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.1199,399.21005,1.7392689,3.7019606,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.11992,402.37573,-0.10662368,-19.996307,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.11994,401.7197,-1.5668117,-48.333843,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.1199599999999998,397.74646,-0.25918853,-13.178635,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.11998,400.9988,-3.931095,82.64728,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.12,396.80334,-0.7931798,59.04553,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.12002,399.1578,0.4197012,20.905207,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.12004,398.01495,-2.924591,36.673042,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.12006,396.0058,-1.6953558,97.612526,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.12008,396.5815,0.31427684,77.151634,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.1201,397.9699,-0.13425122,6.187176,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.12012,398.70065,0.35149616,51.568317,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.12014,399.7991,-0.94642913,-2.6148586,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.12016,397.0744,-2.6794538,34.217815,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.12018,401.45886,-0.2373721,-16.905134,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.1202,397.9366,-0.67904013,149.69899,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.12022,393.68317,-0.018177152,50.081314,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.12024,395.64044,2.4361491,2.7113667,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.12026,398.2617,4.031959,80.28609,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.12028,397.91864,1.044726,48.913033,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.1203,396.4326,5.4871893,87.58435,0,0,0,0,0,0,0,0,0,0,0,0,1
