,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1322416666499031,386.68423,-8.77053,-241.64175,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.13226,387.93506,-8.860857,-251.22661,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.13228,387.45224,-10.63879,-214.19739,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.1323,389.58295,-9.884147,-267.39868,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.13232,386.64908,-8.707281,-151.74893,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.13234,387.9231,-9.176537,-251.28935,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.13236,389.96213,-8.980142,-215.42146,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.13238,391.8292,-6.465356,-232.15182,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.1324,385.35413,-10.939005,-167.71855,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.13242,389.73563,-9.457189,-186.50162,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.13244,388.72897,-9.366238,-170.40067,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.13246,387.48645,-11.840814,-148.01642,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.13248,391.32034,-11.8599205,-255.12422,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.1324999999999998,388.51163,-9.402599,-252.74367,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.13252,389.2688,-8.630539,-236.10097,0,0,0,0,0,0,0,0,0,0,0,0,1
