,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.178166707573178,411.77374,-8.522673,-224.48886,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.17818,406.7675,-4.990158,-190.98062,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.1782,411.12488,-5.6058598,-91.76968,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.17822,409.92297,-6.215647,-122.203445,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.17824,411.4634,-8.950338,-91.778534,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.17826,409.3115,-9.864876,-115.34729,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.17828,411.4112,-6.953651,-163.67854,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.1783,411.28625,-5.056222,-237.23083,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.17832,412.47632,-6.3297048,-149.44875,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.17834,407.31708,-6.563023,-132.63374,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.17836,409.2474,-7.4172935,-209.01784,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.17838,407.57803,-4.554867,-219.21826,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.1784,407.41617,-6.6887465,-164.94601,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.17842,410.01706,-9.783534,-191.57288,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.17844,411.08737,-2.21075,-11.4109955,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.1784599999999998,411.82632,-6.84389,-85.78665,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.17848,404.83902,-1.8108768,-180.38837,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.1785,407.7282,-10.449816,-123.16903,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.17852,409.20493,-6.5448403,-120.14075,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.17854,410.6167,-6.9793644,-184.82298,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.17856,406.93176,-4.1992693,-201.39151,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.17858,406.64963,-3.2964995,-110.11844,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.1786,408.3307,-4.0867834,-164.63994,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.17862,410.6025,-4.1548457,-88.92681,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.17864,408.57446,-7.72468,-112.53439,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.17866,410.50446,-0.85409594,-116.07225,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.17868,402.64822,-7.1053386,-53.537094,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.1787,412.4182,-3.1420705,-113.814735,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.17872,406.8901,-2.9146926,-90.87593,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.17874,408.3252,-3.6589909,-105.93465,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.17876,409.3369,-4.157142,-132.80864,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.17878,407.57333,-6.2198963,-96.61723,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.1787999999999998,407.8086,-3.487273,-123.348976,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.17882,407.686,-3.0599055,-62.049946,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.17884,411.95236,-6.674117,-134.95227,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.17886,408.87714,-4.2631526,-107.56772,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.17888,406.29584,-2.3571613,-150.14331,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.1788999999999998,407.6323,-3.05699,5.849304,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.17892,406.17578,-3.4281323,-55.633595,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.17894,405.0619,-3.8515475,-45.904556,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,40,1.17896,408.8591,-3.6615746,-34.35518,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,41,41,41,1.17898,408.75565,-4.436703,-47.957092,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,42,42,42,1.179,404.42862,-7.805652,-65.35023,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,43,43,43,1.17902,409.06982,-1.0947773,-79.07949,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,44,44,44,1.17904,407.4788,-6.6952267,-102.072075,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,45,45,45,1.17906,406.25037,-4.0294275,-74.36188,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,46,46,46,1.17908,406.42126,-6.54591,-141.38763,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,47,47,47,1.1791,404.93903,-4.268788,-13.990326,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,48,48,48,1.17912,408.53568,0.4887302,23.663155,0,0,0,0,0,0,0,0,0,0,0,0,1
49,49,49,49,49,1.17914,404.7642,-1.416101,-90.69008,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50,50,50,50,1.17916,404.6555,-0.52517676,-86.552574,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,51,51,51,1.17918,400.6881,-3.4981394,-16.179588,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,52,52,52,1.1792,403.5911,2.1813102,-142.97546,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,53,53,53,1.17922,403.3616,-2.1301994,-28.309067,0,0,0,0,0,0,0,0,0,0,0,0,1
54,54,54,54,54,1.1792399999999998,405.1306,-3.3499632,-125.038284,0,0,0,0,0,0,0,0,0,0,0,0,1
