,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1257302750128402,407.09912,11.089679,269.43686,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.12574,409.89334,10.029942,288.7175,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.12576,406.3418,13.989422,362.187,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.12578,405.5734,11.633976,331.535,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.1258,405.82706,11.842362,251.76938,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.12582,405.1538,14.268791,248.92682,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.12584,406.9981,9.763818,291.62982,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.12586,406.0454,10.963315,261.7284,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.12588,406.613,9.203241,331.6523,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.1259,407.55698,12.339168,392.90326,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.12592,410.45807,12.826296,276.12442,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.12594,408.82678,11.830771,225.60065,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.1259599999999998,404.50226,10.721768,317.25806,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.12598,408.30457,11.277653,296.3426,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.126,406.86694,10.180982,326.61615,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.12602,406.54987,13.825988,276.12253,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.12604,409.2037,14.662221,283.10336,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.1260599999999998,408.27795,10.24892,391.75006,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.12608,407.31253,11.63464,346.43726,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.1261,410.1341,10.577184,306.7905,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.12612,403.40628,12.706772,289.02487,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.12614,409.90286,9.957463,329.1043,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.12616,410.49594,11.355062,225.2153,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.12618,407.29883,10.748781,185.32892,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.1262,406.2412,12.576412,241.06339,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.12622,409.8494,15.981751,315.89957,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.12624,409.46664,12.839956,332.15787,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.12626,408.76764,8.888812,305.35635,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.12628,403.80774,10.251781,302.05676,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.1263,409.69675,16.163311,278.43417,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.12632,407.00223,8.189137,247.7724,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.12634,411.84262,11.669297,352.28625,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.12636,408.42062,14.381384,318.5885,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.12638,408.00864,12.685528,280.90582,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.1263999999999998,409.12634,11.781663,304.70502,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.12642,412.14438,13.690703,252.61227,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.12644,409.9294,13.382187,267.8493,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.12646,408.3781,13.464778,279.3809,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,38,1.12648,409.42996,11.518076,356.1369,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,39,39,1.1265,409.76703,9.327053,285.29736,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,40,1.12652,411.18564,8.093415,254.63347,0,0,0,0,0,0,0,0,0,0,0,0,1
