,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1542196334587482,396.00534,-12.52982,-300.76724,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.15422,396.96976,-13.155646,-268.5225,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.15424,394.366,-13.269587,-313.5525,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.1542599999999998,392.3557,-13.442955,-265.04288,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.15428,393.59875,-10.971987,-228.95221,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.1543,395.92703,-11.566083,-372.13144,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.15432,392.64676,-11.132522,-265.67413,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.15434,396.2405,-9.758979,-248.46301,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.15436,395.4563,-12.75947,-369.99036,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.15438,396.0851,-12.141438,-337.4849,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.1544,395.4578,-11.401886,-280.02875,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.15442,399.09543,-13.012509,-268.32513,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.15444,395.15814,-11.453289,-296.85062,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.15446,397.4862,-11.703849,-357.5165,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.15448,395.27036,-14.840195,-239.41934,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.1545,395.3173,-14.23398,-346.49792,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.15452,393.96973,-12.933316,-315.20862,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.15454,399.02368,-14.640755,-266.4881,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.15456,397.41837,-16.330929,-296.77814,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.15458,397.2128,-13.773574,-262.63083,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.1545999999999998,396.3665,-10.852464,-287.0313,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.15462,397.38608,-10.302534,-331.8203,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.15464,397.25513,-12.826741,-239.65717,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.15466,398.7313,-13.208255,-340.35544,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.15468,396.6984,-15.090898,-282.11252,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.1546999999999998,398.75995,-11.854885,-282.02136,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.15472,399.51636,-12.522756,-340.70746,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.15474,399.63922,-15.839191,-282.3288,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.15476,397.61386,-14.142694,-321.86777,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.15478,399.77094,-11.864996,-314.35345,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.1548,400.47467,-10.618165,-246.05695,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.15482,399.6233,-16.018133,-336.02457,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.15484,400.5031,-11.813923,-264.42288,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.15486,397.33267,-9.848467,-387.19925,0,0,0,0,0,0,0,0,0,0,0,0,1
