,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.123037504156806,390.35535,11.959991,286.8597,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.12304,390.26248,10.042132,309.78693,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.12306,387.18207,10.269175,341.20215,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.12308,389.671,9.750654,292.21997,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.1231,387.02252,7.8725433,361.3436,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.12312,389.36295,10.668063,250.49077,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.12314,387.99887,9.440782,248.41568,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.12316,389.36667,12.030393,162.27426,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.1231799999999998,385.94586,8.756566,263.10226,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.1232,389.38504,9.723033,237.39212,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.12322,388.269,13.692113,358.9347,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.12324,387.9123,12.515325,265.20947,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.12326,391.29605,12.30116,212.66293,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.12328,388.60294,7.4253798,238.25006,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.1233,389.32114,15.120726,292.0386,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.12332,389.68875,13.345251,265.17596,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.12334,386.68033,10.91715,272.07535,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.12336,388.64243,12.277966,184.15488,0,0,0,0,0,0,0,0,0,0,0,0,1
