,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1157640054120992,406.77606,-14.326746,-214.42284,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.11578,407.06842,-12.284575,-319.63803,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.1158,409.10507,-9.884604,-383.68378,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.11582,407.0801,-13.738085,-326.47598,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.11584,407.06216,-15.393028,-290.82272,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.11586,408.25482,-11.482912,-213.85005,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.11588,403.9424,-8.87196,-225.24762,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.1159,406.45273,-11.414523,-307.537,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.11592,404.88437,-11.834157,-361.62018,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.11594,406.01047,-14.817164,-294.23724,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.1159599999999998,408.64175,-12.713691,-264.7963,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.11598,409.9864,-13.838619,-351.84088,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.116,409.18643,-6.3465877,-308.72168,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.11602,405.1365,-12.2121,-195.4245,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.11604,407.44464,-9.991709,-214.28833,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.11606,404.86768,-13.408338,-215.00546,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.11608,409.73062,-11.598734,-364.71088,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.1161,407.5197,-9.610216,-328.43958,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.11612,409.02066,-9.602009,-358.11172,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.11614,406.44785,-12.850349,-332.62866,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.11616,409.84177,-10.024626,-209.39874,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.11618,405.63617,-11.220331,-268.9061,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.1162,409.65488,-11.442756,-277.1865,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,1.11622,410.75,-13.190631,-356.73633,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,1.11624,409.4172,-13.070893,-238.45963,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,1.11626,410.1536,-14.598441,-270.7223,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,1.11628,406.42615,-12.485285,-299.98117,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,1.1162999999999998,407.93253,-8.156648,-375.30417,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,1.11632,408.35956,-12.018025,-263.38025,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,1.11634,408.55206,-17.255653,-221.29364,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,1.11636,407.69388,-12.877957,-347.34634,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,1.11638,411.7261,-13.1181755,-181.8887,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,1.1164,409.1455,-13.66909,-261.01276,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,1.11642,411.04636,-15.181238,-334.17493,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,1.11644,410.09302,-12.445053,-267.03616,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,1.11646,405.70898,-15.014178,-240.4151,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,1.11648,408.28467,-10.106974,-410.45798,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,37,37,37,1.1165,413.07748,-12.180669,-240.97055,0,0,0,0,0,0,0,0,0,0,0,0,1
