,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,1.1384837228746478,405.30713,-7.277727,-169.19646,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1.1384999999999998,408.8045,-5.0203953,-257.53278,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,1.13852,411.21585,-4.828965,-75.55665,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,1.13854,407.4853,-5.8589315,-96.57929,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,1.13856,410.20587,-6.147009,-147.94887,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,1.13858,408.086,-2.4657168,-133.63512,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,1.1386,406.25482,-6.206187,-210.11517,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,1.13862,411.26587,-6.8896394,-146.34804,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,1.13864,408.84366,-5.5279875,-117.58031,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,1.13866,405.02533,-7.287884,-109.71483,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,1.13868,409.9232,-6.1044297,-145.76862,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,1.1387,407.6678,-10.335029,-118.27185,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,1.13872,408.60977,-6.2325153,-78.81966,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,1.13874,408.42126,-4.9215083,-104.10223,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,1.13876,408.0429,-2.3897502,-76.19708,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,1.13878,406.6727,-7.7148943,-244.50125,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,1.1388,405.00812,-4.228517,-129.51657,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,1.13882,405.41406,-3.2371383,-91.48181,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,1.13884,406.9037,-3.4038358,-60.071644,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,1.13886,409.62222,-1.9487665,-116.82694,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,1.13888,405.14346,-3.0144353,75.44822,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,1.1389,404.67734,-5.28519,-4.7241974,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,1.13892,410.63257,-5.804899,-56.92321,0,0,0,0,0,0,0,0,0,0,0,0,1
