,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1282697914224409,161.72920189600538,410.14519893288985,6.77862905953879,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.12828,160.0560204528369,410.0711115580018,6.672262016265531,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.1283,158.37652027204084,409.9954343738792,6.511041360840099,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.12832,156.69076765739322,409.9159781937972,6.43141742313693,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.12834,154.99882915955132,409.83455094983566,6.433163343581439,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.12836,153.3007715733194,409.75285881318433,6.379447068527048,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.12838,151.59666193513408,409.6702622920928,6.270084630303667,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.1283999999999998,149.88656752031068,409.5861200786232,6.104902448579272,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.12842,148.170555840433,409.49808780255415,6.088468705119476,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.12844,146.4486946407349,409.4091762558139,6.0840501282079344,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.12846,144.72105189731712,409.3199458163489,6.0232149589333215,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.12848,142.9876958145882,409.2297803311958,5.905791191785899,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.1285,141.24869482244696,409.13806205751735,5.731616537638208,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,1.12852,139.5041175737064,409.0425817133525,5.705043674454372,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,14,14,1.12854,137.75403294127338,408.9461752829992,5.689492834295372,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,15,15,1.12856,135.99851001546077,408.84935307998336,5.616619264959958,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,16,16,1.12858,134.23761810138717,408.75152395600907,5.486263534188021,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,17,17,1.1286,132.4714267159547,408.6515137761587,5.366378232256082,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,18,18,1.12862,130.70000558545485,408.5487469124284,5.392951890950488,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,19,19,1.12864,128.92342464252877,408.44599825783536,5.361488239539472,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,20,20,1.12866,127.14175402353398,408.34270437679226,5.271832435445319,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,21,21,1.12868,125.35506406580802,408.2383005864298,5.1238380281741085,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,22,22,1.1287,123.5634253047788,408.1314409536981,5.053403511808766,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,23,23,1.12872,121.76690847130924,408.02304429255486,4.992294997037095,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,24,24,1.12874,119.96558448879162,407.91352577153856,4.940331746878512,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,25,25,1.12876,118.15952447039606,407.80331109969046,4.829362567724856,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,26,26,1.12878,116.34879971631226,407.6911134345881,4.795144585528335,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,27,27,1.1288,114.53348171082033,407.57839838395546,4.701594224222179,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,28,28,1.12882,112.71364211959958,407.4637400196761,4.684394102885498,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,29,29,1.1288399999999998,110.8893527867847,407.34872880672987,4.607541082116343,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,30,30,1.12886,109.06068573217824,407.2328582905857,4.470908025404492,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,31,31,1.12888,107.22771314845744,407.1149290045944,4.410074201865928,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,32,32,1.1289,105.39050739820816,406.9963023236298,4.289156864697833,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,33,33,1.12892,103.5491410112009,406.8756810779663,4.243657429269586,0,0,0,0,0,0,0,0,0,0,0,0,1
