,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1163334824864803,-284.75622541580987,409.0635732981691,-11.810047187251737,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.11634,-283.9629806573765,409.1588769313612,-11.741642773892364,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.11636,-283.1585255266746,409.25238740916194,-11.6444141469146,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.11638,-282.3428917822521,409.3419935172773,-11.586247168148304,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.1164,-281.5161116238881,409.4292485449157,-11.56687898701808,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.11642,-280.67821769148486,409.5157546730416,-11.517770186254968,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.11644,-279.8292430636455,409.6003265465496,-11.50683001018405,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.11646,-278.9692212564266,409.68304863694254,-11.533749083452152,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.11648,-278.0981862220321,409.7659766089113,-11.529937254746113,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.1165,-277.216172347418,409.84847350117445,-11.495033823636144,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.11652,-276.3232144529978,409.92989532406096,-11.42869379885232,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.11654,-275.41934779121215,410.0095913875669,-11.330588066623028,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.11656,-274.50460804516086,410.0854416591138,-11.2687350023608,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,1.11658,-273.5790313272196,410.1588999351488,-11.242874987254355,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,14,14,1.1166,-272.64265417755536,410.23147370701247,-11.18435496155566,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,15,15,1.11662,-271.69551356275167,410.3007290379642,-11.229584811873757,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,16,16,1.11664,-270.73764687428985,410.37052870442704,-11.241530299289606,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,17,17,1.11666,-269.76909192709786,410.4402033170538,-11.219833684229943,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,18,18,1.11668,-268.789886958084,410.50907674743246,-11.164153335580265,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,19,19,1.1167,-267.80007062456616,410.57646645432527,-11.07416388756657,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,20,20,1.11672,-266.7996820028162,410.64168381285504,-10.949556389359325,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,21,21,1.1167399999999998,-265.7887605864551,410.7026193385717,-10.858473328824298,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,22,22,1.11676,-264.76734628492005,410.7594548301857,-10.869116002645006,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,23,23,1.11678,-263.7354794219174,410.81560662887927,-10.91277227957568,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,24,24,1.1168,-262.69320073376514,410.8722354379305,-10.920651953115083,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,25,25,1.11682,-261.64055136786016,410.9286439704141,-10.892410210459785,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,26,26,1.11684,-260.57757288097804,410.9841286759468,-10.82771860044504,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,27,27,1.11686,-259.5043072377085,411.0379800617016,-10.726265175393673,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,28,28,1.11688,-258.4207968087318,411.0894830159848,-10.587754626017624,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,29,29,1.1169,-257.32708436917454,411.1365456574573,-10.480416128881709,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,30,30,1.11692,-256.2232130969509,411.1788267297835,-10.541046917718212,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,31,31,1.11694,-255.1092265709784,411.22187353813183,-10.563824975008234,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,32,32,1.11696,-253.9851687695881,411.26497151555935,-10.548410221259974,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,33,33,1.11698,-252.85108406861715,411.3074001309752,-10.494478921478947,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,34,34,1.117,-251.7070172397768,411.3484331996606,-10.40172381636784,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,35,35,35,35,35,1.11702,-250.553013448908,411.3873391960777,-10.269854247010118,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,36,36,36,36,36,1.11704,-249.3891182540731,411.4220447468588,-10.167151990068424,0,0,0,0,0,0,0,0,0,0,0,0,1
