,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.188767590673131,118.15952447039832,407.8763907109585,4.871334490444956,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.18878,116.34879971631452,407.764769269684,4.768439736978485,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.1888,114.533481710839,407.6517885935335,4.674185051686926,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.18882,112.71364211960189,407.53686704262105,4.656307838226843,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.18884,110.88935278678696,407.4215870099623,4.578780370236063,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.18886,109.0606857321805,407.3049420910649,4.509355082804904,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.18888,107.2277131484597,407.18729731779285,4.447861945267704,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.1888999999999998,105.39050739822709,407.06894963868336,4.326282918995246,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.18892,103.5491410112032,406.9485908143296,4.280143653593608,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.18894,101.7036866814134,406.8276787848423,4.173621255246781,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.18896,99.85421726418454,406.70507896453,4.142165663706507,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.18898,98.00080577346937,406.5820587654747,4.050033805038796,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.189,96.14352537872968,406.45765639298384,3.964854153473216,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,1.18902,94.282449402249,406.3321951270112,3.886470414460163,0,0,0,0,0,0,0,0,0,0,0,0,1
