,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1945834620168787,-308.4225531953362,397.40646070443154,-12.946040814063544,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.1946,-308.67365452630503,397.5616334456215,-12.895494907271498,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.19462,-308.91256994992926,397.7139592433303,-12.9153682006466,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.19464,-309.13929003423283,397.8683865990629,-12.87276700071271,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.19466,-309.3538058286991,398.02178934044105,-12.833521149400475,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.19468,-309.55610886460784,398.17338884533257,-12.863593982566767,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.1947,-309.74619115538366,398.32652700059936,-12.829909065421807,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.19472,-309.92404519690643,398.4779849949504,-12.864783762591507,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.19474,-310.08966396779493,398.6310843897808,-12.83503669349501,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.19476,-310.24304092971306,398.78180369569503,-12.873082887935931,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.19478,-310.38417002759354,398.9350135134972,-12.845659598730196,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.1948,-310.51304568990315,399.0875243721272,-12.818764059686035,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.19482,-310.62966282885577,399.2384952627009,-12.8585281746402,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,1.19484,-310.73401684060093,399.3911957091736,-12.831513133283847,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,14,14,1.19486,-310.826103605424,399.5423424766556,-12.870386064208002,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,15,15,1.19488,-310.9059194878954,399.6951890027557,-12.841607283889353,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,16,16,1.1949,-310.97346133702183,399.84642978981526,-12.877946080576944,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,17,17,1.19492,-311.028726486367,399.99930128995135,-12.845762864670789,0,0,0,0,0,0,0,0,0,0,0,0,1
