,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.134195888437716,-300.8602561422898,394.46689755412746,-12.50166530325864,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.1342,-301.352357405946,394.60684247921927,-12.476919148693575,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.13422,-301.83256179453406,394.7470693929613,-12.464816671948892,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.13424,-302.3008503503984,394.887106261518,-12.464950202110746,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.13426,-302.75720458631696,395.0272321420664,-12.47692255989656,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.13428,-303.20160648619776,395.16695172785774,-12.500330076188034,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.1343,-303.6340385058188,395.308704589417,-12.468911209104997,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.13432,-304.0544835735083,395.4483840041922,-12.513971181857851,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.13434,-304.4629250908073,395.5905931587325,-12.50335175189526,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.13436,-304.8593469331548,395.732615636571,-12.502500062558738,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.13438,-305.2437334504776,395.8746747211508,-12.511016367402226,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.1344,-305.6160694678684,396.01698421411953,-12.528494827555058,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.13442,-305.97634028614164,396.15974829983656,-12.554523773144954,0,0,0,0,0,0,0,0,0,0,0,0,1
