,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1229811849282447,250.5530134489029,388.39556680953456,10.370013755980612,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.123,251.7070172397821,388.44948453158577,10.453411551646727,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.12302,252.85108406860184,388.5053557716272,10.573928448366834,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.12304,253.9851687695832,388.5662504519922,10.60168556668855,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.12306,255.1092265709836,388.6280249522776,10.665745394878003,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.12308,256.223213096936,388.6929083670413,10.636204655376376,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.1231,257.32708436916965,388.757528787296,10.642206270361454,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.12312,258.4207968087172,388.8225936484532,10.683406320880792,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.12314,259.50430723770376,388.8888030719052,10.759443998229733,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.12316,260.5775728809734,388.9568495318504,10.869941783832358,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.1231799999999998,261.640551367846,389.0298445990289,10.884859014190903,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.1232,262.69320073376053,389.10345495371206,10.933397378168724,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.12322,263.73547942190345,389.1794608800727,10.950337115914392,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,1.12324,264.7673462849156,389.2565501689252,10.935264678473342,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,14,14,14,1.12326,265.7887605864416,389.3336314068633,10.95266743177037,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,15,15,15,15,1.12328,266.79968200281183,389.4113700123849,11.002185466975533,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,16,16,1.1233,267.80007062456184,389.4904235690486,11.083442582647027,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,17,17,1.12332,268.7898869580708,389.573020964692,11.131134907144224,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,18,18,18,18,18,1.12334,269.7690919271024,389.657797775044,11.14480872452542,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,19,19,19,19,19,1.12336,270.73764687427695,389.7431461919336,11.188986984476058,0,0,0,0,0,0,0,0,0,0,0,0,1
20,20,20,20,20,20,20,1.12338,271.6955135627561,389.8296997804039,11.263290467842085,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,21,21,21,1.1234,272.64265417755973,389.91921293942727,11.302351736311117,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,22,22,22,22,1.12342,273.5790313272155,390.0102611203101,11.305728259144972,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,23,23,23,23,23,1.12344,274.50460804516524,390.1016503476478,11.33800828591082,0,0,0,0,0,0,0,0,0,0,0,0,1
24,24,24,24,24,24,24,1.12346,275.41934779120817,390.1939895315935,11.3988132442397,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,25,25,25,25,25,1.12348,276.323214453002,390.2878791605797,11.487749279233848,0,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,26,26,26,26,1.1235,277.2161723474222,390.3864914656514,11.474310836178285,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,27,27,27,27,27,1.12352,278.0981862220283,390.4850695686637,11.488122960471411,0,0,0,0,0,0,0,0,0,0,0,0,1
28,28,28,28,28,28,28,1.12354,278.9692212564306,390.5841956942273,11.52881155846584,0,0,0,0,0,0,0,0,0,0,0,0,1
29,29,29,29,29,29,29,1.12356,279.8292430636418,390.6844436398179,11.59598773972012,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,30,30,30,30,30,1.12358,280.6782176914889,390.78637846301336,11.689248036041304,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,31,31,31,31,31,1.1236,281.516111623892,390.89217622265846,11.677908810026327,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,32,32,32,32,32,1.1236199999999998,282.34289178224105,390.9979591973644,11.691776135621724,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,33,33,33,33,33,1.12364,283.15852552667843,391.1042731758853,11.730470463434154,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,34,34,34,34,34,1.12366,283.96298065736573,391.211655307332,11.793598203628047,0,0,0,0,0,0,0,0,0,0,0,0,1
