,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1,open2,Relay4,Relay3,short1,short2,Relay2,Relay1,OPEN,SHORT
17,17,1.1733,389.5659072144438,-11.06348363340252,-267.8000706245713,0,0,0,0,0,0,0,0,0,0
18,18,1.17332,389.6490671893758,-11.109501302220366,-268.7898869580802,0,0,0,0,0,0,0,0,0,0
19,19,1.17334,389.73403190939325,-11.121476997559286,-269.76909192710286,0,0,0,0,0,0,0,0,0,0
20,20,1.17336,389.8195350148156,-11.163953548897608,-270.7376468742861,0,0,0,0,0,0,0,0,0,0
21,21,1.17338,389.9062099891608,-11.236552500526926,-271.695513562748,0,0,0,0,0,0,0,0,0,0
22,22,1.1734,389.9961507360837,-11.273896812417409,-272.64265417756013,0,0,0,0,0,0,0,0,0,0
23,23,1.17342,390.0879334220597,-11.275532828083294,-273.57903132721594,0,0,0,0,0,0,0,0,0,0
24,24,1.17344,390.1800244191825,-11.306055960792946,-274.50460804516564,0,0,0,0,0,0,0,0,0,0
25,25,1.17346,390.2730322559056,-11.365088405827578,-275.4193477912086,0,0,0,0,0,0,0,0,0,0
26,26,1.17348,390.36755705529566,-11.452237084575376,-276.32321445299425,0,0,0,0,0,0,0,0,0,0
27,27,1.1735,390.4660603966015,-11.436969468484946,-277.21617234742257,0,0,0,0,0,0,0,0,0,0
28,28,1.17352,390.564492434821,-11.44895577510273,-278.0981862220287,0,0,0,0,0,0,0,0,0,0
29,29,1.17354,390.6634354623864,-11.487822785726236,-278.96922125643107,0,0,0,0,0,0,0,0,0,0
30,30,1.17356,390.7634633632839,-11.553182482943765,-279.8292430636422,0,0,0,0,0,0,0,0,0,0
31,31,1.1735799999999998,390.8651413002363,-11.644632269235604,-280.6782176914817,0,0,0,0,0,0,0,0,0,0
32,32,1.1736,390.9713410304184,-11.631463628167642,-281.5161116238924,0,0,0,0,0,0,0,0,0,0
33,33,1.17362,391.0774899514548,-11.643492667710133,-282.34289178224145,0,0,0,0,0,0,0,0,0,0
34,34,1.17364,391.1841336254146,-11.680340704289232,-283.15852552667883,0,0,0,0,0,0,0,0,0,0
35,35,1.17366,391.2918089935868,-11.74161501901932,-283.96298065736613,0,0,0,0,0,0,0,0,0,0
36,36,1.17368,391.4023674733373,-11.761691106691249,-284.7562254158068,0,0,0,0,0,0,0,0,0,0
37,37,1.1737,391.5141854713464,-11.740103700325404,-285.53822848604165,0,0,0,0,0,0,0,0,0,0
38,38,1.17372,391.6257410247747,-11.741679542290406,-286.30895899593565,0,0,0,0,0,0,0,0,0,0
39,39,1.17374,391.7375423699826,-11.766040489046851,-287.06838651837506,0,0,0,0,0,0,0,0,0,0
40,40,1.17376,391.850089040646,-11.81279516309148,-287.81648107244763,0,0,0,0,0,0,0,0,0,0
41,41,1.17378,391.96387158090334,-11.881539184297749,-288.55321312467487,0,0,0,0,0,0,0,0,0,0
42,42,1.1738,392.0793712638031,-11.971855408190374,-289.2785535901235,0,0,0,0,0,0,0,0,0,0
43,43,1.17382,392.1986111038034,-12.017965230146173,-289.9924738336008,0,0,0,0,0,0,0,0,0,0
44,44,1.17384,392.3198826011536,-12.01937059560598,-290.6949456707705,0,0,0,0,0,0,0,0,0,0
45,45,1.17386,392.4413680913628,-12.041006469313718,-291.38594136921563,0,0,0,0,0,0,0,0,0,0
46,46,1.17388,392.5635166339307,-12.082477284931365,-292.0654336496468,0,0,0,0,0,0,0,0,0,0
47,47,1.1739,392.68676811656667,-12.14337564495144,-292.7333956868412,0,0,0,0,0,0,0,0,0,0
48,48,1.17392,392.81355668116527,-12.092378335598235,-293.3898011108139,0,0,0,0,0,0,0,0,0,0
49,49,1.17394,392.9387307327761,-12.125388184697323,-294.0346240078084,0,0,0,0,0,0,0,0,0,0
50,50,1.17396,393.0654342679428,-12.111082557345789,-294.6678389213092,0,0,0,0,0,0,0,0,0,0
51,51,1.17398,393.1919675189532,-12.114526145253995,-295.2894208530872,0,0,0,0,0,0,0,0,0,0
52,52,1.174,393.3187294424605,-12.135328559887345,-295.8993452641409,0,0,0,0,0,0,0,0,0,0
53,53,1.1740199999999998,393.4461098518988,-12.1730887752665,-296.4975880757044,0,0,0,0,0,0,0,0,0,0
54,54,1.17404,393.57448918203136,-12.227395375735297,-297.0841256701812,0,0,0,0,0,0,0,0,0,0
55,55,1.17406,393.7042382592932,-12.297826809553706,-297.65893489206087,0,0,0,0,0,0,0,0,0,0
56,56,1.17408,393.8357180780415,-12.383951648168065,-298.22199304886976,0,0,0,0,0,0,0,0,0,0
57,57,1.1741,393.9692795828472,-12.485328851007948,-298.77327791202595,0,0,0,0,0,0,0,0,0,0
58,58,1.17412,394.1077250602726,-12.470173938568928,-299.31276771775686,0,0,0,0,0,0,0,0,0,0
59,59,1.17414,394.2459349675684,-12.4693022034002,-299.840441167919,0,0,0,0,0,0,0,0,0,0
60,60,1.17416,394.384233749409,-12.48232012954065,-300.35627743087286,0,0,0,0,0,0,0,0,0,0
61,61,1.17418,394.524352123362,-12.443088263775865,-300.8602561422909,0,0,0,0,0,0,0,0,0,0
62,62,1.1742,394.6622502502336,-12.482658773238162,-301.3523574059471,0,0,0,0,0,0,0,0,0,0
63,63,1.17422,394.8018113633508,-12.46914278804014,-301.83256179453514,0,0,0,0,0,0,0,0,0,0
64,64,1.17424,394.9411489239212,-12.467880314058068,-302.30085035039934,0,0,0,0,0,0,0,0,0,0
65,65,1.17426,395.0805424474258,-12.478475019523362,-302.75720458631383,0,0,0,0,0,0,0,0,0,0
66,66,1.17428,395.22026206913847,-12.50052298720736,-303.20160648619867,0,0,0,0,0,0,0,0,0,0
67,67,1.1743,395.3619832827364,-12.46773619696846,-303.6340385058198,0,0,0,0,0,0,0,0,0,0
68,68,1.17432,395.50159954766985,-12.511438446570786,-304.05448357350923,0,0,0,0,0,0,0,0,0,0
69,69,1.17434,395.6437135409401,-12.499454550751045,-304.46292509080814,0,0,0,0,0,0,0,0,0,0
70,70,1.1743599999999998,395.7856090949218,-12.497241350323778,-304.8593469331486,0,0,0,0,0,0,0,0,0,0
71,71,1.17438,395.9275095835168,-12.5043999127045,-305.24373345047843,0,0,0,0,0,0,0,0,0,0
72,72,1.1744,396.069628917756,-12.520525210257077,-305.6160694678692,0,0,0,0,0,0,0,0,0,0
73,73,1.17442,396.21217141022834,-12.545206381232164,-305.97634028614243,0,0,0,0,0,0,0,0,0,0
74,74,1.17444,396.35533164569057,-12.578026994105675,-306.3245316824069,0,0,0,0,0,0,0,0,0,0
75,75,1.1744599999999998,396.4992943579291,-12.618565315156893,-306.66062991067554,0,0,0,0,0,0,0,0,0,0
76,76,1.17448,396.64423431294927,-12.666394579123788,-306.9846217023682,0,0,0,0,0,0,0,0,0,0
77,77,1.1745,396.7903161985558,-12.72108326277152,-307.29649426683204,0,0,0,0,0,0,0,0,0,0
78,78,1.17452,396.9376945203876,-12.782195361208416,-307.5962352918809,0,0,0,0,0,0,0,0,0,0
79,79,1.17454,397.08651350447394,-12.849290666782116,-307.8838329442469,0,0,0,0,0,0,0,0,0,0
80,80,1.17456,397.2369070063544,-12.921925050386877,-308.1592758700723,0,0,0,0,0,0,0,0,0,0
81,81,1.17458,397.3906554200464,-12.933437752167752,-308.42255319533706,0,0,0,0,0,0,0,0,0,0
82,82,1.1746,397.54554120915606,-12.883307443669372,-308.6736545263058,0,0,0,0,0,0,0,0,0,0
83,83,1.17462,397.69837163454525,-12.903601974496196,-308.91256994993006,0,0,0,0,0,0,0,0,0,0
84,84,1.17464,397.8525316621571,-12.861410396705248,-309.1392900342336,0,0,0,0,0,0,0,0,0,0
85,85,1.17466,398.00481858846194,-12.888897698524962,-309.35380582869976,0,0,0,0,0,0,0,0,0,0
86,86,1.17468,398.1585919894462,-12.853045676094776,-309.55610886460846,0,0,0,0,0,0,0,0,0,0
87,87,1.1747,398.30985259996055,-12.886116032763583,-309.74619115538434,0,0,0,0,0,0,0,0,0,0
88,88,1.17472,398.4635027591154,-12.85500708796717,-309.92404519690547,0,0,0,0,0,0,0,0,0,0
89,89,1.17474,398.61638107798393,-12.825640153666315,-310.0896639677956,0,0,0,0,0,0,0,0,0,0
90,90,1.17476,398.7676730432152,-12.864070662928633,-310.2430409297122,0,0,0,0,0,0,0,0,0,0
91,91,1.17478,398.9206796067848,-12.837018079455277,-310.3841700275928,0,0,0,0,0,0,0,0,0,0
92,92,1.1747999999999998,399.07135982082434,-12.87699199598198,-310.5130456899036,0,0,0,0,0,0,0,0,0,0
93,93,1.17482,399.2245667610526,-12.850631678095974,-310.62966282885515,0,0,0,0,0,0,0,0,0,0
94,94,1.17484,399.37545206480655,-12.890525933583364,-310.7340168406004,0,0,0,0,0,0,0,0,0,0
95,95,1.17486,399.5288542091489,-12.863212568702004,-310.8261036054235,0,0,0,0,0,0,0,0,0,0
96,96,1.17488,399.6815404870204,-12.83478709789438,-310.905919487895,0,0,0,0,0,0,0,0,0,0
97,97,1.1749,399.83263046333406,-12.871480945463707,-310.97346133702206,0,0,0,0,0,0,0,0,0,0
98,98,1.17492,399.9853586661582,-12.839658854390246,-311.02872648636674,0,0,0,0,0,0,0,0,0,0
99,99,1.17494,400.1364008566396,-12.872188585380163,-311.0717127541563,0,0,0,0,0,0,0,0,0,0
100,100,1.17496,400.28733347187375,-12.902032336391638,-311.1024184433668,0,0,0,0,0,0,0,0,0,0
101,101,1.17498,400.4405176819533,-12.8620642399442,-311.1208423417895,0,0,0,0,0,0,0,0,0,0
102,102,1.175,400.59180679756827,-12.885287157941194,-311.12698372208087,0,0,0,0,0,0,0,0,0,0
103,103,1.17502,400.74275308714766,-12.90459320330914,-311.1208423417896,0,0,0,0,0,0,0,0,0,0
104,104,1.17504,400.8956877774836,-12.85278707317142,-311.1024184433672,0,0,0,0,0,0,0,0,0,0
105,105,1.17506,401.04643650296526,-12.863030675510062,-311.07171275415647,0,0,0,0,0,0,0,0,0,0
106,106,1.17508,401.19730918961136,-12.8681492908937,-311.02872648636696,0,0,0,0,0,0,0,0,0,0
107,107,1.1751,401.34818060128407,-12.867732387192902,-310.9734613370218,0,0,0,0,0,0,0,0,0,0
108,108,1.17512,401.4972723332699,-12.928270735460291,-310.9059194878954,0,0,0,0,0,0,0,0,0,0
109,109,1.17514,401.6485140859192,-12.915581356822836,-310.82610360542395,0,0,0,0,0,0,0,0,0,0
110,110,1.17516,401.7993219602812,-12.896126307591867,-310.7340168406009,0,0,0,0,0,0,0,0,0,0
111,111,1.17518,401.9503171209519,-12.869511498115347,-310.62966282885566,0,0,0,0,0,0,0,0,0,0
112,112,1.1752,402.0989017053883,-12.902323117286183,-310.51304568990423,0,0,0,0,0,0,0,0,0,0
113,113,1.17522,402.2481038634812,-12.927218962552576,-310.3841700275935,0,0,0,0,0,0,0,0,0,0
114,114,1.1752399999999998,402.398596802296,-12.876728727324908,-310.24304092971295,0,0,0,0,0,0,0,0,0,0
115,115,1.17526,402.5468903644871,-12.884537258584496,-310.0896639677964,0,0,0,0,0,0,0,0,0,0
116,116,1.17528,402.6952041714919,-12.88322199985346,-309.9240451969063,0,0,0,0,0,0,0,0,0,0
117,117,1.1753,402.8433206248447,-12.872377965711992,-309.7461911553853,0,0,0,0,0,0,0,0,0,0
118,118,1.17532,402.9910128296695,-12.85160613219458,-309.55610886460954,0,0,0,0,0,0,0,0,0,0
119,119,1.17534,403.1380447402255,-12.820513689172447,-309.35380582869897,0,0,0,0,0,0,0,0,0,0
120,120,1.17536,403.28417131124365,-12.778714288896516,-309.1392900342347,0,0,0,0,0,0,0,0,0,0
121,121,1.17538,403.429138654957,-12.725828290553938,-308.91256994993125,0,0,0,0,0,0,0,0,0,0
122,122,1.1754,403.5726842037239,-12.661483000692929,-308.67365452630713,0,0,0,0,0,0,0,0,0,0
123,123,1.17542,403.7145368781594,-12.585312909372677,-308.4225531953384,0,0,0,0,0,0,0,0,0,0
124,124,1.17544,403.85300513137634,-12.564252120674746,-308.1592758700712,0,0,0,0,0,0,0,0,0,0
125,125,1.17546,403.9901489008873,-12.598005831975424,-307.8838329442483,0,0,0,0,0,0,0,0,0,0
126,126,1.17548,404.1278702122036,-12.618891046432232,-307.5962352918824,0,0,0,0,0,0,0,0,0,0
127,127,1.1755,404.26586773177615,-12.62649300567206,-307.29649426683363,0,0,0,0,0,0,0,0,0,0
128,128,1.17552,404.40383078359366,-12.62040512315668,-306.98462170236985,0,0,0,0,0,0,0,0,0,0
129,129,1.17554,404.54143954376616,-12.600229233714144,-306.6606299106802,0,0,0,0,0,0,0,0,0,0
130,130,1.17556,404.6767541205428,-12.633004010122068,-306.32453168241176,0,0,0,0,0,0,0,0,0,0
131,131,1.1755799999999998,404.8142127049428,-12.583508256287956,-305.97634028614414,0,0,0,0,0,0,0,0,0,0
132,132,1.1756,404.94785646669817,-12.653691889400925,-305.61606946787106,0,0,0,0,0,0,0,0,0,0
133,133,1.17562,405.08372036798494,-12.640804084633167,-305.2437334504838,0,0,0,0,0,0,0,0,0,0
134,134,1.17564,405.21982581940017,-12.611893931765804,-304.85934693315056,0,0,0,0,0,0,0,0,0,0
135,135,1.17566,405.353417304022,-12.634099426314608,-304.4629250908102,0,0,0,0,0,0,0,0,0,0
136,136,1.1756799999999998,405.48727283008407,-12.63954542821112,-304.05448357351133,0,0,0,0,0,0,0,0,0,0
137,137,1.1757,405.6210068915624,-12.627831160883185,-303.634038505822,0,0,0,0,0,0,0,0,0,0
138,138,1.17572,405.7542251384986,-12.598566174809797,-303.20160648620094,0,0,0,0,0,0,0,0,0,0
139,139,1.17574,405.88652461766856,-12.551370580536764,-302.75720458631616,0,0,0,0,0,0,0,0,0,0
140,140,1.17576,406.017494018392,-12.485875275569724,-302.30085035040173,0,0,0,0,0,0,0,0,0,0
141,141,1.17578,406.1467139233216,-12.40172216501802,-301.83256179453326,0,0,0,0,0,0,0,0,0,0
142,142,1.1758,406.2723718878224,-12.366260147767631,-301.35235740594953,0,0,0,0,0,0,0,0,0,0
143,143,1.17582,406.39633716666464,-12.379204177962292,-300.86025614229345,0,0,0,0,0,0,0,0,0,0
144,144,1.17584,406.520325345889,-12.372487516874852,-300.35627743087554,0,0,0,0,0,0,0,0,0,0
145,145,1.17586,406.64389122633736,-12.345721208314057,-299.84044116792165,0,0,0,0,0,0,0,0,0,0
146,146,1.17588,406.7665811888493,-12.298528086276608,-299.31276771775475,0,0,0,0,0,0,0,0,0,0
147,147,1.1759,406.88635820817353,-12.29833988392838,-298.77327791202873,0,0,0,0,0,0,0,0,0,0
148,148,1.17592,407.0066051022976,-12.277042672322104,-298.22199304887266,0,0,0,0,0,0,0,0,0,0
149,149,1.17594,407.1245152432839,-12.302074652656389,-297.65893489206377,0,0,0,0,0,0,0,0,0,0
150,150,1.17596,407.2426931494935,-12.305267423581682,-297.0841256701842,0,0,0,0,0,0,0,0,0,0
151,151,1.17598,407.3606513574516,-12.286231040405871,-296.4975880757075,0,0,0,0,0,0,0,0,0,0
152,152,1.176,407.47789410462985,-12.244588320257566,-295.899345264144,0,0,0,0,0,0,0,0,0,0
153,153,1.1760199999999998,407.5939176172101,-12.179975054798213,-295.2894208530904,0,0,0,0,0,0,0,0,0,0
154,154,1.17604,407.7082104023648,-12.092040215827517,-294.66783892131247,0,0,0,0,0,0,0,0,0,0
155,155,1.17606,407.81830408845815,-12.116353480624044,-294.03462400781166,0,0,0,0,0,0,0,0,0,0
156,156,1.17608,407.9286250079063,-12.116718827483997,-293.38980111081725,0,0,0,0,0,0,0,0,0,0
157,157,1.1761,408.0386464505124,-12.092752849582826,-292.73339568684463,0,0,0,0,0,0,0,0,0,0
158,158,1.17612,408.1478336902214,-12.044085769256352,-292.06543364963807,0,0,0,0,0,0,0,0,0,0
159,159,1.17614,408.25564428769127,-11.970361640702736,-291.3859413692254,0,0,0,0,0,0,0,0,0,0
160,160,1.17616,408.36072738770287,-11.939283555329345,-290.6949456707741,0,0,0,0,0,0,0,0,0,0
161,161,1.17618,408.46327973943056,-11.950551465752708,-289.9924738336045,0,0,0,0,0,0,0,0,0,0
162,162,1.1762,408.5657557383344,-11.935785614165328,-289.2785535901273,0,0,0,0,0,0,0,0,0,0
163,163,1.17622,408.66759138369866,-11.894615855170166,-288.553213124672,0,0,0,0,0,0,0,0,0,0
164,164,1.17624,408.76821508096447,-11.826686463947112,-287.8164810724514,0,0,0,0,0,0,0,0,0,0
165,165,1.17626,408.865148300286,-11.867913691963926,-287.06838651837893,0,0,0,0,0,0,0,0,0,0
166,166,1.17628,408.9626281279904,-11.881743379151864,-286.3089589959397,0,0,0,0,0,0,0,0,0,0
167,167,1.1763,409.06006922950576,-11.867795075912126,-285.5382284860456,0,0,0,0,0,0,0,0,0,0
168,168,1.17632,409.1568785798975,-11.825703124900627,-284.7562254158037,0,0,0,0,0,0,0,0,0,0
169,169,1.17634,409.25245578251054,-11.75511685012512,-283.9629806573702,0,0,0,0,0,0,0,0,0,0
170,170,1.17636,409.3461933914296,-11.65570073850378,-283.158525526683,0,0,0,0,0,0,0,0,0,0
171,171,1.17638,409.43597872305537,-11.595357386303217,-282.34289178224566,0,0,0,0,0,0,0,0,0,0
172,172,1.1764,409.5233659903985,-11.573825108368672,-281.5161116238967,0,0,0,0,0,0,0,0,0,0
173,173,1.17642,409.6099590415929,-11.522549914120946,-280.678217691486,0,0,0,0,0,0,0,0,0,0
174,174,1.17644,409.6945721046504,-11.509457794476106,-279.8292430636466,0,0,0,0,0,0,0,0,0,0
175,175,1.1764599999999998,409.77729063117386,-11.534240426208484,-278.9692212564355,0,0,0,0,0,0,0,0,0,0
176,176,1.17648,409.8601710319173,-11.528292963413175,-278.09818622203323,0,0,0,0,0,0,0,0,0,0
177,177,1.1765,409.94257638917134,-11.49125570256615,-277.2161723474271,0,0,0,0,0,0,0,0,0,0
178,178,1.17652,410.02386277734814,-11.422784647976586,-276.32321445299885,0,0,0,0,0,0,0,0,0,0
179,179,1.17654,410.10337959099456,-11.322551679661332,-275.4193477912133,0,0,0,0,0,0,0,0,0,0
180,180,1.17656,410.1790084405271,-11.25859177594365,-274.50460804516206,0,0,0,0,0,0,0,0,0,0
181,181,1.17658,410.2522042026741,-11.230646186135075,-273.5790313272207,0,0,0,0,0,0,0,0,0,0
182,182,1.1766,410.3232406968585,-11.23841997693083,-272.642654177565,0,0,0,0,0,0,0,0,0,0
183,183,1.17662,410.39407535036094,-11.213228987034986,-271.69551356275286,0,0,0,0,0,0,0,0,0,0
184,184,1.17664,410.46349212350617,-11.223126962599506,-270.73764687429104,0,0,0,0,0,0,0,0,0,0
185,185,1.17666,410.5327431348682,-11.199391939033571,-269.76909192709905,0,0,0,0,0,0,0,0,0,0
186,186,1.17668,410.601152462412,-11.141683177477518,-268.7898869580852,0,0,0,0,0,0,0,0,0,0
187,187,1.1767,410.6680377889944,-11.049676199576002,-267.8000706245764,0,0,0,0,0,0,0,0,0,0
188,188,1.17672,410.7327107314414,-10.9230629366938,-266.79968200281746,0,0,0,0,0,0,0,0,0,0
189,189,1.17674,410.79231744350176,-10.89845443255183,-265.7887605864564,0,0,0,0,0,0,0,0,0,0
190,190,1.17676,410.84988132427145,-10.907156082077842,-264.7673462849121,0,0,0,0,0,0,0,0,0,0
191,191,1.17678,410.90791489027697,-10.880400899753443,-263.7354794219093,0,0,0,0,0,0,0,0,0,0
192,192,1.1767999999999998,410.9638620424121,-10.886322536780888,-262.69320073377594,0,0,0,0,0,0,0,0,0,0
193,193,1.17682,411.0195513551423,-10.856137934906254,-261.6405513678519,0,0,0,0,0,0,0,0,0,0
194,194,1.17684,411.07427959433176,-10.789519439089988,-260.57757288097935,0,0,0,0,0,0,0,0,0,0
195,195,1.17686,411.1273375986504,-10.686155890775584,-259.50430723770006,0,0,0,0,0,0,0,0,0,0
196,196,1.17688,411.1780106030084,-10.545752762468004,-258.42079680872325,0,0,0,0,0,0,0,0,0,0
197,197,1.1769,411.2223445585652,-10.573603647042033,-257.327084369166,0,0,0,0,0,0,0,0,0,0
198,198,1.17692,411.2668338362321,-10.563900339689797,-256.22321309694223,0,0,0,0,0,0,0,0,0,0
199,199,1.17694,411.3102594657251,-10.58485283067328,-255.10922657098988,0,0,0,0,0,0,0,0,0,0
200,200,1.17696,411.3537017596732,-10.567605269689471,-253.98516876957933,0,0,0,0,0,0,0,0,0,0
201,201,1.17698,411.3964400707519,-10.51183463693556,-252.85108406860823,0,0,0,0,0,0,0,0,0,0
202,202,1.177,411.4377481115064,-10.41723439047793,-251.7070172397782,0,0,0,0,0,0,0,0,0,0
203,203,1.17702,411.476894267196,-10.283514590656168,-250.55301344890933,0,0,0,0,0,0,0,0,0,0
204,204,1.17704,411.5118032989421,-10.178972675327492,-249.3891182540852,0,0,0,0,0,0,0,0,0,0
205,205,1.17706,411.54346153075056,-10.171952823156325,-248.21537760388424,0,0,0,0,0,0,0,0,0,0
206,206,1.17708,411.5732665391174,-10.193594611503816,-247.03183783559896,0,0,0,0,0,0,0,0,0,0
207,207,1.1771,411.6030862058962,-10.17502464381783,-245.83854567333145,0,0,0,0,0,0,0,0,0,0
208,208,1.17712,411.6321866619794,-10.11593104274956,-244.63554822623465,0,0,0,0,0,0,0,0,0,0
209,209,1.17714,411.6598287952807,-10.016018278452458,-243.422892986577,0,0,0,0,0,0,0,0,0,0
210,210,1.17716,411.6852685509212,-9.875007280996307,-242.20062782790004,0,0,0,0,0,0,0,0,0,0
211,211,1.17718,411.7054204535616,-9.829844749339424,-240.96880100316145,0,0,0,0,0,0,0,0,0,0
212,212,1.1772,411.72324515560274,-9.880304997420586,-239.72746114275265,0,0,0,0,0,0,0,0,0,0
213,213,1.17722,411.74157952082976,-9.888874428754605,-238.4766572526684,0,0,0,0,0,0,0,0,0,0
214,214,1.1772399999999998,411.75968445256575,-9.855241566402023,-237.2164387124933,0,0,0,0,0,0,0,0,0,0
215,215,1.17726,411.7768158014612,-9.7791109665989,-235.946855273486,0,0,0,0,0,0,0,0,0,0
216,216,1.17728,411.79222465008496,-9.66020332379789,-234.6679570566498,0,0,0,0,0,0,0,0,0,0
217,217,1.1773,411.8051575991957,-9.498255570110873,-233.3797945506616,0,0,0,0,0,0,0,0,0,0
218,218,1.17732,411.81219783965673,-9.498892101229911,-232.0824186100297,0,0,0,0,0,0,0,0,0,0
219,219,1.17734,411.8181903421786,-9.5246287247063,-230.77588045286456,0,0,0,0,0,0,0,0,0,0
220,220,1.17736,411.824242970826,-9.506547849916585,-229.4602316591144,0,0,0,0,0,0,0,0,0,0
221,221,1.17738,411.8296097667379,-9.444358933735446,-228.13552416832923,0,0,0,0,0,0,0,0,0,0
222,222,1.1774,411.8335402576318,-9.337787178891888,-226.80181027764445,0,0,0,0,0,0,0,0,0,0
223,223,1.17742,411.83527972744974,-9.186573625275818,-225.4591426398609,0,0,0,0,0,0,0,0,0,0
224,224,1.17744,411.8319021038,-9.127728670694996,-224.10757426116163,0,0,0,0,0,0,0,0,0,0
225,225,1.17746,411.8261173748117,-9.161025535587743,-222.7471584991764,0,0,0,0,0,0,0,0,0,0
226,226,1.17748,411.8205054203644,-9.148928225061075,-221.377949060778,0,0,0,0,0,0,0,0,0,0
227,227,1.1775,411.8143211566693,-9.091155087419176,-219.99999999999795,0,0,0,0,0,0,0,0,0,0
228,228,1.17752,411.8068152993103,-8.987439770231923,-218.61336571593068,0,0,0,0,0,0,0,0,0,0
229,229,1.17754,411.7972346158192,-8.837531302787566,-217.21810095049844,0,0,0,0,0,0,0,0,0,0
230,230,1.17756,411.7835430170464,-8.778436171150535,-215.8142607863903,0,0,0,0,0,0,0,0,0,0
231,231,1.1775799999999998,411.76672007714734,-8.809903458996212,-214.4019006447996,0,0,0,0,0,0,0,0,0,0
232,232,1.1776,411.7500264385044,-8.794438872163969,-212.9810762832734,0,0,0,0,0,0,0,0,0,0
233,233,1.17762,411.73272049680384,-8.731772914458874,-211.5518437935505,0,0,0,0,0,0,0,0,0,0
234,234,1.17764,411.7140567994599,-8.621650895051024,-210.11425959925643,0,0,0,0,0,0,0,0,0,0
235,235,1.17766,411.69328628090784,-8.463833001794214,-208.66838045377963,0,0,0,0,0,0,0,0,0,0
236,236,1.1776799999999998,411.6673115091396,-8.463898287857452,-207.21426343794008,0,0,0,0,0,0,0,0,0,0
237,237,1.1777,411.6403551016128,-8.484397855161767,-205.75196595777444,0,0,0,0,0,0,0,0,0,0
238,238,1.17772,411.6133491934313,-8.456467810617244,-204.28154574230987,0,0,0,0,0,0,0,0,0,0
239,239,1.17774,411.5855581922726,-8.379853405406168,-202.8030608411921,0,0,0,0,0,0,0,0,0,0
240,240,1.17776,411.5562430334554,-8.254314161394433,-201.31656962250008,0,0,0,0,0,0,0,0,0,0
241,241,1.17778,411.5246613979322,-8.079623935378953,-199.82213077033515,0,0,0,0,0,0,0,0,0,0
242,242,1.1778,411.4872521614505,-8.129860440547786,-198.31980328261125,0,0,0,0,0,0,0,0,0,0
243,243,1.17782,411.4502231778628,-8.130478733970106,-196.80964646863168,0,0,0,0,0,0,0,0,0,0
244,244,1.17784,411.4128508534248,-8.0812271530203,-195.2917199467879,0,0,0,0,0,0,0,0,0,0
245,245,1.17786,411.3744083078393,-7.981867673971981,-193.76608364224737,0,0,0,0,0,0,0,0,0,0
246,246,1.17788,411.3341655742767,-7.832175970799506,-192.2327977844776,0,0,0,0,0,0,0,0,0,0
247,247,1.1779,411.2895481563804,-7.769018099182023,-190.69192290504824,0,0,0,0,0,0,0,0,0,0
248,248,1.17792,411.2427933375302,-7.79216239614889,-189.14351983500563,0,0,0,0,0,0,0,0,0,0
249,249,1.17794,411.19601923540097,-7.764285095907271,-187.58764970263732,0,0,0,0,0,0,0,0,0,0
