"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1:Output","open3:Output","open2:Output","open4:Output","short1:Output","short2:Output","short3:Output","short4:Output"
1.1225877540460329,387.69108892164621,9.2851903220141043,225.45914263985335,0,0,0,0,0,0,0,0
1.1226,387.70705353729818,9.3260497007193681,226.80181027764905,0,0,0,0,0,0,0,0
1.12262,387.72411577214228,9.4111885795181625,228.13552416830976,0,0,0,0,0,0,0,0
1.1226399999999999,387.74305042283885,9.5402727266017564,229.460231659107,0,0,0,0,0,0,0,0
1.12266,387.7659674766104,9.6483381814109794,230.77588045286907,0,0,0,0,0,0,0,0
1.1226799999999999,387.79294141762131,9.6703791457650183,232.08241861001065,0,0,0,0,0,0,0,0
1.1227,387.82109707107503,9.6706458029288971,233.37979455066599,0,0,0,0,0,0,0,0
1.1227199999999999,387.84963004481932,9.7134362640020182,234.66795705663097,0,0,0,0,0,0,0,0
1.1227399999999998,387.87931027415664,9.7984216628201803,235.94685527346732,0,0,0,0,0,0,0,0
1.12276,387.91090127015167,9.9252561541725317,237.21643871247477,0,0,0,0,0,0,0,0
1.1227799999999999,387.9473509518088,9.9642878976307045,238.47665725264997,0,0,0,0,0,0,0,0
1.1228,387.98530744839189,9.9797590754094845,239.72746114275691,0,0,0,0,0,0,0,0
1.1228199999999999,388.02493384186226,9.9713190770666831,240.96880100315445,0,0,0,0,0,0,0,0
1.1228399999999998,388.06476281552699,10.003277265366233,242.20062782788204,0,0,0,0,0,0,0,0
1.12286,388.10555005526783,10.075298626048779,243.42289298657016,0,0,0,0,0,0,0,0
1.1228799999999999,388.14804450687279,10.187031025241238,244.6355482262278,0,0,0,0,0,0,0,0
1.1229,388.19442850531931,10.273421973632498,245.83854567333557,0,0,0,0,0,0,0,0
1.1229199999999999,388.24467182187277,10.269361776166948,247.03183783559231,0,0,0,0,0,0,0,0
1.12294,388.29560294872118,10.239145360446338,248.21537760388827,0,0,0,0,0,0,0,0
1.12296,388.34629608064938,10.247135573042568,249.38911825407862,0,0,0,0,0,0,0,0
1.1229799999999999,388.39748895820884,10.292997635748906,250.5530134489029,0,0,0,0,0,0,0,0
1.123,388.44991238460466,10.376379608409673,251.70701723978215,0,0,0,0,0,0,0,0
1.1230199999999999,388.50428989715357,10.496912555463327,252.85108406860186,0,0,0,0,0,0,0,0
1.12304,388.5628281769296,10.589466498178847,253.9851687695832,0,0,0,0,0,0,0,0
1.1230599999999999,388.62436410143835,10.653604484236176,255.10922657098359,0,0,0,0,0,0,0,0
1.1230799999999999,388.68900696713263,10.62414830401076,256.22321309693598,0,0,0,0,0,0,0,0
1.1231,388.75338867296625,10.630239740481301,257.32708436916971,0,0,0,0,0,0,0,0
1.1231199999999999,388.81821675846237,10.67153483259227,258.42079680871723,0,0,0,0,0,0,0,0
1.12314,388.88419144822291,10.747672727260129,259.50430723770376,0,0,0,0,0,0,0,0
1.1231599999999999,388.95200531870353,10.858275859275054,260.57757288097338,0,0,0,0,0,0,0,0
1.1231799999999998,389.02476654054982,10.873305169884295,261.640551367846,0,0,0,0,0,0,0,0
1.1232,389.09814546630071,10.921960797255784,262.69320073376053,0,0,0,0,0,0,0,0
1.1232199999999999,389.17282073814772,11.003872678154341,263.73547942190345,0,0,0,0,0,0,0,0
1.12324,389.25101689513372,10.988932492726702,264.76734628491562,0,0,0,0,0,0,0,0
1.1232599999999999,389.32920704792849,11.006442372077515,265.78876058644153,0,0,0,0,0,0,0,0
1.1232800000000001,389.40805609619434,11.056042369545706,266.79968200281183,0,0,0,0,0,0,0,0
1.1233,389.48822110419462,11.137356257627708,267.80007062456184,0,0,0,0,0,0,0,0
1.1233199999999999,389.57193861376459,11.185080421379467,268.78988695807078,0,0,0,0,0,0,0,0
1.12334,389.65784368347278,11.198760582349589,269.76909192710241,0,0,0,0,0,0,0,0
1.1233599999999999,389.74431979381836,11.242919242074649,270.73764687427695,0,0,0,0,0,0,0,0
1.12338,389.83199996790785,11.317177203329599,271.6955135627561,0,0,0,0,0,0,0,0
1.1234,389.92308690894117,11.291195088400745,272.64265417755973,0,0,0,0,0,0,0,0
1.1234199999999999,390.0138960843438,11.294485123637626,273.57903132721549,0,0,0,0,0,0,0,0
1.12344,390.10504462185008,11.326684267854334,274.50460804516524,0,0,0,0,0,0,0,0
1.1234599999999999,390.19714155152445,11.387413986023562,275.41934779120817,0,0,0,0,0,0,0,0
1.12348,390.29078748242802,11.476280457779133,276.32321445300198,0,0,0,0,0,0,0,0
1.1234999999999999,390.38915127205212,11.462777234469737,277.21617234742217,0,0,0,0,0,0,0,0
1.1235199999999999,390.48747962367554,11.476530480895727,278.09818622202829,0,0,0,0,0,0,0,0
1.12354,390.58635488964279,11.51716613057792,278.96922125643061,0,0,0,0,0,0,0,0
1.1235599999999999,390.68635099566575,11.584295317211563,279.8292430636418,0,0,0,0,0,0,0,0
1.12358,390.78803312799454,11.677514593697969,280.6782176914889,0,0,0,0,0,0,0,0
1.1235999999999999,390.89357390835227,11.666139834941466,281.51611162389202,0,0,0,0,0,0,0,0
1.1236199999999998,390.99909929334359,11.679977805922983,282.34289178224105,0,0,0,0,0,0,0,0
1.12364,391.10515520686619,11.71864896970099,283.15852552667843,0,0,0,0,0,0,0,0
1.1236599999999999,391.21227893335708,11.78175974564483,283.96298065736573,0,0,0,0,0,0,0,0
1.12368,391.32268793559263,11.803700794555072,284.75622541580645,0,0,0,0,0,0,0,0
1.1236999999999999,391.43476103730006,11.78399274480981,285.53822848604131,0,0,0,0,0,0,0,0
1.1237200000000001,391.54661119711255,11.787440947395027,286.30895899594231,0,0,0,0,0,0,0,0
1.12374,391.65874649973392,11.81366630202918,287.06838651837467,0,0,0,0,0,0,0,0
1.1237599999999999,391.77166630619888,11.862276478502286,287.81648107244723,0,0,0,0,0,0,0,0
1.12378,391.88586096712322,11.932866148525449,288.55321312467453,0,0,0,0,0,0,0,0
1.1237999999999999,392.00181154126267,12.025017224511643,289.27855359012324,0,0,0,0,0,0,0,0
1.12382,392.12118327289949,12.07296080019143,289.99247383360688,0,0,0,0,0,0,0,0
1.12384,392.24226716389239,12.07621098095659,290.6949456707639,0,0,0,0,0,0,0,0
1.1238599999999999,392.36360307506487,12.099695525616415,291.38594136921535,0,0,0,0,0,0,0,0
1.12388,392.48564018551099,12.143017930362564,292.0654336496404,0,0,0,0,0,0,0,0
1.1238999999999999,392.61056309281918,12.140353899125518,292.73339568683491,0,0,0,0,0,0,0,0
1.12392,392.73559239897617,12.156659388819516,293.38980111081952,0,0,0,0,0,0,0,0
1.1239399999999999,392.86215182834991,12.126077441248157,294.03462400780234,0,0,0,0,0,0,0,0
1.1239599999999998,392.9871778250664,12.179124316199038,294.66783892130326,0,0,0,0,0,0,0,0
1.12398,393.11455968073949,12.184454677178568,295.28942085308699,0,0,0,0,0,0,0,0
1.1239999999999999,393.24221102635136,12.207121874278341,295.89934526414061,0,0,0,0,0,0,0,0
1.12402,393.37052117823953,12.246723871167466,296.49758807570947,0,0,0,0,0,0,0,0
1.1240399999999999,393.49987005150581,12.30284825463505,297.08412567018098,0,0,0,0,0,0,0,0
1.1240600000000001,393.63062793066291,12.375072488742129,297.6589348920657,0,0,0,0,0,0,0,0
1.12408,393.76315524619952,12.46296417464338,298.22199304886954,0,0,0,0,0,0,0,0
1.1240999999999999,393.89903388358772,12.500447388041113,298.77327791202572,0,0,0,0,0,0,0,0
1.12412,394.03636057851992,12.487021780211601,299.31276771775663,0,0,0,0,0,0,0,0
1.1241399999999999,394.17348963879192,12.487906965884164,299.84044116791875,0,0,0,0,0,0,0,0
1.12416,394.31074617922678,12.502708459736219,300.3562774308773,0,0,0,0,0,0,0,0
1.12418,394.4484460067095,12.53102300299502,300.86025614229061,0,0,0,0,0,0,0,0
1.1241999999999999,394.58793963437756,12.506689978088353,301.3523574059468,0,0,0,0,0,0,0,0
1.12422,394.72772372408747,12.495016859739655,301.83256179453491,0,0,0,0,0,0,0,0
1.1242399999999999,394.86732628373142,12.495590813744851,302.30085035039917,0,0,0,0,0,0,0,0
1.12426,395.00626248954296,12.508010555386662,302.7572045863177,0,0,0,0,0,0,0,0
1.1242799999999999,395.14556576017981,12.531894468127826,303.20160648619844,0,0,0,0,0,0,0,0
1.1242999999999999,395.28730018370265,12.500968842285705,303.63403850581955,0,0,0,0,0,0,0,0
1.12432,395.42838293169251,12.48063083604611,304.05448357350906,0,0,0,0,0,0,0,0
1.1243399999999999,395.56802693602378,12.536405735234247,304.46292509080797,0,0,0,0,0,0,0,0
1.12436,395.71006358066165,12.536076835901978,304.85934693315193,0,0,0,0,0,0,0,0
1.1243799999999999,395.85214809740381,12.545115315869252,305.2437334504782,0,0,0,0,0,0,0,0
1.1243999999999998,395.99449429640879,12.563115049114817,305.61606946786901,0,0,0,0,0,0,0,0
1.12442,396.13730636387993,12.58966407850677,305.97634028613902,0,0,0,0,0,0,0,0
1.1244399999999999,396.28077873275663,12.624344880794741,306.32453168240676,0,0,0,0,0,0,0,0
1.12446,396.42509595968056,12.666734634838903,306.66062991067838,0,0,0,0,0,0,0,0
1.1244799999999999,396.57043260830102,12.716405492913591,306.98462170236513,0,0,0,0,0,0,0,0
1.1245000000000001,396.71695313898647,12.77292485492087,307.29649426683471,0,0,0,0,0,0,0,0
1.12452,396.86481180500522,12.835855645347809,307.59623529188076,0,0,0,0,0,0,0,0
1.1245399999999999,397.0141525552429,12.904756592800007,307.88383294424415,0,0,0,0,0,0,0,0
1.12456,397.16510894350245,12.979182511941991,308.15927587007212,0,0,0,0,0,0,0,0
1.1245799999999999,397.31830240413893,12.992485323256094,308.422553195337,0,0,0,0,0,0,0,0
1.1246,397.47307283628328,12.944169788740407,308.67365452630793,0,0,0,0,0,0,0,0
1.12462,397.62543035666698,12.966270310278645,308.91256994992995,0,0,0,0,0,0,0,0
1.1246399999999999,397.77955870227885,12.925907353680675,309.13929003423351,0,0,0,0,0,0,0,0
1.12466,397.93271447681849,12.888906635705727,309.35380582869971,0,0,0,0,0,0,0,0
1.1246799999999999,398.08450107228589,12.921212404080395,309.5561088646084,0,0,0,0,0,0,0,0
1.1247,398.23749620024591,12.889772417307515,309.74619115538593,0,0,0,0,0,0,0,0
1.1247199999999999,398.38846287605804,12.926881067598242,309.92404519690535,0,0,0,0,0,0,0,0
1.1247399999999999,398.54152384353273,12.899393663291844,310.0896639677955,0,0,0,0,0,0,0,0
1.12476,398.69389337384985,12.873254286833838,310.24304092971215,0,0,0,0,0,0,0,0
1.1247799999999999,398.84513218217865,12.914526217961976,310.38417002759275,0,0,0,0,0,0,0,0
1.1248,398.99776277614905,12.889897043020065,310.51304568990463,0,0,0,0,0,0,0,0
1.1248199999999999,399.14850310173995,12.931909621300711,310.62966282885509,0,0,0,0,0,0,0,0
1.1248399999999998,399.30142899274506,12.907162073834641,310.73401684060036,0,0,0,0,0,0,0,0
1.12486,399.45370438659756,12.881722722432908,310.82610360542344,0,0,0,0,0,0,0,0
1.1248799999999999,399.60484330836562,12.921780359731878,310.90591948789501,0,0,0,0,0,0,0,0
1.1249,399.75731993638277,12.893769506652637,310.973461337022,0,0,0,0,0,0,0,0
1.1249199999999999,399.90858895046142,12.930483853916495,311.02872648636668,0,0,0,0,0,0,0,0
1.1249400000000001,400.0611076824141,12.89825866533959,311.07171275415658,0,0,0,0,0,0,0,0
1.12496,400.21231010425129,12.929991338184605,311.10241844336673,0,0,0,0,0,0,0,0
1.1249799999999999,400.36337930960548,12.958629847221118,311.12084234178951,0,0,0,0,0,0,0,0
1.125,400.51628242765258,12.91702934792287,311.12698372208092,0,0,0,0,0,0,0,0
1.1250199999999999,400.66763200919308,12.938228133686836,311.12084234178968,0,0,0,0,0,0,0,0
1.12504,400.81858659212838,12.955104860451144,311.1024184433669,0,0,0,0,0,0,0,0
1.1250599999999999,400.96982577501899,12.967258094506873,311.07171275415686,0,0,0,0,0,0,0,0
1.1250799999999999,401.12249145951836,12.907435719704816,311.02872648636742,0,0,0,0,0,0,0,0
1.1251,401.2731579166437,12.908889412410296,310.97346133702183,0,0,0,0,0,0,0,0
1.1251199999999999,401.42247511673327,12.971292549396086,310.90591948789614,0,0,0,0,0,0,0,0
1.12514,401.57360028420396,12.960476813824251,310.82610360542321,0,0,0,0,0,0,0,0
1.1251599999999999,401.7243360300854,12.94289771973369,310.73401684060093,0,0,0,0,0,0,0,0
1.1251799999999998,401.87530357227439,12.918155060951994,310.62966282885577,0,0,0,0,0,0,0,0
1.1252,402.02428945261573,12.952828467774065,310.51304568990429,0,0,0,0,0,0,0,0
1.1252199999999999,402.17441247821137,12.912566349684303,310.38417002759354,0,0,0,0,0,0,0,0
1.12524,402.322967138357,12.930976773347926,310.2430409297117,0,0,0,0,0,0,0,0
1.1252599999999999,402.47179437179716,12.940660847517034,310.08966396779647,0,0,0,0,0,0,0,0
1.1252800000000001,402.62068570806957,12.941206754848002,309.92404519690484,0,0,0,0,0,0,0,0
1.1253,402.76942321454914,12.932208391709011,309.74619115538536,0,0,0,0,0,0,0,0
1.1253199999999999,402.91777963632194,12.913265624917132,309.55610886460966,0,0,0,0,0,0,0,0
1.12534,403.06551854196607,12.883984544781136,309.35380582869908,0,0,0,0,0,0,0,0
1.1253599999999999,403.21239447511959,12.84397771429887,309.13929003423482,0,0,0,0,0,0,0,0
1.12538,403.35815311177237,12.792864414362009,308.91256994992926,0,0,0,0,0,0,0,0
1.1254,403.50253142316183,12.730270884821817,308.67365452630725,0,0,0,0,0,0,0,0
1.1254199999999999,403.6452578441851,12.655830561273017,308.42255319533854,0,0,0,0,0,0,0,0
1.12544,403.78605244722058,12.569184307415746,308.15927587007133,0,0,0,0,0,0,0,0
1.1254599999999999,403.9218000290665,12.604586405378329,307.88383294424841,0,0,0,0,0,0,0,0
1.12548,404.05816553109003,12.627154790030094,307.59623529187991,0,0,0,0,0,0,0,0
1.1254999999999999,404.19484845489546,12.636473669154848,307.29649426683375,0,0,0,0,0,0,0,0
1.1255199999999999,404.33153893520387,12.632135401606071,306.98462170236996,0,0,0,0,0,0,0,0
1.12554,404.46791793397398,12.613740747464497,306.66062991068037,0,0,0,0,0,0,0,0
1.1255599999999999,404.60320492751578,12.648313771267308,306.32453168241193,0,0,0,0,0,0,0,0
1.12558,404.73829023804848,12.668070490777769,305.97634028614118,0,0,0,0,0,0,0,0
1.1255999999999999,404.91913654487604,10.108867078871491,305.61606946787458,0,0,1,0,0,0,0,0
1.1256199999999998,405.02182297440709,6.7906018634744685,305.24373345048394,0,0,1,0,0,0,0,0
1.12564,405.02370914346983,3.4579805854854979,304.85934693315431,0,0,1,0,0,0,0,0
1.1256599999999999,404.92444310030606,0.11396793725079457,304.46292509081405,0,0,1,0,0,0,0,0
1.12568,404.77068247397108,0.00030405449296541334,304.05448357350781,0,0,1,0,0,0,0,0
1.1256999999999999,404.61722445756072,0.00030363404826179333,303.63403850582216,0,0,1,0,0,0,0,0
1.1257200000000001,404.46397671756785,0.00030320161660584886,303.20160648619719,0,0,1,0,0,0,0,0
1.12574,404.31079711981056,0.00030275721506924905,302.75720458631639,0,0,1,0,0,0,0,0
1.1257599999999999,404.15767552612596,0.00030230086119620173,302.30085035040196,0,0,1,0,0,0,0,0
1.12578,404.0046119142433,0.00030183257300277222,301.83256179453349,0,0,1,0,0,0,0,0
1.1257999999999999,403.85160626190026,0.00030135236897618501,301.35235740594982,0,0,1,0,0,0,0,0
1.12582,403.69865854684542,0.00030086026807406405,300.86025614228919,0,0,1,0,0,0,0,0
1.12584,403.54576874683426,0.00030035628972371935,300.35627743087582,0,0,1,0,0,0,0,0
1.1258599999999999,403.3929368396328,0.00029984045382134883,299.84044116792194,0,0,1,0,0,0,0,0
1.12588,403.24016280301493,0.00029931278073126575,299.31276771775504,0,0,1,0,0,0,0,0
1.1258999999999999,403.08744661476419,0.00029877329128510981,298.77327791202902,0,0,1,0,0,0,0,0
1.12592,402.93478825267209,0.00029822200678099081,298.22199304886789,0,0,1,0,0,0,0,0
1.1259399999999999,402.78218769454077,0.00029765894898268699,297.65893489206405,0,0,1,0,0,0,0,0
1.1259599999999998,402.629644918179,0.00029708414011875111,297.08412567018451,0,0,1,0,0,0,0,0
1.12598,402.47715990140676,0.00029649760288164766,296.49758807570771,0,0,1,0,0,0,0,0
1.1259999999999999,402.32473262205156,0.00029589936042687294,295.89934526414424,0,0,1,0,0,0,0,0
1.12602,402.17236305795092,0.00029528943637200408,295.28942085308512,0,0,1,0,0,0,0,0
1.1260399999999999,402.02005118695098,0.00029466785479580925,294.66783892131275,0,0,1,0,0,0,0,0
1.1260599999999998,401.86779698690611,0.0002940346402372593,294.034624007812,0,0,1,0,0,0,0,0
1.12608,401.71560043568104,0.00029338981769457505,293.38980111081759,0,0,1,0,0,0,0,0
1.1260999999999999,401.56346151115849,0.00029273341262425783,292.73339568684497,0,0,1,0,0,0,0,0
1.12612,401.41138019123093,0.00029206545094004414,292.06543364964443,0,0,1,0,0,0,0,0
1.1261399999999999,401.25935645378985,0.00029138595901192962,291.38594136922569,0,0,1,0,0,0,0,0
