"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1:Output","open3:Output","open2:Output","open4:Output","short1:Output","short2:Output","short3:Output","short4:Output"
1.1790362562725554,406.32426728755416,-3.8436652112744421,-94.282449402262671,0,0,0,0,0,0,0,0
1.1790399999999999,406.19736697767269,-3.8396946410588564,-92.417651316117031,0,0,0,0,0,0,0,0
1.17906,406.07027009500644,-3.7744853139177166,-90.549204739307996,0,0,0,0,0,0,0,0
1.1790799999999999,405.94254961524621,-3.6479357170898767,-88.677183434991676,0,0,0,0,0,0,0,0
1.1791,405.81327385512492,-3.5275802950746882,-86.801661307262137,0,0,0,0,0,0,0,0
1.1791199999999999,405.68229457204308,-3.5484992597330227,-84.922712398606365,0,0,0,0,0,0,0,0
1.1791399999999999,405.55129776393812,-3.5076497556559869,-83.040410886676113,0,0,0,0,0,0,0,0
1.17916,405.41989013543002,-3.404939044399347,-81.154831081494962,0,0,0,0,0,0,0,0
1.1791799999999999,405.28767796691733,-3.2402796449878717,-79.266047422559112,0,0,0,0,0,0,0,0
1.1792,405.15357136870358,-3.1486344008604297,-77.37413447577913,0,0,0,0,0,0,0,0
1.1792199999999999,405.01838476897188,-3.1298079336039453,-75.479166930672903,0,0,0,0,0,0,0,0
1.1792399999999998,404.88295768558652,-3.0486361997790534,-73.58121959729732,0,0,0,0,0,0,0,0
1.17926,404.74693108555886,-2.9050406252571772,-71.680367403346068,0,0,0,0,0,0,0,0
1.1792799999999999,404.60931846907778,-2.833811875550972,-69.776685391243404,0,0,0,0,0,0,0,0
1.1793,404.47094235075377,-2.7673461785114069,-67.870248715061066,0,0,0,0,0,0,0,0
1.1793199999999999,404.33201883637508,-2.7055128093845866,-65.96113263768919,0,0,0,0,0,0,0,0
1.1793400000000001,404.19266356620398,-2.5808126731091687,-64.049412527727043,0,0,0,0,0,0,0,0
1.17936,404.05199213021177,-2.5278604288972906,-62.135163856645768,0,0,0,0,0,0,0,0
1.1793799999999999,403.91096440700028,-2.4118335054295503,-60.218462195687891,0,0,0,0,0,0,0,0
1.1794,403.76900274726313,-2.3672619538985953,-58.299383212935702,0,0,0,0,0,0,0,0
1.1794199999999999,403.62674439332693,-2.2594144960336577,-56.378002670376169,0,0,0,0,0,0,0,0
1.17944,403.48340813217635,-2.2227264849125317,-54.45439642078842,0,0,0,0,0,0,0,0
1.17946,403.33983593917918,-2.1225711748646052,-52.528640404888243,0,0,0,0,0,0,0,0
1.1794799999999999,403.19557723488202,-2.0260966800202631,-50.600810648208345,0,0,0,0,0,0,0,0
1.1795,403.05080335266797,-1.9331918470294323,-48.670983258149064,0,0,0,0,0,0,0,0
1.1795199999999999,402.90516475040897,-1.9108902377644184,-46.739234421026289,0,0,0,0,0,0,0,0
1.17954,402.75938420087482,-1.8247646895063385,-44.805640398941463,0,0,0,0,0,0,0,0
1.1795599999999999,402.61322964024316,-1.6747747277420346,-42.870277526910741,0,0,0,0,0,0,0,0
1.1795799999999999,402.46606929687567,-1.6621161254427046,-40.933222209728946,0,0,0,0,0,0,0,0
1.1796,402.3186827347626,-1.6524434481716517,-38.994550919005675,0,0,0,0,0,0,0,0
1.1796199999999999,402.17122551239839,-1.5786263933830675,-37.054340190199035,0,0,0,0,0,0,0,0
1.17964,402.02350326997822,-1.4406347302987921,-35.112666619453748,0,0,0,0,0,0,0,0
1.1796599999999999,401.87501093481637,-1.3723978723929435,-33.169606860805551,0,0,0,0,0,0,0,0
1.1796799999999998,401.72615255998755,-1.3737579179000876,-31.225237622856394,0,0,0,0,0,0,0,0
1.1797,401.57727577489936,-1.3106912994633497,-29.27963566595685,0,0,0,0,0,0,0,0
1.1797199999999999,401.42822440577118,-1.1831782244198403,-27.332877799211186,0,0,0,0,0,0,0,0
1.17974,401.27868929027227,-1.0580800471850025,-25.38504087723377,0,0,0,0,0,0,0,0
1.1797599999999999,401.12878390298783,-0.93531533102707409,-23.436201797326305,0,0,0,0,0,0,0,0
1.1797800000000001,400.9785289746734,-0.88163478714160359,-21.486437496283447,0,0,0,0,0,0,0,0
1.1798,400.82817457547202,-0.76327528870463723,-19.535824947496547,0,0,0,0,0,0,0,0
1.1798199999999999,400.6774550167421,-0.71378954862056554,-17.584441157791421,0,0,0,0,0,0,0,0
1.17984,400.52667318409351,-0.59952311361886512,-15.632363164441113,0,0,0,0,0,0,0,0
1.1798599999999999,400.37569120806216,-0.55393737194653259,-13.679668032177627,0,0,0,0,0,0,0,0
1.17988,400.22460005059236,-0.51018220810568982,-11.726432850025907,0,0,0,0,0,0,0,0
1.1798999999999999,400.07345058479251,-0.46819213174345731,-9.772734728401808,0,0,0,0,0,0,0,0
1.1799199999999999,399.9222954591234,-0.36124741839801633,-7.8186507959442375,0,0,0,0,0,0,0,0
1.17994,399.77107564245495,-0.18935752913006712,-5.8642581965232381,0,0,0,0,0,0,0,0
1.1799599999999999,399.61972676444526,-0.2189536713402804,-3.9096340862475403,0,0,0,0,0,0,0,0
1.17998,399.46843919355149,-0.18344435919804394,-1.9548556302947984,0,0,0,0,0,0,0,0
1.1799999999999999,399.31719318449524,-0.082847198848190987,-6.7067340258014366e-12,0,0,0,0,0,0,0,0
1.1800199999999998,399.16595083667721,-0.11676966619809502,1.9548556302813853,0,0,0,0,0,0,0,0
1.18004,399.01473775024493,-0.15201087192579699,3.9096340862341274,0,0,0,0,0,0,0,0
1.1800599999999999,398.86358118226735,-0.12204387199320939,5.8642581965098266,0,0,0,0,0,0,0,0
1.18008,398.71250086342792,-0.026897068212463945,7.8186507959308287,0,0,0,0,0,0,0,0
1.1800999999999999,398.56151418584977,0.13340007897884998,9.7727347283884001,0,0,0,0,0,0,0,0
1.1801199999999998,398.41064549224842,0.35881261783036983,11.726432850012502,0,0,0,0,0,0,0,0
1.18014,398.25998835911065,0.58292948656533505,13.679668032164226,0,0,0,0,0,0,0,0
1.1801599999999999,398.10972723202559,0.6730788449103009,15.632363164427716,0,0,0,0,0,0,0,0
1.18018,397.95963472889986,0.82841846309869582,17.584441157778027,0,0,0,0,0,0,0,0
1.1801999999999999,397.80989884112387,0.98260421815337884,19.53582494748316,0,0,0,0,0,0,0,0
1.18022,397.66065951777733,1.0693841183239023,21.486437496305349,0,0,0,0,0,0,0,0
1.18024,397.51173748506244,1.1551031662789224,23.436201797330561,0,0,0,0,0,0,0,0
1.1802599999999999,397.36329881942902,1.1735550089584468,25.385040877220405,0,0,0,0,0,0,0,0
1.18028,397.21500920919794,1.2572324070721572,27.332877799215442,0,0,0,0,0,0,0,0
1.1802999999999999,397.06716103017044,1.3399031961807661,29.279635665961102,0,0,0,0,0,0,0,0
1.18032,396.91987452083174,1.3554245622013876,31.22523762284305,0,0,0,0,0,0,0,0
1.1803399999999999,396.77284267736172,1.3700021815276846,33.169606860792214,0,0,0,0,0,0,0,0
1.1803599999999999,396.62598084532874,1.4497479180320774,35.112666619457997,0,0,0,0,0,0,0,0
1.18038,396.47944683494126,1.5945962050476357,37.054340190185719,0,0,0,0,0,0,0,0
1.1803999999999999,396.33393488457733,1.6063140447043252,38.994550918992367,0,0,0,0,0,0,0,0
1.18042,396.18870138798434,1.6170947848499351,40.933222209715652,0,0,0,0,0,0,0,0
1.1804399999999999,396.04365414918129,1.6929420286724279,42.870277526897461,0,0,0,0,0,0,0,0
1.1804599999999998,395.8989901178698,1.8337801778052638,44.80564039892819,0,0,0,0,0,0,0,0
1.18048,395.75514482806801,1.9735730886510716,46.739234421013023,0,0,0,0,0,0,0,0
