Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output
1.116813591388558,410.8725421257398,-10.862624928186342,-262.69320073376514,0,0,0,0,0,0,0,0
1.11682,410.9278254641077,-10.834395608843158,-261.64055136786016,0,0,0,0,0,0,0,0
1.11684,410.9821858752055,-10.769740414578038,-260.57757288097804,0,0,0,0,0,0,0,0
1.11686,411.03491433083866,-10.668347370685757,-259.5043072377085,0,0,0,0,0,0,0,0
1.11688,411.0852961831516,-10.529921130949983,-258.4207968087318,0,0,0,0,0,0,0,0
1.1169,411.1293837901067,-10.559708053867617,-257.32708436917454,0,0,0,0,0,0,0,0
1.11692,411.1736635168016,-10.551945291642612,-256.2232130969509,0,0,0,0,0,0,0,0
1.11694,411.216917974977,-10.574826525768684,-255.1092265709784,0,0,0,0,0,0,0,0
1.11696,411.26022542115055,-10.559510625695138,-253.9851687695881,0,0,0,0,0,0,0,0
1.11698,411.3028652419916,-10.505673820235073,-252.85108406861715,0,0,0,0,0,0,0,0
1.117,411.3441111699092,-10.413008815609492,-251.7070172397768,0,0,0,0,0,0,0,0
1.11702,411.383231595894,-10.281224920143352,-250.553013448908,0,0,0,0,0,0,0,0
1.11704,411.4181513274671,-10.178603211626587,-249.3891182540731,0,0,0,0,0,0,0,0
1.11706,411.44985556238896,-10.173471525630305,-248.2153776038828,0,0,0,0,0,0,0,0
1.11708,411.4797406385923,-10.196984361781022,-247.03183783559749,0,0,0,0,0,0,0,0
1.1171,411.5096743366162,-10.180283251485646,-245.83854567333,0,0,0,0,0,0,0,0
1.11712,411.5389227285044,-10.12305563903254,-244.63554822623308,0,0,0,0,0,0,0,0
1.11714,411.5667466310261,-10.025005317602618,-243.42289298656448,0,0,0,0,0,0,0,0
1.11716,411.5924019058909,-9.885852541929015,-242.2006278278985,0,0,0,0,0,0,0,0
1.1171799999999998,411.61279913879207,-9.84251242174731,-240.96880100315985,0,0,0,0,0,0,0,0
1.1172,411.6322065101071,-9.826167994901809,-239.72746114275108,0,0,0,0,0,0,0,0
1.11722,411.64963961712175,-9.83651372446864,-238.4766572526668,0,0,0,0,0,0,0,0
1.11724,411.66687499496686,-9.804674028785213,-237.21643871248028,0,0,0,0,0,0,0,0
1.11726,411.68316877328346,-9.730352846104513,-235.94685527348443,0,0,0,0,0,0,0,0
1.11728,411.6977723026183,-9.613270247695478,-234.66795705663657,0,0,0,0,0,0,0,0
1.1173,411.7099324406142,-9.453162537500162,-233.3797945506716,0,0,0,0,0,0,0,0
1.11732,411.7155747469492,-9.524214773330389,-232.0824186100281,0,0,0,0,0,0,0,0
1.11734,411.72204872331446,-9.551746735142544,-230.7758804528748,0,0,0,0,0,0,0,0
1.11736,411.7286130239737,-9.535451666435668,-229.46023165912467,0,0,0,0,0,0,0,0
