"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1:Output","open3:Output","open2:Output","open4:Output","short1:Output","short2:Output","short3:Output","short4:Output"
1.1434835286256613,390.32906624679441,11.473134468735356,276.32321445299891,0,0,0,0,0,0,0,0
1.1435,390.42733813262026,11.458726711632,277.21617234741916,0,0,0,0,0,0,0,0
1.1435199999999999,390.52555518373947,11.47157791629057,278.09818622202528,0,0,0,0,0,0,0,0
1.14354,390.62429981837761,11.511314474264037,278.96922125642766,0,0,0,0,0,0,0,0
1.1435599999999999,390.72414603793817,11.577547975560273,279.82924306363884,0,0,0,0,0,0,0,0
1.14358,390.82565911412894,11.669875427442147,280.678217691486,0,0,0,0,0,0,0,0
1.1435999999999999,390.9305618450835,11.72273906149303,281.51611162388912,0,0,0,0,0,0,0,0
1.1436199999999999,391.03729803393122,11.735669511138736,282.34289178223821,0,0,0,0,0,0,0,0
1.14364,391.14454418179309,11.773404425924758,283.15852552667565,0,0,0,0,0,0,0,0
1.1436599999999999,391.25283695969665,11.835550728930208,283.962980657363,0,0,0,0,0,0,0,0
1.14368,391.36537003248424,11.791279807672428,284.75622541581083,0,0,0,0,0,0,0,0
1.1436999999999999,391.47714080782902,11.770537956750646,285.53822848604563,0,0,0,0,0,0,0,0
1.1437199999999998,391.58866597559518,11.772960083597003,286.30895899593276,0,0,0,0,0,0,0,0
1.14374,391.700453806008,11.798167636508971,287.06838651837893,0,0,0,0,0,0,0,0
1.1437599999999999,391.81300385763842,11.845768829145625,287.81648107245138,0,0,0,0,0,0,0,0
1.14378,391.92680669053391,11.915358872086667,288.55321312467862,0,0,0,0,0,0,0,0
1.1437999999999999,392.04234358466357,12.00652021132572,289.27855359012727,0,0,0,0,0,0,0,0
1.1438200000000001,392.16008626381932,12.118822773565231,289.99247383361086,0,0,0,0,0,0,0,0
1.14384,392.28217275160591,12.121097003269417,290.69494567076777,0,0,0,0,0,0,0,0
1.1438599999999999,392.40448872483029,12.143581228607282,291.38594136921915,0,0,0,0,0,0,0,0
1.14388,392.5274828310898,12.185879510296632,292.06543364964415,0,0,0,0,0,0,0,0
1.1438999999999999,392.65434782936143,12.116733916066417,292.73339568683866,0,0,0,0,0,0,0,0
1.14392,392.77881521850486,12.131961065532346,293.38980111081725,0,0,0,0,0,0,0,0
1.14394,392.90478486088313,12.100307972370652,294.03462400780592,0,0,0,0,0,0,0,0
1.1439599999999999,393.02920118900886,12.152305883537798,294.66783892130678,0,0,0,0,0,0,0,0
1.14398,393.15594588397693,12.156595854388202,295.28942085308483,0,0,0,0,0,0,0,0
1.1439999999999999,393.28293685361228,12.178238967383646,295.8993452641385,0,0,0,0,0,0,0,0
1.14402,393.41056380010912,12.216833760395959,296.49758807570748,0,0,0,0,0,0,0,0
