Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output
1.0993968809059056,403.7636486138106,-2.418108156322404,-60.21846219567892,0,0,0,0,0,0,0,0
1.0994,403.62177293001537,-2.374271087836457,-58.299383212944086,0,0,0,0,0,0,0,0
1.0994199999999998,403.4796038559277,-2.2671574668631824,-56.37800267038457,0,0,0,0,0,0,0,0
1.09944,403.336357613241,-2.231153584930895,-54.45439642079682,0,0,0,0,0,0,0,0
1.09946,403.1928783051171,-2.131681781267833,-52.528640404896656,0,0,0,0,0,0,0,0
1.09948,403.0487138663726,-2.035865662890065,-50.60081064819931,0,0,0,0,0,0,0,0
1.0995,402.9040353277058,-1.9435941068113227,-48.67098325815749,0,0,0,0,0,0,0,0
1.09952,402.7584911894968,-1.9218762444546744,-46.73923442099976,0,0,0,0,0,0,0,0
1.09954,402.61280718954765,-1.8363338899252728,-44.80564039894992,0,0,0,0,0,0,0,0
1.09956,402.4667512612208,-1.686926560536913,-42.8702775269192,0,0,0,0,0,0,0,0
1.09958,402.3196858586719,-1.6747767657040948,-40.93322220970235,0,0,0,0,0,0,0,0
1.0996,402.17239382587405,-1.6655880052846062,-38.99455091899661,0,0,0,0,0,0,0,0
1.09962,402.02503256246285,-1.5922544047608127,-37.0543401901724,0,0,0,0,0,0,0,0
1.09964,401.8774077066839,-1.4547457287318193,-35.11266661946223,0,0,0,0,0,0,0,0
1.09966,401.72913372969145,-1.3199877885242053,-33.169606860796456,0,0,0,0,0,0,0,0
1.09968,401.58020406119766,-1.321752945504184,-31.22523762282969,0,0,0,0,0,0,0,0
1.0997,401.43125699142513,-1.2590915030671996,-29.27963566596535,0,0,0,0,0,0,0,0
1.09972,401.2821363463647,-1.131983665840689,-27.33287779920208,0,0,0,0,0,0,0,0
1.09974,401.1325406606257,-1.0072665114350807,-25.38504087724228,0,0,0,0,0,0,0,0
1.0997599999999998,400.98250235789504,-0.9516895383226532,-23.43620179733481,0,0,0,0,0,0,0,0
1.09978,400.8323328556023,-0.8982962965806567,-21.48643749629196,0,0,0,0,0,0,0,0
1.0998,400.68206437210176,-0.7802238389648765,-19.53582494750507,0,0,0,0,0,0,0,0
1.09982,400.5314260027096,-0.7309761440631609,-17.584441157782287,0,0,0,0,0,0,0,0
1.09984,400.38072568909615,-0.6169475433055736,-15.632363164449638,0,0,0,0,0,0,0,0
1.09986,400.22982021677086,-0.5715507412608442,-13.679668032168488,0,0,0,0,0,0,0,0
1.09988,400.07880306745824,-0.5279600255438343,-11.726432850034438,0,0,0,0,0,0,0,0
1.0999,399.9277250394948,-0.4861099401937313,-9.77273472841034,0,0,0,0,0,0,0,0
1.09992,399.7766414517948,-0.3793051011273579,-7.818650795935091,0,0,0,0,0,0,0,0
1.09994,399.6254932730841,-0.2075549693431121,-5.864258196531774,0,0,0,0,0,0,0,0
1.09996,399.4742247755778,-0.1706132775923833,-3.909634086238393,0,0,0,0,0,0,0,0
1.09998,399.32297767273394,-0.1351684016111207,-1.954855630303336,0,0,0,0,0,0,0,0
1.1,399.1717721359191,-0.0346356426738223,-1.5244678221313565e-11,0,0,0,0,0,0,0,0
1.10002,399.02058713684175,-0.0685492130540815,1.9548556302905329,0,0,0,0,0,0,0,0
1.10004,398.86944371636247,-0.1037582154731974,3.9096340862255903,0,0,0,0,0,0,0,0
1.10006,398.71835679770567,-0.0737590462872987,5.864258196518973,0,0,0,0,0,0,0,0
1.10008,398.56734378674,0.0214211391830214,7.818650795922294,0,0,0,0,0,0,0,0
1.1001,398.41642904863926,0.1817495192702607,9.772734728379866,0,0,0,0,0,0,0,0
1.10012,398.2656299546028,0.4071944475678049,11.726432850021643,0,0,0,0,0,0,0,0
1.10014,398.1150497417133,0.631367909904279,13.679668032155696,0,0,0,0,0,0,0,0
1.10016,397.96488759055296,0.7216464747197366,15.632363164454516,0,0,0,0,0,0,0,0
1.10018,397.8148941432423,0.877115158608773,17.58444115778716,0,0,0,0,0,0,0,0
1.1001999999999998,397.6653441423815,0.9651750986247464,19.53582494747464,0,0,0,0,0,0,0,0
1.10022,397.5162130063728,0.9859232931887736,21.48643749629683,0,0,0,0,0,0,0,0
1.10024,397.36721944840815,1.071909531923849,23.436201797322045,0,0,0,0,0,0,0,0
1.10026,397.2186845680289,1.09067652496119,25.385040877247143,0,0,0,0,0,0,0,0
1.10028,397.07029935246686,1.1746691664910738,27.332877799206937,0,0,0,0,0,0,0,0
1.1003,396.9223437176062,1.2576792892021689,29.27963566597021,0,0,0,0,0,0,0,0
1.10032,396.7747695125961,1.3397163797311649,31.225237622834552,0,0,0,0,0,0,0,0
1.10034,396.6277550242414,1.354685679929622,33.16960686078372,0,0,0,0,0,0,0,0
1.10036,396.4809114898982,1.4348229296790964,35.112666619467085,0,0,0,0,0,0,0,0
1.10038,396.33439671900817,1.5800625598519409,37.05434019017724,0,0,0,0,0,0,0,0
1.1004,396.188898537366,1.5922440175095172,38.99455091900145,0,0,0,0,0,0,0,0
1.10042,396.04367807871904,1.6035123386914538,40.93322220970719,0,0,0,0,0,0,0,0
1.10044,395.89864534987294,1.6798469713911572,42.870277526889005,0,0,0,0,0,0,0,0
1.10046,395.7539972993823,1.8211723123956964,44.80564039893724,0,0,0,0,0,0,0,0
1.10048,395.6101676254602,1.9614763561042623,46.739234421004575,0,0,0,0,0,0,0,0
1.1005,395.4673381257575,2.034833079669943,48.67098325814485,0,0,0,0,0,0,0,0
1.10052,395.3250757002704,2.1071773223993344,50.60081064818667,0,0,0,0,0,0,0,0
1.10054,395.1832480616097,2.244353572146036,52.52864040486661,0,0,0,0,0,0,0,0
1.10056,395.0425224145832,2.3145938848526,54.45439642078421,0,0,0,0,0,0,0,0
1.10058,394.902558067525,2.383755205092535,56.378002670354576,0,0,0,0,0,0,0,0
1.1006,394.7632317578223,2.451805620099439,58.29938321293151,0,0,0,0,0,0,0,0
1.10062,394.6246835346186,2.518715994140344,60.21846219566636,0,0,0,0,0,0,0,0
1.1006399999999998,394.48677811568086,2.5844485390642165,62.13516385662426,0,0,0,0,0,0,0,0
1.10066,394.3497073780426,2.6489692321068548,64.04941252772288,0,0,0,0,0,0,0,0
1.10068,394.21332599754857,2.712234103307704,65.96113263766773,0,0,0,0,0,0,0,0
1.1007,394.0777845058736,2.7742023042980963,67.87024871507415,0,0,0,0,0,0,0,0
1.10072,393.9429251826253,2.8348240406990906,69.776685391222,0,0,0,0,0,0,0,0
1.10074,393.80859384581913,2.9596851252189067,71.68036740335914,0,0,0,0,0,0,0,0
1.10076,393.6755160652231,3.0830619726156727,73.58121959729318,0,0,0,0,0,0,0,0
1.10078,393.54407530665134,3.073715910522258,75.47916693066877,0,0,0,0,0,0,0,0
