"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1:Output","open3:Output","open2:Output","open4:Output","short1:Output","short2:Output","short3:Output","short4:Output"
1.1502621691105812,397.33111081626515,-1.0415379159021638,-25.385040877230434,0,0,0,0,0,0,0,0
1.15028,397.18259698908207,-1.1253213951357854,-27.332877799207846,0,0,0,0,0,0,0,0
1.1502999999999999,397.03435095792292,-1.2742753192717164,-29.279635665953517,0,0,0,0,0,0,0,0
1.15032,396.88669687170153,-1.3560438909977528,-31.225237622835461,0,0,0,0,0,0,0,0
1.1503399999999999,396.73968374092567,-1.3707100049901775,-33.16960686078464,0,0,0,0,0,0,0,0
1.15036,396.59284082766931,-1.450544170881475,-35.112666619467994,0,0,0,0,0,0,0,0
1.15038,396.44632594172379,-1.5954808214665845,-37.054340190178152,0,0,0,0,0,0,0,0
1.1503999999999999,396.30087338316713,-1.6073045620010538,-38.994550918984814,0,0,0,0,0,0,0,0
1.15042,396.15566111630204,-1.6181955974706368,-40.933222209708092,0,0,0,0,0,0,0,0
1.1504399999999999,396.01063543078754,-1.6941530505560731,-42.870277526889915,0,0,0,0,0,0,0,0
1.15046,395.86599327572134,-1.8351013218229193,-44.805640398938152,0,0,0,0,0,0,0,0
1.1504799999999999,395.72222904381175,-1.9750111466924067,-46.739234421005484,0,0,0,0,0,0,0,0
1.1504999999999999,395.57954024675138,-1.9820046428979345,-48.670983258128281,0,0,0,0,0,0,0,0
1.15052,395.43704895642554,-2.0539168271270629,-50.600810648187583,0,0,0,0,0,0,0,0
1.1505399999999999,395.2949909665391,-2.1906620890564921,-52.52864040486751,0,0,0,0,0,0,0,0
1.15056,395.15415260003175,-2.2604379469027256,-54.454396420785123,0,0,0,0,0,0,0,0
1.1505799999999999,395.01399997490762,-2.3291154659970617,-56.378002670355478,0,0,0,0,0,0,0,0
1.1505999999999998,394.8744059968036,-2.3966632758681885,-58.299383212915032,0,0,0,0,0,0,0,0
1.15062,394.73565527920977,-2.4630554541282637,-60.21846219566725,0,0,0,0,0,0,0,0
1.1506399999999999,394.59761590871079,-2.5282538272310955,-62.135163856625155,0,0,0,0,0,0,0,0
1.15066,394.46007585889788,-2.6579630963097389,-64.049412527741069,0,0,0,0,0,0,0,0
1.1506799999999999,394.32370303612464,-2.720638436585348,-65.961132637685907,0,0,0,0,0,0,0,0
1.1507000000000001,394.1882537070386,-2.7820005417256684,-67.87024871507505,0,0,0,0,0,0,0,0
1.15072,394.05357345064965,-2.8419989372874972,-69.776685391240136,0,0,0,0,0,0,0,0
1.1507399999999999,393.91942270147541,-2.9662359347247751,-71.680367403342814,0,0,0,0,0,0,0,0
1.15076,393.78643580790526,-3.0889679377891692,-73.581219597294066,0,0,0,0,0,0,0,0
1.1507799999999999,393.65518252275621,-3.0789232404430171,-75.479166930669663,0,0,0,0,0,0,0,0
1.1508,393.52410938725376,-3.1329190193652146,-77.374134475793014,0,0,0,0,0,0,0,0
1.15082,393.39358463146715,-3.2508351187527107,-79.266047422555886,0,0,0,0,0,0,0,0
1.1508399999999999,393.26430626706821,-3.3670051504392551,-81.154831081491736,0,0,0,0,0,0,0,0
1.15086,393.13687590623306,-3.3503183410914925,-83.040410886672888,0,0,0,0,0,0,0,0
1.1508799999999999,393.00959406556149,-3.3973175591771887,-84.922712398603153,0,0,0,0,0,0,0,0
1.1509,392.88286547018987,-3.5078730788392476,-86.801661307275907,0,0,0,0,0,0,0,0
1.1509199999999999,392.75709384968661,-3.6818499046601687,-88.677183434971496,0,0,0,0,0,0,0,0
1.1509399999999999,392.63406529953096,-3.6573639067045516,-90.54920473930477,0,0,0,0,0,0,0,0
1.15096,392.51113692287339,-3.6961605884895281,-92.417651316096951,0,0,0,0,0,0,0,0
1.1509799999999999,392.38874917104334,-3.7981008805706051,-94.282449402242619,0,0,0,0,0,0,0,0
1.151,392.26734133914505,-3.963039921176716,-96.143525378740151,0,0,0,0,0,0,0,0
1.1510199999999999,392.14829382716118,-4.0601203278691109,-98.000805773462986,0,0,0,0,0,0,0,0
1.1510399999999998,392.03079830875828,-4.0892896918398716,-99.854217264178189,0,0,0,0,0,0,0,0
1.15106,391.91380919987552,-4.1811362277878299,-101.70368668139034,0,0,0,0,0,0,0,0
1.1510799999999999,391.79841712365243,-4.2702124075632533,-103.5491410111802,0,0,0,0,0,0,0,0
1.1511,391.68437002160289,-4.3564054806906327,-105.39050739820414,0,0,0,0,0,0,0,0
1.1511199999999999,391.57190299767683,-4.3743453722778733,-107.22771314843681,0,0,0,0,0,0,0,0
1.1511400000000001,391.45988309263521,-4.4544538149427728,-109.06068573217424,0,0,0,0,0,0,0,0
1.15116,391.34946894670173,-4.5313492155332629,-110.88935278676418,0,0,0,0,0,0,0,0
1.1511799999999999,391.24038070579621,-4.6049063596787745,-112.71364211957912,0,0,0,0,0,0,0,0
1.1512,391.13222634442963,-4.7401884350845052,-114.53348171083277,0,0,0,0,0,0,0,0
1.1512199999999999,391.02620747226257,-4.8066845059074828,-116.34879971629191,0,0,0,0,0,0,0,0
1.15124,390.92178276874057,-4.8694667485618961,-118.15952447040846,0,0,0,0,0,0,0,0
1.15126,390.8186431178666,-4.9283974553493257,-119.96558448878768,0,0,0,0,0,0,0,0
1.1512799999999999,390.71636248624134,-5.0484582137502629,-121.76690847130533,0,0,0,0,0,0,0,0
1.1513,390.61621944409467,-5.099266472200787,-123.56342530479112,0,0,0,0,0,0,0,0
1.1513199999999999,390.51761278789132,-5.1458117382782644,-125.35506406580411,0,0,0,0,0,0,0,0
1.15134,390.42020262797092,-5.1879444923524547,-127.14175402354621,0,0,0,0,0,0,0,0
1.1513599999999999,390.3235373624139,-5.2905694087866175,-128.92342464252488,0,0,0,0,0,0,0,0
1.1513799999999998,390.2287455060378,-5.3884606010415874,-130.70000558545098,0,0,0,0,0,0,0,0
1.1514,390.13624559588715,-5.4164430294757722,-132.47142671596683,0,0,0,0,0,0,0,0
1.1514199999999999,390.04480825591884,-5.4394000932483806,-134.23761810136736,0,0,0,0,0,0,0,0
1.15144,389.95395611278121,-5.5221641053311412,-135.99851001547282,0,0,0,0,0,0,0,0
1.1514599999999999,389.86430397546383,-5.6645340032415312,-137.75403294125368,0,0,0,0,0,0,0,0
1.1514799999999998,389.77728620895016,-5.7363832540402608,-139.50411757368678,0,0,0,0,0,0,0,0
1.1515,389.69265165397371,-5.7375807768062757,-141.24869482244316,0,0,0,0,0,0,0,0
1.1515199999999999,389.60839015193346,-5.7978457003837747,-142.9876958145687,0,0,0,0,0,0,0,0
1.15154,389.52514466801301,-5.9169700883866208,-144.72105189731334,0,0,0,0,0,0,0,0
1.1515599999999999,389.44416976543755,-6.0298351458810533,-146.44869464071556,0,0,0,0,0,0,0,0
1.15158,389.36591065544661,-6.0713630586762779,-148.17055584042924,0,0,0,0,0,0,0,0
1.1516,389.28896972786816,-6.1062720003190529,-149.88656752029146,0,0,0,0,0,0,0,0
1.1516199999999999,389.21279963524694,-6.1992402005800189,-151.59666193511492,0,0,0,0,0,0,0,0
1.15164,389.13806722030557,-6.3500433249061858,-153.30077157331567,0,0,0,0,0,0,0,0
1.1516599999999999,389.06726799613165,-6.3639345790737476,-154.99882915953231,0,0,0,0,0,0,0,0
1.15168,388.99750653339265,-6.3704196749788036,-156.69076765738953,0,0,0,0,0,0,0,0
1.1516999999999999,388.92820212291588,-6.434120773974084,-158.37652027202193,0,0,0,0,0,0,0,0
1.1517199999999999,388.86004658986434,-6.554808439657978,-160.05602045281807,0,0,0,0,0,0,0,0
1.15174,388.79441568616454,-6.6674502229269166,-161.72920189600171,0,0,0,0,0,0,0,0
1.1517599999999999,388.73227828598641,-6.642261310244348,-163.39599854720413,0,0,0,0,0,0,0,0
1.15178,388.67020735168933,-6.6733947871149999,-165.05634460419273,0,0,0,0,0,0,0,0
1.1517999999999999,388.60891806458119,-6.7606177328821202,-166.71017451927307,0,0,0,0,0,0,0,0
1.1518199999999998,388.54912229384189,-6.9036851029195274,-168.35742300213198,0,0,0,0,0,0,0,0
1.15184,388.49322386983323,-6.9728607534605516,-169.99802502223451,0,0,0,0,0,0,0,0
1.1518599999999999,388.43944459488335,-6.9679187575609323,-171.63191581136275,0,0,0,0,0,0,0,0
1.15188,388.38599216923569,-7.0181101867782631,-173.25903086635037,0,0,0,0,0,0,0,0
1.1518999999999999,388.33359978825274,-7.1231876678911128,-174.8793059514517,0,0,0,0,0,0,0,0
1.1519200000000001,388.28299698625551,-7.2828910114616807,-176.49267710101003,0,0,0,0,0,0,0,0
1.15194,388.23726110012359,-7.3028558821577674,-178.09908062186571,0,0,0,0,0,0,0,0
1.1519599999999999,388.1925046273418,-7.3122393263151446,-179.69845309597292,0,0,0,0,0,0,0,0
1.15198,388.14827591765254,-7.3754938735627347,-181.29073138285941,0,0,0,0,0,0,0,0
1.1519999999999999,388.10532373663352,-7.4923584906226122,-182.87585262207597,0,0,0,0,0,0,0,0
1.15202,388.06439283405359,-7.662558651249169,-184.45375423577892,0,0,0,0,0,0,0,0
1.15204,388.02903217193614,-7.6271567197650656,-186.02437393108579,0,0,0,0,0,0,0,0
1.1520599999999999,387.99355841426552,-7.6445559175653708,-187.58764970263471,0,0,0,0,0,0,0,0
1.15208,387.95873758727504,-7.7144969632474991,-189.14351983498895,0,0,0,0,0,0,0,0
1.1520999999999999,387.92533155270951,-7.8367063458905672,-190.69192290503162,0,0,0,0,0,0,0,0
1.15212,387.89409780304732,-8.0108964055724332,-192.23279778448887,0,0,0,0,0,0,0,0
1.1521399999999999,387.86873127884087,-7.9782249569065957,-193.76608364223094,0,0,0,0,0,0,0,0
