,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.129681049618004,31.225237622839707,401.6614378412606,1.3275499835061808,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1.1297,29.27963566597537,401.5124782909601,1.264670052066327,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,1.12972,27.33287779919448,401.3633446451445,1.1373438389016086,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,1.12974,25.385040877234683,401.21376706073954,1.0124230633881564,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,1.12976,23.43620179734485,401.0637431262553,0.9566695339350652,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,5,5,5,5,1.12978,21.48643749628436,400.9135552187176,0.903112252446694,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,1.1298,19.535824947497463,400.7632680417436,0.7848758505407496,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7,7,7,7,7,1.12982,17.584441157774677,400.61265563747526,0.735493362782143,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,8,1.12984,15.632363164442026,400.46197614917486,0.6213299227864284,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,1.12986,13.679668032178542,400.31104751139446,0.5758234197444257,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,10,10,10,1.12988,11.72643285002682,400.160081572126,0.4654440622048988,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,1.1299,9.772734728402725,400.0089448406988,0.4235347751197438,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,12,12,1.12992,7.818650795927472,399.8577975856583,0.3166707614000734,0,0,0,0,0,0,0,0,0,0,0,0,1
