,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1877806749158757,199.8221307703513,0.0028813525045312,2881.3527603493694,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,1,1,1,1,1,1.1878,198.31980328260016,0.002887988130676,2887.9883849245684,0,0,0,0,0,1,0,0,0,1,0,1,0
2,2,2,2,2,2,2,1.18782,196.80964646863427,0.0028945735483728,2894.5738010425384,0,0,0,0,0,1,0,0,0,1,0,1,0
3,3,3,3,3,3,3,1.18784,195.2917199467768,0.0029011084976386,2901.108748720212,0,0,0,0,0,1,0,0,0,1,0,1,0
4,4,4,4,4,4,4,1.18786,193.76608364223617,0.0029075927204824,2907.5929699669127,0,0,0,0,0,1,0,0,0,1,0,1,0
5,5,5,5,5,5,5,1.18788,192.23279778448023,0.0029140259609163,2914.026208794566,0,0,0,0,0,1,0,0,0,1,0,1,0
6,6,6,6,6,6,6,1.1879,190.6919229050369,0.0029204079649647,2920.408211227783,0,0,0,0,0,1,0,0,0,1,0,1,0
7,7,7,7,7,7,7,1.18792,189.1435198349943,0.0029267384806749,2926.7387253139186,0,0,0,0,0,1,0,0,0,1,0,1,0
8,8,8,8,8,8,8,1.18794,187.58764970264005,0.002933017258127,2933.0175011329843,0,0,0,0,0,1,0,0,0,1,0,1,0
9,9,9,9,9,9,9,1.18796,186.0243739310912,0.0029392440494433,2939.2442908075386,0,0,0,0,0,1,0,0,0,1,0,1,0
10,10,10,10,10,10,10,1.18798,184.45375423577008,0.0029454186087987,2945.4188485124528,0,0,0,0,0,1,0,0,0,1,0,1,0
11,11,11,11,11,11,11,1.188,182.8758526220814,0.0029515406924301,2951.540930484636,0,0,0,0,0,1,0,0,0,1,0,1,0
12,12,12,12,12,12,12,1.18802,181.2907313828649,0.0029576100586459,2957.610295032656,0,0,0,0,0,1,0,0,0,1,0,1,0
13,13,13,13,13,13,13,1.18804,179.6984530959784,0.0029636264678358,2963.626702546256,0,0,0,0,0,1,0,0,0,1,0,1,0
14,14,14,14,14,14,14,1.18806,178.0990806218712,0.0029695896824802,2969.5899155058555,0,0,0,0,0,1,0,0,0,1,0,1,0
15,15,15,15,15,15,15,1.18808,176.49267710100096,0.0029754994671594,2975.499698491872,0,0,0,0,0,1,0,0,0,1,0,1,0
16,16,16,16,16,16,16,1.1881,174.87930595145727,0.0029813555885631,2981.355818194083,0,0,0,0,0,1,0,0,0,1,0,1,0
17,17,17,17,17,17,17,1.1881199999999998,173.25903086635594,0.0029871578154995,2987.158043420769,0,0,0,0,0,1,0,0,0,1,0,1,0
18,18,18,18,18,18,18,1.18814,171.63191581136834,0.0029929059189047,2992.906145107901,0,0,0,0,0,1,0,0,0,1,0,1,0
19,19,19,19,19,19,19,1.18816,169.99802502224014,0.002998599671851,2998.5998963281245,0,0,0,0,0,1,0,0,0,1,0,1,0
20,20,20,20,20,20,20,1.18818,168.3574230021525,0.0030042388495568,3004.2390722997743,0,0,0,0,0,1,0,0,0,1,0,1,0
21,21,21,21,21,21,21,1.1882,166.71017451929364,0.0030098232293949,3009.8234503957124,0,0,0,0,0,1,0,0,0,1,0,1,0
22,22,22,22,22,22,22,1.18822,165.05634460418338,0.0030153525909014,3015.352810152124,0,0,0,0,0,1,0,0,0,1,0,1,0
23,23,23,23,23,23,23,1.18824,163.3959985472249,0.0030208267157845,3020.826933277211,0,0,0,0,0,1,0,0,0,1,0,1,0
24,24,24,24,24,24,24,1.18826,161.72920189602254,0.0030262453879329,3026.2456036598687,0,0,0,0,0,1,0,0,0,1,0,1,0
25,25,25,25,25,25,25,1.18828,160.056020452839,0.0030316083934246,3031.608607378123,0,0,0,0,0,1,0,0,0,1,0,1,0
26,26,26,26,26,26,26,1.1883,158.37652027204294,0.0030369155205353,3036.915732707652,0,0,0,0,0,1,0,0,0,1,0,1,0
27,27,27,27,27,27,27,1.18832,156.69076765738006,0.0030421665597464,3042.1667701301017,0,0,0,0,0,1,0,0,0,1,0,1,0
28,28,28,28,28,28,28,1.18834,154.99882915955342,0.0030473613037539,3047.3615123413774,0,0,0,0,0,1,0,0,0,1,0,1,0
29,29,29,29,29,29,29,1.18836,153.3007715733369,0.003052499547476,3052.4997542598253,0,0,0,0,0,1,0,0,0,1,0,1,0
30,30,30,30,30,30,30,1.18838,151.59666193512078,0.0030575810880615,3057.581293034337,0,0,0,0,0,1,0,0,0,1,0,1,0
31,31,31,31,31,31,31,1.1884,149.88656752029735,0.0030626057248978,3062.6059280523205,0,0,0,0,0,1,0,0,0,1,0,1,0
32,32,32,32,32,32,32,1.18842,148.17055584041958,0.0030675732596187,3067.5734609476813,0,0,0,0,0,1,0,0,0,1,0,1,0
33,33,33,33,33,33,33,1.18844,146.44869464072147,0.0030724834961122,3072.4836956085805,0,0,0,0,0,1,0,0,0,1,0,1,0
34,34,34,34,34,34,34,1.1884599999999998,144.72105189731928,0.0030773362405287,3077.33643818524,0,0,0,0,0,1,0,0,0,1,0,1,0
35,35,35,35,35,35,35,1.18848,142.98769581457466,0.0030821313012877,3082.131497097571,0,0,0,0,0,1,0,0,0,1,0,1,0
36,36,36,36,36,36,36,1.1885,141.24869482244915,0.0030868684890866,3086.868683042725,0,0,0,0,0,1,0,0,0,1,0,1,0
37,37,37,37,37,37,37,1.18852,139.50411757369278,0.003091547616907,3091.547809002588,0,0,0,0,0,1,0,0,0,1,0,1,0
38,38,38,38,38,38,38,1.18854,137.7540329412597,0.0030961685000229,3096.1686902511474,0,0,0,0,0,1,0,0,0,1,0,1,0
39,39,39,39,39,39,39,1.1885599999999998,135.99851001547884,0.0031007309560076,3100.7311443618014,0,0,0,0,0,1,0,0,0,1,0,1,0
40,40,40,40,40,40,40,1.18858,134.2376181013734,0.003105234804741,3105.234991214548,0,0,0,0,0,1,0,0,0,1,0,1,0
41,41,41,41,41,41,41,1.1886,132.4714267159729,0.0031096798684168,3109.6800530030937,0,0,0,0,0,1,0,0,0,1,0,1,0
42,42,42,42,42,42,42,1.18862,130.70000558545703,0.0031140659715494,3114.066154241891,0,0,0,0,0,1,0,0,0,1,0,1,0
43,43,43,43,43,43,43,1.18864,128.923424642531,0.0031183929409807,3118.393121773043,0,0,0,0,0,1,0,0,0,1,0,1,0
44,44,44,44,44,44,44,1.18866,127.1417540235362,0.0031226606058873,3122.6607847731484,0,0,0,0,0,1,0,0,0,1,0,1,0
45,45,45,45,45,45,45,1.18868,125.35506406581024,0.003126868797787,3126.868974760061,0,0,0,0,0,1,0,0,0,1,0,1,0
46,46,46,46,46,46,46,1.1887,123.56342530479726,0.0031310173505454,3131.0175255995136,0,0,0,0,0,1,0,0,0,1,0,1,0
47,47,47,47,47,47,47,1.18872,121.7669084713115,0.0031351061003826,3135.1062735117007,0,0,0,0,0,1,0,0,0,1,0,1,0
48,48,48,48,48,48,48,1.18874,119.96558448879388,0.0031391348858797,3139.135057077723,0,0,0,0,0,1,0,0,0,1,0,1,0
49,49,49,49,49,49,49,1.18876,118.15952447039832,0.0031431035479851,3143.103717245981,0,0,0,0,0,1,0,0,0,1,0,1,0
50,50,50,50,50,50,50,1.18878,116.34879971631452,0.0031470119300205,3147.01209733844,0,0,0,0,0,1,0,0,0,1,0,1,0
51,51,51,51,51,51,51,1.1888,114.533481710839,0.0031508598776876,3150.8600430568213,0,0,0,0,0,1,0,0,0,1,0,1,0
52,52,52,52,52,52,52,1.18882,112.71364211960189,0.0031546472390739,3154.6474024886784,0,0,0,0,0,1,0,0,0,1,0,1,0
53,53,53,53,53,53,53,1.18884,110.88935278678696,0.0031583738646588,3158.3740261134258,0,0,0,0,0,1,0,0,0,1,0,1,0
54,54,54,54,54,54,54,1.18886,109.0606857321805,0.0031620396073193,3162.039766808217,0,0,0,0,0,1,0,0,0,1,0,1,0
55,55,55,55,55,55,55,1.18888,107.2277131484597,0.0031656443223361,3165.644479853762,0,0,0,0,0,1,0,0,0,1,0,1,0
56,56,56,56,56,56,56,1.1888999999999998,105.39050739822709,0.003169187867399,3169.1880229400435,0,0,0,0,0,1,0,0,0,1,0,1,0
57,57,57,57,57,57,57,1.18892,103.5491410112032,0.0031726701026128,3172.6702561719003,0,0,0,0,0,1,0,0,0,1,0,1,0
58,58,58,58,58,58,58,1.18894,101.7036866814134,0.0031760908905028,3176.0910420746127,0,0,0,0,0,1,0,0,0,1,0,1,0
59,59,59,59,59,59,59,1.18896,99.85421726418454,0.0031794500960199,3179.4502455992824,0,0,0,0,0,1,0,0,0,1,0,1,0
60,60,60,60,60,60,60,1.18898,98.00080577346937,0.0031827475865463,3182.7477341281824,0,0,0,0,0,1,0,0,0,1,0,1,0
61,61,61,61,61,61,61,1.189,96.14352537872968,0.0031859832319007,3185.9833774799854,0,0,0,0,0,1,0,0,0,1,0,1,0
62,62,62,62,62,62,62,1.18902,94.282449402249,0.0031891569043431,3189.1570479148904,0,0,0,0,0,1,0,0,0,1,0,1,0
63,63,63,63,63,63,63,1.18904,92.41765131610336,0.0031922684785803,3192.2686201397128,0,0,0,0,0,1,0,0,0,1,0,1,0
64,64,64,64,64,64,64,1.18906,90.5492047393112,0.0031953178317706,3195.3179713127806,0,0,0,0,0,1,0,0,0,1,0,1,0
65,65,65,65,65,65,65,1.18908,88.67718343497792,0.0031983048435285,3198.3049810488,0,0,0,0,0,1,0,0,0,1,0,1,0
66,66,66,66,66,66,66,1.1891,86.80166130726536,0.0032012293959298,3201.229531423616,0,0,0,0,0,1,0,0,0,1,0,1,0
67,67,67,67,67,67,67,1.18912,84.9227123986096,0.0032040913735161,3204.0915069788584,0,0,0,0,0,1,0,0,0,1,0,1,0
68,68,68,68,68,68,68,1.18914,83.04041088667934,0.0032068906632993,3206.8907947265034,0,0,0,0,0,1,0,0,0,1,0,1,0
69,69,69,69,69,69,69,1.18916,81.1548310814982,0.0032096271547661,3209.627284153338,0,0,0,0,0,1,0,0,0,1,0,1,0
70,70,70,70,70,70,70,1.18918,79.26604742256237,0.0032123007398823,3212.300867225324,0,0,0,0,0,1,0,0,0,1,0,1,0
71,71,71,71,71,71,71,1.1892,77.37413447578238,0.0032149113130973,3214.911438391848,0,0,0,0,0,1,0,0,0,1,0,1,0
72,72,72,72,72,72,72,1.18922,75.47916693067617,0.003217458771348,3217.458894589901,0,0,0,0,0,1,0,0,0,1,0,1,0
73,73,73,73,73,73,73,1.18924,73.58121959730057,0.003219943014063,3219.9431352481583,0,0,0,0,0,1,0,0,0,1,0,1,0
