,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1843260473745338,304.0544835735123,0.0013045512185392,1304.551569304654,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1.18434,304.46292509081104,0.0013146931644852,1314.6935158266958,0,0,0,0,0,0,1,0,0,1,0,1,0
2,2,2,2,2,2,2,1.18436,304.8593469331514,0.0013248485245394,1324.8488764439096,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,3,3,3,3,3,1.18438,305.2437334504812,0.0013350168977835,1335.0172502378637,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,4,4,4,4,4,1.1844,305.61606946787185,0.0013451978827852,1345.1982357763952,0,0,0,0,0,0,1,0,0,1,0,1,0
5,5,5,5,5,5,5,1.18442,305.9763402861418,0.0013553910776145,1355.391431129452,0,0,0,0,0,0,1,0,0,1,0,1,0
6,6,6,6,6,6,6,1.18444,306.32453168240943,0.0013655960798595,1365.5964338849622,0,0,0,0,0,0,1,0,0,1,0,1,0
7,7,7,7,7,7,7,1.1844599999999998,306.660629910678,0.0013758124866418,1375.812841164708,0,0,0,0,0,0,1,0,0,1,0,1,0
8,8,8,8,8,8,8,1.18448,306.98462170236763,0.0013860398946332,1386.040249640247,0,0,0,0,0,0,1,0,0,1,0,1,0
9,9,9,9,9,9,9,1.1845,307.2964942668316,0.0013962779000707,1396.278255548828,0,0,0,0,0,0,1,0,0,1,0,1,0
10,10,10,10,10,10,10,1.18452,307.5962352918804,0.0014065260987734,1406.5264547093336,0,0,0,0,0,0,1,0,0,1,0,1,0
11,11,11,11,11,11,11,1.18454,307.8838329442464,0.0014167840861577,1416.7844425382275,0,0,0,0,0,0,1,0,0,1,0,1,0
12,12,12,12,12,12,12,1.18456,308.15927587007184,0.0014270514572537,1427.0518140655352,0,0,0,0,0,0,1,0,0,1,0,1,0
13,13,13,13,13,13,13,1.18458,308.4225531953366,0.001437327806721,1437.3281639508382,0,0,0,0,0,0,1,0,0,1,0,1,0
14,14,14,14,14,14,14,1.1846,308.6736545263054,0.0014476127288646,1447.61308649926,0,0,0,0,0,0,1,0,0,1,0,1,0
15,15,15,15,15,15,15,1.18462,308.91256994992966,0.0014579058176514,1457.9061756774934,0,0,0,0,0,0,1,0,0,1,0,1,0
16,16,16,16,16,16,16,1.18464,309.1392900342332,0.0014682066667256,1468.207025129824,0,0,0,0,0,0,1,0,0,1,0,1,0
17,17,17,17,17,17,17,1.18466,309.3538058286994,0.0014785148694251,1478.5152281941737,0,0,0,0,0,0,1,0,0,1,0,1,0
18,18,18,18,18,18,18,1.18468,309.5561088646082,0.0014888300187977,1488.830377918158,0,0,0,0,0,0,1,0,0,1,0,1,0
19,19,19,19,19,19,19,1.1847,309.74619115538405,0.0014991517076166,1499.1520670751563,0,0,0,0,0,0,1,0,0,1,0,1,0
20,20,20,20,20,20,20,1.18472,309.9240451969052,0.001509479528397,1509.4798881803722,0,0,0,0,0,0,1,0,0,1,0,1,0
21,21,21,21,21,21,21,1.18474,310.0896639677953,0.0015198130734123,1519.813433506938,0,0,0,0,0,0,1,0,0,1,0,1,0
22,22,22,22,22,22,22,1.18476,310.243040929712,0.0015301519347094,1530.152295101999,0,0,0,0,0,0,1,0,0,1,0,1,0
23,23,23,23,23,23,23,1.18478,310.38417002759246,0.0015404957041257,1540.496064802826,0,0,0,0,0,0,1,0,0,1,0,1,0
24,24,24,24,24,24,24,1.1848,310.5130456899034,0.0015508439733047,1550.844334252924,0,0,0,0,0,0,1,0,0,1,0,1,0
25,25,25,25,25,25,25,1.18482,310.629662828855,0.0015611963337123,1561.1966949181608,0,0,0,0,0,0,1,0,0,1,0,1,0
26,26,26,26,26,26,26,1.18484,310.73401684060025,0.0015715523766527,1571.5527381028835,0,0,0,0,0,0,1,0,0,1,0,1,0
27,27,27,27,27,27,27,1.18486,310.8261036054242,0.0015819116932851,1581.9120549660624,0,0,0,0,0,0,1,0,0,1,0,1,0
28,28,28,28,28,28,28,1.18488,310.9059194878949,0.0015922738746392,1592.2742365374288,0,0,0,0,0,0,1,0,0,1,0,1,0
29,29,29,29,29,29,29,1.1848999999999998,310.97346133702126,0.0016026385116316,1602.63887373362,0,0,0,0,0,0,1,0,0,1,0,1,0
30,30,30,30,30,30,30,1.18492,311.0287264863671,0.0016130051950819,1613.0055573743311,0,0,0,0,0,0,1,0,0,1,0,1,0
31,31,31,31,31,31,31,1.18494,311.0717127541566,0.0016233735157292,1623.3738781984646,0,0,0,0,0,0,1,0,0,1,0,1,0
32,32,32,32,32,32,32,1.18496,311.10241844336696,0.0016337430642476,1633.7434268802867,0,0,0,0,0,0,1,0,0,1,0,1,0
33,33,33,33,33,33,33,1.18498,311.1208423417896,0.001644113431263,1644.1137940455972,0,0,0,0,0,0,1,0,0,1,0,1,0
34,34,34,34,34,34,34,1.185,311.12698372208087,0.0016544842073689,1654.4845702878804,0,0,0,0,0,0,1,0,0,1,0,1,0
35,35,35,35,35,35,35,1.18502,311.1208423417896,0.0016648549831426,1664.85534618447,0,0,0,0,0,0,1,0,0,1,0,1,0
36,36,36,36,36,36,36,1.18504,311.1024184433669,0.0016752253491615,1675.2257123127133,0,0,0,0,0,0,1,0,0,1,0,1,0
37,37,37,37,37,37,37,1.18506,311.0717127541566,0.0016855948960191,1685.5952592661365,0,0,0,0,0,0,1,0,0,1,0,1,0
38,38,38,38,38,38,38,1.18508,311.0287264863671,0.0016959632143413,1695.963577670605,0,0,0,0,0,0,1,0,0,1,0,1,0
39,39,39,39,39,39,39,1.1851,310.9734613370219,0.0017063298948024,1706.3302582004812,0,0,0,0,0,0,1,0,0,1,0,1,0
40,40,40,40,40,40,40,1.18512,310.9059194878955,0.0017166945281414,1716.6948915947928,0,0,0,0,0,0,1,0,0,1,0,1,0
41,41,41,41,41,41,41,1.18514,310.82610360542407,0.0017270567051783,1727.0570686733852,0,0,0,0,0,0,1,0,0,1,0,1,0
42,42,42,42,42,42,42,1.18516,310.73401684060104,0.0017374160168298,1737.4163803530705,0,0,0,0,0,0,1,0,0,1,0,1,0
43,43,43,43,43,43,43,1.18518,310.62966282885594,0.0017477720541259,1747.7724176637846,0,0,0,0,0,0,1,0,0,1,0,1,0
