,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time / s,Vin:Measured voltage,Vo:Measured voltage,IL:Measured current,open1,open2,open3,open4,short1,short2,short3,short4,OPEN,SHORT,OPEN_NOISE,SHORT_NOISE,NORMAL_NOISE
0,0,0,0,0,0,0,1.1934588761018032,-274.50460804516246,341.7713307742106,-11.515363684929897,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1.19346,-275.41934779120544,341.9215434255967,-11.564133809846124,0,0,0,1,0,0,0,0,1,0,1,0,0
2,2,2,2,2,2,2,1.19348,-276.3232144529912,342.0746772699845,-11.582190884783712,0,0,0,1,0,0,0,0,1,0,1,0,0
3,3,3,3,3,3,3,1.1935,-277.2161723474196,342.2292853911399,-11.569054165154576,0,0,0,1,0,0,0,0,1,0,1,0,0
4,4,4,4,4,4,4,1.19352,-278.0981862220257,342.38382554662763,-11.581328376109964,0,0,0,1,0,0,0,0,1,0,1,0,0
5,5,5,5,5,5,5,1.19354,-278.9692212564359,342.53891681453,-11.618639993650373,0,0,0,1,0,0,0,0,1,0,1,0,0
6,6,6,6,6,6,6,1.19356,-279.82924306363924,342.695168653928,-11.680597778312132,0,0,0,1,0,0,0,0,1,0,1,0,0
7,7,7,7,7,7,7,1.19358,-280.6782176914788,342.85318047721387,-11.76679305625342,0,0,0,1,0,0,0,0,1,0,1,0,0
8,8,8,8,8,8,8,1.1936,-281.5161116238971,343.0149135982479,-11.81964719071925,0,0,0,1,0,0,0,0,1,0,1,0,0
9,9,9,9,9,9,9,1.19362,-282.34289178224606,343.1788428811463,-11.838650112451736,0,0,0,1,0,0,0,0,1,0,1,0,0
10,10,10,10,10,10,10,1.19364,-283.1585255266834,343.34346724410955,-11.880535956715695,0,0,0,1,0,0,0,0,1,0,1,0,0
11,11,11,11,11,11,11,1.19366,-283.9629806573706,343.5093499850182,-11.944904556573208,0,0,0,1,0,0,0,0,1,0,1,0,0
12,12,12,12,12,12,12,1.19368,-284.75622541580407,343.6793577226867,-11.916814217425168,0,0,0,1,0,0,0,0,1,0,1,0,0
13,13,13,13,13,13,13,1.1937,-285.538228486046,343.84886686956764,-11.910283710713038,0,0,0,1,0,0,0,0,1,0,1,0,0
14,14,14,14,14,14,14,1.19372,-286.30895899594003,344.018415148753,-11.924942919810825,0,0,0,1,0,0,0,0,1,0,1,0,0
15,15,15,15,15,15,15,1.19374,-287.06838651837927,344.1885305738831,-11.960405984258449,0,0,0,1,0,0,0,0,1,0,1,0,0
16,16,16,16,16,16,16,1.19376,-287.8164810724518,344.3597310605423,-12.016271589520818,0,0,0,1,0,0,0,0,1,0,1,0,0
17,17,17,17,17,17,17,1.1937799999999998,-288.5532131246723,344.53252404521567,-12.092123267417463,0,0,0,1,0,0,0,0,1,0,1,0,0
18,18,18,18,18,18,18,1.1938,-289.2785535901276,344.70949803821327,-12.072661919831596,0,0,0,1,0,0,0,0,1,0,1,0,0
19,19,19,19,19,19,19,1.19382,-289.99247383360483,344.8861527737766,-12.072239215392392,0,0,0,1,0,0,0,0,1,0,1,0,0
20,20,20,20,20,20,20,1.19384,-290.6949456707681,345.06296809629697,-12.090475201659135,0,0,0,1,0,0,0,0,1,0,1,0,0
21,21,21,21,21,21,21,1.19386,-291.3859413692195,345.240413817326,-12.126975718867598,0,0,0,1,0,0,0,0,1,0,1,0,0
22,22,22,22,22,22,22,1.19388,-292.06543364964443,345.41894936162777,-12.181332701656409,0,0,0,1,0,0,0,0,1,0,1,0,0
23,23,23,23,23,23,23,1.1939,-292.73339568683895,345.5990234211567,-12.253124490613487,0,0,0,1,0,0,0,0,1,0,1,0,0
24,24,24,24,24,24,24,1.19392,-293.3898011108117,345.7810736172308,-12.341916153415887,0,0,0,1,0,0,0,0,1,0,1,0,0
25,25,25,25,25,25,25,1.19394,-294.03462400780626,345.9679078562752,-12.331973251218653,0,0,0,1,0,0,0,0,1,0,1,0,0
26,26,26,26,26,26,26,1.19396,-294.66783892130707,346.15462249220025,-12.338040202799688,0,0,0,1,0,0,0,0,1,0,1,0,0
27,27,27,27,27,27,27,1.19398,-295.2894208530851,346.3416248601623,-12.359726460252576,0,0,0,1,0,0,0,0,1,0,1,0,0
28,28,28,28,28,28,28,1.194,-295.8993452641388,346.5293119256078,-12.39662927488916,0,0,0,1,0,0,0,0,1,0,1,0,0
29,29,29,29,29,29,29,1.19402,-296.4975880757024,346.71806997802133,-12.448334011332864,0,0,0,1,0,0,0,0,1,0,1,0,0
30,30,30,30,30,30,30,1.19404,-297.0841256701792,346.91043716949804,-12.398814337616164,0,0,0,1,0,0,0,0,1,0,1,0,0
31,31,31,31,31,31,31,1.19406,-297.6589348920589,347.1009279347998,-12.420986925789617,0,0,0,1,0,0,0,0,1,0,1,0,0
32,32,32,32,32,32,32,1.19408,-298.2219930488679,347.29279561679846,-12.3988218926987,0,0,0,1,0,0,0,0,1,0,1,0,0
33,33,33,33,33,33,33,1.1941,-298.77327791202407,347.48418434087307,-12.389737525069354,0,0,0,1,0,0,0,0,1,0,1,0,0
34,34,34,34,34,34,34,1.1941199999999998,-299.3127677177502,347.67473751991054,-12.45127602260742,0,0,0,1,0,0,0,0,1,0,1,0,0
35,35,35,35,35,35,35,1.19414,-299.8404411679172,347.8676757245711,-12.467184754065926,0,0,0,1,0,0,0,0,1,0,1,0,0
