z7_0,z7_1,z7_2,z7_3,z7_4,z7_5,z7_6,z7_7,z7_8,z7_9,z7_10,z7_11,z7_12,z7_13,z7_14,z7_15,z7_16,z7_17,z7_18,z7_19,z7_20,z7_21,z7_22,z7_23,z7_24,z7_25,z7_26,z7_27,z7_28,z7_29,z7_30,z7_31
-0.034990653,0.05397721,0.007840775,0.02195519,-0.039069913,-0.10685419,0.017100815,0.012115212,0.042713776,0.05192688,0.02565867,0.01687871,0.036510766,0.007844027,0.12628165,0.0633759,-0.003589186,-0.030370086,-0.1325219,-0.023159578,0.114347175,0.056047734,-0.10400754,-0.024665277,0.036381446,0.09701366,-0.016831558,0.0068681287,-0.013075285,-0.021871913,0.040667154,0.11958804
-0.034524404,0.05377989,0.008261573,0.020792449,-0.039182305,-0.10723693,0.017805547,0.013633756,0.042895168,0.051987797,0.024895228,0.01762145,0.03613974,0.00804284,0.12755364,0.062728874,-0.0029962333,-0.030379303,-0.13270262,-0.023441806,0.11380845,0.05596246,-0.10400103,-0.024930794,0.036543004,0.0971216,-0.017344851,0.0069267116,-0.013713973,-0.021877425,0.041415192,0.12000422
-0.034459956,0.054601394,0.0079074055,0.021611385,-0.039854527,-0.10823821,0.018184246,0.012605058,0.04457221,0.053384036,0.024280643,0.018806942,0.035628557,0.007176009,0.12782241,0.06237212,-0.002542114,-0.03026462,-0.13229842,-0.025239864,0.11441971,0.05694454,-0.104033194,-0.025786333,0.036785547,0.09774823,-0.016994268,0.006696375,-0.015118143,-0.024165967,0.043265235,0.11955707
-0.034954097,0.053620033,0.008186765,0.020830367,-0.039016787,-0.10772872,0.01816526,0.013328329,0.04306344,0.05259254,0.025393702,0.017522253,0.035953604,0.007856486,0.12766644,0.06304404,-0.0032682987,-0.030252494,-0.13273704,-0.02312896,0.11416934,0.05611999,-0.103778414,-0.024868272,0.03628832,0.0970662,-0.017030023,0.0069285687,-0.01341545,-0.021645509,0.04130038,0.11992315
-0.03450208,0.05390238,0.008225478,0.02083645,-0.039262433,-0.10732452,0.017590128,0.013523849,0.042900704,0.051832456,0.024943762,0.017670952,0.036156066,0.0081381705,0.12767743,0.06276822,-0.0030623125,-0.030511428,-0.13289583,-0.023318015,0.11385886,0.055922847,-0.104048416,-0.024939384,0.03662868,0.09711307,-0.017356876,0.006993442,-0.013661673,-0.021808468,0.041418836,0.120040625
-0.03473502,0.054644443,0.008054148,0.022624983,-0.03907756,-0.10563186,0.015969656,0.012692511,0.042700954,0.051210135,0.02436765,0.017261645,0.03636995,0.00891511,0.12553737,0.06261138,-0.002343622,-0.030109093,-0.13081191,-0.02374671,0.1134866,0.05592762,-0.10371571,-0.026477396,0.036780015,0.0973095,-0.016611855,0.0064821765,-0.013732139,-0.023390256,0.040632877,0.11938351
-0.034401827,0.053985417,0.008133233,0.021196878,-0.039243914,-0.10690719,0.01685581,0.013255985,0.042809606,0.051438168,0.024840912,0.017613795,0.036275808,0.0082153175,0.12717666,0.0627775,-0.0030590827,-0.030759223,-0.13278897,-0.023323808,0.11380565,0.05589395,-0.104231365,-0.024979495,0.036865015,0.09712962,-0.017400883,0.0069458187,-0.01350214,-0.021842321,0.041241057,0.12002939
-0.03457331,0.05387129,0.008278392,0.020757856,-0.039247934,-0.1073878,0.017963354,0.01361228,0.042908467,0.05203145,0.024934942,0.01761612,0.036151417,0.0080523,0.12769735,0.06275959,-0.0030455058,-0.030336365,-0.13284856,-0.023418924,0.1138978,0.055951636,-0.10395785,-0.024891566,0.036446176,0.09708655,-0.017268434,0.0069424342,-0.013763478,-0.021871885,0.041474238,0.120028555
-0.034442086,0.054503027,0.007946935,0.022262394,-0.039285574,-0.10604009,0.016110253,0.012448372,0.042567924,0.050904274,0.02466694,0.017214008,0.036814228,0.008432793,0.12584585,0.06288903,-0.0029915394,-0.030640822,-0.13223743,-0.023621343,0.11381907,0.055794418,-0.10420883,-0.025199536,0.0367987,0.09712814,-0.01707064,0.006741347,-0.013556747,-0.022547193,0.040851396,0.11971365
-0.03452122,0.054497566,0.008006996,0.022217125,-0.039249137,-0.10607834,0.016161054,0.012601538,0.042642295,0.05105743,0.024613382,0.01728631,0.03663093,0.008523561,0.12596467,0.06281842,-0.0028628772,-0.030539434,-0.13201085,-0.023601495,0.11376445,0.05584763,-0.104102924,-0.025480561,0.036798228,0.09715675,-0.016984422,0.0067042056,-0.013588715,-0.022636259,0.04085935,0.11969588
-0.03470516,0.054002557,0.008261675,0.021110892,-0.03921437,-0.10711644,0.018082188,0.013354123,0.042827085,0.052316517,0.024859512,0.01751958,0.036434405,0.007962443,0.12705146,0.06288115,-0.0030626645,-0.029951256,-0.1325751,-0.02369186,0.11389631,0.0560401,-0.103929386,-0.025016319,0.036231086,0.09706707,-0.017146163,0.0068393843,-0.013925316,-0.02210093,0.041356448,0.119882084
-0.034803778,0.05413763,0.007801408,0.022123532,-0.03914033,-0.10659176,0.01672351,0.012032149,0.04262778,0.051482145,0.025471404,0.016881453,0.036703616,0.007963801,0.12605,0.06330317,-0.003520253,-0.03056281,-0.13257413,-0.023246612,0.11427297,0.055933505,-0.10411629,-0.024602655,0.03649622,0.09702887,-0.016912814,0.0068553807,-0.013125401,-0.022012599,0.04068534,0.1196182
-0.034650773,0.053940296,0.008141296,0.021135937,-0.03922464,-0.10722435,0.01716848,0.013138017,0.042917363,0.051753655,0.025147062,0.017488075,0.036084153,0.008099168,0.1274058,0.06291703,-0.0032338118,-0.03070375,-0.13289577,-0.023113422,0.114073746,0.055992194,-0.10411036,-0.024864849,0.036665462,0.09705552,-0.017165227,0.0069510965,-0.013334494,-0.021672463,0.041225195,0.12002918
-0.034829676,0.053829458,0.008189792,0.0211238,-0.039199054,-0.107381165,0.017882798,0.01307385,0.04308945,0.05235175,0.02539348,0.017361613,0.036104403,0.007921899,0.12743458,0.06309022,-0.0033578342,-0.030359976,-0.13272902,-0.023122884,0.11416538,0.05611729,-0.103924766,-0.024805184,0.036387693,0.09701489,-0.01712224,0.0070014466,-0.0133800395,-0.021724503,0.04119701,0.11983714
-0.034504063,0.054289725,0.008077381,0.021566812,-0.03936198,-0.10679502,0.017013382,0.012842517,0.042692848,0.051398188,0.024875596,0.017370043,0.036632806,0.008181995,0.1267615,0.06293556,-0.003195933,-0.030551147,-0.13286932,-0.023497283,0.11398932,0.055845022,-0.10417385,-0.024836306,0.03658675,0.0970435,-0.017173257,0.00688608,-0.013643187,-0.022083495,0.04117084,0.119917974
-0.03440416,0.054092217,0.008096751,0.021436688,-0.03926678,-0.10670186,0.016703025,0.013053399,0.04274527,0.05133778,0.02480286,0.017507803,0.036431916,0.008212136,0.12684278,0.06282692,-0.0030911053,-0.030738521,-0.1327325,-0.023412446,0.113830574,0.055882506,-0.104270205,-0.024958577,0.0368423,0.09710719,-0.01734794,0.006900545,-0.013510741,-0.021947294,0.041153193,0.11997701
-0.03462549,0.053868745,0.008268926,0.020869562,-0.039188482,-0.107389465,0.017778428,0.013557529,0.04295717,0.05213742,0.024870474,0.017737858,0.03617616,0.008072748,0.1275469,0.06281941,-0.003046061,-0.030357212,-0.13280678,-0.023420013,0.11389376,0.055993754,-0.10397349,-0.025038224,0.036508434,0.09709383,-0.017264588,0.0069095353,-0.013730144,-0.021851687,0.041442834,0.12004377
-0.03455362,0.05386322,0.008307369,0.020639895,-0.03927217,-0.10752256,0.017697204,0.013718585,0.04298874,0.05197606,0.024926312,0.017775636,0.03595885,0.0081381835,0.12798516,0.06272371,-0.003047482,-0.030539861,-0.13299121,-0.023239331,0.11390024,0.055976473,-0.10403341,-0.024996415,0.036624014,0.09708938,-0.017320061,0.006991107,-0.013648098,-0.021676652,0.041519567,0.1201503
-0.03472756,0.053577032,0.007968372,0.020550916,-0.03933844,-0.10786386,0.018789781,0.014115086,0.043221027,0.05271001,0.024868296,0.017878892,0.035599306,0.0079222,0.12837562,0.062557876,-0.0028661648,-0.030427102,-0.13280365,-0.023296323,0.11382556,0.055956103,-0.10407219,-0.024888407,0.036366936,0.09728424,-0.017375547,0.0068653952,-0.014151288,-0.022151984,0.041827627,0.12008379
-0.034597803,0.053740412,0.008372914,0.020450663,-0.039223656,-0.1076579,0.018001284,0.0139313545,0.043071657,0.05220156,0.024912179,0.01782987,0.03582768,0.008075668,0.12816772,0.062677376,-0.0029955646,-0.030472262,-0.13294461,-0.02324923,0.11389622,0.056024387,-0.10396316,-0.024996232,0.036541827,0.09709052,-0.017309677,0.006968027,-0.013689192,-0.021651933,0.04161443,0.12018459
-0.034516443,0.053861637,0.008272242,0.020678544,-0.039273407,-0.10741034,0.017385667,0.013723895,0.043001212,0.051757526,0.024903959,0.017792616,0.035817757,0.008198026,0.12794216,0.06260069,-0.0029253168,-0.03073082,-0.13286592,-0.023226103,0.11388895,0.055966847,-0.104048416,-0.025029566,0.036738604,0.09709408,-0.017319104,0.0069717728,-0.013510831,-0.021714602,0.041542217,0.120137036
-0.035022218,0.053785235,0.008188944,0.021059213,-0.03907066,-0.1075992,0.018413141,0.013159037,0.04296784,0.052742854,0.025304455,0.01742014,0.03624656,0.0078056552,0.12729831,0.06313032,-0.0032967953,-0.029926766,-0.13265939,-0.023401834,0.11418524,0.05611605,-0.103725314,-0.024907786,0.03608298,0.09702669,-0.016930673,0.006860777,-0.013649078,-0.021880785,0.041251406,0.119812176
-0.034567855,0.05423976,0.008138059,0.021726541,-0.039157443,-0.106416084,0.016446788,0.013142172,0.04281701,0.0514044,0.02461635,0.017540269,0.036161914,0.008574722,0.12663342,0.06265248,-0.002685913,-0.03048123,-0.1318624,-0.023446321,0.113627456,0.055941336,-0.103982426,-0.025781821,0.03688493,0.09722686,-0.017054096,0.00674944,-0.013585061,-0.022485133,0.04099611,0.11977434
-0.034521826,0.05387,0.008264052,0.020713646,-0.039256766,-0.10744884,0.01760818,0.013642233,0.042952374,0.051880777,0.02493183,0.017748475,0.03603249,0.008149073,0.12786779,0.06273518,-0.0030460628,-0.030566934,-0.13296278,-0.023253504,0.113880396,0.05594463,-0.10404331,-0.024966639,0.03664632,0.09710688,-0.01734279,0.006993247,-0.013635272,-0.021721078,0.041483667,0.12011665
-0.034658797,0.05425592,0.008165155,0.021617077,-0.03911636,-0.10667691,0.016838849,0.013240775,0.042915173,0.0515376,0.024635777,0.017586097,0.03612523,0.0086071715,0.12682721,0.06263891,-0.0026150225,-0.030416641,-0.13186316,-0.023425393,0.11371873,0.055914328,-0.10376615,-0.02574921,0.036667667,0.0972304,-0.016903132,0.0067161154,-0.0136679225,-0.02262398,0.041153833,0.11978201
-0.034639,0.053890016,0.008269735,0.020959426,-0.039199743,-0.10721577,0.01810946,0.013482992,0.04286714,0.0521793,0.02487802,0.017514184,0.036334667,0.0079667885,0.12729113,0.06282504,-0.0030444646,-0.0301353,-0.13266185,-0.02361619,0.11390368,0.05597821,-0.10390822,-0.024892677,0.0362994,0.09706994,-0.017190589,0.006853168,-0.013857964,-0.022048427,0.041404538,0.119929
-0.034455866,0.054085884,0.008159317,0.021334408,-0.039287843,-0.106807426,0.016897012,0.013156388,0.042793155,0.051485255,0.024798501,0.017523048,0.036348596,0.008182463,0.12699158,0.06281337,-0.003092966,-0.030674577,-0.13276695,-0.023413667,0.11387057,0.055922955,-0.10423624,-0.024970163,0.036769096,0.09707791,-0.017298125,0.0068891738,-0.013548322,-0.021912117,0.041213267,0.1200148
-0.034519434,0.054006327,0.008215478,0.021200623,-0.039178573,-0.10688336,0.016824674,0.013461055,0.04291918,0.0516069,0.024732161,0.017708963,0.03598918,0.008400166,0.1272778,0.06265026,-0.0028220052,-0.030622903,-0.13235155,-0.023294244,0.11370241,0.055969793,-0.104060516,-0.025469657,0.036889423,0.097185925,-0.0172427,0.006869059,-0.0135364905,-0.022043569,0.041222863,0.11998129
-0.034527168,0.053747237,0.008296873,0.020692302,-0.039178856,-0.10732776,0.017773766,0.013736801,0.042957857,0.052012727,0.024882633,0.017698562,0.036020935,0.008061757,0.12772074,0.06269802,-0.0029814197,-0.030463267,-0.13275622,-0.0233664,0.11381977,0.05598547,-0.10401136,-0.024957918,0.036587574,0.097117916,-0.017353347,0.0069348523,-0.013669582,-0.021789694,0.041469164,0.12007344
-0.03459978,0.053884856,0.008287786,0.020863894,-0.039212275,-0.10735595,0.017597001,0.013580244,0.042981163,0.052047364,0.024844006,0.017757732,0.03609443,0.008106,0.12759785,0.06278782,-0.003043783,-0.030479942,-0.13284574,-0.023356562,0.1139014,0.056007054,-0.104035325,-0.025053315,0.036592282,0.09708233,-0.017273031,0.0069112545,-0.013661273,-0.021781864,0.04144643,0.12010127
-0.034438085,0.054076612,0.008141128,0.021276575,-0.03928269,-0.106901646,0.016901288,0.013174418,0.04280868,0.051434245,0.024830204,0.01756326,0.036335923,0.008209126,0.12710437,0.062809035,-0.003091975,-0.030738931,-0.1328394,-0.023354378,0.11388221,0.05589184,-0.104216054,-0.024930913,0.036779754,0.09709204,-0.01731557,0.0069173286,-0.013529886,-0.0218896,0.041255042,0.12003483
-0.034840845,0.053876955,0.008194365,0.021078186,-0.039177984,-0.107411824,0.017598886,0.013159018,0.042997085,0.05215943,0.025244746,0.01744339,0.036013655,0.007974228,0.12746046,0.06299818,-0.0032915184,-0.030492045,-0.13285175,-0.02312934,0.11419699,0.056087293,-0.10398106,-0.024860319,0.036446046,0.0970084,-0.017009586,0.0069045136,-0.013358735,-0.021653932,0.041246526,0.120004475
-0.03449277,0.053725805,0.008237716,0.020811278,-0.03911473,-0.10724979,0.01744714,0.013650171,0.042961553,0.05190993,0.024846572,0.017782142,0.03606789,0.008112454,0.12755291,0.06272468,-0.0029661013,-0.030593071,-0.13271254,-0.023329575,0.11377375,0.055971384,-0.104060106,-0.025026664,0.036724374,0.09715612,-0.017416064,0.0069327885,-0.013585359,-0.021779276,0.041414153,0.1200719
-0.034450818,0.054053348,0.00810305,0.021272277,-0.039246667,-0.10696256,0.017106503,0.013141951,0.042782992,0.05148635,0.024873875,0.017544307,0.03644243,0.00818114,0.12706424,0.062842086,-0.0030900734,-0.030639723,-0.13281898,-0.023406878,0.113880366,0.05585291,-0.10413248,-0.024869695,0.03668085,0.09711376,-0.017312238,0.0069230366,-0.01359757,-0.021978328,0.041269667,0.11997217
-0.034472905,0.053629346,0.008320451,0.02044693,-0.03914806,-0.1074996,0.017773472,0.013945725,0.043035977,0.05196473,0.024911366,0.017812936,0.03583005,0.008096322,0.12807226,0.06261499,-0.0029310575,-0.03063353,-0.13283958,-0.023217294,0.113795,0.055973895,-0.10400481,-0.024924334,0.036674835,0.09714914,-0.017430954,0.006984678,-0.013590042,-0.021658763,0.041573755,0.12016286
-0.034492277,0.05408297,0.0081852395,0.021259507,-0.0392418,-0.10687364,0.01683753,0.013326552,0.042868078,0.051492605,0.024771964,0.017625235,0.03612035,0.008358976,0.12721421,0.06270154,-0.002916214,-0.030664645,-0.1325277,-0.023310807,0.113782726,0.055928197,-0.10410571,-0.02527799,0.03683473,0.09714691,-0.017234482,0.0068849595,-0.013541529,-0.022025159,0.041230433,0.11999211
-0.034253027,0.0548708,0.008581191,0.021775628,-0.03950485,-0.10751748,0.016912423,0.012205642,0.044399522,0.05268701,0.024151502,0.018655581,0.036117572,0.0074252854,0.12690844,0.06253811,-0.002552352,-0.030088913,-0.1318829,-0.025452968,0.11439267,0.057140354,-0.10371153,-0.02625363,0.037013322,0.09755514,-0.016766017,0.006701096,-0.014542248,-0.023870876,0.04283779,0.119529024
-0.03522045,0.053776953,0.0077384934,0.02199731,-0.038951393,-0.10700429,0.01697211,0.01181677,0.0428008,0.05204432,0.026170174,0.016626492,0.036190066,0.007708177,0.12638056,0.06354683,-0.0038248347,-0.030550439,-0.1324998,-0.02273541,0.11461233,0.056163523,-0.10397548,-0.024483602,0.036383014,0.09698035,-0.01664741,0.0069098435,-0.012581479,-0.02155285,0.04045452,0.11953242
-0.03459881,0.054281585,0.007850865,0.022159357,-0.03921967,-0.10638821,0.016460473,0.012175331,0.042592242,0.051177282,0.025125567,0.01703431,0.03684387,0.0081003215,0.12594512,0.06316161,-0.0033674361,-0.030690596,-0.13262086,-0.023415767,0.11412418,0.05585017,-0.10422384,-0.02467122,0.036621265,0.09704563,-0.017042145,0.006822981,-0.013296913,-0.022152632,0.04080393,0.119715214
-0.034582067,0.0541877,0.008145252,0.021365078,-0.039334696,-0.10699069,0.01739742,0.013046347,0.042736165,0.051757675,0.024884276,0.017462172,0.036545284,0.008122273,0.1269815,0.062931776,-0.003172041,-0.030315831,-0.13282335,-0.023549294,0.11394309,0.055906944,-0.10409101,-0.024965297,0.036507003,0.09705212,-0.017190065,0.006898908,-0.013760278,-0.02204617,0.04122232,0.11990607
-0.034464046,0.053904854,0.008170046,0.02105557,-0.039189626,-0.107053876,0.017476972,0.013371125,0.042841993,0.051659215,0.024874255,0.01753969,0.03632702,0.008098853,0.12723196,0.06277068,-0.003022029,-0.030564077,-0.13273989,-0.023439968,0.11386379,0.055881932,-0.10404488,-0.024795547,0.036568914,0.09711863,-0.017310122,0.0068996623,-0.013643177,-0.021984534,0.041367307,0.11998651
-0.03482521,0.05409972,0.007886881,0.021911768,-0.039166577,-0.106773615,0.016770095,0.012221297,0.042749643,0.05151086,0.025486035,0.016942216,0.03645081,0.007972843,0.12641421,0.06323531,-0.003514382,-0.030724067,-0.13271189,-0.023091195,0.1143575,0.055977896,-0.104118526,-0.024556205,0.036505558,0.09699177,-0.016866937,0.00686191,-0.013033882,-0.02184991,0.040810093,0.119758666
-0.0345183,0.053877212,0.008270148,0.020844426,-0.039229516,-0.107289046,0.017366841,0.013591006,0.04296899,0.051840186,0.024849247,0.017753562,0.03603329,0.008154164,0.12765646,0.062736414,-0.0030304892,-0.030646589,-0.13287932,-0.023273867,0.113871984,0.055979427,-0.10410668,-0.025018826,0.03671595,0.09709737,-0.01733405,0.0069413623,-0.013573425,-0.021723071,0.041434668,0.120135665
-0.03439106,0.05405487,0.00812838,0.02112553,-0.039308615,-0.1070129,0.017116662,0.013240129,0.042787917,0.0513423,0.024915697,0.017510565,0.036322154,0.008206341,0.12732202,0.062766135,-0.003086294,-0.030751687,-0.13292764,-0.023313602,0.113895856,0.0558274,-0.10415922,-0.024772804,0.036711857,0.097104385,-0.017331574,0.0069663115,-0.013557417,-0.02190332,0.0413277,0.12002966
-0.034514,0.053655274,0.008309934,0.020705946,-0.039099496,-0.10725614,0.017563026,0.013800735,0.043015137,0.052035034,0.024806669,0.01779139,0.035942487,0.008068442,0.12763785,0.06267364,-0.0029294891,-0.030569054,-0.13265425,-0.023342432,0.113766655,0.056029256,-0.10405597,-0.025048096,0.03670283,0.09713942,-0.017402789,0.0069021955,-0.013586154,-0.021737458,0.04145339,0.12011205
-0.034742523,0.053045806,0.007557478,0.020949937,-0.038775757,-0.10805629,0.018167902,0.011685083,0.04273227,0.053207904,0.027186915,0.015766405,0.035151243,0.0075053335,0.12627822,0.06334837,-0.0040111085,-0.030244447,-0.13192448,-0.02165633,0.11520454,0.056054913,-0.103974015,-0.024526756,0.034973934,0.09660651,-0.016228896,0.0076274257,-0.012698386,-0.021207385,0.040144056,0.11980495
-0.034663316,0.05415845,0.007931635,0.021838745,-0.03919389,-0.106702924,0.016711947,0.012440903,0.042737797,0.05134483,0.025213169,0.017121583,0.036533885,0.008095707,0.12644467,0.06309425,-0.0033370657,-0.030760437,-0.13269797,-0.023233255,0.11418956,0.055899743,-0.104133904,-0.024660628,0.036582287,0.09703935,-0.016994596,0.0068498524,-0.0132233165,-0.021998484,0.04094542,0.11981672
-0.034428827,0.054010708,0.008063909,0.021285413,-0.039210256,-0.10692951,0.01716683,0.013116825,0.042741805,0.051476892,0.024899509,0.01751825,0.03651537,0.008163806,0.1269873,0.06285004,-0.0030755727,-0.030584384,-0.13275266,-0.023449525,0.11383445,0.055823594,-0.10410409,-0.0248436,0.03666523,0.09714447,-0.01735138,0.0069323974,-0.013625387,-0.022038369,0.041241944,0.11991094
-0.03448061,0.053863276,0.00828591,0.020730155,-0.03926143,-0.107348785,0.01734779,0.013672585,0.04298202,0.051764075,0.024877632,0.017766545,0.035935238,0.008179757,0.12785773,0.06268811,-0.0030255867,-0.030728508,-0.13295506,-0.023194468,0.113870054,0.055967815,-0.10412808,-0.024988037,0.036763668,0.09709902,-0.017364081,0.0069788024,-0.013537791,-0.021649435,0.041472845,0.12018025
-0.0344884,0.053916473,0.008270502,0.020952357,-0.039251056,-0.107093535,0.01719255,0.013536446,0.04293085,0.051726386,0.024809176,0.017673602,0.036035586,0.008170063,0.12750143,0.06270842,-0.0030136602,-0.030673224,-0.13278496,-0.023304172,0.11384528,0.05598692,-0.10416373,-0.025043797,0.036766596,0.097090445,-0.01732503,0.0069154967,-0.013545096,-0.021763174,0.041365094,0.12011601
-0.03489375,0.053809814,0.007581178,0.020652086,-0.03970401,-0.10797751,0.01781962,0.013942497,0.043171205,0.05209452,0.025108516,0.018103885,0.034770805,0.00808247,0.12858407,0.061907787,-0.0022501005,-0.03089912,-0.13239889,-0.02355855,0.114019975,0.055920184,-0.10395866,-0.025204148,0.036678933,0.09717688,-0.017244719,0.0068995813,-0.013641287,-0.022428643,0.04217007,0.119715534
-0.03506234,0.053978562,0.007759245,0.022211201,-0.038997382,-0.10664424,0.016396271,0.011862919,0.04278025,0.051622763,0.025836343,0.016726747,0.03621689,0.007969741,0.12614799,0.06337581,-0.0035954425,-0.030734193,-0.13229688,-0.022817738,0.11444658,0.056097273,-0.1040467,-0.024756178,0.0365912,0.09702699,-0.016668271,0.0068397466,-0.012641266,-0.021800082,0.040457796,0.11956975
-0.034560703,0.054276563,0.007927377,0.021962654,-0.039266624,-0.10650921,0.016548986,0.01239685,0.04263918,0.051211424,0.025048496,0.017149258,0.03672713,0.008137809,0.12623504,0.06307795,-0.0033145128,-0.030709889,-0.13271214,-0.02339881,0.114086255,0.055857357,-0.104234144,-0.024727885,0.036653757,0.09704258,-0.017089345,0.0068464633,-0.01335977,-0.022087822,0.04091712,0.119803995
-0.03439045,0.05421685,0.008019056,0.021691326,-0.03925268,-0.10651858,0.016422616,0.012860734,0.042695142,0.05111249,0.024773514,0.01745371,0.036538765,0.008337249,0.1265716,0.0628317,-0.0030309213,-0.03077856,-0.13257176,-0.02342308,0.113805935,0.05582261,-0.10423489,-0.025054574,0.0368782,0.097143844,-0.017281331,0.006869845,-0.013493512,-0.022149364,0.041063685,0.11989215
