y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6255254,1.6253048,1.6256121,1.6253377,2.7750058,2.7810528,2.7790434,2.7810006,1.7484576,1.7477705,1.7477325,1.7479994,0.46682766,0.46677282,0.46688348,0.46664795
1.6262116,1.6260232,1.6262734,1.6260737,2.772809,2.7775912,2.7758908,2.777785,1.7432851,1.7430083,1.7430621,1.743101,0.46609622,0.46605527,0.46616158,0.46601996
1.626217,1.626044,1.6262937,1.6260985,2.7727277,2.777472,2.7759697,2.7777073,1.743177,1.7429326,1.7429577,1.7430544,0.46608233,0.46604943,0.46613643,0.46599826
1.625425,1.625162,1.6254807,1.6251931,2.7754045,2.7818482,2.779442,2.781573,1.7489648,1.7481645,1.7481883,1.748426,0.46698248,0.46692294,0.46705955,0.46679133
1.6259186,1.6257356,1.6259973,1.625768,2.7737548,2.779086,2.7772312,2.7791677,1.7449523,1.7445517,1.7445915,1.7447045,0.46641976,0.46637863,0.46647808,0.46629754
1.6256634,1.6254683,1.6257576,1.6255044,2.7745388,2.7803726,2.778494,2.7803993,1.7467556,1.7462236,1.74621,1.746417,0.46669805,0.46664914,0.4667472,0.46652603
1.6260861,1.6258786,1.6261411,1.6259271,2.7732625,2.778378,2.7764719,2.778485,1.743868,1.743522,1.7435957,1.7436184,0.46625894,0.46620837,0.4663312,0.46616507
1.6262354,1.6260556,1.6262919,1.6260941,2.7727325,2.7775645,2.7758112,2.777666,1.7430934,1.7427803,1.7428317,1.7428705,0.46608016,0.46606937,0.46617883,0.46599275
1.6262672,1.626064,1.6263129,1.6261162,2.7726386,2.7774668,2.7756836,2.777634,1.7429912,1.7426854,1.7427676,1.7427824,0.46605152,0.46602333,0.46615642,0.46598226
1.6254553,1.6252058,1.6255162,1.6252333,2.7753103,2.7816803,2.7793608,2.7814252,1.74844,1.7477084,1.747723,1.7479552,0.46694934,0.46689993,0.46702752,0.46676093
1.6258028,1.6256237,1.6258972,1.6256624,2.7740805,2.7796595,2.7778773,2.779752,1.7454288,1.7450103,1.7450196,1.7451754,0.46655396,0.46650788,0.46660104,0.46639875
1.625898,1.6256759,1.6259502,1.6257163,2.7739143,2.779435,2.7773378,2.7793996,1.7450278,1.744587,1.7446584,1.7447132,0.4664838,0.466428,0.46655706,0.46635878
1.6261628,1.626005,1.6262473,1.6260473,2.7729158,2.7778418,2.7762682,2.778054,1.7431489,1.7428757,1.74289,1.7429984,0.46614683,0.4661657,0.46625036,0.46604738
1.62615,1.6259334,1.6261867,1.6259778,2.7730832,2.7782748,2.7762551,2.7783213,1.7434119,1.7430307,1.7431403,1.7431244,0.46621367,0.4662011,0.46634614,0.46611586
1.6260983,1.625941,1.6261822,1.6259776,2.773122,2.7782397,2.77658,2.7783985,1.7433362,1.7430377,1.7430596,1.7431479,0.46622437,0.4662541,0.46634796,0.4661167
1.6255939,1.6253507,1.6256583,1.6253942,2.7748795,2.7810812,2.7788937,2.7809799,1.7465764,1.7460508,1.7460741,1.7462608,0.4668358,0.4667719,0.4669095,0.4666564
1.6255045,1.6252692,1.6255692,1.6253005,2.7751915,2.7815557,2.7792652,2.7813785,1.7469275,1.7463683,1.7463834,1.7465892,0.46693859,0.46688306,0.46701473,0.46674407
1.6257992,1.6255665,1.6258572,1.6256131,2.7742453,2.780083,2.7780232,2.7800703,1.7447915,1.7444161,1.7444563,1.7445471,0.46662346,0.466566,0.46670738,0.4664754
1.6250212,1.6247103,1.6250774,1.6247241,2.776805,2.7843568,2.781564,2.7838275,1.7507981,1.7497252,1.7497503,1.7499945,0.46751052,0.46742994,0.46759957,0.46721953
1.6254784,1.6252286,1.6255441,1.6252682,2.7752433,2.7817485,2.7795331,2.7815738,1.7471108,1.7465304,1.7465394,1.7467391,0.4669811,0.4669164,0.467054,0.46677047
1.6248434,1.6245153,1.6249112,1.6245234,2.7773411,2.7853777,2.7826097,2.7847183,1.7520012,1.7506943,1.7507806,1.7509586,0.4677131,0.46763963,0.46780908,0.46737155
1.6252683,1.6249974,1.6253235,1.6250212,2.7759764,2.7829344,2.7803597,2.782576,1.748664,1.7479206,1.7479228,1.7481712,0.46722084,0.46715283,0.46730533,0.4669893
