2918,0,0,571,0,0,0,0,3
30,3103,129,2,0,0,0,0,34
2,285,1069,0,0,0,0,793,470
348,0,0,1389,0,344,0,0,247
0,0,4,2,2422,447,28,88,16
0,0,0,483,249,1654,122,0,499
0,0,0,4,158,52,2042,393,67
0,0,282,0,2,0,74,1749,414
1,0,892,1415,23,949,31,988,40063
