y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6297625295547622,1.629684745616839,1.629684745616839,1.6297625295547609,2.7567304681968903,2.7563884838108423,2.7563884838413055,2.756730467931874,1.7363346779149607,1.7362035667787519,1.7362035667787519,1.7363346779149607,0.46140085806444336,0.4614128124826124,0.4614128124826124,0.46140085806444336
1.6308499298879144,1.6307726558041755,1.6307726558041742,1.6308499298879167,2.751398231288127,2.7510581984165907,2.7510581984018616,2.7513982312679444,1.7295414000404097,1.7293953930671,1.7293953930671,1.7295414000404097,0.46023533542389133,0.4602745233517271,0.4602745233517271,0.46023533542389133
1.630120377389771,1.6300426669016037,1.630042666901603,1.6301203773897712,2.7550496930570163,2.7547078789212316,2.7547078789345627,2.755049692876039,1.733650888554653,1.733513143171584,1.733513143171584,1.733650888554653,0.4610357880472468,0.4610595681336838,0.4610595681336838,0.4610357880472468
1.6308302465960642,1.6307529360117559,1.6307529360117539,1.630830246596067,2.7515831677108253,2.7512429756457,2.751242975630825,2.7515831676893354,1.7295868246388808,1.7294406134514242,1.7294406134514242,1.7295868246388808,0.46027694450092804,0.4603164074023062,0.4603164074023062,0.46027694450092804
1.6301134550463035,1.630035667651345,1.6300356676513441,1.6301134550463037,2.7552109017668265,2.754868715254513,2.754868715266679,2.755210901585819,1.7334361792622146,1.733297362272048,1.733297362272048,1.7334361792622146,0.46107223964941224,0.461097750137148,0.461097750137148,0.46107223964941224
1.6302966358055624,1.630218908864694,1.630218908864693,1.6302966358055633,2.754396672395706,2.754054687352841,2.7540546873582015,2.7543966722497766,1.7323235853367032,1.7321822452520306,1.7321822452520306,1.7323235853367032,0.4608923348706518,0.46092241819216484,0.46092241819216484,0.4608923348706518
1.6300743913211584,1.6299965604693962,1.6299965604693953,1.6300743913211588,2.7555515281956002,2.755209186404521,2.755209186414779,2.7555515280232052,1.7335215685229806,1.7333822968279164,1.7333822968279164,1.7335215685229806,0.4611524435160812,0.4611786133848453,0.4611786133848453,0.4611524435160812
1.6293111755045515,1.6292330009673386,1.6292330009673388,1.6293111755045495,2.7592974038256193,2.7589537996157802,2.7589537996532307,2.7592974035068667,1.7380801778742645,1.7379504307179814,1.7379504307179814,1.7380801778742645,0.4619795116679312,0.46198816605438686,0.46198816605438686,0.4619795116679312
1.6291997610087763,1.6291215279786335,1.6291215279786337,1.6291997610087745,2.759690290205112,2.7593464589504277,2.7593464589882677,2.759690289882179,1.7383340629202784,1.7382044605888298,1.7382044605888298,1.7383340629202784,0.462072898407248,0.46208114686078744,0.46208114686078744,0.462072898407248
1.6297231580606517,1.6296450420440347,1.629645042044034,1.6297231580606515,2.757535210213035,2.7571916893899613,2.757191689407911,2.757535209988536,1.7350783105619443,1.7349408963718047,1.7349408963718047,1.7350783105619443,0.46159604417352,0.46161830565926354,0.46161830565926354,0.46159604417352
1.6302657916824426,1.6301878906715255,1.6301878906715237,1.6302657916824448,2.754715728305813,2.7543729860042516,2.754372985994252,2.754715728227324,1.7310340452469433,1.730887068633304,1.730887068633304,1.7310340452469433,0.46098874322822464,0.4610282291011915,0.4610282291011915,0.46098874322822464
1.628811126129591,1.6287326002787583,1.6287326002787585,1.6288111261295888,2.761708425229178,2.761363419407956,2.761363419449009,2.76170842487775,1.7396463515081517,1.739517517502274,1.739517517502274,1.7396463515081517,0.4625350063413674,0.4625411821442736,0.4625411821442736,0.4625350063413674
1.629632762705893,1.6295543861893929,1.6295543861893922,1.629632762705893,2.758121088130801,2.7577763107735045,2.7577763107897937,2.7581210878947875,1.7345652063702286,1.7344249332774542,1.7344249332774542,1.7345652063702286,0.4617298125430482,0.46175659389657975,0.46175659389657975,0.4617298125430482
1.6293486972719626,1.629270135366737,1.6292701353667365,1.6293486972719622,2.7595953099103094,2.7592497969356877,2.75924979695839,2.759595309634576,1.7358859647255573,1.7357476551594928,1.7357476551594928,1.7358859647255573,0.4620606658528478,0.46208356326411426,0.46208356326411426,0.4620606658528478
1.629537583069825,1.629459079091278,1.629459079091277,1.629537583069825,2.7586176424256177,2.758272301935313,2.7582723019496496,2.758617642191856,1.734493846829539,1.7343523238820997,1.7343523238820997,1.734493846829539,0.46184737251355595,0.46187605424876443,0.46187605424876443,0.46184737251355595
1.6283347543460442,1.6282560578463428,1.6282560578463432,1.6283347543460418,2.7638338418098685,2.763488364420038,2.7634883644613817,2.7638338414586245,1.7414484076227839,1.7413216262785116,1.7413216262785116,1.7414484076227839,0.46303528880509953,0.46303725527021666,0.46303725527021666,0.46303528880509953
1.629341797443728,1.6292631660996735,1.6292631660996728,1.629341797443728,2.7595671404604594,2.7592212856823806,2.759221285701014,2.759567140199557,1.7353282001544492,1.7351879014752998,1.7351879014752998,1.7353282001544492,0.46206111676487943,0.46208735599674894,0.46208735599674894,0.46206111676487943
1.6294614513507388,1.6293828080891015,1.6293828080891009,1.629461451350739,2.7591548697251964,2.758808897517534,2.7588088975310785,2.7591548694865202,1.7344760547156113,1.7343334339956626,1.7343334339956626,1.7344760547156113,0.46196991585229136,0.4620002252002077,0.4620002252002077,0.46196991585229136
