"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1:Output","open3:Output","open2:Output","open4:Output","short1:Output","short2:Output","short3:Output","short4:Output"
1.1449487065656012,400.10037848852693,12.904589796142382,311.07171275415652,0,0,0,0,0,0,0,0
1.14496,400.25170276602489,12.935305910865477,311.1024184433669,0,0,0,0,0,0,0,0
1.1449799999999999,400.4041257350209,12.896207572589255,311.12084234178957,0,0,0,0,0,0,0,0
1.145,400.55506212338446,12.920310678944459,311.12698372208092,0,0,0,0,0,0,0,0
1.1450199999999999,400.70646229491513,12.940506743107036,311.12084234178963,0,0,0,0,0,0,0,0
1.1450400000000001,400.85744389229109,12.956379820947552,311.10241844336679,0,0,0,0,0,0,0,0
1.14506,401.00868650839283,12.96752908809,311.07171275415664,0,0,0,0,0,0,0,0
1.1450799999999999,401.16133194198699,12.906696562706346,311.02872648636719,0,0,0,0,0,0,0,0
1.1451,401.31195455807136,12.907147484849819,310.97346133702206,0,0,0,0,0,0,0,0
1.1451199999999999,401.46120481996604,12.968555822399171,310.90591948789569,0,0,0,0,0,0,0,0
1.14514,401.61223932471171,12.956740932607318,310.8261036054235,0,0,0,0,0,0,0,0
1.14516,401.76286101241254,12.93816540360427,310.73401684060127,0,0,0,0,0,0,0,0
1.1451799999999999,401.91369118074653,12.912429632519551,310.62966282885617,0,0,0,0,0,0,0,0
1.1452,402.06251748233979,12.946120232937929,310.51304568990469,0,0,0,0,0,0,0,0
1.1452199999999999,402.21324085772414,12.904869514988434,310.384170027594,0,0,0,0,0,0,0,0
1.14524,402.36158965584121,12.922286564156991,310.24304092971221,0,0,0,0,0,0,0,0
1.1452599999999999,402.51018799569499,12.930982919442261,310.08966396779704,0,0,0,0,0,0,0,0
1.1452799999999999,402.65882755436138,12.930547352323655,309.924045196907,0,0,0,0,0,0,0,0
1.1453,402.80729056038717,12.920574343985445,309.74619115538604,0,0,0,0,0,0,0,0
1.1453199999999999,402.95534993356398,12.90066434170542,309.55610886461028,0,0,0,0,0,0,0,0
1.14534,403.10276943059387,12.870424011552204,309.35380582869976,0,0,0,0,0,0,0,0
1.1453599999999999,403.24930379654495,12.829466487240071,309.13929003423556,0,0,0,0,0,0,0,0
1.1453799999999998,403.39469892201015,12.777411614994106,308.91256994993216,0,0,0,0,0,0,0,0
1.1454,403.53869200587144,12.713886194280029,308.67365452630804,0,0,0,0,0,0,0,0
1.1454199999999999,403.68101172357206,12.638524214255705,308.42255319533939,0,0,0,0,0,0,0,0
1.14544,403.81956892112942,12.61825078498495,308.15927587006979,0,0,0,0,0,0,0,0
1.1454599999999999,403.95642368217995,12.652785840598886,307.88383294424688,0,0,0,0,0,0,0,0
1.1454800000000001,404.09387565950163,12.674459465750065,307.59623529187826,0,0,0,0,0,0,0,0
1.1455,404.2316237304525,12.682856402851138,307.29649426683204,0,0,0,0,0,0,0,0
1.1455199999999999,404.36935741823311,12.677569560994758,306.9846217023682,0,0,0,0,0,0,0,0
1.14554,404.50675708635993,12.658200265783123,306.66062991067849,0,0,0,0,0,0,0,0
1.1455599999999999,404.64349413875811,12.624358504123785,306.32453168241,0,0,0,0,0,0,0,0
1.14558,404.77877787379327,12.643107095253914,305.97634028613919,0,0,0,0,0,0,0,0
1.1456,404.91426657944857,12.646639124517543,305.61606946787248,0,0,0,0,0,0,0,0
1.1456199999999999,405.04837044313859,12.702044953780609,305.24373345048184,0,0,0,0,0,0,0,0
1.14564,405.18397596007969,12.673957225940114,304.8593469331521,0,0,0,0,0,0,0,0
1.1456599999999999,405.31823366616646,12.696990424368687,304.46292509081178,0,0,0,0,0,0,0,0
1.14568,405.45277486576748,12.703247233407804,304.05448357350923,0,0,0,0,0,0,0,0
1.1456999999999999,405.58721368639829,12.692326398285946,303.63403850582364,0,0,0,0,0,0,0,0
1.1457199999999998,405.72115540097582,12.663837000616295,303.20160648620265,0,0,0,0,0,0,0,0
1.14574,405.85419666870615,12.617398691675318,302.75720458631793,0,0,0,0,0,0,0,0
1.1457599999999999,405.98592578111351,12.552641919553304,302.30085035040355,0,0,0,0,0,0,0,0
1.14578,406.11592291306386,12.469208150050129,301.83256179453514,0,0,0,0,0,0,0,0
1.1457999999999999,406.24376037864528,12.366750081192762,301.35235740595147,0,0,0,0,0,0,0,0
1.1458199999999998,406.36623707969471,12.380353332395583,300.86025614229538,0,0,0,0,0,0,0,0
1.14584,406.48875502248364,12.374332429505447,300.35627743087758,0,0,0,0,0,0,0,0
1.1458599999999999,406.61086987486726,12.348297952493084,299.8404411679237,0,0,0,0,0,0,0,0
1.14588,406.73212887362939,12.301872250306785,299.31276771775686,0,0,0,0,0,0,0,0
1.1458999999999999,406.85162796891217,12.302480200860417,298.77327791203089,0,0,0,0,0,0,0,0
1.14592,406.96965512907536,12.349797074827178,298.22199304886976,0,0,0,0,0,0,0,0
1.14594,407.0884486142952,12.375655994763399,297.65893489206599,0,0,0,0,0,0,0,0
1.1459599999999999,407.20752909064259,12.379654004551023,297.08412567018649,0,0,0,0,0,0,0,0
1.14598,407.3264086319034,12.361400701361644,296.49758807570441,0,0,0,0,0,0,0,0
1.1459999999999999,407.4445910029242,12.320518455606891,295.89934526414635,0,0,0,0,0,0,0,0
1.14602,407.56157194762551,12.256642623887128,295.28942085308171,0,0,0,0,0,0,0,0
1.1460399999999999,407.67683948154871,12.169421754826891,294.66783892130923,0,0,0,0,0,0,0,0
1.1460599999999999,407.78715788003177,12.194413681936375,294.03462400780842,0,0,0,0,0,0,0,0
1.14608,407.89772147269144,12.195452152238753,293.38980111081389,0,0,0,0,0,0,0,0
1.1460999999999999,408.00800347560943,12.172153331674693,292.73339568684122,0,0,0,0,0,0,0,0
1.14612,408.11746907960713,12.124147017266193,292.06543364964068,0,0,0,0,0,0,0,0
1.1461399999999999,408.22557575286368,12.051076840043194,291.38594136922188,0,0,0,0,0,0,0,0
1.1461599999999998,408.33177354775472,11.952600460603371,290.69494567077049,0,0,0,0,0,0,0,0
1.14618,408.43390141823181,11.964503128133321,289.99247383360722,0,0,0,0,0,0,0,0
1.1461999999999999,408.53596872170868,11.950381960547546,289.27855359013006,0,0,0,0,0,0,0,0
1.14622,408.63741168979294,11.909866437230853,288.55321312467481,0,0,0,0,0,0,0,0
1.1462399999999999,408.73765895195857,11.842600452778083,287.81648107245434,0,0,0,0,0,0,0,0
1.1462600000000001,408.83350142484977,11.884488352253824,287.06838651837506,0,0,0,0,0,0,0,0
1.14628,408.92990908207958,11.899004037176466,286.3089589959427,0,0,0,0,0,0,0,0
1.1462999999999999,409.0262971716752,11.885766617567144,285.53822848604869,0,0,0,0,0,0,0,0
1.14632,409.12207324144248,11.844409982265066,284.7562254158068,0,0,0,0,0,0,0,0
1.1463399999999999,409.21663745733196,11.774582988259342,283.96298065737335,0,0,0,0,0,0,0,0
1.14636,409.30938292561916,11.675949642488458,283.15852552667883,0,0,0,0,0,0,0,0
