y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6418415,1.6417772,1.6417812,1.641839,2.6936517,2.6933992,2.6933494,2.6936417,1.7049564,1.7048242,1.7048248,1.7049351,0.44680247,0.44681185,0.44679728,0.44679525
1.6426194,1.6425499,1.6425313,1.64261,2.6906793,2.690389,2.6903694,2.6907115,1.700415,1.7003163,1.7002786,1.7004269,0.4461397,0.44613805,0.4461463,0.44613856
1.6419584,1.6418892,1.6418943,1.6419599,2.6933188,2.6930647,2.693015,2.6933017,1.7038468,1.7037305,1.703731,1.7038562,0.4467354,0.44674322,0.4467418,0.4467393
1.6417247,1.6416593,1.6416632,1.6417273,2.6944149,2.6941323,2.694115,2.694419,1.7044209,1.7043061,1.7043035,1.7044176,0.44699338,0.44700345,0.44699904,0.44700053
1.6413811,1.6413139,1.641304,1.6413689,2.695894,2.6955962,2.6955981,2.6958654,1.706044,1.7059158,1.7059152,1.7060002,0.4473287,0.44734478,0.4473265,0.44734263
1.6408688,1.6408112,1.6407969,1.6408725,2.6981058,2.6978073,2.6978288,2.698105,1.708099,1.7079762,1.7079837,1.7080779,0.4478356,0.4478587,0.4478583,0.44785288
1.6409656,1.640906,1.6408899,1.6409633,2.6977358,2.697428,2.6974497,2.6977084,1.7075305,1.7073936,1.7074026,1.7074829,0.4477542,0.44777507,0.44776097,0.44777355
1.6416122,1.641542,1.641525,1.6416011,2.6951585,2.6948428,2.6948605,2.695136,1.7039772,1.703859,1.703836,1.7039521,0.44717842,0.44719002,0.44718072,0.44717455
1.6411213,1.6410568,1.6410592,1.6411226,2.6971548,2.696891,2.696878,2.697181,1.7064171,1.7062889,1.7062886,1.7064174,0.44762763,0.44764996,0.44765002,0.4476417
1.6409183,1.6408602,1.6408496,1.6409203,2.6979814,2.697677,2.6977031,2.6979768,1.707508,1.7073755,1.7073888,1.7074748,0.44781312,0.44783583,0.44782826,0.44782576
1.6410688,1.641009,1.6410093,1.6410658,2.6974711,2.6971562,2.6971846,2.697438,1.7063261,1.7062023,1.7061934,1.706294,0.44770825,0.4477247,0.44771773,0.44771767
1.6416382,1.6415691,1.6415707,1.6416323,2.6953425,2.6950233,2.6950438,2.6953528,1.7025603,1.702446,1.702445,1.7025582,0.44721827,0.44725117,0.44725376,0.44723162
1.6411602,1.6410978,1.641085,1.6411585,2.6974123,2.6970687,2.6971254,2.6973822,1.7045339,1.7044182,1.7043989,1.704518,0.4477126,0.447732,0.4477335,0.44771776
1.6408477,1.6407852,1.6407806,1.6408494,2.6987414,2.6984332,2.6984534,2.698755,1.7059504,1.705829,1.70582,1.7059526,0.44800797,0.4480357,0.44803554,0.4480042
1.6401185,1.6400628,1.640064,1.640121,2.7019427,2.7016208,2.7016459,2.7019303,1.7091107,1.708976,1.7089801,1.7090642,0.44873327,0.4487677,0.4487607,0.44875452
1.639699,1.6396575,1.639629,1.6397173,2.7037187,2.703397,2.7034278,2.7037117,1.7110305,1.7109007,1.7108675,1.7109926,0.44913334,0.4491756,0.44918174,0.44915137
1.6397896,1.6397334,1.6397415,1.6397945,2.7033865,2.7030737,2.703095,2.7033734,1.7105812,1.7104447,1.7104387,1.7105416,0.4490733,0.44909942,0.44909963,0.4490695
1.6401742,1.6401173,1.6401113,1.6401743,2.701815,2.7014859,2.7015193,2.7018251,1.7084101,1.7082776,1.7082778,1.7083576,0.44870558,0.44874537,0.4487421,0.44871613
1.6409652,1.6409028,1.6408796,1.6409676,2.6985872,2.698242,2.698307,2.6985638,1.7039589,1.7038535,1.7038405,1.7039642,0.4479836,0.44802344,0.44804123,0.44796565
1.6404948,1.6404319,1.6404272,1.6404971,2.7008355,2.7005098,2.7005365,2.7008646,1.7052664,1.7051594,1.7051529,1.7052959,0.4485151,0.44854543,0.448571,0.4484908
1.6403915,1.6403337,1.6403292,1.6403918,2.7014234,2.701068,2.7011297,2.7014651,1.7052318,1.7051092,1.705095,1.7052078,0.44862586,0.4486984,0.44870678,0.4485982
1.639588,1.6395315,1.639531,1.6395907,2.704833,2.704495,2.7045488,2.704858,1.7091455,1.7090162,1.7090201,1.7091068,0.4494167,0.44946903,0.44947118,0.44942617
1.6398655,1.639854,1.6398561,1.639909,2.7035737,2.7032144,2.7032766,2.7036204,1.7070643,1.7069263,1.7069321,1.7070193,0.44913152,0.4491873,0.44918957,0.44910622
1.6395012,1.6394372,1.6394374,1.6394966,2.7053862,2.705048,2.7051072,2.7054088,1.708943,1.708815,1.7088112,1.7089075,0.44956124,0.44960675,0.4496073,0.44955263
1.6391366,1.6390849,1.6390787,1.6391429,2.7068968,2.7065425,2.706615,2.7069168,1.7108606,1.7107346,1.7107365,1.710818,0.4498931,0.4499485,0.44995302,0.44990245
1.6394706,1.6394104,1.639419,1.6394724,2.7055247,2.7051961,2.7052505,2.705541,1.7089068,1.7087789,1.7087668,1.7088867,0.44960427,0.44964138,0.44964358,0.4495835
