y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6524453488055908,1.6523838848208767,1.6523838848208798,1.652445348805586,2.6447788765743008,2.644500149592173,2.6445001497850247,2.644778876181117,1.6820956969734218,1.6819911142333184,1.6819911142333184,1.6820956969734218,0.43510105979957303,0.4351087739045647,0.4351087739045647,0.43510105979957303
1.653308834703446,1.6532451027236117,1.653245102723612,1.653308834703443,2.6416995418216387,2.6414066118121515,2.6414066119842006,2.641699541875703,1.6762658700328759,1.6761610784959546,1.6761610784959546,1.6762658700328759,0.43440084352947733,0.4344120416769522,0.4344120416769522,0.43440084352947733
1.6529556399097902,1.6528932147389237,1.652893214738927,1.6529556399097858,2.642969207070619,2.642684133594214,2.6426841337518705,2.642969206751991,1.6778364643988908,1.6777319476341532,1.6777319476341532,1.6778364643988908,0.4347016954364518,0.4347115822427138,0.4347115822427138,0.4347016954364518
1.653111157080447,1.6530490634963253,1.653049063496328,1.6531111570804427,2.643744479447574,2.643461715953387,2.643461716118774,2.6437444791528617,1.6784215719120072,1.678316485890428,1.678316485890428,1.6784215719120072,0.43485965555787004,0.43487025839916554,0.43487025839916554,0.43485965555787004
1.653519682622458,1.653453764785281,1.6534537647852836,1.6535196826224692,2.640511819833674,2.6402046627714593,2.640204662733828,2.640511819950918,1.6737120848666491,1.6735808839042288,1.6735808839042288,1.6737120848666491,0.4341297462930479,0.43418379770194837,0.43418379770194837,0.4341297462930479
1.6534921569865497,1.653429298175399,1.6534292981753986,1.6534921569865562,2.641258973081358,2.6409718677003116,2.640971867760343,2.6412589731586658,1.674204125535457,1.6740693414520398,1.6740693414520398,1.674204125535457,0.43429560137748385,0.43435488221596674,0.43435488221596674,0.43429560137748385
1.6524669238527896,1.6524042901134595,1.6524042901134626,1.652466923852786,2.6448563356957018,2.644570714255885,2.6445707143929984,2.6448563354275807,1.6781971485942069,1.678090407275712,1.678090407275712,1.6781971485942069,0.4351699795536386,0.4351830865332805,0.4351830865332805,0.4351699795536386
1.652875544882672,1.6528137437938613,1.6528137437938628,1.6528755448826669,2.645023284301195,2.6447428769948935,2.6447428771535404,2.64502328401601,1.6785371487346423,1.6784310068129555,1.6784310068129555,1.6785371487346423,0.4351715014251894,0.4351837068559228,0.4351837068559228,0.4351715014251894
1.6528836888119252,1.6528214253445237,1.6528214253445255,1.6528836888119212,2.6442932399920234,2.6440099616350268,2.6440099617804718,2.6442932397970935,1.6773753798296958,1.677268348090528,1.677268348090528,1.6773753798296958,0.43501789894537707,0.4350320956005243,0.4350320956005243,0.43501789894537707
1.652980912425424,1.6529187034170005,1.652918703417002,1.6529809124254207,2.6441890377256634,2.643906002966778,2.643906003104416,2.64418903751481,1.6772769282073359,1.6771697594954131,1.6771697594954131,1.6772769282073359,0.4349873242208977,0.43500186045109185,0.43500186045109185,0.4349873242208977
1.6518271472262167,1.6517646897937108,1.651764689793713,1.651827147226212,2.6487241341369026,2.648440669234291,2.648440669425263,2.648724133914117,1.6830829895142354,1.6829775033880536,1.6829775033880536,1.6830829895142354,0.43604578527136595,0.43605420366916753,0.43605420366916753,0.43604578527136595
1.6527540776038092,1.652691560012772,1.6526915600127734,1.6527540776038052,2.64572465048505,2.6454400847204207,2.6454400848785475,2.645724650303608,1.6788260765771488,1.6787195780262067,1.6787195780262067,1.6788260765771488,0.43533816298374056,0.43535070426781214,0.43535070426781214,0.43533816298374056
1.652218660612507,1.6521553771181805,1.6521553771181823,1.6522186606125038,2.64796748502249,2.647678783051459,2.647678783232663,2.647967484949889,1.6818916715564844,1.681786202364882,1.681786202364882,1.6818916715564844,0.4358556744067396,0.43586482047074715,0.43586482047074715,0.4358556744067396
1.652071265458423,1.652008768418569,1.6520087684185725,1.652071265458418,2.646903493791243,2.6466191596889215,2.6466191598432767,2.646903493456135,1.6800557730157486,1.679950125281999,1.679950125281999,1.6800557730157486,0.43564853740544796,0.4356588031657578,0.4356588031657578,0.43564853740544796
1.6525873920645204,1.652524912896417,1.6525249128964201,1.6525873920645164,2.6464374028970585,2.646152974350091,2.6461529744998624,2.646437402606035,1.6797062242789857,1.6796008695688338,1.6796008695688338,1.6797062242789857,0.43550443670158523,0.4355146960707185,0.4355146960707185,0.43550443670158523
1.6531013611862586,1.653038950187833,1.6530389501878324,1.6531013611862582,2.643595833920694,2.643312037279433,2.6433120374129424,2.6435958338990395,1.6755852124677002,1.6754653812273286,1.6754653812273286,1.6755852124677002,0.43485620223771754,0.43489122150131043,0.43489122150131043,0.43485620223771754
1.6531345791424645,1.6530689291221772,1.6530689291221785,1.6531345791424734,2.6435477034848707,2.643243519271908,2.6432435192954937,2.6435477037248094,1.675437348202481,1.6753058512410983,1.6753058512410983,1.675437348202481,0.43483599110532567,0.4348893525861476,0.4348893525861476,0.43483599110532567
1.6515681330719942,1.6515058357785573,1.6515058357785593,1.6515681330719896,2.6487785012326395,2.6484962957887697,2.648496295958007,2.6487785009881057,1.6814469202613176,1.681340396873443,1.681340396873443,1.6814469202613176,0.4361011132229093,0.4361119356498931,0.4361119356498931,0.4361011132229093
1.651392482658215,1.6513298401702876,1.6513298401702892,1.6513924826582105,2.649547371078862,2.6492633106257575,2.649263310800949,2.6495473709182282,1.6825441645297692,1.682437898714876,1.682437898714876,1.6825441645297692,0.43627729276584576,0.43628712531884806,0.43628712531884806,0.43627729276584576
1.6528011831565188,1.6527347990572256,1.6527347990572248,1.6528011831565241,2.6447284708712395,2.6444204165748397,2.6444204166571903,2.64472847131422,1.6761471500058902,1.676026606206663,1.676026606206663,1.6761471500058902,0.435131047250927,0.43516679352917914,0.43516679352917914,0.435131047250927
1.6513436400345072,1.651280821486898,1.6512808214869001,1.6513436400345032,2.6506948286849648,2.650409802983409,2.650409803159662,2.6506948285152743,1.6839529156458277,1.6838467649044833,1.6838467649044833,1.6839529156458277,0.43652617436494634,0.4365351126246456,0.4365351126246456,0.43652617436494634
