y0_std,y1_std,y2_std,y3_std,y4_std,y5_std,y6_std,y7_std,y8_std,y9_std,y10_std,y11_std,y12_std,y13_std,y14_std,y15_std
1.6446592063914758,1.6445908265025229,1.6445908265025233,1.6446592063914758,2.6972111930548652,2.6969063438446708,2.6969063438872882,2.697211193116555,1.7058991448938543,1.7057763935927523,1.7057763935927523,1.7058991448938543,0.44730020493962575,0.4473218401730719,0.4473218401730719,0.44730020493962575
1.6446644714971608,1.644596053680692,1.6445960536806927,1.644664471497161,2.697211723786798,2.6969066365899073,2.696906636632087,2.6972117238527615,1.7059016163799439,1.705778889413755,1.705778889413755,1.7059016163799439,0.4472998545736249,0.44732145284665636,0.44732145284665636,0.4472998545736249
1.6446593130794949,1.644590925635799,1.6445909256357991,1.6446593130794955,2.6972123132320656,2.6969074167679064,2.6969074168104625,2.6972123132945724,1.7059017976402684,1.7057790614760036,1.7057790614760036,1.7059017976402684,0.4473004330088874,0.4473220435128896,0.4473220435128896,0.4473004330088874
1.6446590062193447,1.6445906287671384,1.6445906287671388,1.644659006219345,2.6972116567948525,2.696906822478936,2.6969068225216017,2.697211656856327,1.7059015903241852,1.7057788515098848,1.7057788515098848,1.7059015903241852,0.44730032221067983,0.44732193703814027,0.44732193703814027,0.44730032221067983
1.6446737578539035,1.6446044953413987,1.6446044953413987,1.6446737578539048,2.697212021926313,2.6969016605152683,2.6969016605474105,2.6972120220786175,1.7059004985647823,1.7057780333375017,1.7057780333375017,1.7059004985647823,0.44729888168980125,0.44732006335115954,0.44732006335115954,0.44729888168980125
1.6446676959293456,1.6445992079063658,1.6445992079063663,1.6446676959293458,2.697211350944174,2.696905824548558,2.696905824589899,2.69721135101739,1.7059010909862362,1.7057783786338439,1.7057783786338439,1.7059010909862362,0.4472994882040409,0.4473210641091743,0.4473210641091743,0.4472994882040409
1.6446580776130357,1.644589641005201,1.6445896410052014,1.644658077613036,2.6972118066935002,2.6969066038088423,2.6969066038508136,2.6972118067610698,1.7059010189910444,1.7057782972570168,1.7057782972570168,1.7059010189910444,0.44730042372928563,0.44732201091717505,0.44732201091717505,0.44730042372928563
1.644658313627177,1.6445899351315698,1.6445899351315705,1.6446583136271773,2.6972113547081475,2.6969065140312796,2.696906514073907,2.6972113547697503,1.7059012240346474,1.7057784852684907,1.7057784852684907,1.7059012240346474,0.4473003208312528,0.44732193566584877,0.44732193566584877,0.4473003208312528
1.6446583201200944,1.6445899339222256,1.6445899339222263,1.6446583201200946,2.6972122085012376,2.696907320155297,2.69690732019786,2.697212208563641,1.7059013770984366,1.7057786392191947,1.7057786392191947,1.7059013770984366,0.44730050541519895,0.4473221184772621,0.4473221184772621,0.44730050541519895
1.6446585845108028,1.6445902058525945,1.644590205852595,1.6446585845108026,2.697211878383689,2.6969070401804194,2.696907040223253,2.6972118784466206,1.7059016264044922,1.7057788875136464,1.7057788875136464,1.7059016264044922,0.4473004106561353,0.4473220256315823,0.4473220256315823,0.4473004106561353
1.6446554527974517,1.6445870748475593,1.6445870748475595,1.6446554527974517,2.6972107951422504,2.696905958803831,2.696905958846467,2.6972107952037754,1.7059002774569747,1.7057775365874022,1.7057775365874022,1.7059002774569747,0.4473004458860051,0.44732206325085383,0.44732206325085383,0.4473004458860051
1.6446569794402082,1.644588601709518,1.6445886017095181,1.6446569794402084,2.6972117014193926,2.696906866140305,2.696906866182969,2.697211701480919,1.705901400566782,1.7057786617265338,1.7057786617265338,1.705901400566782,0.4473005101513646,0.44732212433238616,0.44732212433238616,0.4473005101513646
1.6446560908077947,1.6445877120322236,1.6445877120322243,1.644656090807795,2.6972108561980788,2.6969060146351245,2.6969060146777695,2.6972108562597574,1.7059005931072055,1.7057778533994088,1.7057778533994088,1.7059005931072055,0.44730040327891796,0.44732201889969075,0.44732201889969075,0.44730040327891796
1.6446562853858635,1.6445879067389513,1.644587906738952,1.644656285385864,2.6972113979427066,2.6969065570563204,2.696906557098964,2.6972113980042987,1.7059010385706401,1.7057782993602306,1.7057782993602306,1.7059010385706401,0.44730050420889245,0.44732211886712125,0.44732211886712125,0.44730050420889245
1.6446574916901564,1.6445891130742702,1.644589113074271,1.6446574916901568,2.697211009407348,2.696906168040242,2.696906168082823,2.697211009468947,1.7059010465861644,1.7057783082145277,1.7057783082145277,1.7059010465861644,0.4473003156271278,0.44732192989525216,0.44732192989525216,0.4473003156271278
1.6446596864747864,1.6445912701715402,1.6445912701715402,1.6446596864747864,2.6972128422986117,2.6969077665074908,2.6969077665497188,2.697212842364342,1.7059012383114336,1.7057785058771213,1.7057785058771213,1.7059012383114336,0.44730052195426234,0.4473221267092456,0.4473221267092456,0.44730052195426234
1.6446604822688333,1.6445920683201052,1.6445920683201056,1.644660482268834,2.697212726175011,2.696907664310472,2.696907664352659,2.69721272624036,1.705901173818194,1.7057784391400033,1.7057784391400033,1.705901173818194,0.4473004302341927,0.4473220391320566,0.4473220391320566,0.4473004302341927
1.644655535595826,1.6445871543412,1.6445871543412003,1.6446555355958263,2.697210895807737,2.6969060388300035,2.696906038872617,2.697210895869609,1.7059005577863524,1.7057778187344668,1.7057778187344668,1.7059005577863524,0.4473004600804208,0.4473220743878202,0.4473220743878202,0.4473004600804208
1.6446548028835055,1.6445864243954775,1.6445864243954775,1.6446548028835057,2.6972110721230367,2.696906232797626,2.696906232840272,2.697211072184636,1.7059004372347426,1.7057776966351081,1.7057776966351081,1.7059004372347426,0.4473005623297202,0.4473221788492322,0.4473221788492322,0.4473005623297202
1.6446596646557046,1.6445908391761606,1.6445908391761608,1.6446596646557057,2.6972134876403264,2.69690585875164,2.6969058587890276,2.697213487747848,1.7059008958205624,1.7057782925415863,1.7057782925415863,1.7059008958205624,0.44730053890479654,0.4473219361760177,0.4473219361760177,0.44730053890479654
1.6446546107098137,1.6445862325741525,1.6445862325741532,1.644654610709814,2.6972105508278132,2.696905713657604,2.69690571370025,2.6972105508893796,1.7058999533092585,1.705777212107829,1.705777212107829,1.7058999533092585,0.4473004666313153,0.4473220842673697,0.4473220842673697,0.4473004666313153
1.6446549639515444,1.6445865861310034,1.6445865861310038,1.6446549639515446,2.6972102763995163,2.6969054414733264,2.6969054415159945,2.697210276461164,1.7058990584569997,1.7057763110093986,1.7057763110093986,1.7058990584569997,0.4473003807836116,0.44732200857479226,0.44732200857479226,0.4473003807836116
1.6446539085822365,1.6445855309159119,1.644585530915912,1.6446539085822367,2.6972107980997984,2.6969059640822297,2.696905964124888,2.697210798161281,1.7059002059140853,1.7057774650912432,1.7057774650912432,1.7059002059140853,0.44730057946866053,0.4473221960586526,0.4473221960586526,0.44730057946866053
1.6446554634965314,1.6445870843018207,1.6445870843018213,1.6446554634965314,2.6972105814080054,2.696905741654452,2.6969057416973428,2.6972105814713845,1.705900620624168,1.7057778820932863,1.7057778820932863,1.705900620624168,0.4473003967881592,0.4473220104721059,0.4473220104721059,0.4473003967881592
1.6446560321588313,1.6445876546038876,1.6445876546038882,1.6446560321588313,2.6972105334648924,2.696905699582227,2.696905699624909,2.6972105335265204,1.70590066436885,1.7057779254679561,1.7057779254679561,1.70590066436885,0.4473003388601613,0.4473219531471314,0.4473219531471314,0.4473003388601613
1.6446551679957655,1.6445867901258904,1.644586790125891,1.6446551679957653,2.697209711651885,2.696904875849046,2.6969048758917116,2.6972097117135077,1.7058997915552636,1.7057770512922112,1.7057770512922112,1.7058997915552636,0.44730023628767596,0.44732185276438735,0.44732185276438735,0.44730023628767596
1.6446537666036916,1.6445853880967924,1.6445853880967929,1.6446537666036913,2.6972107564236656,2.6969059172370464,2.696905917279653,2.6972107564853074,1.7059004121149681,1.7057776727258054,1.7057776727258054,1.7059004121149681,0.44730058111440607,0.4473221956928478,0.4473221956928478,0.44730058111440607
1.644654241324593,1.644585862128351,1.6445858621283511,1.6446542413245928,2.697211061042983,2.6969062174600174,2.6969062175026637,2.6972110611046465,1.705900481232425,1.7057777414738686,1.7057777414738686,1.705900481232425,0.447300608535815,0.4473222234441989,0.4473222234441989,0.447300608535815
1.6446554626448502,1.6445870789535217,1.6445870789535224,1.6446554626448504,2.6972103866264514,2.6969055143340017,2.696905514376594,2.69721038668859,1.7059004626600802,1.7057777255419502,1.7057777255419502,1.7059004626600802,0.44730035387206885,0.44732196513920897,0.44732196513920897,0.44730035387206885
1.644652451908498,1.6445840740304707,1.6445840740304711,1.6446524519084984,2.697210407760527,2.696905572914536,2.696905572957196,2.697210407822042,1.7058996882837858,1.7057769464143253,1.7057769464143253,1.7058996882837858,0.4473006201523919,0.44732223801062826,0.44732223801062826,0.4473006201523919
1.6446533427846886,1.6445849649717583,1.6445849649717592,1.6446533427846888,2.697210665641091,2.696905830882894,2.6969058309255596,2.697210665702617,1.7059004503130992,1.7057777110818062,1.7057777110818062,1.7059004503130992,0.44730059649310283,0.4473222102813339,0.4473222102813339,0.44730059649310283
1.6446529715497198,1.6445845936063215,1.6445845936063221,1.64465297154972,2.697210352550502,2.696905517070274,2.6969055171129215,2.697210352612037,1.7058997958721536,1.7057770549293403,1.7057770549293403,1.7058997958721536,0.44730056372131666,0.44732218039339944,0.44732218039339944,0.44730056372131666
1.6446531507990143,1.644584772583987,1.6445847725839875,1.6446531507990143,2.697210178332291,2.6969053422552394,2.696905342297945,2.69721017839423,1.7058989040304664,1.705776154537201,1.705776154537201,1.7058989040304664,0.4473005132046379,0.4473221434940867,0.4473221434940867,0.4473005132046379
1.6446539246704792,1.6445855462869967,1.6445855462869972,1.6446539246704794,2.6972103879924276,2.696905549269828,2.6969055493124676,2.697210388053992,1.7059003608482879,1.7057776221134888,1.7057776221134888,1.7059003608482879,0.4473004878568608,0.44732210124267346,0.44732210124267346,0.4473004878568608
1.6446550729946678,1.6445866884870035,1.6445866884870037,1.6446550729946676,2.697210094524487,2.6969052173461514,2.6969052173887302,2.6972100945867266,1.7059003058040938,1.7057775588756279,1.7057775588756279,1.7059003058040938,0.44730031570503337,0.44732194199252345,0.44732194199252345,0.44730031570503337
1.6446530744129935,1.6445846964600466,1.644584696460047,1.6446530744129935,2.697210605287467,2.696905769804932,2.6969057698475987,2.6972106053490306,1.7059002963104697,1.7057775568085658,1.7057775568085658,1.7059002963104697,0.4473006079067093,0.44732222207659406,0.44732222207659406,0.4473006079067093
1.6446548112311223,1.6445864287063063,1.6445864287063068,1.6446548112311221,2.697211027686663,2.6969061643920806,2.696906164434714,2.697211027749088,1.7058995126487462,1.705776765785322,1.705776765785322,1.7058995126487462,0.4473005562515116,0.4473221829530482,0.4473221829530482,0.4473005562515116
1.6446533525186746,1.6445849746329695,1.6445849746329697,1.6446533525186748,2.6972099670157355,2.6969051314925516,2.6969051315351993,2.697209967077247,1.7059000691861994,1.7057773301963508,1.7057773301963508,1.7059000691861994,0.44730044541997094,0.4473220591066056,0.4473220591066056,0.44730044541997094
1.644654032023295,1.6445856140657744,1.6445856140657753,1.6446540320232954,2.6972101122080487,2.696905026563791,2.696905026605979,2.6972101122736833,1.7058999141490971,1.7057771870016636,1.7057771870016636,1.7058999141490971,0.4473004087198957,0.4473220035863607,0.4473220035863607,0.4473004087198957
1.644653010238516,1.6445846322325286,1.6445846322325286,1.6446530102385166,2.697210235085024,2.696905399399605,2.696905399442263,2.697210235146577,1.705898941757261,1.705776194351825,1.705776194351825,1.705898941757261,0.44730053928051583,0.4473221662390374,0.4473221662390374,0.44730053928051583
1.6446525513881514,1.644584172588987,1.6445841725889874,1.6446525513881518,2.6972099356639516,2.696905094818465,2.6969050948611173,2.697209935725575,1.70589986747312,1.7057771279137324,1.7057771279137324,1.70589986747312,0.4473005077452193,0.4473221219969354,0.4473221219969354,0.4473005077452193
1.6446533326095412,1.644584954904194,1.6445849549041947,1.6446533326095414,2.69720974290955,2.6969049085883774,2.696904908631044,2.69720974297109,1.7058999483463035,1.7057772092531793,1.7057772092531793,1.7058999483463035,0.44730039902662805,0.4473220128663801,0.4473220128663801,0.44730039902662805
1.6446531069286412,1.6445847285152286,1.6445847285152293,1.6446531069286414,2.6972111047594662,2.6969062673068764,2.696906267349528,2.697211104821309,1.7058994495594537,1.7057767020954104,1.7057767020954104,1.7058994495594537,0.44730072111081154,0.44732234822599126,0.44732234822599126,0.44730072111081154
1.64465386142667,1.6445854839152287,1.6445854839152292,1.64465386142667,2.69720946126545,2.6969046278180904,2.696904627860758,2.6972094613269526,1.7058999117364175,1.7057771729888727,1.7057771729888727,1.7058999117364175,0.447300292015934,0.44732190554345475,0.44732190554345475,0.447300292015934
1.6446526747448447,1.6445842959672543,1.6445842959672548,1.6446526747448451,2.697210592002131,2.696905751562221,2.696905751604878,2.697210592063798,1.7059001925256152,1.7057774524233014,1.7057774524233014,1.7059001925256152,0.44730064045406537,0.44732225545088095,0.44732225545088095,0.44730064045406537
1.644652442402414,1.644584063920999,1.6445840639209992,1.6446524424024147,2.697209997938201,2.6969051590260493,2.696905159068679,2.6972099979997606,1.7058998662445506,1.705777126609868,1.705777126609868,1.7058998662445506,0.44730053066334785,0.44732214511921625,0.44732214511921625,0.44730053066334785
1.6446545462393887,1.6445861597893447,1.6445861597893452,1.6446545462393887,2.6972105562453863,2.696905669919707,2.6969056699623013,2.6972105563087734,1.7058985332166856,1.7057757807112968,1.7057757807112968,1.7058985332166856,0.4473004781684536,0.44732211437150665,0.44732211437150665,0.4473004781684536
1.6446532326914292,1.6445848407901689,1.6445848407901693,1.6446532326914298,2.6972105589356463,2.6969056367431543,2.696905636785658,2.697210558998755,1.7058997936779374,1.7057770537383472,1.7057770537383472,1.7058997936779374,0.4473005826601815,0.4473221976052772,0.4473221976052772,0.4473005826601815
1.6446580255074206,1.644589605268624,1.6445896052686249,1.644658025507421,2.6972082186455224,2.6969031170217246,2.696903117063881,2.6972082187115105,1.7058992756097697,1.7057765470001915,1.7057765470001915,1.7058992756097697,0.4472996536812096,0.44732125275872014,0.44732125275872014,0.4472996536812096
1.6446525486070203,1.644584167763333,1.6445841677633335,1.644652548607021,2.697210429048963,2.696905575552137,2.6969055755947595,2.697210429110772,1.7059000842279914,1.7057773443712039,1.7057773443712039,1.7059000842279914,0.4473006142205559,0.4473222287760595,0.4473222287760595,0.4473006142205559
1.6446575828892882,1.6445892057247937,1.6445892057247946,1.6446575828892886,2.6972077262522802,2.6969028936592863,2.6969028937019606,2.697207726313882,1.705898243507359,1.7057754966824947,1.7057754966824947,1.705898243507359,0.4472996022328842,0.44732123053486916,0.44732123053486916,0.4472996022328842
1.6446525006066013,1.6445841207757577,1.6445841207757586,1.644652500606602,2.697210550896347,2.6969057047859915,2.6969057048286516,2.697210550958396,1.7058994181072096,1.7057766730907016,1.7057766730907016,1.7058994181072096,0.44730064949019754,0.44732227249241596,0.44732227249241596,0.44730064949019754
1.644652714285866,1.6445843366652113,1.6445843366652113,1.644652714285867,2.6972097969927717,2.6969049635910425,2.6969049636337177,2.697209797054361,1.705899934916247,1.7057771957930024,1.7057771957930024,1.705899934916247,0.44730046356620345,0.44732207723130196,0.44732207723130196,0.44730046356620345
1.6446551688481756,1.644586790865448,1.6445867908654481,1.6446551688481763,2.697208580132237,2.6969037432351852,2.6969037432778573,2.6972085801938896,1.7058996230095411,1.7057768848411958,1.7057768848411958,1.7058996230095411,0.4472999887949887,0.44732160211199484,0.44732160211199484,0.4472999887949887
1.644652885647668,1.6445845071940481,1.6445845071940486,1.6446528856476685,2.6972097300335207,2.6969048911362705,2.6969048911789244,2.6972097300951057,1.7058998884883765,1.7057771489967442,1.7057771489967442,1.7058998884883765,0.44730043374994216,0.44732204802627057,0.44732204802627057,0.44730043374994216
1.6446543759713783,1.644585998675559,1.6445859986755595,1.6446543759713785,2.697208731041039,2.696903898548322,2.696903898590991,2.6972087311025317,1.7058996121510699,1.7057768736672727,1.7057768736672727,1.7058996121510699,0.4473000892624496,0.4473217027525956,0.4473217027525956,0.4473000892624496
