Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1251723061408871,402.11444,13.471608,317.29703,0,0,0,0,0,0,0,0,0,0
1,1,1.1251799999999998,403.55737,13.791668,352.8744,0,0,0,0,0,0,0,0,0,0
2,2,1.1252,400.06702,11.4891815,330.5798,0,0,0,0,0,0,0,0,0,0
3,3,1.12522,402.25858,14.053941,318.76132,0,0,0,0,0,0,0,0,0,0
4,4,1.12524,402.02557,12.617465,285.26358,0,0,0,0,0,0,0,0,0,0
5,5,1.12526,402.4708,11.488082,313.0798,0,0,0,0,0,0,0,0,0,0
6,6,1.12528,403.95544,13.437612,275.87433,0,0,0,0,0,0,0,0,0,0
7,7,1.1253,404.139,13.7359705,287.65845,0,0,0,0,0,0,0,0,0,0
8,8,1.12532,403.12015,12.783324,298.27072,0,0,0,0,0,0,0,0,0,0
9,9,1.12534,402.0159,11.716392,264.82864,0,0,0,0,0,0,0,0,0,0
10,10,1.12536,402.71185,14.347937,318.94574,0,0,0,0,0,0,0,0,0,0
11,11,1.12538,403.3531,12.239939,295.3757,0,0,0,0,0,0,0,0,0,0
12,12,1.1254,404.94742,13.480912,329.1875,0,0,0,0,0,0,0,0,0,0
13,13,1.12542,403.13098,13.234859,296.22974,0,0,0,0,0,0,0,0,0,0
14,14,1.12544,404.06192,13.094557,330.5724,0,0,0,0,0,0,0,0,0,0
15,15,1.12546,403.15567,10.922536,280.76422,0,0,0,0,0,0,0,0,0,0
16,16,1.12548,403.64496,11.4982815,306.98236,0,0,0,0,0,0,0,0,0,0
17,17,1.1255,403.12646,12.480566,285.33908,0,0,0,0,0,0,0,0,0,0
18,18,1.12552,405.52228,12.540203,329.94226,0,0,0,0,0,0,0,0,0,0
19,19,1.12554,405.01123,11.291749,269.46283,0,0,0,0,0,0,0,0,0,0
20,20,1.12556,404.90817,13.459338,266.659,0,0,0,0,0,0,0,0,0,0
21,21,1.12558,403.5307,12.840881,278.38583,0,0,0,0,0,0,0,0,0,0
22,22,1.1256,405.41953,12.379702,293.61795,0,0,0,0,0,0,0,0,0,0
23,23,1.1256199999999998,406.58624,12.594965,322.90994,0,0,0,0,0,0,0,0,0,0
24,24,1.12564,405.9777,13.006816,285.3379,0,0,0,0,0,0,0,0,0,0
25,25,1.12566,406.26025,12.983196,308.72223,0,0,0,0,0,0,0,0,0,0
26,26,1.12568,404.96548,11.652593,292.97867,0,0,0,0,0,0,0,0,0,0
27,27,1.1257,406.62067,13.946058,303.77176,0,0,0,0,0,0,0,0,0,0
28,28,1.12572,406.0879,12.913692,361.2387,0,0,0,0,0,0,0,0,0,0
29,29,1.12574,404.77725,12.325878,326.3308,0,0,0,0,0,0,0,0,0,0
30,30,1.12576,405.26212,12.542483,306.71146,0,0,0,0,0,0,0,0,0,0
31,31,1.12578,406.92877,11.690747,300.06332,0,0,0,0,0,0,0,0,0,0
32,32,1.1258,407.9241,11.576843,278.7544,0,0,0,0,0,0,0,0,0,0
33,33,1.12582,405.508,12.951348,294.4843,0,0,0,0,0,0,0,0,0,0
34,34,1.12584,405.63788,12.850411,292.9877,0,0,0,0,0,0,0,0,0,0
35,35,1.12586,405.46567,12.687707,291.9144,0,0,0,0,0,0,0,0,0,0
