Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.0962313913052577,409.58664,-12.107076,-282.157,0,0,0,0,0,0,0,0,0,0
1,1,1.09624,408.27594,-10.628793,-273.1759,0,0,0,0,0,0,0,0,0,0
2,2,1.09626,408.41904,-12.163604,-295.4643,0,0,0,0,0,0,0,0,0,0
3,3,1.09628,408.32407,-12.397778,-265.53387,0,0,0,0,0,0,0,0,0,0
4,4,1.0963,409.70535,-11.179453,-275.071,0,0,0,0,0,0,0,0,0,0
5,5,1.09632,410.27515,-11.831769,-287.7613,0,0,0,0,0,0,0,0,0,0
6,6,1.09634,407.31323,-12.235877,-313.5711,0,0,0,0,0,0,0,0,0,0
7,7,1.09636,409.78607,-11.5374365,-293.0642,0,0,0,0,0,0,0,0,0,0
8,8,1.09638,409.04538,-11.716129,-263.79843,0,0,0,0,0,0,0,0,0,0
9,9,1.0964,409.53174,-11.00445,-320.6959,0,0,0,0,0,0,0,0,0,0
10,10,1.09642,408.64584,-10.886273,-283.37158,0,0,0,0,0,0,0,0,0,0
11,11,1.09644,409.37234,-9.859959,-245.18396,0,0,0,0,0,0,0,0,0,0
12,12,1.09646,407.73807,-12.593326,-259.25674,0,0,0,0,0,0,0,0,0,0
13,13,1.09648,408.88422,-12.226613,-266.8964,0,0,0,0,0,0,0,0,0,0
14,14,1.0965,409.79782,-12.064125,-249.96791,0,0,0,0,0,0,0,0,0,0
15,15,1.09652,410.58035,-11.1756315,-260.68723,0,0,0,0,0,0,0,0,0,0
16,16,1.0965399999999998,410.86795,-11.962482,-287.07596,0,0,0,0,0,0,0,0,0,0
17,17,1.09656,409.98267,-10.613621,-285.7983,0,0,0,0,0,0,0,0,0,0
18,18,1.09658,411.2718,-12.476105,-239.8759,0,0,0,0,0,0,0,0,0,0
19,19,1.0966,409.32855,-11.421919,-269.08264,0,0,0,0,0,0,0,0,0,0
20,20,1.09662,409.49597,-11.101843,-288.04233,0,0,0,0,0,0,0,0,0,0
21,21,1.09664,410.86005,-11.122334,-266.9159,0,0,0,0,0,0,0,0,0,0
22,22,1.09666,409.41763,-10.252127,-310.5587,0,0,0,0,0,0,0,0,0,0
23,23,1.09668,411.189,-10.691809,-276.7624,0,0,0,0,0,0,0,0,0,0
