Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1546878382572945,398.76428,-11.796258,-324.796,0,0,0,0,0,0,0,0,0,0
1,1,1.1546999999999998,398.42523,-12.919278,-313.27585,0,0,0,0,0,0,0,0,0,0
2,2,1.15472,398.49353,-12.346028,-293.24994,0,0,0,0,0,0,0,0,0,0
3,3,1.15474,399.0554,-12.090586,-325.53613,0,0,0,0,0,0,0,0,0,0
4,4,1.15476,399.8116,-13.120054,-280.82516,0,0,0,0,0,0,0,0,0,0
5,5,1.15478,399.20078,-12.680567,-343.87042,0,0,0,0,0,0,0,0,0,0
6,6,1.1548,399.02597,-13.276716,-356.84756,0,0,0,0,0,0,0,0,0,0
7,7,1.15482,399.92868,-12.337895,-293.36423,0,0,0,0,0,0,0,0,0,0
8,8,1.15484,399.07785,-13.002381,-316.0903,0,0,0,0,0,0,0,0,0,0
9,9,1.15486,399.7955,-12.877704,-313.79974,0,0,0,0,0,0,0,0,0,0
10,10,1.15488,398.49963,-12.471384,-235.07626,0,0,0,0,0,0,0,0,0,0
11,11,1.1549,399.9579,-12.635154,-341.86768,0,0,0,0,0,0,0,0,0,0
12,12,1.15492,399.89966,-12.577467,-278.97235,0,0,0,0,0,0,0,0,0,0
13,13,1.15494,400.80826,-13.129407,-323.3075,0,0,0,0,0,0,0,0,0,0
14,14,1.15496,400.99774,-12.481868,-304.99335,0,0,0,0,0,0,0,0,0,0
15,15,1.15498,400.7884,-11.936073,-313.00922,0,0,0,0,0,0,0,0,0,0
16,16,1.155,402.1557,-12.652914,-305.7762,0,0,0,0,0,0,0,0,0,0
17,17,1.15502,401.1744,-11.087032,-302.43262,0,0,0,0,0,0,0,0,0,0
18,18,1.1550399999999998,400.187,-13.304846,-321.66403,0,0,0,0,0,0,0,0,0,0
19,19,1.15506,400.16925,-13.690405,-324.6223,0,0,0,0,0,0,0,0,0,0
20,20,1.15508,401.8931,-13.8761,-307.6134,0,0,0,0,0,0,0,0,0,0
21,21,1.1551,399.5459,-10.150605,-322.1697,0,0,0,0,0,0,0,0,0,0
22,22,1.15512,401.44247,-14.124982,-313.5058,0,0,0,0,0,0,0,0,0,0
23,23,1.15514,402.81998,-13.783247,-324.55902,0,0,0,0,0,0,0,0,0,0
24,24,1.15516,401.99734,-11.555559,-303.49496,0,0,0,0,0,0,0,0,0,0
25,25,1.15518,402.8999,-13.079963,-263.66724,0,0,0,0,0,0,0,0,0,0
26,26,1.1552,402.49875,-11.483973,-323.76697,0,0,0,0,0,0,0,0,0,0
27,27,1.15522,402.88773,-13.238891,-307.4604,0,0,0,0,0,0,0,0,0,0
28,28,1.15524,400.13672,-12.768446,-300.07977,0,0,0,0,0,0,0,0,0,0
29,29,1.15526,402.116,-14.016464,-295.65585,0,0,0,0,0,0,0,0,0,0
30,30,1.15528,403.8665,-12.42796,-344.75354,0,0,0,0,0,0,0,0,0,0
31,31,1.1553,403.17593,-13.22311,-280.7586,0,0,0,0,0,0,0,0,0,0
32,32,1.15532,402.8771,-12.132381,-313.39996,0,0,0,0,0,0,0,0,0,0
33,33,1.15534,403.75455,-13.518609,-297.21036,0,0,0,0,0,0,0,0,0,0
34,34,1.15536,403.71814,-11.673619,-318.44244,0,0,0,0,0,0,0,0,0,0
35,35,1.15538,403.90085,-12.795138,-306.19882,0,0,0,0,0,0,0,0,0,0
36,36,1.1554,402.5189,-13.862753,-301.8563,0,0,0,0,0,0,0,0,0,0
37,37,1.15542,403.45657,-11.967584,-315.88748,0,0,0,0,0,0,0,0,0,0
38,38,1.15544,403.6769,-11.585468,-319.19888,0,0,0,0,0,0,0,0,0,0
39,39,1.15546,404.15372,-11.529028,-318.1562,0,0,0,0,0,0,0,0,0,0
40,40,1.1554799999999998,403.40875,-14.016086,-301.86246,0,0,0,0,0,0,0,0,0,0
41,41,1.1555,404.7915,-13.793812,-338.40048,0,0,0,0,0,0,0,0,0,0
42,42,1.15552,405.12305,-12.758144,-309.60867,0,0,0,0,0,0,0,0,0,0
43,43,1.15554,405.16586,-13.985907,-300.51364,0,0,0,0,0,0,0,0,0,0
44,44,1.15556,405.92465,-12.849351,-344.99384,0,0,0,0,0,0,0,0,0,0
45,45,1.15558,404.37927,-12.932487,-310.56964,0,0,0,0,0,0,0,0,0,0
46,46,1.1556,406.07068,-12.150389,-299.99692,0,0,0,0,0,0,0,0,0,0
47,47,1.15562,404.81015,-12.440143,-347.1419,0,0,0,0,0,0,0,0,0,0
48,48,1.15564,405.87814,-12.16924,-277.47168,0,0,0,0,0,0,0,0,0,0
49,49,1.15566,404.64108,-14.723554,-238.05746,0,0,0,0,0,0,0,0,0,0
50,50,1.15568,406.6048,-12.164298,-313.27554,0,0,0,0,0,0,0,0,0,0
51,51,1.1557,404.99826,-12.545043,-311.41348,0,0,0,0,0,0,0,0,0,0
52,52,1.15572,404.90643,-11.712943,-329.23395,0,0,0,0,0,0,0,0,0,0
53,53,1.15574,403.9027,-13.581785,-270.26407,0,0,0,0,0,0,0,0,0,0
54,54,1.15576,406.74036,-12.951729,-292.8323,0,0,0,0,0,0,0,0,0,0
55,55,1.15578,405.96103,-11.164232,-313.50122,0,0,0,0,0,0,0,0,0,0
56,56,1.1558,405.06445,-12.353394,-301.92444,0,0,0,0,0,0,0,0,0,0
57,57,1.1558199999999998,407.86542,-12.673979,-265.3969,0,0,0,0,0,0,0,0,0,0
58,58,1.15584,405.16898,-11.379391,-304.85492,0,0,0,0,0,0,0,0,0,0
59,59,1.15586,406.892,-13.837772,-338.5979,0,0,0,0,0,0,0,0,0,0
60,60,1.15588,406.58545,-10.9349575,-292.68048,0,0,0,0,0,0,0,0,0,0
61,61,1.1559,407.36462,-11.289998,-320.5164,0,0,0,0,0,0,0,0,0,0
62,62,1.15592,406.78305,-12.584434,-271.3689,0,0,0,0,0,0,0,0,0,0
63,63,1.15594,407.76538,-12.433536,-307.44678,0,0,0,0,0,0,0,0,0,0
64,64,1.15596,407.2759,-12.866236,-304.451,0,0,0,0,0,0,0,0,0,0
65,65,1.15598,408.57574,-12.832376,-267.3661,0,0,0,0,0,0,0,0,0,0
66,66,1.156,406.83795,-11.777455,-307.25305,0,0,0,0,0,0,0,0,0,0
67,67,1.15602,407.06146,-12.138958,-315.0588,0,0,0,0,0,0,0,0,0,0
68,68,1.15604,405.76102,-11.8921385,-290.60535,0,0,0,0,0,0,0,0,0,0
69,69,1.15606,407.4985,-11.817721,-297.30182,0,0,0,0,0,0,0,0,0,0
70,70,1.15608,407.77808,-12.522956,-293.67294,0,0,0,0,0,0,0,0,0,0
71,71,1.1561,409.26382,-10.437363,-314.86426,0,0,0,0,0,0,0,0,0,0
72,72,1.15612,408.5134,-12.193354,-301.727,0,0,0,0,0,0,0,0,0,0
73,73,1.15614,407.20346,-12.431589,-250.14938,0,0,0,0,0,0,0,0,0,0
74,74,1.15616,409.80862,-11.353222,-272.22266,0,0,0,0,0,0,0,0,0,0
75,75,1.15618,408.32825,-11.582019,-334.66196,0,0,0,0,0,0,0,0,0,0
76,76,1.1562,408.66595,-11.755662,-316.2451,0,0,0,0,0,0,0,0,0,0
77,77,1.15622,408.01895,-11.058095,-271.95535,0,0,0,0,0,0,0,0,0,0
78,78,1.15624,408.87405,-9.756098,-294.16827,0,0,0,0,0,0,0,0,0,0
79,79,1.1562599999999998,410.198,-13.034868,-243.18808,0,0,0,0,0,0,0,0,0,0
80,80,1.15628,408.61932,-11.69243,-274.596,0,0,0,0,0,0,0,0,0,0
