Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1022570964410932,387.85275,8.709484,202.90631,0,0,0,0,0,0,0,0,0,0
1,1,1.10226,389.15564,9.631535,200.33934,0,0,0,0,0,0,0,0,0,0
2,2,1.10228,386.39868,8.156424,228.64067,0,0,0,0,0,0,0,0,0,0
3,3,1.1023,386.47968,9.301487,184.60922,0,0,0,0,0,0,0,0,0,0
4,4,1.10232,385.79532,9.03347,223.37036,0,0,0,0,0,0,0,0,0,0
5,5,1.10234,387.62546,8.701173,183.56885,0,0,0,0,0,0,0,0,0,0
6,6,1.10236,388.0097,8.521619,240.84253,0,0,0,0,0,0,0,0,0,0
7,7,1.10238,387.78787,4.660627,300.3208,0,0,0,0,0,0,0,0,0,0
8,8,1.1024,387.91,9.084372,197.46687,0,0,0,0,0,0,0,0,0,0
9,9,1.10242,388.66595,9.453952,201.13025,0,0,0,0,0,0,0,0,0,0
10,10,1.10244,389.10443,9.211335,158.08118,0,0,0,0,0,0,0,0,0,0
11,11,1.10246,388.67593,7.50323,204.1608,0,0,0,0,0,0,0,0,0,0
12,12,1.10248,386.2401,9.384906,234.29478,0,0,0,0,0,0,0,0,0,0
13,13,1.1025,387.82077,9.211557,290.34363,0,0,0,0,0,0,0,0,0,0
14,14,1.10252,387.92456,9.286387,241.60544,0,0,0,0,0,0,0,0,0,0
15,15,1.10254,386.21768,9.331877,245.90042,0,0,0,0,0,0,0,0,0,0
16,16,1.10256,389.3886,8.743614,176.12325,0,0,0,0,0,0,0,0,0,0
17,17,1.10258,387.13998,10.159685,186.6128,0,0,0,0,0,0,0,0,0,0
18,18,1.1026,388.1639,10.485246,161.06976,0,0,0,0,0,0,0,0,0,0
19,19,1.10262,389.0552,9.222849,201.96666,0,0,0,0,0,0,0,0,0,0
20,20,1.1026399999999998,387.90982,8.946305,235.78784,0,0,0,0,0,0,0,0,0,0
21,21,1.10266,388.6099,9.087134,255.16621,0,0,0,0,0,0,0,0,0,0
22,22,1.10268,385.7901,8.063809,218.66652,0,0,0,0,0,0,0,0,0,0
23,23,1.1027,389.1659,9.5369215,254.18416,0,0,0,0,0,0,0,0,0,0
24,24,1.10272,386.88882,9.435618,266.19217,0,0,0,0,0,0,0,0,0,0
25,25,1.10274,387.9341,8.8123865,251.42545,0,0,0,0,0,0,0,0,0,0
26,26,1.10276,388.0972,11.463887,267.8512,0,0,0,0,0,0,0,0,0,0
27,27,1.10278,388.34967,12.651352,225.50284,0,0,0,0,0,0,0,0,0,0
28,28,1.1028,386.7324,11.008619,249.28227,0,0,0,0,0,0,0,0,0,0
29,29,1.10282,386.4272,10.334725,279.1286,0,0,0,0,0,0,0,0,0,0
30,30,1.10284,387.7572,10.536564,260.09354,0,0,0,0,0,0,0,0,0,0
31,31,1.10286,387.21198,9.572363,217.16174,0,0,0,0,0,0,0,0,0,0
32,32,1.10288,387.56558,10.337767,236.17395,0,0,0,0,0,0,0,0,0,0
33,33,1.1029,386.15906,9.633565,245.44914,0,0,0,0,0,0,0,0,0,0
34,34,1.10292,388.0168,10.069312,288.54395,0,0,0,0,0,0,0,0,0,0
35,35,1.10294,388.74933,10.767446,215.07904,0,0,0,0,0,0,0,0,0,0
36,36,1.10296,388.05188,9.889471,242.2994,0,0,0,0,0,0,0,0,0,0
37,37,1.1029799999999998,388.63196,11.168314,285.75952,0,0,0,0,0,0,0,0,0,0
38,38,1.103,388.41324,10.465439,233.41135,0,0,0,0,0,0,0,0,0,0
39,39,1.10302,388.45508,9.225082,264.64026,0,0,0,0,0,0,0,0,0,0
40,40,1.10304,387.2015,11.20075,254.0032,0,0,0,0,0,0,0,0,0,0
41,41,1.10306,387.12616,11.883418,281.3904,0,0,0,0,0,0,0,0,0,0
42,42,1.10308,387.96182,9.435209,291.09357,0,0,0,0,0,0,0,0,0,0
43,43,1.1031,386.67654,10.165447,276.96313,0,0,0,0,0,0,0,0,0,0
44,44,1.10312,388.3019,11.025532,268.9108,0,0,0,0,0,0,0,0,0,0
45,45,1.10314,388.14697,11.193858,297.38925,0,0,0,0,0,0,0,0,0,0
46,46,1.10316,389.17834,12.01285,232.0392,0,0,0,0,0,0,0,0,0,0
47,47,1.10318,390.8944,10.110519,257.56293,0,0,0,0,0,0,0,0,0,0
48,48,1.1032,390.04996,11.413769,232.97655,0,0,0,0,0,0,0,0,0,0
49,49,1.10322,387.04935,11.425931,236.8183,0,0,0,0,0,0,0,0,0,0
50,50,1.10324,387.30463,10.748854,227.78082,0,0,0,0,0,0,0,0,0,0
51,51,1.10326,389.61804,9.71157,316.9916,0,0,0,0,0,0,0,0,0,0
52,52,1.10328,390.26285,12.411897,218.06812,0,0,0,0,0,0,0,0,0,0
53,53,1.1033,389.06876,10.585231,249.84161,0,0,0,0,0,0,0,0,0,0
54,54,1.10332,390.83334,11.955554,220.15724,0,0,0,0,0,0,0,0,0,0
55,55,1.10334,390.0099,11.622673,262.00513,0,0,0,0,0,0,0,0,0,0
