Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1683830554436891,410.71405,7.619522,202.98648,0,0,0,0,0,0,0,0,0,0
1,1,1.1684,410.9387,6.6069736,202.54895,0,0,0,0,0,0,0,0,0,0
2,2,1.16842,408.98657,5.6345263,174.14914,0,0,0,0,0,0,0,0,0,0
3,3,1.16844,409.11203,4.164051,47.584007,0,0,0,0,0,0,0,0,0,0
4,4,1.16846,408.76938,5.32247,150.43105,0,0,0,0,0,0,0,0,0,0
5,5,1.16848,412.91605,3.5871603,134.28117,0,0,0,0,0,0,0,0,0,0
6,6,1.1685,410.0475,6.58932,123.836975,0,0,0,0,0,0,0,0,0,0
7,7,1.16852,407.2653,8.371883,93.548584,0,0,0,0,0,0,0,0,0,0
8,8,1.16854,413.03806,5.934385,154.16,0,0,0,0,0,0,0,0,0,0
9,9,1.16856,410.1553,5.097396,72.38959,0,0,0,0,0,0,0,0,0,0
10,10,1.16858,406.3844,6.2352815,62.205757,0,0,0,0,0,0,0,0,0,0
11,11,1.1686,412.08044,4.664404,132.73169,0,0,0,0,0,0,0,0,0,0
12,12,1.16862,408.83527,6.6252136,147.3942,0,0,0,0,0,0,0,0,0,0
13,13,1.16864,409.78174,5.850739,171.16374,0,0,0,0,0,0,0,0,0,0
14,14,1.16866,406.79907,5.9397826,151.2995,0,0,0,0,0,0,0,0,0,0
15,15,1.16868,410.6232,7.0195203,157.57092,0,0,0,0,0,0,0,0,0,0
16,16,1.1687,407.08163,6.2837834,88.25751,0,0,0,0,0,0,0,0,0,0
17,17,1.16872,407.38235,4.7331486,104.97012,0,0,0,0,0,0,0,0,0,0
18,18,1.16874,410.7762,3.3399885,115.08136,0,0,0,0,0,0,0,0,0,0
19,19,1.16876,409.28897,5.8769712,169.56384,0,0,0,0,0,0,0,0,0,0
20,20,1.16878,409.46024,4.065296,82.81112,0,0,0,0,0,0,0,0,0,0
21,21,1.1687999999999998,404.96262,5.8133717,114.40367,0,0,0,0,0,0,0,0,0,0
22,22,1.16882,408.32095,2.732996,197.24149,0,0,0,0,0,0,0,0,0,0
23,23,1.16884,406.0125,4.5532002,101.17828,0,0,0,0,0,0,0,0,0,0
24,24,1.16886,407.1955,5.4666953,115.516014,0,0,0,0,0,0,0,0,0,0
25,25,1.16888,406.39932,3.8209124,126.66231,0,0,0,0,0,0,0,0,0,0
26,26,1.1689,406.4267,5.9358234,62.600952,0,0,0,0,0,0,0,0,0,0
27,27,1.16892,406.1873,6.2722435,128.96805,0,0,0,0,0,0,0,0,0,0
28,28,1.16894,406.43066,3.9407425,127.679695,0,0,0,0,0,0,0,0,0,0
29,29,1.16896,406.8856,6.6795864,130.97162,0,0,0,0,0,0,0,0,0,0
