Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1470783558399351,408.9404,7.7515974,286.9639,0,0,0,0,0,0,0,0,0,0
1,1,1.14708,413.0278,10.217981,220.77733,0,0,0,0,0,0,0,0,0,0
2,2,1.1471,416.90836,7.8367414,315.25815,0,0,0,0,0,0,0,0,0,0
3,3,1.14712,410.63184,10.427477,312.4605,0,0,0,0,0,0,0,0,0,0
4,4,1.14714,411.44043,11.141517,227.48848,0,0,0,0,0,0,0,0,0,0
5,5,1.14716,411.4174,8.905167,261.55502,0,0,0,0,0,0,0,0,0,0
6,6,1.14718,411.92786,9.804979,222.50992,0,0,0,0,0,0,0,0,0,0
7,7,1.1472,410.72028,8.859336,265.71762,0,0,0,0,0,0,0,0,0,0
8,8,1.14722,411.76913,11.038235,231.00511,0,0,0,0,0,0,0,0,0,0
9,9,1.14724,412.19565,9.232155,206.78955,0,0,0,0,0,0,0,0,0,0
10,10,1.14726,408.35855,10.1642,183.01715,0,0,0,0,0,0,0,0,0,0
11,11,1.14728,411.9444,11.29085,175.3912,0,0,0,0,0,0,0,0,0,0
12,12,1.1473,412.19348,9.556252,205.16272,0,0,0,0,0,0,0,0,0,0
13,13,1.14732,414.0543,9.766632,280.20932,0,0,0,0,0,0,0,0,0,0
14,14,1.14734,412.11032,7.8260045,149.11737,0,0,0,0,0,0,0,0,0,0
15,15,1.14736,412.18945,9.381993,239.84177,0,0,0,0,0,0,0,0,0,0
16,16,1.1473799999999998,412.5531,7.7745795,208.72655,0,0,0,0,0,0,0,0,0,0
17,17,1.1474,412.06696,9.010987,256.81122,0,0,0,0,0,0,0,0,0,0
18,18,1.14742,411.79007,8.712167,204.35065,0,0,0,0,0,0,0,0,0,0
19,19,1.14744,412.5736,12.423053,265.44037,0,0,0,0,0,0,0,0,0,0
20,20,1.14746,411.4137,6.9077587,219.79276,0,0,0,0,0,0,0,0,0,0
21,21,1.14748,413.88293,7.0427723,213.54823,0,0,0,0,0,0,0,0,0,0
22,22,1.1475,413.20886,12.524292,190.6055,0,0,0,0,0,0,0,0,0,0
23,23,1.14752,411.2807,8.280251,203.34024,0,0,0,0,0,0,0,0,0,0
24,24,1.14754,412.31015,11.634567,230.99632,0,0,0,0,0,0,0,0,0,0
25,25,1.14756,414.44678,6.874892,250.63727,0,0,0,0,0,0,0,0,0,0
26,26,1.14758,414.43127,9.977764,228.87021,0,0,0,0,0,0,0,0,0,0
27,27,1.1476,412.38504,9.231307,237.57097,0,0,0,0,0,0,0,0,0,0
28,28,1.14762,410.8201,6.0797577,217.57,0,0,0,0,0,0,0,0,0,0
29,29,1.14764,413.9901,7.856249,258.50058,0,0,0,0,0,0,0,0,0,0
30,30,1.14766,409.5618,7.4612494,212.43648,0,0,0,0,0,0,0,0,0,0
31,31,1.14768,410.59183,6.995285,135.79617,0,0,0,0,0,0,0,0,0,0
32,32,1.1477,410.5894,8.466309,217.02132,0,0,0,0,0,0,0,0,0,0
33,33,1.14772,413.17975,8.019293,223.50851,0,0,0,0,0,0,0,0,0,0
34,34,1.14774,412.73557,7.656327,198.46965,0,0,0,0,0,0,0,0,0,0
35,35,1.14776,412.6389,4.3855634,242.36263,0,0,0,0,0,0,0,0,0,0
36,36,1.14778,411.28903,5.4749613,204.13707,0,0,0,0,0,0,0,0,0,0
37,37,1.1478,411.60754,7.062895,150.11536,0,0,0,0,0,0,0,0,0,0
38,38,1.1478199999999998,413.87793,6.6620817,179.97699,0,0,0,0,0,0,0,0,0,0
39,39,1.14784,414.55286,9.851294,221.82614,0,0,0,0,0,0,0,0,0,0
40,40,1.14786,413.22208,8.7691765,177.55336,0,0,0,0,0,0,0,0,0,0
41,41,1.14788,410.51743,9.372662,162.03642,0,0,0,0,0,0,0,0,0,0
42,42,1.1479,411.2043,10.288071,253.47894,0,0,0,0,0,0,0,0,0,0
43,43,1.14792,410.68436,7.7031093,58.308395,0,0,0,0,0,0,0,0,0,0
44,44,1.14794,407.08878,5.964985,181.257,0,0,0,0,0,0,0,0,0,0
45,45,1.14796,408.20206,4.668165,159.98965,0,0,0,0,0,0,0,0,0,0
46,46,1.14798,411.6059,7.758132,194.11464,0,0,0,0,0,0,0,0,0,0
47,47,1.148,412.56763,9.53941,161.03091,0,0,0,0,0,0,0,0,0,0
48,48,1.14802,410.36777,7.161239,184.33182,0,0,0,0,0,0,0,0,0,0
49,49,1.14804,412.589,8.300512,105.11364,0,0,0,0,0,0,0,0,0,0
50,50,1.14806,409.768,5.2780957,140.59758,0,0,0,0,0,0,0,0,0,0
51,51,1.14808,410.5768,8.144999,194.68842,0,0,0,0,0,0,0,0,0,0
52,52,1.1481,411.1049,5.385308,150.9774,0,0,0,0,0,0,0,0,0,0
53,53,1.14812,410.35226,9.23409,166.09253,0,0,0,0,0,0,0,0,0,0
54,54,1.14814,411.30267,7.969129,214.49513,0,0,0,0,0,0,0,0,0,0
55,55,1.1481599999999998,410.73972,9.685325,171.78532,0,0,0,0,0,0,0,0,0,0
56,56,1.14818,412.41434,5.005643,134.34291,0,0,0,0,0,0,0,0,0,0
57,57,1.1482,411.2297,5.1342607,162.44846,0,0,0,0,0,0,0,0,0,0
58,58,1.14822,410.47784,4.547127,252.56512,0,0,0,0,0,0,0,0,0,0
59,59,1.14824,409.18033,8.37503,114.74419,0,0,0,0,0,0,0,0,0,0
60,60,1.14826,409.82318,6.5463066,185.50966,0,0,0,0,0,0,0,0,0,0
61,61,1.14828,407.50232,9.97252,155.162,0,0,0,0,0,0,0,0,0,0
62,62,1.1483,410.13116,6.6963596,141.92621,0,0,0,0,0,0,0,0,0,0
63,63,1.14832,410.05945,6.2809896,205.30461,0,0,0,0,0,0,0,0,0,0
64,64,1.14834,408.68777,5.6381416,168.10739,0,0,0,0,0,0,0,0,0,0
65,65,1.14836,409.40762,6.547786,185.62767,0,0,0,0,0,0,0,0,0,0
66,66,1.14838,410.9455,4.7515783,96.92383,0,0,0,0,0,0,0,0,0,0
67,67,1.1484,408.6057,6.0547724,152.00555,0,0,0,0,0,0,0,0,0,0
68,68,1.14842,408.1747,4.214819,179.65572,0,0,0,0,0,0,0,0,0,0
69,69,1.14844,408.29694,3.5621986,149.52725,0,0,0,0,0,0,0,0,0,0
70,70,1.14846,408.8889,6.4124603,182.94666,0,0,0,0,0,0,0,0,0,0
71,71,1.14848,409.79776,6.0294447,140.8445,0,0,0,0,0,0,0,0,0,0
72,72,1.1485,409.69806,6.211797,148.95093,0,0,0,0,0,0,0,0,0,0
73,73,1.14852,406.38434,4.131892,147.4451,0,0,0,0,0,0,0,0,0,0
74,74,1.14854,408.02335,3.2956855,128.75279,0,0,0,0,0,0,0,0,0,0
75,75,1.14856,407.38913,5.66906,130.86172,0,0,0,0,0,0,0,0,0,0
76,76,1.14858,409.0337,8.731413,124.46057,0,0,0,0,0,0,0,0,0,0
77,77,1.1485999999999998,409.6479,6.4553866,165.06133,0,0,0,0,0,0,0,0,0,0
78,78,1.14862,407.13266,2.4145792,138.18404,0,0,0,0,0,0,0,0,0,0
79,79,1.14864,409.53192,3.964897,105.454926,0,0,0,0,0,0,0,0,0,0
