Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1325825774948868,389.22733,-7.6222873,-178.01431,0,0,0,0,0,0,0,0,0,0
1,1,1.1326,386.0512,-8.199947,-216.19945,0,0,0,0,0,0,0,0,0,0
2,2,1.13262,388.08243,-10.212979,-239.80164,0,0,0,0,0,0,0,0,0,0
3,3,1.13264,387.76648,-11.970209,-250.31065,0,0,0,0,0,0,0,0,0,0
4,4,1.13266,387.4921,-8.824466,-208.12848,0,0,0,0,0,0,0,0,0,0
5,5,1.13268,388.47168,-10.946754,-234.89499,0,0,0,0,0,0,0,0,0,0
6,6,1.1327,386.55905,-10.110615,-245.13281,0,0,0,0,0,0,0,0,0,0
7,7,1.13272,388.4565,-9.338415,-246.04945,0,0,0,0,0,0,0,0,0,0
8,8,1.13274,387.26443,-9.906431,-239.76146,0,0,0,0,0,0,0,0,0,0
9,9,1.13276,389.27585,-9.296464,-213.37015,0,0,0,0,0,0,0,0,0,0
10,10,1.13278,387.04617,-9.334178,-246.27135,0,0,0,0,0,0,0,0,0,0
11,11,1.1328,389.19443,-9.6910515,-227.82587,0,0,0,0,0,0,0,0,0,0
12,12,1.13282,387.85684,-9.58886,-252.67462,0,0,0,0,0,0,0,0,0,0
13,13,1.1328399999999998,388.19675,-8.633525,-239.49773,0,0,0,0,0,0,0,0,0,0
14,14,1.13286,388.21545,-10.207447,-262.20905,0,0,0,0,0,0,0,0,0,0
15,15,1.13288,389.5427,-10.6488085,-210.5592,0,0,0,0,0,0,0,0,0,0
16,16,1.1329,386.51443,-9.071124,-235.53316,0,0,0,0,0,0,0,0,0,0
17,17,1.13292,387.9162,-10.048037,-235.88397,0,0,0,0,0,0,0,0,0,0
18,18,1.13294,388.37427,-10.209696,-299.86835,0,0,0,0,0,0,0,0,0,0
19,19,1.13296,389.77075,-9.630502,-268.79523,0,0,0,0,0,0,0,0,0,0
20,20,1.13298,387.78284,-9.864553,-287.25253,0,0,0,0,0,0,0,0,0,0
21,21,1.133,388.4368,-11.067051,-235.85506,0,0,0,0,0,0,0,0,0,0
22,22,1.13302,389.81085,-10.823273,-240.52623,0,0,0,0,0,0,0,0,0,0
23,23,1.13304,389.14755,-11.016721,-255.80534,0,0,0,0,0,0,0,0,0,0
24,24,1.13306,388.5888,-10.05054,-261.85507,0,0,0,0,0,0,0,0,0,0
25,25,1.13308,388.3729,-11.722189,-272.60767,0,0,0,0,0,0,0,0,0,0
26,26,1.1331,387.84167,-11.636986,-234.65276,0,0,0,0,0,0,0,0,0,0
27,27,1.13312,387.85342,-11.442738,-234.95253,0,0,0,0,0,0,0,0,0,0
28,28,1.13314,388.74228,-9.7176075,-256.42374,0,0,0,0,0,0,0,0,0,0
