Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1_time,open2_time,open3,open4,short1_time,short2_time,short3,short4,OPEN,SHORT
0,0,1.1135252526378694,390.12717,-12.069181,-258.95282,0,0,0,0,0,0,0,0,0,0
1,1,1.11354,391.48322,-11.388075,-280.36716,0,0,0,0,0,0,0,0,0,0
2,2,1.11356,390.43323,-10.965547,-294.8687,0,0,0,0,0,0,0,0,0,0
3,3,1.11358,392.30585,-11.434503,-296.1919,0,0,0,0,0,0,0,0,0,0
4,4,1.1136,391.68298,-11.869742,-242.23004,0,0,0,0,0,0,0,0,0,0
5,5,1.11362,391.53168,-12.037363,-275.6012,0,0,0,0,0,0,0,0,0,0
6,6,1.11364,391.3457,-10.590546,-289.76764,0,0,0,0,0,0,0,0,0,0
7,7,1.11366,390.82602,-12.572899,-294.0392,0,0,0,0,0,0,0,0,0,0
8,8,1.11368,391.55045,-13.231062,-287.51556,0,0,0,0,0,0,0,0,0,0
9,9,1.1137,391.7165,-10.779383,-326.09308,0,0,0,0,0,0,0,0,0,0
10,10,1.11372,391.63437,-11.862066,-298.1409,0,0,0,0,0,0,0,0,0,0
11,11,1.11374,391.27487,-12.488492,-298.37292,0,0,0,0,0,0,0,0,0,0
12,12,1.11376,391.63953,-13.146857,-246.98715,0,0,0,0,0,0,0,0,0,0
13,13,1.11378,390.7931,-11.510105,-246.59488,0,0,0,0,0,0,0,0,0,0
14,14,1.1138,391.57013,-11.828754,-269.6478,0,0,0,0,0,0,0,0,0,0
15,15,1.11382,392.988,-11.28454,-290.17242,0,0,0,0,0,0,0,0,0,0
16,16,1.11384,392.51926,-11.6902,-258.07172,0,0,0,0,0,0,0,0,0,0
17,17,1.11386,391.32858,-13.615246,-279.56146,0,0,0,0,0,0,0,0,0,0
18,18,1.11388,391.80975,-12.453236,-267.6361,0,0,0,0,0,0,0,0,0,0
19,19,1.1139,393.57565,-11.955772,-297.20596,0,0,0,0,0,0,0,0,0,0
20,20,1.11392,393.16544,-12.04518,-301.60382,0,0,0,0,0,0,0,0,0,0
21,21,1.11394,392.46832,-11.28573,-299.05673,0,0,0,0,0,0,0,0,0,0
22,22,1.1139599999999998,392.99487,-13.039152,-317.4202,0,0,0,0,0,0,0,0,0,0
23,23,1.11398,393.30997,-13.088918,-288.9182,0,0,0,0,0,0,0,0,0,0
24,24,1.114,393.09488,-10.935607,-271.25125,0,0,0,0,0,0,0,0,0,0
